step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
0,D,reachability,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,D,all_agents,,,40,0,18,22,0,0,0.16339611922692113,0.13492574603709384,0.6808536421606997,0.013268727981024856,5,4,0.1,0,0.0,0.0,26.225,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,D,participants_only,,,30,0,8,22,0,0,0.1621298180055855,0.12445322862384564,0.6808536421606997,0.013596430687448178,5,4,0.13333333333333333,0,0.0,0.0,24.966666666666665,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,D,nonparticipants_only,,,10,0,10,0,0,0,0.1671950228909279,0.1560341173753483,0.520165958722787,0.01226637763635702,0,0,0.0,0,0.0,0.0,30.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.49999999999997,19.5,0.23353293413173662,4.000000000000002,0.047904191616766505,60.0,0.7185628742514972,0.0,0.0,0.01869616400109852,0.08333333333333333,0.0,0,5,30,23,39,40,60,29,,,,,,,
2,D,all_agents,,,40,3,15,22,3,0,0.16917406864439907,0.13709210213473627,0.6774493739498961,0.013311119135690443,10,7,0.175,0,0.0,0.0,27.45,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,D,participants_only,,,30,3,5,22,3,0,0.1695718983780943,0.1269478210236463,0.6774493739498961,0.013817977962652328,10,7,0.23333333333333334,0,0.0,0.0,24.933333333333334,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,D,nonparticipants_only,,,10,0,10,0,0,0,0.16798057944331338,0.15525394678847154,0.5175651289291731,0.011788643432840643,0,0,0.0,0,0.0,0.0,35.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.80000000000001,20.0,0.2252252252252252,4.000000000000002,0.04504504504504506,60.0,0.6756756756756755,0.0,0.0,0.01707712686994163,0.08333333333333333,0.0,0,5,18,21,40,40,60,29,4.200000000000001,0.0472972972972973,0.6000000000000001,0.006756756756756757,21,3,
3,D,all_agents,,,40,5,13,22,5,0,0.17518802545773884,0.1408202584973161,0.6740621270801467,0.013397540413901957,14,8,0.2,0,0.0,0.0,29.05,91,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D,participants_only,,,30,5,3,22,5,0,0.1773317542218603,0.13493776463058488,0.6740621270801467,0.014066621276041021,14,8,0.26666666666666666,0,0.0,0.0,25.4,91,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D,nonparticipants_only,,,10,0,10,0,0,0,0.16875683916537448,0.1544776770545292,0.5149773032845272,0.011335150951315305,0,0,0.0,0,0.0,0.0,40.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.4,20.0,0.22371364653243847,3.800000000000002,0.04250559284116333,60.0,0.6711409395973154,0.0,0.0,0.017584362571137966,0.06666666666666667,0.0,0,4,16,21,40,38,60,29,4.200000000000001,0.04697986577181209,1.4,0.01565995525727069,21,7,
4,D,all_agents,,,40,7,13,20,7,0,0.18121665443516427,0.14589404789949917,0.670691816444746,0.013694981865861492,17,10,0.25,0,0.0,0.0,30.85,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,D,participants_only,,,30,7,3,20,7,0,0.1851141942059874,0.1426623756798168,0.670691816444746,0.014564252692654015,17,10,0.3333333333333333,0,0.0,0.0,26.133333333333333,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,D,nonparticipants_only,,,10,0,10,0,0,0,0.1695240351226949,0.15370528866925653,0.5124024167681045,0.010904879590302148,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.20000000000005,20.0,0.22675736961451234,3.800000000000002,0.04308390022675737,57.0,0.6462585034013603,0.0,0.0,0.017910300990940143,0.05263157894736842,0.0,0,3,9,28,40,38,57,35,5.8000000000000025,0.06575963718820861,1.5999999999999999,0.018140589569160988,29,8,15
5,D,all_agents,,,40,7,12,21,7,0,0.18601917589406972,0.15293676222591027,0.6673383573625222,0.013747857742574327,20,11,0.275,0,0.0,0.0,32.8,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,participants_only,,,30,7,2,21,7,0,0.19126459666955015,0.15612112600894634,0.6673383573625222,0.014722195604551586,20,11,0.36666666666666664,0,0.0,0.0,27.066666666666666,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,nonparticipants_only,,,10,0,10,0,0,0,0.17028291356762837,0.15293676222591027,0.509840404684264,0.010494670887300443,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.50000000000003,20.0,0.22598870056497167,3.5000000000000018,0.03954802259887007,57.0,0.6440677966101693,0.0,0.0,0.014573656975574296,0.05263157894736842,0.0,0,3,7,29,40,35,57,35,6.000000000000003,0.06779661016949154,1.9999999999999998,0.022598870056497165,30,10,21
6,D,all_agents,,,40,9,12,19,9,0,0.1905165603607774,0.15961089543207757,0.6640016655757096,0.01386819045468243,22,12,0.3,0,0.0,0.0,32.825,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,participants_only,,,30,9,2,19,9,0,0.1970109241027859,0.16186499115482694,0.6640016655757096,0.014954154699704092,22,12,0.4,0,0.0,0.0,27.1,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,nonparticipants_only,,,10,0,10,0,0,0,0.1710334691347519,0.1521720784147807,0.5072912026608426,0.010104176594655269,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.00000000000006,20.0,0.24390243902439007,3.4000000000000017,0.04146341463414634,50.0,0.6097560975609752,0.0,0.0,0.015009980216657665,0.04,0.0,0,2,6,48,40,34,50,38,6.400000000000003,0.07804878048780486,2.1999999999999997,0.026829268292682906,32,11,34
7,D,all_agents,,,40,10,12,18,10,0,0.19528820899620516,0.1645868390748753,0.660681657247831,0.01413278480395476,26,15,0.375,0,0.0,0.0,32.55,194,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,participants_only,,,30,10,2,18,10,0,0.20312596835070618,0.16922747831292884,0.660681657247831,0.015352426950380804,26,15,0.5,0,0.0,0.0,26.733333333333334,194,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,nonparticipants_only,,,10,0,10,0,0,0,0.1717749309327021,0.1514112180227068,0.5047547466475384,0.009736692704287807,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.00000000000006,20.0,0.22471910112359536,0.4,0.004494382022471908,60.0,0.674157303370786,0.0,0.0,0.014393064834610201,0.06666666666666667,0.0,0,4,20,30,40,4,60,38,6.200000000000003,0.06966292134831459,2.4,0.026966292134831444,31,12,23
8,D,all_agents,,,40,11,11,18,11,0,0.2001441036725164,0.1692307344034133,0.6573782489615918,0.014390091546882769,31,17,0.425,0,0.0,0.0,32.75,222,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,participants_only,,,30,11,1,18,11,0,0.2093559588264644,0.17259788000900456,0.6573782489615918,0.01571838893926527,31,17,0.5666666666666667,0,0.0,0.0,27.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,nonparticipants_only,,,10,0,10,0,0,0,0.17250853821067233,0.1506541619325933,0.5022309729143007,0.009386900065207444,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000005,20.0,0.24570024570024557,0.4,0.004914004914004911,51.0,0.6265356265356261,0.0,0.0,0.01617500097194313,0.09803921568627451,0.0,0,5,12,51,40,4,51,39,7.0000000000000036,0.08599508599508598,3.0000000000000004,0.03685503685503684,35,15,35
9,D,all_agents,,,40,11,10,19,11,0,0.2046636795190482,0.17374286435631797,0.6540913577167838,0.014654895384403635,35,19,0.475,0,0.0,0.0,32.425,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,participants_only,,,30,11,0,19,11,0,0.21513997461360546,0.1763592087830849,0.6540913577167838,0.016083225038225527,35,19,0.6333333333333333,0,0.0,0.0,26.566666666666666,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,nonparticipants_only,,,10,0,10,0,0,0,0.17323479423537644,0.1499008911229303,0.49971981804972926,0.00905287331603902,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.70000000000007,19.5,0.21984216459977435,,,60.0,0.6764374295377672,0.0,0.0,0.013824457589278518,0.06666666666666667,0.0,0,4,21,29,39,,60,37,5.8000000000000025,0.06538895152198419,3.400000000000001,0.038331454340473484,29,17,30
10,D,all_agents,,,40,13,10,17,13,0,0.2097089133626068,0.17667573492408223,0.6581419208553242,0.015116231373884187,40,21,0.525,0,0.0,0.0,32.35,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,participants_only,,,30,13,0,17,13,0,0.2216276612100306,0.1819404603108835,0.6581419208553242,0.016673899973131207,40,21,0.7,0,0.0,0.0,26.466666666666665,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,nonparticipants_only,,,10,0,10,0,0,0,0.17395266982033536,0.14915138666731564,0.4972212189594806,0.008738546973137489,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.00000000000007,20.0,0.24390243902439004,0.2,0.0024390243902439003,52.0,0.6341463414634141,0.0,0.0,0.016607143975896965,0.09615384615384616,0.0,0,5,12,49,40,2,52,36,6.000000000000003,0.07317073170731704,3.800000000000001,0.04634146341463412,30,19,30
10,D,reachability,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,all_agents,,,40,13,10,17,13,0,0.2149737990654054,0.18266545439183998,0.6718162440211112,0.01566746651178571,44,21,0.525,0,0.0,0.0,32.075,310,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,participants_only,,,30,13,0,17,13,0,0.22841039257302065,0.18777593909553408,0.6718162440211112,0.017355581162492834,44,21,0.7,0,0.0,0.0,26.1,310,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,nonparticipants_only,,,10,0,10,0,0,0,0.17466401854255972,0.14840562973397908,0.49473511286468325,0.008436618018597686,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
