step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
26,C,participants_only,,,30,30,0,0,30,0,0.31708330665292433,0.23199803076838155,0.7849047635763005,0.03260423124428911,120,27,0.9,0,0.0,0.0,24.966666666666665,823,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.20214516609777805,0.15154333512708865,0.5466249242237006,0.011318163560841414,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000008,,,17.5,0.23056653491436077,47.0,0.6192358366271403,0.0,0.0,0.012501116975350593,0.1276595744680851,0.0,0,6,52,11,,35,47,33,6.000000000000003,0.07905138339920945,5.400000000000002,0.07114624505928849,30,27,40
27,C,all_agents,,,40,30,10,0,30,0,0.29170350465208295,0.20937256180372102,0.7935085730332484,0.030894704741617086,130,27,0.675,0,0.0,0.0,31.0,859,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,30,0,0,30,0,0.32137795622227616,0.23260361937760243,0.7935085730332484,0.03399046185407278,130,27,0.9,0,0.0,0.0,24.666666666666668,859,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,nonparticipants_only,,,10,0,10,0,0,0,0.20268014994150343,0.15237371595840826,0.543891799602582,0.011040556492349115,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.50000000000009,,,17.5,0.2071005917159761,56.0,0.6627218934911235,0.0,0.0,0.011597329582161532,0.17857142857142858,0.0,0,10,25,12,,35,56,32,5.8000000000000025,0.06863905325443782,5.200000000000002,0.0615384615384615,29,26,36
28,C,all_agents,,,40,30,10,0,30,0,0.29461026610196134,0.2114025330994714,0.8017682301119184,0.031989983453501014,131,27,0.675,0,0.0,0.0,31.225,894,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,participants_only,,,30,30,0,0,30,0,0.32507684220711447,0.23195582327372055,0.8017682301119184,0.035350009215574595,131,27,0.9,0,0.0,0.0,24.966666666666665,894,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,nonparticipants_only,,,10,0,10,0,0,0,0.20321053778650217,0.15456041857858932,0.5411723406045691,0.01077135905242726,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000009,,,17.0,0.22546419098143208,47.0,0.6233421750663123,0.0,0.0,0.011768551014230175,0.02127659574468085,0.0,0,1,52,11,,34,47,33,6.000000000000003,0.07957559681697607,5.400000000000002,0.07161803713527845,30,27,40
29,C,all_agents,,,40,30,10,0,30,0,0.29797298871133526,0.21470010848030677,0.8096975009074417,0.03306095340703727,135,27,0.675,0,0.0,0.0,31.0,931,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,participants_only,,,30,30,0,0,30,0,0.329384831414055,0.23323118552869215,0.8096975009074417,0.03663234711758891,135,27,0.9,0,0.0,0.0,24.666666666666668,931,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,nonparticipants_only,,,10,0,10,0,0,0,0.20373746060317605,0.1577287710773867,0.5384664789015462,0.010506325931617454,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.50000000000009,,,17.5,0.2071005917159761,56.0,0.6627218934911235,0.0,0.0,0.011638447648877823,0.07142857142857142,0.0,0,4,25,13,,35,56,32,5.600000000000002,0.06627218934911239,5.400000000000002,0.06390532544378694,28,27,35
30,C,all_agents,,,40,30,10,0,30,0,0.3007719444528041,0.21470465847707898,0.8173096008711441,0.0341659360761157,139,27,0.675,0,0.0,0.0,31.225,967,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,participants_only,,,30,30,0,0,30,0,0.33294258534460464,0.23596810588970935,0.8173096008711441,0.03799846411976788,139,27,0.9,0,0.0,0.0,24.966666666666665,967,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,nonparticipants_only,,,10,0,10,0,0,0,0.20426002177740246,0.1576649041071093,0.5357741465070385,0.010248950320488878,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000008,,,17.0,0.22546419098143214,47.0,0.6233421750663124,0.0,0.0,0.011453436988614084,0.0851063829787234,0.0,0,4,52,11,,34,47,33,6.000000000000003,0.07957559681697608,5.400000000000002,0.07161803713527846,30,27,40
30,C,reachability,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,all_agents,,,40,30,10,0,30,0,0.3039986118743305,0.21546738212485078,0.8246172168362984,0.035360104508137896,141,27,0.675,0,0.0,0.0,31.0,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,participants_only,,,30,30,0,0,30,0,0.33707179459163616,0.23478826536026082,0.8246172168362984,0.0394394745307054,141,27,0.9,0,0.0,0.0,24.666666666666668,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,nonparticipants_only,,,10,0,10,0,0,0,0.20477906372241345,0.15859852400900437,0.5330952757745033,0.009995969459807946,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.30000000000007,,,16.5,0.1980792316926769,56.0,0.6722689075630247,0.0,0.0,0.011455670981159473,0.03571428571428571,0.0,0,2,25,14,,33,56,32,5.400000000000002,0.06482593037214883,5.400000000000002,0.06482593037214883,27,27,35
32,C,all_agents,,,40,30,10,0,29,1,0.3068849391261485,0.2180247798564773,0.8316325281628465,0.03648826598459997,149,28,0.7,0,0.0,0.0,31.225,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,participants_only,,,30,30,0,0,29,1,0.34074864605906685,0.2424403827066582,0.8316325281628465,0.04081393782990441,149,28,0.9333333333333333,0,0.0,0.0,24.966666666666665,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,nonparticipants_only,,,10,0,10,0,0,0,0.20529381832739352,0.1624519785635114,0.5304297993956308,0.009750242681823677,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000009,,,17.0,0.22546419098143208,47.0,0.6233421750663123,0.0,0.0,0.011757545087949035,0.1702127659574468,0.0,0,8,52,11,,34,47,33,6.000000000000003,0.07957559681697607,5.400000000000002,0.07161803713527845,30,27,40
33,C,all_agents,,,40,30,10,0,29,1,0.30998685836908135,0.21877812871829344,0.8383672270363326,0.037619959902449686,156,28,0.7,0,0.0,0.0,31.0,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,participants_only,,,30,30,0,0,29,1,0.34471419738759873,0.2412281807931249,0.8383672270363326,0.04216608328604329,156,28,0.9333333333333333,0,0.0,0.0,24.666666666666668,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,nonparticipants_only,,,10,0,10,0,0,0,0.20580484131352944,0.16431295286917275,0.5277776503986527,0.009509732847984419,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.10000000000008,,,16.5,0.19855595667870016,56.0,0.6738868832731643,0.0,0.0,0.011144109908987484,0.125,0.0,0,7,25,16,,33,56,32,5.000000000000002,0.06016847172081825,5.600000000000002,0.06738868832731645,25,28,34
34,C,all_agents,,,40,30,10,0,29,1,0.3124033010446786,0.22016582461358097,0.8448325379548793,0.038641060956892015,162,28,0.7,0,0.0,0.0,31.225,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,participants_only,,,30,30,0,0,29,1,0.3477672348652485,0.24531834473448902,0.8448325379548793,0.043426664129623364,162,28,0.9333333333333333,0,0.0,0.0,24.966666666666665,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,nonparticipants_only,,,10,0,10,0,0,0,0.20631149958296893,0.16387594138649764,0.5251387621466593,0.009276957655510204,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000008,,,17.0,0.22546419098143214,47.0,0.6233421750663124,0.0,0.0,0.01028990403019197,0.1276595744680851,0.0,0,6,51,12,,34,47,33,5.8000000000000025,0.07692307692307687,5.600000000000002,0.07427055702917768,29,28,40
35,C,all_agents,,,40,30,10,0,29,1,0.3155752068300356,0.22134621186874223,0.8510392364366841,0.03972513527486799,168,28,0.7,0,0.0,0.0,31.0,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,participants_only,,,30,30,0,0,29,1,0.35182856576548105,0.245729618223911,0.8510392364366841,0.04469401513012693,168,28,0.9333333333333333,0,0.0,0.0,24.666666666666668,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,nonparticipants_only,,,10,0,10,0,0,0,0.20681513002369903,0.16545769235849223,0.522513068335926,0.009046823299864212,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.30000000000008,,,16.5,0.19807923169267688,56.0,0.6722689075630246,0.0,0.0,0.011336157876226502,0.10714285714285714,0.0,0,6,25,15,,33,56,32,5.200000000000002,0.06242496998799516,5.600000000000002,0.06722689075630248,26,28,33
36,C,all_agents,,,40,30,10,0,29,1,0.31801411636940713,0.2212578940604325,0.8569976669792168,0.04077954009011401,172,28,0.7,0,0.0,0.0,31.225,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,participants_only,,,30,30,0,0,29,1,0.3549139272981309,0.24571567588195953,0.8569976669792168,0.045985229927624,172,28,0.9333333333333333,0,0.0,0.0,24.966666666666665,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,nonparticipants_only,,,10,0,10,0,0,0,0.2073146835832357,0.16841213176722092,0.5199005029942464,0.008823318018677279,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.90000000000008,,,16.5,0.22029372496662195,47.0,0.6275033377837109,0.0,0.0,0.010481003140695649,0.0851063829787234,0.0,0,4,51,12,,33,47,33,5.8000000000000025,0.07743658210947926,5.600000000000002,0.07476635514018687,29,28,40
37,C,all_agents,,,40,30,10,0,29,1,0.3211910976383532,0.22252537082268192,0.8627177603000481,0.041842071299751996,177,29,0.725,0,0.0,0.0,31.0,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,participants_only,,,30,30,0,0,29,1,0.35898468823456675,0.2518835304373587,0.8627177603000481,0.04720743379044323,177,29,0.9666666666666667,0,0.0,0.0,24.666666666666668,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,nonparticipants_only,,,10,0,10,0,0,0,0.20781032584971237,0.1703077439226326,0.5173010004792752,0.008605717945827821,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.20000000000007,,,16.0,0.19464720194647184,56.0,0.6812652068126515,0.0,0.0,0.011537275747345426,0.08928571428571429,0.0,0,5,23,18,,32,56,32,4.600000000000001,0.05596107055961067,5.600000000000002,0.06812652068126518,23,28,33
38,C,all_agents,,,40,30,10,0,29,1,0.3233730157113431,0.22414447098406143,0.8682090498880461,0.042790006617163916,182,30,0.75,0,0.0,0.0,31.225,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,participants_only,,,30,30,0,0,29,1,0.3617298880132988,0.2529605735157844,0.8682090498880461,0.04837071192801917,182,30,1.0,0,0.0,0.0,24.966666666666665,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,nonparticipants_only,,,10,0,10,0,0,0,0.2083023988054757,0.17113127676826528,0.5147144954768788,0.008392894851135627,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.10000000000008,,,16.5,0.21970705725699044,47.0,0.6258322237017304,0.0,0.0,0.009663975225369617,0.10638297872340426,0.0,0,5,51,11,,33,47,33,5.8000000000000025,0.0772303595206391,5.8000000000000025,0.0772303595206391,29,29,40
39,C,all_agents,,,40,30,10,0,28,2,0.3260539202268284,0.2243966498313224,0.8734806878925243,0.04385816312560167,186,30,0.75,0,0.0,0.0,31.0,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,participants_only,,,30,30,0,0,28,2,0.36514159339680163,0.251967446314149,0.8734806878925243,0.04963787213125234,186,30,1.0,0,0.0,0.0,24.666666666666668,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,nonparticipants_only,,,10,0,10,0,0,0,0.2087909007169087,0.17251528519093529,0.5121409229994943,0.008184881782537925,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000009,,,15.5,0.18925518925518905,56.0,0.683760683760683,0.0,0.0,0.010156586831256207,0.07142857142857142,0.0,0,4,22,18,,31,56,32,4.400000000000001,0.05372405372405368,6.000000000000003,0.07326007326007321,22,30,33
40,C,all_agents,,,40,30,10,0,28,2,0.3282812002537472,0.22471780808611058,0.8785414603768233,0.044779060006270716,192,30,0.75,0,0.0,0.0,31.225,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,participants_only,,,30,30,0,0,28,2,0.367949868399877,0.257208128164521,0.8785414603768233,0.05074964811293303,192,30,1.0,0,0.0,0.0,24.966666666666665,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,nonparticipants_only,,,10,0,10,0,0,0,0.20927519581535772,0.17636708976546095,0.5095802183844969,0.007984056896430494,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000007,,,16.5,0.21912350597609542,47.0,0.624169986719787,0.0,0.0,0.009809788637165416,0.1276595744680851,0.0,0,6,51,11,,33,47,33,5.8000000000000025,0.07702523240371842,6.000000000000003,0.07968127490039836,29,30,40
40,C,reachability,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,all_agents,,,40,30,10,0,28,2,0.3309176886481031,0.22534802812144597,0.8833998019617504,0.04584008436799725,197,30,0.75,0,0.0,0.0,31.0,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,participants_only,,,30,30,0,0,28,2,0.3713047569541066,0.2578185386095656,0.8833998019617504,0.05200033405480227,197,30,1.0,0,0.0,0.0,24.666666666666668,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,nonparticipants_only,,,10,0,10,0,0,0,0.2097564837300928,0.17750954796062585,0.5070323172925744,0.007785951871336731,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000008,,,15.0,0.1842751842751841,56.0,0.6879606879606873,0.0,0.0,0.010119586162327844,0.08928571428571429,0.0,0,5,22,18,,30,56,32,4.400000000000001,0.054054054054054015,6.000000000000003,0.07371007371007367,22,30,33
42,C,all_agents,,,40,30,10,0,27,3,0.33320590668245376,0.2290441421630418,0.8880638098832804,0.04678945372372287,201,30,0.75,0,0.0,0.0,31.225,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,participants_only,,,30,30,0,0,27,3,0.3741964747235148,0.25688691919285045,0.8880638098832804,0.05313414446094331,201,30,1.0,0,0.0,0.0,24.966666666666665,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,nonparticipants_only,,,10,0,10,0,0,0,0.21023420255927042,0.17906150076894417,0.5044971557061115,0.007592661492115197,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000008,,,16.5,0.21912350597609537,47.0,0.6241699867197869,0.0,0.0,0.01003115875500075,0.0851063829787234,0.0,0,4,50,11,,33,47,33,5.8000000000000025,0.0770252324037184,6.000000000000003,0.07968127490039835,29,30,40
43,C,all_agents,,,40,30,10,0,27,3,0.33581291148692854,0.22869087350996065,0.8925412574879492,0.04781386317324333,209,30,0.75,0,0.0,0.0,31.0,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,participants_only,,,30,30,0,0,27,3,0.37751434586526933,0.2561877898554594,0.8925412574879492,0.05432801922649344,209,30,1.0,0,0.0,0.0,24.666666666666668,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,nonparticipants_only,,,10,0,10,0,0,0,0.21070860835190608,0.1812555292711981,0.501974669927581,0.00740327946296021,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.60000000000008,,,15.0,0.18382352941176452,56.0,0.6862745098039209,0.0,0.0,0.010030597355661352,0.14285714285714285,0.0,0,8,22,17,,30,56,32,4.600000000000001,0.0563725490196078,6.000000000000003,0.07352941176470584,23,30,33
44,C,all_agents,,,40,30,10,0,27,3,0.3380320821682498,0.22928211944885735,0.8968396071884313,0.048727630148145615,216,30,0.75,0,0.0,0.0,31.225,1529,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,participants_only,,,30,30,0,0,27,3,0.38031638115277233,0.25834092047006274,0.8968396071884313,0.055411725967968214,216,30,1.0,0,0.0,0.0,24.966666666666665,1529,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,nonparticipants_only,,,10,0,10,0,0,0,0.21117918521468224,0.18395650131752142,0.49946479657794307,0.007219799401327899,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000007,,,16.0,0.21390374331550782,47.0,0.6283422459893042,0.0,0.0,0.009915052881698062,0.14893617021276595,0.0,0,7,50,11,,32,47,33,5.8000000000000025,0.07754010695187162,6.000000000000003,0.08021390374331547,29,30,40
45,C,all_agents,,,40,30,10,0,27,3,0.3407262236927226,0.22874093189478475,0.900966022900894,0.04968718392249506,222,30,0.75,0,0.0,0.0,31.0,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,participants_only,,,30,30,0,0,27,3,0.38375280963019937,0.26049557468266926,0.900966022900894,0.0564976893310989,222,30,1.0,0,0.0,0.0,24.666666666666668,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,nonparticipants_only,,,10,0,10,0,0,0,0.2116464658802923,0.18492270733325242,0.49696747259505336,0.007040222527462652,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000009,,,15.0,0.18427518427518408,56.0,0.6879606879606872,0.0,0.0,0.010332076211348492,0.10714285714285714,0.0,0,6,22,18,,30,56,32,4.400000000000001,0.05405405405405401,6.000000000000003,0.07371007371007365,22,30,33
46,C,all_agents,,,40,30,10,0,26,4,0.34260009992894547,0.23267524293622238,0.9049273819848582,0.05043546932533195,225,30,0.75,0,0.0,0.0,31.225,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,participants_only,,,30,30,0,0,26,4,0.38609665368283286,0.2611571229235965,0.9049273819848582,0.05739129056246651,225,30,1.0,0,0.0,0.0,24.966666666666665,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,nonparticipants_only,,,10,0,10,0,0,0,0.21211043866728344,0.18500083792050015,0.4944826352320781,0.006864603352350545,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.60000000000008,,,16.0,0.21447721179624643,47.0,0.6300268096514738,0.0,0.0,0.008862704703047997,0.06382978723404255,0.0,0,3,50,12,,32,47,33,5.600000000000002,0.07506702412868628,6.000000000000003,0.08042895442359245,28,30,39
47,C,all_agents,,,40,30,10,0,27,3,0.3448663181817007,0.23210327529656505,0.9087302867054639,0.05135943427503652,230,30,0.75,0,0.0,0.0,31.0,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,participants_only,,,30,30,0,0,27,3,0.38896455740586516,0.2604471411183602,0.9087302867054639,0.05847022423074806,230,30,1.0,0,0.0,0.0,24.666666666666668,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,nonparticipants_only,,,10,0,10,0,0,0,0.21257160050920737,0.18673191895927604,0.4920102220559177,0.006691207975842255,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.70000000000007,,,13.5,0.1693851944792972,56.0,0.7026348808030106,0.0,0.0,0.009327393720704924,0.08928571428571429,0.0,0,5,20,19,,27,56,31,4.200000000000001,0.05269761606022581,6.000000000000003,0.07528230865746546,21,30,32
48,C,all_agents,,,40,30,10,0,26,4,0.3466768414692945,0.23214773290348678,0.9096429838384092,0.05216687022573833,230,30,0.75,0,0.0,0.0,31.225,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,participants_only,,,30,30,0,0,26,4,0.39122620075968245,0.26180150405471175,0.9096429838384092,0.05944246336475061,230,30,1.0,0,0.0,0.0,24.966666666666665,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,nonparticipants_only,,,10,0,10,0,0,0,0.21302876359813078,0.1893239432653868,0.48955017094563813,0.006524345850492615,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,,,15.5,0.20917678812415633,47.0,0.6342780026990547,0.0,0.0,0.00875757578160952,0.0,0.0,0,0,50,13,,31,47,33,5.600000000000002,0.07557354925775973,6.000000000000003,0.08097165991902829,28,30,39
49,C,all_agents,,,40,30,10,0,25,5,0.3489328454734681,0.2312394317663391,0.9132572644848729,0.053140247353135876,238,30,0.75,0,0.0,0.0,31.0,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,participants_only,,,30,30,0,0,25,5,0.3940829737249016,0.26169683814428935,0.9132572644848729,0.060578814759592696,238,30,1.0,0,0.0,0.0,24.666666666666668,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,nonparticipants_only,,,10,0,10,0,0,0,0.2134824607191677,0.19080736385978303,0.4871024200909099,0.006362136160314727,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000007,,,13.0,0.1645569620253163,56.0,0.7088607594936702,0.0,0.0,0.009406336848104583,0.14285714285714285,0.0,0,8,19,20,,26,56,31,4.000000000000001,0.05063291139240503,6.000000000000003,0.07594936708860756,20,30,32
50,C,all_agents,,,40,30,10,0,25,5,0.35062974516984463,0.23191452373277577,0.916726973905478,0.05390565903006245,240,30,0.75,0,0.0,0.0,31.225,1779,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,participants_only,,,30,30,0,0,25,5,0.3961952725799376,0.26295854302227434,0.916726973905478,0.06150172303811917,240,30,1.0,0,0.0,0.0,24.966666666666665,1779,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,nonparticipants_only,,,10,0,10,0,0,0,0.2139331629395659,0.19294570038698067,0.48466690799045536,0.006202859547973127,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,,,15.5,0.20917678812415633,47.0,0.6342780026990547,0.0,0.0,0.008414382611706678,0.0425531914893617,0.0,0,2,50,13,,31,47,33,5.600000000000002,0.07557354925775973,6.000000000000003,0.08097165991902829,28,30,39
50,C,reachability,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,all_agents,,,40,30,10,0,24,6,0.3528016128882149,0.2336627012314381,0.9200578949492588,0.05477900758136455,246,30,0.75,0,0.0,0.0,31.0,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,participants_only,,,30,30,0,0,24,6,0.39894187974805856,0.2620311633944885,0.9200578949492588,0.0625074010533871,246,30,1.0,0,0.0,0.0,24.666666666666668,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,nonparticipants_only,,,10,0,10,0,0,0,0.21438081230868367,0.1954862075620014,0.48224357345050306,0.006046736454525774,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000009,,,13.0,0.16455696202531628,56.0,0.7088607594936701,0.0,0.0,0.009167475665144118,0.10714285714285714,0.0,0,6,19,20,,26,56,31,4.000000000000001,0.05063291139240502,6.000000000000003,0.07594936708860754,20,30,32
52,C,all_agents,,,40,30,10,0,24,6,0.35447890913423313,0.23512120028160158,0.9232555791512884,0.05551658728412508,247,30,0.75,0,0.0,0.0,31.225,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,C,participants_only,,,30,30,0,0,24,6,0.4010300721101098,0.2628948790440404,0.9232555791512884,0.06338945986997202,247,30,1.0,0,0.0,0.0,24.966666666666665,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,C,nonparticipants_only,,,10,0,10,0,0,0,0.21482542020660308,0.19694014480122884,0.47983235558325055,0.005893840233704644,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.1000000000001,,,15.5,0.20917678812415627,47.0,0.6342780026990545,0.0,0.0,0.008377412505834101,0.02127659574468085,0.0,0,1,50,13,,31,47,33,5.600000000000002,0.07557354925775972,6.000000000000003,0.08097165991902827,28,30,39
53,C,all_agents,,,40,30,10,0,24,6,0.3565942229363082,0.23512162381896556,0.9263253559852369,0.05641156234989151,250,30,0.75,0,0.0,0.0,31.0,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,C,participants_only,,,30,30,0,0,24,6,0.40370334613350606,0.262143745069206,0.9263253559852369,0.06442346454730424,250,30,1.0,0,0.0,0.0,24.666666666666668,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,C,nonparticipants_only,,,10,0,10,0,0,0,0.21526685334471482,0.1988496691075703,0.4774331938053343,0.005744621896748207,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
