step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
5,C,all_agents,,,40,5,10,25,5,0,0.19107459039103544,0.16390410088243879,0.6878999975881023,0.014408343303264409,21,16,0.4,0,0.0,0.0,31.65,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,participants_only,,,30,5,0,25,5,0,0.1945360455582652,0.16777633205291134,0.5470483581349596,0.01290995663319714,21,16,0.5333333333333333,0,0.0,0.0,25.533333333333335,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,nonparticipants_only,,,10,0,10,0,0,0,0.18069022488934622,0.13976694806547763,0.6878999975881023,0.01875972325096932,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.50000000000003,20.0,0.2339181286549707,3.700000000000002,0.0432748538011696,0.0,0.0,53.0,0.6198830409356723,0.016488568007587023,0.03773584905660377,0.0,0,2,4,29,40,37,38,53,6.000000000000003,0.07017543859649124,2.8000000000000003,0.0327485380116959,30,14,28
6,C,all_agents,,,40,7,10,23,7,0,0.19634473930743895,0.17098720613456234,0.6844604976001618,0.014540215621783984,28,20,0.5,0,0.0,0.0,32.2,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,participants_only,,,30,7,0,23,7,0,0.20133296194137715,0.17612277073463523,0.5651664238095612,0.013191286529850185,28,20,0.6666666666666666,0,0.0,0.0,26.266666666666666,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,nonparticipants_only,,,10,0,10,0,0,0,0.18138007140562434,0.13906811332515023,0.6844604976001618,0.018288414517036576,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.70000000000006,20.0,0.23337222870478397,3.1000000000000014,0.03617269544924153,0.0,0.0,53.0,0.6184364060676775,0.01651672908867005,0.1320754716981132,0.0,0,7,5,32,40,31,40,53,6.600000000000003,0.07701283547257874,3.0000000000000004,0.035005834305717604,33,15,31
7,C,all_agents,,,40,9,10,21,9,0,0.20123082004879447,0.17378499594345062,0.681038195112161,0.014756020156943207,31,20,0.5,0,0.0,0.0,32.7,230,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,participants_only,,,30,9,0,21,9,0,0.2076202396885698,0.17985197261564967,0.5825597668571787,0.013566406797891409,31,20,0.6666666666666666,0,0.0,0.0,26.933333333333334,230,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,nonparticipants_only,,,10,0,10,0,0,0,0.1820625611294685,0.1416749264230901,0.681038195112161,0.017834964034100842,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.70000000000007,20.0,0.2280501710376281,0.8999999999999999,0.010262257696693262,0.0,0.0,57.0,0.64994298745724,0.015095024775005232,0.05263157894736842,0.0,0,3,16,28,40,9,39,57,6.000000000000003,0.06841505131128846,3.800000000000001,0.043329532497149346,30,19,33
8,C,all_agents,,,40,10,10,20,10,0,0.20612240120311867,0.17817457930195557,0.6776330041366002,0.01499863036100267,34,21,0.525,0,0.0,0.0,33.225,256,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,participants_only,,,30,10,0,20,10,0,0.2139172981561993,0.1844295965181782,0.5992573761828915,0.013955339521169929,34,21,0.7,0,0.0,0.0,27.633333333333333,256,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,nonparticipants_only,,,10,0,10,0,0,0,0.18273771034387679,0.14561356449394935,0.6776330041366002,0.017399377858391147,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.70000000000009,20.0,0.22296544035674448,0.1,0.0011148272017837224,0.0,0.0,59.0,0.6577480490523963,0.014745377717741603,0.05084745762711865,0.0,0,3,14,33,40,1,40,59,6.800000000000003,0.07580824972129316,3.800000000000001,0.04236343366778147,34,19,34
9,C,all_agents,,,40,10,10,20,10,0,0.21098248907219155,0.17970150905541876,0.6742448391159173,0.015295256149006252,38,23,0.575,0,0.0,0.0,32.775,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,participants_only,,,30,10,0,20,10,0,0.2201745541556373,0.18977345510325305,0.6152870811355758,0.014396218156730934,38,23,0.7666666666666667,0,0.0,0.0,27.033333333333335,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,nonparticipants_only,,,10,0,10,0,0,0,0.18340629382185433,0.14951103924742454,0.6742448391159173,0.016978441399852582,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.40000000000008,20.0,0.22624434389140252,,,0.0,0.0,58.0,0.6561085972850673,0.014894768108146359,0.06896551724137931,0.0,0,4,15,31,40,,38,58,6.400000000000003,0.07239819004524883,4.000000000000001,0.045248868778280514,32,20,37
10,C,all_agents,,,40,13,10,17,13,0,0.21601732179706976,0.1817127020447641,0.6708736149203377,0.01575417173094489,42,23,0.575,0,0.0,0.0,32.325,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,13,0,17,13,0,0.2266669093984166,0.19539373959761408,0.6306755978901528,0.01502818795611926,42,23,0.7666666666666667,0,0.0,0.0,26.433333333333334,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.18406855899302912,0.1494958344285941,0.6708736149203377,0.016571158462476646,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.0000000000001,20.0,0.222222222222222,,,0.0,0.0,59.0,0.6555555555555548,0.01507253017258889,0.06779661016949153,0.0,0,4,13,31,40,,37,59,6.600000000000003,0.07333333333333329,4.400000000000001,0.04888888888888885,33,22,33
10,C,reachability,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,13,10,17,13,0,0.22079542212431075,0.18460707689439004,0.667519246845736,0.016242248319090297,44,23,0.575,0,0.0,0.0,31.975,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,participants_only,,,30,13,0,17,13,0,0.23281895793788945,0.1987157340505791,0.6454485739745467,0.015685890418210897,44,23,0.7666666666666667,0,0.0,0.0,25.966666666666665,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.18472481468357468,0.1487483552564511,0.667519246845736,0.016176537060203583,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.50000000000009,20.0,0.22598870056497153,0.1,0.0011299435028248577,0.0,0.0,57.0,0.6440677966101689,0.01467553479306366,0.03508771929824561,0.0,0,2,11,31,40,1,37,57,6.800000000000003,0.07683615819209036,4.600000000000001,0.05197740112994347,34,23,38
12,C,all_agents,,,40,14,10,16,14,0,0.22536879867523554,0.1888834871849129,0.6641816506115074,0.01679585538938449,51,25,0.625,0,0.0,0.0,31.925,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,14,0,16,14,0,0.2386999727699189,0.20218544274671862,0.6489940882348012,0.016419113176058743,51,25,0.8333333333333334,0,0.0,0.0,25.9,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.18537527639118537,0.15018673749835637,0.6641816506115074,0.01579343959644863,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000009,20.0,0.24721878862793545,0.1,0.0012360939431396772,0.0,0.0,49.0,0.6056860321384419,0.015563205094772551,0.14285714285714285,0.0,0,7,4,49,40,1,37,49,7.400000000000004,0.09147095179233616,4.400000000000001,0.054388133498145814,37,22,42
13,C,all_agents,,,40,16,10,14,16,0,0.22990346207221657,0.19364874890544997,0.6630343247054091,0.017426441548381945,55,25,0.625,0,0.0,0.0,31.525,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,16,0,14,16,0,0.24453131782228357,0.2036900580944783,0.6630343247054091,0.017238612003249425,55,25,0.8333333333333334,0,0.0,0.0,25.366666666666667,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.1860198948220155,0.14999518005219198,0.6608607423584498,0.015422240217642278,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.40000000000008,20.0,0.22624434389140252,,,0.0,0.0,57.0,0.6447963800904972,0.014042431451513388,0.07017543859649122,0.0,0,4,10,31,40,,37,57,6.400000000000003,0.07239819004524883,5.000000000000002,0.05656108597285065,32,25,38
14,C,all_agents,,,40,18,10,12,18,0,0.23435018762644827,0.19523623148385286,0.6765129517171927,0.018193365020930406,61,26,0.65,0,0.0,0.0,31.5,435,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,18,0,12,18,0,0.2502469904244267,0.2096702608992383,0.6765129517171927,0.018227471862108033,61,26,0.8666666666666667,0,0.0,0.0,25.333333333333332,435,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.18665977923251298,0.1511834093605593,0.6575564386466576,0.015058544427023755,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.20000000000009,20.0,0.24630541871921155,,,0.0,0.0,49.0,0.6034482758620683,0.015141413653855426,0.12244897959183673,0.0,0,6,4,51,40,,37,49,7.400000000000004,0.09113300492610832,4.800000000000002,0.05911330049261079,37,24,42
15,C,all_agents,,,40,20,10,10,20,0,0.2385882634237984,0.19811547747726732,0.6894524336485051,0.018978458562853476,68,28,0.7,0,0.0,0.0,31.15,464,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,20,0,10,20,0,0.25568648044830156,0.211095904408364,0.6894524336485051,0.01923273479288123,68,28,0.9333333333333333,0,0.0,0.0,24.866666666666667,464,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.18729361235028902,0.15259124607155156,0.6542686564534242,0.014707441567766105,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.1000000000001,19.5,0.22388059701492513,,,0.0,0.0,56.0,0.6429391504018362,0.013444997348907903,0.125,0.0,0,7,10,31,39,,36,56,6.400000000000003,0.07347876004592419,5.200000000000002,0.05970149253731339,32,26,39
16,C,all_agents,,,40,22,10,8,22,0,0.24254262788948905,0.19817196074184076,0.7018743363025649,0.01986661232055677,74,29,0.725,0,0.0,0.0,31.275,496,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,22,0,8,22,0,0.2607494102645535,0.21299790720457254,0.7018743363025649,0.020374340518051696,74,29,0.9666666666666667,0,0.0,0.0,25.033333333333335,496,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.18792228076429549,0.15240154833988073,0.6509973131711572,0.014365584634636478,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.0000000000001,20.0,0.2564102564102561,,,0.0,0.0,45.0,0.5769230769230762,0.014348923324540153,0.13333333333333333,0.0,0,6,4,61,40,,38,45,7.400000000000004,0.0948717948717948,5.600000000000002,0.07179487179487173,37,28,49
17,C,all_agents,,,40,21,10,9,21,0,0.24654947147061856,0.19839865505178214,0.7137993628504623,0.02068001483170326,81,29,0.725,0,0.0,0.0,31.025,525,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,21,0,9,21,0,0.26588404064462,0.2176222221841428,0.7137993628504623,0.021400382150323232,81,29,0.9666666666666667,0,0.0,0.0,24.7,525,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.18854576394861422,0.15356422349373683,0.6477423266053014,0.014033006094112371,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.30000000000011,19.5,0.22595596755504027,,,0.0,0.0,55.0,0.63731170336037,0.012982188151432716,0.12727272727272726,0.0,0,7,10,32,39,,36,55,6.000000000000003,0.06952491309385857,5.8000000000000025,0.06720741599072995,30,29,40
18,C,all_agents,,,40,24,10,6,24,0,0.24996118814189852,0.1993848942679413,0.724467399173077,0.02149580872378595,83,29,0.725,0,0.0,0.0,31.2,552,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,24,0,6,24,0,0.2702268950237986,0.21916656799763165,0.724467399173077,0.0224484110804732,83,29,0.9666666666666667,0,0.0,0.0,24.933333333333334,552,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.1891640674961983,0.1529195336264091,0.6445036149722749,0.013709615148647094,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.8000000000001,19.0,0.247395833333333,,,0.0,0.0,45.0,0.5859374999999992,0.012895507130984878,0.044444444444444446,0.0,0,2,5,61,38,,37,45,7.0000000000000036,0.09114583333333326,5.8000000000000025,0.07552083333333327,35,29,48
19,C,all_agents,,,40,26,10,4,26,0,0.25401273007504077,0.20503363187367912,0.7354887032061539,0.022519980027579278,91,29,0.725,0,0.0,0.0,30.95,585,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,26,0,4,26,0,0.27542469535485964,0.22195029894913404,0.7354887032061539,0.023727106142597904,91,29,0.9666666666666667,0,0.0,0.0,24.6,585,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.18977683423558422,0.15290439981667692,0.6412810968974135,0.01339693459679339,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.7000000000001,19.5,0.2249134948096883,,,0.0,0.0,55.0,0.6343713956170696,0.013047412069301812,0.14545454545454545,0.0,0,8,9,32,39,,36,55,6.400000000000003,0.07381776239907722,5.8000000000000025,0.06689734717416373,32,29,40
20,C,all_agents,,,40,28,10,2,28,0,0.2574942180501299,0.20400846371431075,0.7460691550779077,0.02352676418818177,95,29,0.725,0,0.0,0.0,31.125,617,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,28,0,2,28,0,0.2798638285616882,0.22241013290088357,0.7460691550779077,0.02500414401301059,95,29,0.9666666666666667,0,0.0,0.0,24.833333333333332,617,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.19038538651545495,0.15434910914927974,0.6380746914129265,0.013089831020429474,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.8000000000001,19.0,0.247395833333333,,,0.0,0.0,45.0,0.5859374999999992,0.013147344899043316,0.08888888888888889,0.0,0,4,5,61,38,,37,45,7.0000000000000036,0.09114583333333326,5.8000000000000025,0.07552083333333327,35,29,48
20,C,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,29,10,1,29,0,0.2615131063678397,0.20597993509630547,0.7562263888747914,0.02457475110303289,98,30,0.75,0,0.0,0.0,30.875,652,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,29,0,1,29,0,0.2850212925796612,0.22653961950307872,0.7562263888747914,0.026291526731633357,98,30,1.0,0,0.0,0.0,24.5,652,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.1909885477323753,0.15780766348481282,0.6348843179558619,0.012792806389595417,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.80000000000008,19.0,0.22144522144522122,,,0.0,0.0,55.0,0.6410256410256404,0.013119787177271301,0.05454545454545454,0.0,0,3,11,32,38,,36,55,6.000000000000003,0.0699300699300699,5.8000000000000025,0.06759906759906756,30,29,40
22,C,all_agents,,,40,30,10,0,30,0,0.26504384912050816,0.20748399253636038,0.7659773333197998,0.02565799793914284,104,30,0.75,0,0.0,0.0,31.075,687,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,30,0,0,30,0,0.2895295141170574,0.2270787276364387,0.7659773333197998,0.02764453328352333,104,30,1.0,0,0.0,0.0,24.766666666666666,687,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.19158685413086027,0.15907500060838348,0.6317098963660825,0.012503818422122517,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000011,19.0,0.2467532467532464,,,0.0,0.0,45.0,0.5844155844155835,0.013282265286372706,0.13333333333333333,0.0,0,6,5,61,38,,37,45,7.0000000000000036,0.09090909090909081,6.000000000000003,0.07792207792207784,35,30,48
23,C,all_agents,,,40,30,10,0,30,0,0.2688936940301777,0.21008030687388912,0.7753382399870078,0.02678874790350536,108,30,0.75,0,0.0,0.0,30.825,723,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,30,0,0,30,0,0.2944645985617693,0.23362312592168755,0.7753382399870078,0.029029364264232815,108,30,1.0,0,0.0,0.0,24.433333333333334,723,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.192180980435403,0.1590411847109994,0.6285513468842522,0.012220444918557746,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.0000000000001,19.0,0.2209302325581393,,,0.0,0.0,55.0,0.6395348837209295,0.01263599659449185,0.07272727272727272,0.0,0,4,10,32,38,,36,55,6.000000000000003,0.06976744186046506,6.000000000000003,0.06976744186046506,30,30,40
24,C,all_agents,,,40,30,10,0,30,0,0.2721867218113577,0.21280325510561304,0.7843247103875275,0.0279217463902348,112,30,0.75,0,0.0,0.0,31.025,758,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,30,0,0,30,0,0.29865899189618716,0.2346731916950992,0.7843247103875275,0.030443749653618978,112,30,1.0,0,0.0,0.0,24.7,758,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.19276991155686934,0.1604501001075722,0.625408590149831,0.011946363598752384,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.80000000000008,19.0,0.24739583333333307,,,0.0,0.0,45.0,0.5859374999999993,0.012585734991238601,0.08888888888888889,0.0,0,4,6,60,38,,37,45,6.800000000000003,0.08854166666666662,6.000000000000003,0.07812499999999994,34,30,48
25,C,all_agents,,,40,30,10,0,30,0,0.27598015260393305,0.21500306018193505,0.7929517219720263,0.02907520145123339,120,30,0.75,0,0.0,0.0,30.775,796,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,30,0,0,30,0,0.30352200711358934,0.24210827325258527,0.7929517219720263,0.03183999650053171,120,30,1.0,0,0.0,0.0,24.366666666666667,796,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.1933545890749643,0.16382296573753063,0.6222815471990818,0.011678171305365559,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.70000000000009,18.5,0.2158693115519251,,,0.0,0.0,55.0,0.6417736289381557,0.012551433258658089,0.14545454545454545,0.0,0,8,9,31,37,,36,55,6.200000000000003,0.07234539089848303,6.000000000000003,0.0700116686114352,31,30,39
26,C,all_agents,,,40,30,10,0,30,0,0.2791124155685648,0.2179932112396891,0.8012336530931453,0.030181235036057057,123,30,0.75,0,0.0,0.0,31.025,831,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,participants_only,,,30,30,0,0,30,0,0.3075049977672034,0.2418533942482976,0.8012336530931453,0.03321137582129518,123,30,1.0,0,0.0,0.0,24.7,831,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.19393466897264885,0.16537955204992744,0.6191701394630864,0.011417147993465267,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.8000000000001,19.0,0.247395833333333,,,0.0,0.0,45.0,0.5859374999999992,0.012112563107661034,0.06666666666666667,0.0,0,3,6,60,38,,37,45,6.800000000000003,0.0885416666666666,6.000000000000003,0.07812499999999993,34,30,48
27,C,all_agents,,,40,30,10,0,30,0,0.28253932861961295,0.21869834526984144,0.8091843069694195,0.031198016445662485,130,30,0.75,0,0.0,0.0,30.775,865,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,30,0,0,30,0,0.3118824537213557,0.24430885605041042,0.8091843069694195,0.034431898884083156,130,30,1.0,0,0.0,0.0,24.366666666666667,865,,,,,,,,,,,,,,,,,,,,,,,,,,,
