step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
17,D,all_agents,,,40,18,10,12,18,0,0.24384164615455822,0.1957687423961355,0.7453819578128339,0.017938277380081736,80,28,0.7,0,0.0,0.0,31.25,511,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,18,0,12,18,0,0.26866605375568464,0.23668365334655111,0.7453819578128339,0.019428280636186027,80,28,0.9333333333333333,0,0.0,0.0,25.0,511,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.16936842335117894,0.15414543845838166,0.434719574727499,0.006073253058806492,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.50000000000009,,,19.5,0.23353293413173629,53.0,0.634730538922155,0.0,0.0,0.01444382629796904,0.07547169811320754,0.0,0,4,13,31,,39,53,38,5.400000000000002,0.06467065868263469,5.600000000000002,0.06706586826347301,27,28,44
18,D,all_agents,,,40,20,10,10,20,0,0.2479559817244403,0.19619198790191067,0.7555666795003205,0.018870893034204445,81,29,0.725,0,0.0,0.0,31.25,544,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,20,0,10,20,0,0.273911834628375,0.23550023507981832,0.7555666795003205,0.02051020659341276,81,29,0.9666666666666667,0,0.0,0.0,25.0,544,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.1700884230126364,0.15704608098409326,0.4325459768538615,0.005868476756931194,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.20000000000007,,,19.0,0.23399014778325103,50.0,0.615763546798029,0.0,0.0,0.014230080256169895,0.02,0.0,0,1,8,50,,38,50,35,6.600000000000003,0.08128078817733987,5.600000000000002,0.06896551724137928,33,28,37
19,D,all_agents,,,40,22,10,8,22,0,0.2520527513862094,0.19790860700816224,0.7653440123203077,0.01993459702949786,85,29,0.725,0,0.0,0.0,31.175,578,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,22,0,8,22,0,0.2791360033699606,0.23495077569520617,0.7653440123203077,0.021755234492951962,85,29,0.9666666666666667,0,0.0,0.0,24.9,578,,,,,,,,,,,,,,,,,,,,,,,,,,,
