step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
6,C,nonparticipants_only,,,10,0,10,0,0,0,0.16189201712596335,0.13416800857486239,0.49487235541273933,0.011458454038971756,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000006,2.800000000000001,0.03278688524590163,20.0,0.2341920374707258,0.0,0.0,54.0,0.6323185011709598,0.017894954736007402,0.1111111111111111,0.0,0,6,8,20,28,40,39,54,4.400000000000001,0.05152224824355969,4.200000000000001,0.04918032786885244,22,21,30
7,C,all_agents,,,40,7,10,23,7,0,0.20585276163383134,0.18283030846682297,0.6668788047972559,0.014686454749457024,41,22,0.55,0,0.0,0.0,32.55,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,participants_only,,,30,7,0,23,7,0,0.220241415647542,0.19934569846631178,0.6668788047972559,0.015060887737869063,41,22,0.7333333333333333,0,0.0,0.0,26.733333333333334,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,nonparticipants_only,,,10,0,10,0,0,0,0.16268679959269944,0.13349716853198806,0.49239799363567566,0.011078755412305654,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.10000000000007,1.2,0.013318534961154262,19.5,0.21642619311875677,0.0,0.0,59.0,0.654827968923418,0.01593946913538551,0.06779661016949153,0.0,0,4,7,23,12,39,38,59,6.000000000000003,0.06659267480577134,4.400000000000001,0.04883462819089898,30,22,35
8,C,all_agents,,,40,8,10,22,8,0,0.21105658214491513,0.18314493231380952,0.6802036526053656,0.015038599009426818,43,22,0.55,0,0.0,0.0,33.125,267,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,participants_only,,,30,8,0,22,8,0,0.2269176757743129,0.20495164997840573,0.6802036526053656,0.015472721646770072,43,22,0.7333333333333333,0,0.0,0.0,27.5,267,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,nonparticipants_only,,,10,0,10,0,0,0,0.16347330125672185,0.13282968268932813,0.4899360036674973,0.01071733960395079,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.20000000000009,0.5,0.005733944954128435,19.5,0.22362385321100894,0.0,0.0,57.0,0.6536697247706416,0.016026302824099472,0.03508771929824561,0.0,0,2,14,20,5,39,38,57,5.8000000000000025,0.06651376146788987,4.400000000000001,0.050458715596330236,29,22,32
9,C,all_agents,,,40,9,10,21,9,0,0.2163746943096652,0.18698681653417268,0.692995506501151,0.015607017237331919,47,23,0.575,0,0.0,0.0,32.875,301,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,participants_only,,,30,9,0,21,9,0,0.23374853570834028,0.20671365387138385,0.692995506501151,0.016146071321423025,47,23,0.7666666666666667,0,0.0,0.0,27.166666666666668,301,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,nonparticipants_only,,,10,0,10,0,0,0,0.16425317011363996,0.1336374807318867,0.4874863236491598,0.010367650605702813,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.40000000000008,0.30000000000000004,0.003393665158371038,19.5,0.22058823529411745,0.0,0.0,58.0,0.6561085972850673,0.01610780243654472,0.06896551724137931,0.0,0,4,16,21,3,39,38,58,6.200000000000003,0.07013574660633481,4.400000000000001,0.049773755656108566,31,22,40
10,C,all_agents,,,40,13,10,17,13,0,0.2218558433376986,0.18903206251116506,0.705275686241105,0.016268561520314934,54,23,0.575,0,0.0,0.0,32.525,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,13,0,17,13,0,0.24079925176352918,0.20888982947270007,0.705275686241105,0.01691174958829366,54,23,0.7666666666666667,0,0.0,0.0,26.7,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.16502561806020688,0.13763503215868506,0.485048892030914,0.010032764642924817,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.30000000000007,0.1,0.0011587485515643097,19.0,0.22016222479721884,0.0,0.0,58.0,0.6720741599072996,0.01693553194000444,0.1206896551724138,0.0,0,7,19,20,1,38,36,58,4.600000000000001,0.05330243337195826,4.600000000000001,0.05330243337195826,23,23,31
10,C,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,15,10,15,15,0,0.2265646132021167,0.18956653019151562,0.7170646587914609,0.0169644698765906,57,23,0.575,0,0.0,0.0,32.05,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,participants_only,,,30,15,0,15,15,0,0.246822789739694,0.20784538032533656,0.7170646587914609,0.017739423710752045,57,23,0.7666666666666667,0,0.0,0.0,26.066666666666666,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.16579008358938474,0.13882997700069483,0.48262364757075943,0.009714883774574495,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.1000000000001,,,19.5,0.21885521885521864,0.0,0.0,59.0,0.6621773288439948,0.014367369605570739,0.05084745762711865,0.0,0,3,16,20,,39,37,59,6.000000000000003,0.0673400673400673,4.600000000000001,0.05162738496071825,30,23,41
12,C,all_agents,,,40,15,10,15,15,0,0.23108998652389173,0.1894995766211351,0.7283820724398025,0.017590355024366816,61,24,0.6,0,0.0,0.0,31.925,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,15,0,15,15,0,0.2526039501731155,0.2098231403511604,0.7283820724398025,0.018466429617094934,61,24,0.8,0,0.0,0.0,25.9,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.16654809557622044,0.13813582711569136,0.48021052933290564,0.009407923663381008,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.50000000000009,0.1,0.0012269938650306736,19.0,0.23312883435582799,0.0,0.0,52.0,0.6380368098159502,0.015296786426055238,0.07692307692307693,0.0,0,4,12,36,1,38,37,52,5.8000000000000025,0.07116564417177909,4.600000000000001,0.056441717791411,29,23,40
13,C,all_agents,,,40,15,10,15,15,0,0.2359472426435729,0.19214498446169953,0.7392467895422103,0.018315631909974255,70,25,0.625,0,0.0,0.0,31.525,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,15,0,15,15,0,0.2588296760573932,0.2122379185271127,0.7392467895422103,0.019289485655332866,70,25,0.8333333333333334,0,0.0,0.0,25.366666666666667,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
