step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
4,B,participants_only,,,30,5,0,25,5,0,0.19896617119860774,0.17719536062869468,0.6234795518632178,0.014930583887293044,44,28,0.9333333333333333,23,1.7826086956521738,1.3043478260869565,24.566666666666666,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,nonparticipants_only,,,10,0,10,0,0,0,0.16027716324278496,0.13551981876706382,0.49985844338550983,0.012274940140280428,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.30000000000004,3.700000000000002,0.04287369640787949,19.0,0.2201622247972189,0.0,0.0,55.0,0.6373117033603705,0.01724463463866244,0.03636363636363636,0.894308943089432,11,2,6,17,37,38,35,55,4.000000000000001,0.04634994206257241,4.600000000000001,0.05330243337195828,20,23,25
5,B,all_agents,,,40,6,10,24,6,0,0.19422651981920203,0.1651336520290968,0.6385403697886891,0.014679170709921273,57,30,0.75,32,2.03125,1.28125,32.075,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,participants_only,,,30,6,0,24,6,0,0.20527234702661087,0.17706957896942677,0.6385403697886891,0.015132105755281119,57,30,1.0,32,2.03125,1.28125,26.1,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,nonparticipants_only,,,10,0,10,0,0,0,0.16108903819697554,0.1348422196732285,0.49735915116858226,0.011856241989490538,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.60000000000007,3.4000000000000017,0.041162227602905554,19.0,0.23002421307506035,0.0,0.0,50.0,0.6053268765133167,0.016153653972591237,0.08,0.6617647058823539,9,4,4,17,34,38,36,50,4.600000000000001,0.05569007263922515,5.600000000000002,0.0677966101694915,23,28,32
6,B,all_agents,,,40,6,10,24,6,0,0.19996495889112845,0.17269138290112124,0.6529987549971416,0.014801949122825751,71,30,0.75,41,2.4878048780487805,1.3170731707317074,32.475,205,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,participants_only,,,30,6,0,24,6,0,0.2126559394795168,0.1847963008299755,0.6529987549971416,0.015272203530931016,71,30,1.0,41,2.4878048780487805,1.3170731707317074,26.633333333333333,205,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,nonparticipants_only,,,10,0,10,0,0,0,0.16189201712596335,0.13416800857486239,0.49487235541273933,0.011458454038971756,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.80000000000005,2.800000000000001,0.032634032634032625,20.0,0.23310023310023295,0.0,0.0,53.0,0.6177156177156173,0.01784279050174128,0.09433962264150944,0.7031250000000009,9,5,4,17,28,40,39,53,4.200000000000001,0.04895104895104893,5.8000000000000025,0.06759906759906759,21,29,29
7,B,all_agents,,,40,7,10,23,7,0,0.20499791258876607,0.17767095805999455,0.6668788047972559,0.014969099314665146,76,30,0.75,42,2.5238095238095237,1.3095238095238095,32.95,233,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,participants_only,,,30,7,0,23,7,0,0.21910161692078828,0.18937527306684704,0.6668788047972559,0.015470222711911234,76,30,1.0,42,2.5238095238095237,1.3095238095238095,27.266666666666666,233,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,nonparticipants_only,,,10,0,10,0,0,0,0.16268679959269944,0.13349716853198806,0.49239799363567566,0.011078755412305654,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.50000000000007,1.0999999999999999,0.012429378531073435,20.0,0.22598870056497156,0.0,0.0,55.0,0.6214689265536718,0.015367489222674634,0.07272727272727272,0.07407407407407417,1,4,2,23,11,40,39,55,6.400000000000003,0.07231638418079094,6.000000000000003,0.0677966101694915,32,30,37
8,B,all_agents,,,40,9,10,21,9,0,0.2109249944845289,0.18201617064254683,0.6802036526053656,0.015426969325739065,78,30,0.75,42,2.5238095238095237,1.3095238095238095,33.375,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,participants_only,,,30,9,0,21,9,0,0.22674222556046458,0.19361495212369412,0.6802036526053656,0.01599610670403031,78,30,1.0,42,2.5238095238095237,1.3095238095238095,27.833333333333332,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,nonparticipants_only,,,10,0,10,0,0,0,0.16347330125672185,0.13282968268932813,0.4899360036674973,0.01071733960395079,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.90000000000009,0.5,0.005500550055005495,20.0,0.2200220022002198,0.0,0.0,59.0,0.6490649064906484,0.017263609179750533,0.03389830508474576,0.0,0,2,8,22,5,40,39,59,5.600000000000002,0.06160616061606157,5.8000000000000025,0.06380638063806376,28,29,31
9,B,all_agents,,,40,12,10,18,12,0,0.21561975527419183,0.18212227795202324,0.692995506501151,0.01587189930432471,80,30,0.75,42,2.5238095238095237,1.3095238095238095,33.2,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,participants_only,,,30,12,0,18,12,0,0.2327419503277091,0.19909368688565088,0.692995506501151,0.016533970616729243,80,30,1.0,42,2.5238095238095237,1.3095238095238095,27.6,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,nonparticipants_only,,,10,0,10,0,0,0,0.16425317011363996,0.1336374807318867,0.4874863236491598,0.010367650605702813,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.3000000000001,0.5,0.005537098560354369,20.0,0.22148394241417474,0.0,0.0,57.0,0.631229235880398,0.014146300058798102,0.03508771929824561,0.0,0,2,4,23,5,40,39,57,6.800000000000003,0.07530454042081945,6.000000000000003,0.06644518272425246,34,30,42
10,B,all_agents,,,40,14,10,16,14,0,0.22108728469535502,0.1865488234444152,0.705275686241105,0.01668165927107988,90,30,0.75,43,2.627906976744186,1.302325581395349,32.75,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,participants_only,,,30,14,0,16,14,0,0.23977450690707108,0.20087578324402688,0.705275686241105,0.017501108384504686,90,30,1.0,43,2.627906976744186,1.302325581395349,27.0,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,nonparticipants_only,,,10,0,10,0,0,0,0.16502561806020688,0.13763503215868506,0.485048892030914,0.010032764642924817,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.1000000000001,,,18.5,0.2053274139844615,0.0,0.0,60.0,0.6659267480577129,0.01614895526128399,0.15,0.08620689655172421,1,9,11,21,,37,37,60,5.8000000000000025,0.06437291897891229,5.8000000000000025,0.06437291897891229,29,29,28
10,B,reachability,0.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,all_agents,,,40,17,10,13,17,0,0.22609193003738548,0.18561607932719312,0.7170646587914609,0.01726987947228366,101,30,0.75,44,2.772727272727273,1.3181818181818181,32.275,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,participants_only,,,30,17,0,13,17,0,0.2461925455200524,0.20598759315271503,0.7170646587914609,0.018172072400391932,101,30,1.0,44,2.772727272727273,1.3181818181818181,26.366666666666667,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,nonparticipants_only,,,10,0,10,0,0,0,0.16579008358938474,0.13882997700069483,0.48262364757075943,0.009714883774574495,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.60000000000011,,,20.0,0.21834061135371152,0.0,0.0,59.0,0.644104803493449,0.014769387168208522,0.1694915254237288,0.07936507936507944,1,10,7,23,,40,39,59,6.600000000000003,0.07205240174672484,6.000000000000003,0.0655021834061135,33,30,43
12,B,all_agents,,,40,18,10,12,18,0,0.23094275388776445,0.18732074172319504,0.7283820724398025,0.018077095424173916,107,30,0.75,44,2.772727272727273,1.3181818181818181,32.025,403,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,participants_only,,,30,18,0,12,18,0,0.2524076399916125,0.20630613213603977,0.7283820724398025,0.01912385400263355,107,30,1.0,44,2.772727272727273,1.3181818181818181,26.033333333333335,403,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,nonparticipants_only,,,10,0,10,0,0,0,0.16654809557622044,0.13813582711569136,0.48021052933290564,0.009407923663381008,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.3000000000001,0.1,0.0011723329425556846,19.0,0.22274325908558004,0.0,0.0,55.0,0.6447831184056265,0.01544732132603367,0.10909090909090909,0.0,0,6,14,31,1,38,35,55,5.200000000000002,0.06096131301289562,6.000000000000003,0.0703399765533411,26,30,34
13,B,all_agents,,,40,19,10,11,19,0,0.23585221534560882,0.189066376031109,0.7392467895422103,0.018830331640919924,112,30,0.75,45,2.933333333333333,1.3333333333333333,31.625,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,participants_only,,,30,19,0,11,19,0,0.2587029729934411,0.20890510522038513,0.7392467895422103,0.019981546498692247,112,30,1.0,45,2.933333333333333,1.3333333333333333,25.5,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,nonparticipants_only,,,10,0,10,0,0,0,0.16729994240211193,0.13744514798011293,0.47780947668624113,0.009110801566643366,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.20000000000012,,,20.0,0.2192982456140348,0.0,0.0,59.0,0.6469298245614027,0.014608554403757296,0.06779661016949153,0.08196721311475418,1,4,9,23,,40,39,59,6.200000000000003,0.06798245614035082,6.000000000000003,0.06578947368421047,31,30,43
14,B,all_agents,,,40,19,10,11,19,0,0.24046346054975481,0.18878525020529097,0.7496769179605219,0.01978983491165164,117,30,0.75,45,2.933333333333333,1.3333333333333333,31.5,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,participants_only,,,30,19,0,11,19,0,0.2646027979535606,0.2078605796942832,0.7496769179605219,0.021114166734230073,117,30,1.0,45,2.933333333333333,1.3333333333333333,25.333333333333332,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.16804544833833746,0.13749498842217928,0.4754204293028099,0.008824348120379006,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.90000000000009,,,17.5,0.2110977080820263,0.0,0.0,54.0,0.6513872135102526,0.015277271037020654,0.09259259259259259,0.0,0,5,13,33,,35,32,54,5.400000000000002,0.06513872135102529,6.000000000000003,0.07237635705669476,27,30,33
15,B,all_agents,,,40,22,10,8,22,0,0.2449521646115043,0.18812648274582483,0.759689841242101,0.020741749349099715,124,30,0.75,45,2.933333333333333,1.3333333333333333,31.25,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,22,0,8,22,0,0.2703414619357623,0.21180527124808265,0.759689841242101,0.022227263003463015,124,30,1.0,45,2.933333333333333,1.3333333333333333,25.0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.16878427263873025,0.13773435712865523,0.4730433271562959,0.00854981136257491,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.90000000000009,,,19.5,0.22184300341296906,0.0,0.0,57.0,0.6484641638225249,0.014018274523342426,0.12280701754385964,0.0,0,7,13,23,,39,38,57,5.400000000000002,0.06143344709897607,6.000000000000003,0.06825938566552897,27,30,44
16,B,all_agents,,,40,22,10,8,22,0,0.2492657447517464,0.18834317470682355,0.7693022475924169,0.021776064500144108,129,30,0.75,46,3.152173913043478,1.3478260869565217,31.3,546,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,22,0,8,22,0,0.27584831537258986,0.2111763198845848,0.7693022475924169,0.023447878047560367,129,30,1.0,46,3.152173913043478,1.3478260869565217,25.066666666666666,546,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.16951803288921605,0.13823127924258688,0.4706781105205144,0.00828102712814978,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.70000000000009,0.1,0.0012706480304955515,17.0,0.21601016518424374,0.0,0.0,50.0,0.6353240152477757,0.015292191417041854,0.08,0.08547008547008554,1,4,12,40,1,34,32,50,5.600000000000002,0.0711562897077509,6.000000000000003,0.07623888182973311,28,30,37
17,B,all_agents,,,40,22,10,8,22,0,0.25352635836703835,0.19235631698585726,0.7785301576887202,0.022750808935214542,140,30,0.75,46,3.152173913043478,1.3478260869565217,31.1,580,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,22,0,8,22,0,0.28128682150533796,0.21942144844043993,0.7785301576887202,0.024576939439899543,140,30,1.0,46,3.152173913043478,1.3478260869565217,24.8,580,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.17024496895213942,0.1403725254415201,0.4683247199679118,0.008024697657324824,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.70000000000009,,,19.5,0.22491349480968836,0.0,0.0,56.0,0.6459054209919255,0.013652875508383107,0.19642857142857142,0.0,0,11,14,25,,39,38,56,5.200000000000002,0.05997693194925025,6.000000000000003,0.06920415224913491,26,30,46
18,B,all_agents,,,40,26,10,4,26,0,0.2575324319268097,0.19175706724208244,0.7873889513811715,0.023892777242882277,146,30,0.75,47,3.425531914893617,1.3404255319148937,31.2,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,26,0,4,26,0,0.2863876731859998,0.21832434119823774,0.7873889513811715,0.02593496310981223,146,30,1.0,47,3.425531914893617,1.3404255319148937,24.933333333333334,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.1709667081492397,0.14151750497350662,0.4659830963680722,0.007774720264579681,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,,,16.5,0.2112676056338026,0.0,0.0,50.0,0.6402048655569775,0.014508028562125791,0.1,0.08620689655172421,1,5,12,42,,33,31,50,5.600000000000002,0.07170294494238152,6.000000000000003,0.07682458386683734,28,30,36
19,B,all_agents,,,40,27,10,3,27,0,0.26199072812154023,0.19360032979993363,0.7895150618673598,0.02489240867605734,150,30,0.75,47,3.425531914893617,1.3404255319148937,31.1,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,27,0,3,27,0,0.29209337850131356,0.2265363798893335,0.7895150618673598,0.027054200660942877,150,30,1.0,47,3.425531914893617,1.3404255319148937,24.8,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.17168277698222037,0.14438979233090965,0.46365318088623186,0.007532998002758336,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.1000000000001,,,19.5,0.22648083623693355,0.0,0.0,55.0,0.6387921022067357,0.014299192078369402,0.07272727272727272,0.0,0,4,12,27,,39,38,55,5.600000000000002,0.06504065040650402,6.000000000000003,0.06968641114982574,28,30,46
20,B,all_agents,,,40,28,10,2,28,0,0.26608992512452373,0.19752728900723665,0.7979344593926654,0.026138561410242157,158,30,0.75,47,3.425531914893617,1.3404255319148937,31.2,698,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,28,0,2,28,0,0.297322385045918,0.2254036979898868,0.7979344593926654,0.028515629067135947,158,30,1.0,47,3.425531914893617,1.3404255319148937,24.933333333333334,698,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.17239254536034102,0.14658084803649551,0.4613349149818007,0.007301759806662818,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,,,16.5,0.2112676056338026,0.0,0.0,50.0,0.6402048655569775,0.01481044073304899,0.16,0.0,0,8,12,41,,33,30,50,5.600000000000002,0.07170294494238152,6.000000000000003,0.07682458386683734,28,30,35
20,B,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,29,10,1,29,0,0.270054870190091,0.19861225531663862,0.8060170810169588,0.0272288053148986,166,30,0.75,48,3.7291666666666665,1.3333333333333333,31.075,734,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,29,0,1,29,0,0.3023741699492832,0.22913637568806705,0.8060170810169588,0.029767749694089674,166,30,1.0,48,3.7291666666666665,1.3333333333333333,24.766666666666666,734,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.17309697091251466,0.14687138915994807,0.45902824040689166,0.0070775265342311764,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.70000000000009,,,19.5,0.2275379229871643,0.0,0.0,55.0,0.6417736289381557,0.013011295689482493,0.12727272727272726,0.08928571428571434,1,7,14,26,,39,38,55,5.200000000000002,0.06067677946324383,6.000000000000003,0.0700116686114352,26,30,46
22,B,all_agents,,,40,29,10,1,29,0,0.27363815034262934,0.19972747484507747,0.8137763977762804,0.028487274791703654,174,30,0.75,48,3.7291666666666665,1.3333333333333333,31.2,773,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,29,0,1,29,0,0.30691870392261766,0.229176050933467,0.8137763977762804,0.03126642967902137,174,30,1.0,48,3.7291666666666665,1.3333333333333333,24.933333333333334,773,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.17379648960266444,0.14818351292477727,0.4567330992048572,0.006858667170664826,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.60000000000008,,,16.0,0.20618556701030907,0.0,0.0,50.0,0.6443298969072159,0.01335108866245956,0.16,0.0,0,8,12,40,,32,30,50,5.600000000000002,0.0721649484536082,6.000000000000003,0.07731958762886594,28,30,34
23,B,all_agents,,,40,30,10,0,30,0,0.2775817281514101,0.2015678058101686,0.8212253418652292,0.029657792149433784,177,30,0.75,48,3.7291666666666665,1.3333333333333333,31.075,812,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,30,0,0,30,0,0.31194593464315845,0.22954973811931445,0.8212253418652292,0.03260255741235573,177,30,1.0,48,3.7291666666666665,1.3333333333333333,24.766666666666666,812,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.17448910867616493,0.15227603088354125,0.45444943370883295,0.006652712106977681,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.00000000000009,,,19.0,0.22352941176470567,0.0,0.0,55.0,0.6470588235294111,0.013090963453793437,0.05454545454545454,0.0,0,3,15,25,,38,38,55,5.000000000000002,0.05882352941176467,6.000000000000003,0.0705882352941176,25,30,46
24,B,all_agents,,,40,30,10,0,30,0,0.28119113892064074,0.2025337522076136,0.82837632819062,0.030969174109898898,179,30,0.75,48,3.7291666666666665,1.3333333333333333,31.2,854,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,30,0,0.3165292289421352,0.2291056776558309,0.82837632819062,0.0341464446374442,179,30,1.0,48,3.7291666666666665,1.3333333333333333,24.933333333333334,854,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.17517686885615716,0.15375330124513858,0.45217718654028877,0.006451995250855985,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.6000000000001,,,16.0,0.20618556701030902,0.0,0.0,50.0,0.6443298969072158,0.013459431594217756,0.04,0.0,0,2,12,41,,32,30,50,5.600000000000002,0.07216494845360819,6.000000000000003,0.07731958762886593,28,30,34
25,B,all_agents,,,40,30,10,0,29,1,0.28477897443842254,0.20595035592987282,0.8352412750629952,0.03208827617416037,184,30,0.75,48,3.7291666666666665,1.3333333333333333,31.075,891,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,29,1,0.32108544009300327,0.23609296953443068,0.8352412750629952,0.03542596380232099,184,30,1.0,48,3.7291666666666665,1.3333333333333333,24.766666666666666,891,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.1758595774746804,0.15523832855951908,0.4499163006075873,0.006257299909751537,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.00000000000009,,,19.0,0.22352941176470567,0.0,0.0,55.0,0.6470588235294111,0.012112008983765604,0.09090909090909091,0.0,0,5,15,25,,38,38,55,5.000000000000002,0.05882352941176467,6.000000000000003,0.0705882352941176,25,30,46
26,B,all_agents,,,40,30,10,0,29,1,0.2882563534674123,0.2065820485903851,0.8418316240604754,0.03339379945532945,188,30,0.75,48,3.7291666666666665,1.3333333333333333,31.2,934,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,30,0,0,29,1,0.3254961527750649,0.23852126634911042,0.8418316240604754,0.0369546129781378,188,30,1.0,48,3.7291666666666665,1.3333333333333333,24.933333333333334,934,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.1765369555444544,0.15785888960923067,0.44766671910454936,0.006069727057213479,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
