step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
23,C,all_agents,,,40,30,10,0,29,1,0.2716908257337052,0.21191029759122493,0.7464750280758167,0.027207056004705677,131,30,0.75,0,0.0,0.0,31.225,758,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,30,0,0,29,1,0.3006181106021413,0.2335191948512229,0.7464750280758167,0.030662382738962907,131,30,1.0,0,0.0,0.0,24.966666666666665,758,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.18490897112839705,0.14323917459822083,0.41206535605247946,0.006799622083618205,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.30000000000008,18.5,0.21945432977461427,,,0.0,0.0,55.0,0.6524317912218262,0.013394399701013358,0.14545454545454545,0.0,0,8,16,25,37,,34,55,4.800000000000002,0.05693950177935939,6.000000000000003,0.07117437722419925,24,30,34
24,C,all_agents,,,40,30,10,0,28,2,0.2750638653064652,0.21593769329993923,0.753688868080795,0.028311969133786193,135,30,0.75,0,0.0,0.0,31.425,793,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,30,0,0,28,2,0.3049084646915144,0.23377523034052228,0.753688868080795,0.03197998108895827,135,30,1.0,0,0.0,0.0,25.233333333333334,793,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.1855300671513178,0.14445522190811888,0.41000502927221705,0.006619531918821067,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000011,18.5,0.23687580025608163,,,0.0,0.0,47.0,0.6017925736235588,0.01261598095942017,0.0851063829787234,0.0,0,4,7,59,37,,37,47,6.600000000000003,0.08450704225352106,6.000000000000003,0.07682458386683731,33,30,41
25,C,all_agents,,,40,30,10,0,28,2,0.27898338753561436,0.21769452264589323,0.7635413133575633,0.02965760557202403,138,30,0.75,0,0.0,0.0,31.225,834,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,30,0,0,28,2,0.3099290205554177,0.23731383170432052,0.7635413133575633,0.0335645241217052,138,30,1.0,0,0.0,0.0,24.966666666666665,834,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.18614648847620435,0.14490485589236773,0.40795500412585595,0.006445263487024412,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.50000000000009,18.5,0.21893491124260334,,,0.0,0.0,55.0,0.6508875739644964,0.013001074681403763,0.05454545454545454,0.0,0,3,15,24,37,,34,55,5.000000000000002,0.05917159763313606,6.000000000000003,0.07100591715976327,25,30,34
26,C,all_agents,,,40,30,10,0,28,2,0.2822710857898577,0.21824555401381596,0.7729996608232608,0.030780754237219446,149,30,0.75,0,0.0,0.0,31.425,871,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,participants_only,,,30,30,0,0,28,2,0.31410866323121184,0.23953242832496202,0.7729996608232608,0.03489439067223896,149,30,1.0,0,0.0,0.0,25.233333333333334,871,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.1867583534657955,0.14587064568550595,0.40591522910522665,0.0062762688841502675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000009,18.5,0.23809523809523783,,,0.0,0.0,47.0,0.6048906048906042,0.012464418327425715,0.23404255319148937,0.0,0,11,9,56,37,,37,47,6.200000000000003,0.07979407979407974,6.000000000000003,0.07722007722007716,31,30,40
27,C,all_agents,,,40,30,10,0,27,3,0.28598358906379456,0.21786259337567543,0.7820796743903303,0.03211208036668327,156,30,0.75,0,0.0,0.0,31.225,912,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,30,0,0,27,3,0.3188561117210126,0.2404724344096259,0.7820796743903303,0.03645658525955833,156,30,1.0,0,0.0,0.0,24.966666666666665,912,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,nonparticipants_only,,,10,0,10,0,0,0,0.1873660210921405,0.1482528901937894,0.4038856529597005,0.006111332737866341,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.5000000000001,18.5,0.21893491124260328,,,0.0,0.0,55.0,0.6508875739644963,0.012437203830847217,0.12727272727272726,0.0,0,7,15,24,37,,34,55,5.000000000000002,0.05917159763313604,6.000000000000003,0.07100591715976326,25,30,34
28,C,all_agents,,,40,30,10,0,27,3,0.28890808395722517,0.22088037832638852,0.7907964874147171,0.033168709223695345,160,30,0.75,0,0.0,0.0,31.425,946,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,participants_only,,,30,30,0,0,27,3,0.3225545450572848,0.24305008939095568,0.7907964874147171,0.03771210630891778,160,30,1.0,0,0.0,0.0,25.233333333333334,946,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,nonparticipants_only,,,10,0,10,0,0,0,0.18796870065704624,0.14904967624125787,0.401866224694902,0.005953505833334116,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.5000000000001,18.5,0.23870967741935453,,,0.0,0.0,47.0,0.606451612903225,0.01138597200619496,0.0851063829787234,0.0,0,4,10,55,37,,36,47,6.000000000000003,0.07741935483870961,6.000000000000003,0.07741935483870961,30,30,40
29,C,all_agents,,,40,30,10,0,27,3,0.29256032212559385,0.22165566696605238,0.7991646279181284,0.03449914385452099,167,30,0.75,0,0.0,0.0,31.225,988,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,participants_only,,,30,30,0,0,27,3,0.3272247453407962,0.24559861958456541,0.7991646279181284,0.03925893997385929,167,30,1.0,0,0.0,0.0,24.966666666666665,988,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,nonparticipants_only,,,10,0,10,0,0,0,0.18856705247998679,0.1505542313340677,0.3998568935714275,0.005800288654394174,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.90000000000008,18.5,0.22050059594755642,,,0.0,0.0,55.0,0.655542312276519,0.012373979942374519,0.12727272727272726,0.0,0,7,18,22,37,,34,55,4.400000000000001,0.05244338498212154,6.000000000000003,0.07151370679380212,22,30,32
30,C,all_agents,,,40,30,10,0,27,3,0.295636571917365,0.22303752278974703,0.8071980428014033,0.03559308060338259,171,30,0.75,0,0.0,0.0,31.425,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,participants_only,,,30,30,0,0,27,3,0.33112823432034083,0.24937290999641692,0.8071980428014033,0.04053552629810467,171,30,1.0,0,0.0,0.0,25.233333333333334,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,nonparticipants_only,,,10,0,10,0,0,0,0.18916158470843747,0.15098254233511854,0.3978576091035704,0.005649846317694651,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000009,18.0,0.2337662337662335,,,0.0,0.0,47.0,0.6103896103896097,0.011976145016250082,0.0851063829787234,0.0,0,4,10,54,36,,36,47,6.000000000000003,0.07792207792207786,6.000000000000003,0.07792207792207786,30,30,40
30,C,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,all_agents,,,40,30,10,0,27,3,0.2990679692878318,0.2226338211480718,0.8149101210893471,0.03698095808597303,171,30,0.75,0,0.0,0.0,31.225,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,participants_only,,,30,30,0,0,27,3,0.3355067089058944,0.2505844133815959,0.8149101210893471,0.04216205123797129,171,30,1.0,0,0.0,0.0,24.966666666666665,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,nonparticipants_only,,,10,0,10,0,0,0,0.189751750433644,0.15149541511925002,0.39586832105805253,0.005504297690542691,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.40000000000008,17.0,0.20631067961165028,,,0.0,0.0,55.0,0.6674757281553392,0.01202040435375258,0.0,0.0,0,0,18,22,34,,33,55,4.400000000000001,0.05339805825242715,6.000000000000003,0.07281553398058249,22,30,31
32,C,all_agents,,,40,30,10,0,27,3,0.3019270569397736,0.22275735172401648,0.8223137162457732,0.038071687956437596,181,30,0.75,0,0.0,0.0,31.425,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,participants_only,,,30,30,0,0,27,3,0.33912340661316903,0.2531407783064563,0.8223137162457732,0.0434406328649939,181,30,1.0,0,0.0,0.0,25.233333333333334,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,nonparticipants_only,,,10,0,10,0,0,0,0.19033800791958747,0.15355438860652984,0.39388897945276224,0.0053620320824626444,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.5000000000001,17.5,0.22875816993464024,,,0.0,0.0,47.0,0.6143790849673194,0.011419260331800787,0.2127659574468085,0.0,0,10,10,54,35,,36,47,6.000000000000003,0.07843137254901954,6.000000000000003,0.07843137254901954,30,30,40
33,C,all_agents,,,40,30,10,0,27,3,0.3053438751679484,0.2216435649653964,0.8294211675959423,0.03941259245767495,187,30,0.75,0,0.0,0.0,31.225,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,participants_only,,,30,30,0,0,27,3,0.3434852442805627,0.2553691331532497,0.8294211675959423,0.04498933540345198,187,30,1.0,0,0.0,0.0,24.966666666666665,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,nonparticipants_only,,,10,0,10,0,0,0,0.1909197678301056,0.15460505607882497,0.39191953455549844,0.005225195166927626,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.70000000000007,16.5,0.20195838433292515,,,0.0,0.0,55.0,0.6731946144430838,0.012132757769293031,0.10909090909090909,0.0,0,6,19,22,33,,33,55,4.200000000000001,0.05140758873929005,6.000000000000003,0.0734394124847001,21,30,32
34,C,all_agents,,,40,30,10,0,27,3,0.3077491907404975,0.22531480802026302,0.8362443208921047,0.04036352282727457,195,30,0.75,0,0.0,0.0,31.425,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,participants_only,,,30,30,0,0,27,3,0.34649965971225416,0.25666493136026036,0.8362443208921047,0.04611462333803051,195,30,1.0,0,0.0,0.0,25.233333333333334,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,nonparticipants_only,,,10,0,10,0,0,0,0.1914977838252275,0.155604675450849,0.38995993688272096,0.005091035148633818,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.00000000000007,17.0,0.22368421052631557,,,0.0,0.0,47.0,0.6184210526315783,0.010113429329027196,0.1702127659574468,0.0,0,8,10,54,34,,36,47,6.000000000000003,0.0789473684210526,6.000000000000003,0.0789473684210526,30,30,40
35,C,all_agents,,,40,30,10,0,27,3,0.3109917339029,0.22520766437320766,0.8427945480564205,0.04168898271888755,203,30,0.75,0,0.0,0.0,31.225,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,participants_only,,,30,30,0,0,27,3,0.3506314946068961,0.2584153334706887,0.8427945480564205,0.04764735397554926,203,30,1.0,0,0.0,0.0,24.966666666666665,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,nonparticipants_only,,,10,0,10,0,0,0,0.19207245179091184,0.1561180475601275,0.38801013719830735,0.004958141404861586,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.70000000000007,16.5,0.20195838433292515,,,0.0,0.0,55.0,0.6731946144430838,0.011629013423052075,0.14545454545454545,0.0,0,8,19,22,33,,33,55,4.200000000000001,0.05140758873929005,6.000000000000003,0.0734394124847001,21,30,32
36,C,all_agents,,,40,30,10,0,27,3,0.3134758165513331,0.22530002497902546,0.8490827661341637,0.04267895170188167,206,30,0.75,0,0.0,0.0,31.425,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,participants_only,,,30,30,0,0,27,3,0.35375348756642955,0.2611223112760491,0.8490827661341637,0.04880602389305323,206,30,1.0,0,0.0,0.0,25.233333333333334,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,nonparticipants_only,,,10,0,10,0,0,0,0.1926428035060438,0.15679577621649662,0.38607008651231584,0.004830245739562909,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000009,16.0,0.2133333333333331,,,0.0,0.0,47.0,0.6266666666666659,0.010566101542192553,0.06382978723404255,0.0,0,3,10,54,32,,36,47,6.000000000000003,0.07999999999999995,6.000000000000003,0.07999999999999995,30,30,40
37,C,all_agents,,,40,30,10,0,26,4,0.31624411509539396,0.2275802002667061,0.8551194554887971,0.04399170587020948,210,30,0.75,0,0.0,0.0,31.225,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,participants_only,,,30,30,0,0,26,4,0.3572558350191971,0.26234366404772386,0.8551194554887971,0.05035882192991213,210,30,1.0,0,0.0,0.0,24.966666666666665,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,nonparticipants_only,,,10,0,10,0,0,0,0.19320895532398472,0.15878284888290606,0.38413973607975427,0.004706823637799929,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.50000000000009,13.5,0.17197452229299345,,,0.0,0.0,55.0,0.7006369426751585,0.010749427635989888,0.07272727272727272,0.0,0,4,20,21,27,,31,55,4.000000000000001,0.05095541401273881,6.000000000000003,0.07643312101910824,20,30,31
38,C,all_agents,,,40,30,10,0,26,4,0.3186507970467164,0.2264422992653726,0.8609146772692452,0.04489857555363175,215,30,0.75,0,0.0,0.0,31.425,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,participants_only,,,30,30,0,0,26,4,0.3602772189172924,0.26572000230948023,0.8609146772692452,0.051405173917097716,215,30,1.0,0,0.0,0.0,25.233333333333334,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,nonparticipants_only,,,10,0,10,0,0,0,0.1937715314349882,0.1597312067192226,0.3822190373993555,0.004585672490267764,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000009,16.0,0.2133333333333331,,,0.0,0.0,47.0,0.6266666666666659,0.010346628427971096,0.10638297872340426,0.0,0,5,10,54,32,,36,47,6.000000000000003,0.07999999999999995,6.000000000000003,0.07999999999999995,30,30,40
39,C,all_agents,,,40,30,10,0,26,4,0.3212370310199631,0.2285667846923701,0.8664780901784754,0.046132091250367706,220,30,0.75,0,0.0,0.0,31.225,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,participants_only,,,30,30,0,0,26,4,0.36353922798685595,0.2671857360424081,0.8664780901784754,0.05286249073354366,220,30,1.0,0,0.0,0.0,24.966666666666665,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,nonparticipants_only,,,10,0,10,0,0,0,0.19433044011928444,0.16056816496703996,0.3803079422123587,0.0044671823821302295,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.70000000000007,13.5,0.17153748411689945,,,0.0,0.0,55.0,0.6988564167725534,0.010188670418769582,0.09090909090909091,0.0,0,5,19,21,27,,31,55,4.200000000000001,0.05336721728081318,6.000000000000003,0.07623888182973312,21,30,31
40,C,all_agents,,,40,30,10,0,26,4,0.3233285188363527,0.22814371741374373,0.8718189665713364,0.04700501984310598,226,30,0.75,0,0.0,0.0,31.425,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,participants_only,,,30,30,0,0,26,4,0.3661427802378939,0.26707951813885933,0.8718189665713364,0.05389071617439718,226,30,1.0,0,0.0,0.0,25.233333333333334,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,nonparticipants_only,,,10,0,10,0,0,0,0.19488573463172912,0.16090297955405436,0.3784064025012969,0.004351199096918392,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.50000000000009,15.5,0.20805369127516754,,,0.0,0.0,47.0,0.6308724832214758,0.009445226349498187,0.1276595744680851,0.0,0,6,10,53,31,,35,47,6.000000000000003,0.08053691275167779,6.000000000000003,0.08053691275167779,30,30,40
40,C,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,all_agents,,,40,30,10,0,26,4,0.32585150218662734,0.22795451458975882,0.876946207908483,0.048208538712709685,233,30,0.75,0,0.0,0.0,31.225,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,participants_only,,,30,30,0,0,26,4,0.3693230444093694,0.26775271422935965,0.876946207908483,0.05530570533453607,233,30,1.0,0,0.0,0.0,24.966666666666665,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,nonparticipants_only,,,10,0,10,0,0,0,0.1954368755184011,0.16164104851870076,0.37651437048879044,0.004239739048546772,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.50000000000006,13.5,0.1719745222929935,,,0.0,0.0,55.0,0.7006369426751587,0.010040189232585123,0.12727272727272726,0.0,0,7,20,19,27,,31,55,4.000000000000001,0.05095541401273883,6.000000000000003,0.07643312101910826,20,30,30
42,C,all_agents,,,40,30,10,0,25,5,0.32810229820361786,0.22778933750810262,0.8818683595921437,0.049079867013332175,236,30,0.75,0,0.0,0.0,31.425,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,participants_only,,,30,30,0,0,25,5,0.37214154187845916,0.2672865709793576,0.8818683595921437,0.05630524126743581,236,30,1.0,0,0.0,0.0,25.233333333333334,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,nonparticipants_only,,,10,0,10,0,0,0,0.19598456717909388,0.16382635288551967,0.3746317986363465,0.004130284449596649,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.50000000000009,15.5,0.20805369127516754,,,0.0,0.0,47.0,0.6308724832214758,0.009984800600684251,0.06382978723404255,0.0,0,3,10,52,31,,34,47,6.000000000000003,0.08053691275167779,6.000000000000003,0.08053691275167779,30,30,40
43,C,all_agents,,,40,30,10,0,26,4,0.33041928072127763,0.2282408485590528,0.886593625208458,0.05024089835473996,245,30,0.75,0,0.0,0.0,31.225,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,participants_only,,,30,30,0,0,26,4,0.37504959478287003,0.2674573244065253,0.886593625208458,0.057678866084103116,245,30,1.0,0,0.0,0.0,24.966666666666665,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,nonparticipants_only,,,10,0,10,0,0,0,0.1965283385365005,0.16476515482083287,0.37275863964316475,0.004024615967814052,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000007,12.0,0.1558441558441557,,,0.0,0.0,55.0,0.7142857142857136,0.009658932722617641,0.16363636363636364,0.0,0,9,21,20,24,,29,55,4.000000000000001,0.05194805194805191,6.000000000000003,0.07792207792207788,20,30,29
44,C,all_agents,,,40,30,10,0,25,5,0.33253336474012624,0.22841500550709137,0.8911298802001196,0.05106857096308109,254,30,0.75,0,0.0,0.0,31.425,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,participants_only,,,30,30,0,0,25,5,0.37768829231999734,0.26612003778449267,0.8911298802001196,0.05862843716894993,254,30,1.0,0,0.0,0.0,25.233333333333334,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,nonparticipants_only,,,10,0,10,0,0,0,0.19706858200051297,0.16535292724549944,0.3708948464449489,0.00392136252855373,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,15.0,0.20380434782608672,,,0.0,0.0,47.0,0.6385869565217385,0.00970004303704707,0.19148936170212766,0.0,0,9,12,50,30,,33,47,5.600000000000002,0.07608695652173908,6.000000000000003,0.08152173913043473,28,30,40
45,C,all_agents,,,40,30,10,0,25,5,0.3346300694359402,0.22918239072259133,0.8954846849921149,0.05222222687233853,265,30,0.75,0,0.0,0.0,31.225,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,participants_only,,,30,30,0,0,25,5,0.3803049666184251,0.2649588472323617,0.8954846849921149,0.06001146920189742,265,30,1.0,0,0.0,0.0,24.966666666666665,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,nonparticipants_only,,,10,0,10,0,0,0,0.1976053778884853,0.16583276563098015,0.3690403722127242,0.0038201450920949923,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.30000000000007,11.5,0.15072083879423315,,,0.0,0.0,55.0,0.720838794233289,0.009089578798283681,0.2,0.0,0,11,22,17,23,,29,55,3.800000000000001,0.04980340760157271,6.000000000000003,0.07863695937090429,19,30,29
46,C,all_agents,,,40,30,10,0,25,5,0.3363332186082037,0.2299601042284446,0.8996652975924303,0.05300320782064188,270,30,0.75,0,0.0,0.0,31.425,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,participants_only,,,30,30,0,0,25,5,0.3823981401186172,0.2639032023891544,0.8996652975924303,0.06094232805271154,270,30,1.0,0,0.0,0.0,25.233333333333334,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,nonparticipants_only,,,10,0,10,0,0,0,0.198138454076963,0.1665144322807603,0.36719517035166055,0.003722123199306142,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,step_totals,,,,,,,,,,,,,,,,,,,,,72.40000000000008,14.0,0.19337016574585614,,,0.0,0.0,47.0,0.6491712707182313,0.008550077997539625,0.10638297872340426,0.0,0,5,13,48,28,,31,47,5.400000000000002,0.07458563535911597,6.000000000000003,0.08287292817679554,27,30,39
47,C,all_agents,,,40,30,10,0,25,5,0.33861055461460565,0.23135692825692028,0.9036786856887331,0.054173108850101036,279,30,0.75,0,0.0,0.0,31.225,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,participants_only,,,30,30,0,0,25,5,0.38525809271860917,0.26319196482554275,0.9036786856887331,0.06231787337719217,279,30,1.0,0,0.0,0.0,24.966666666666665,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,nonparticipants_only,,,10,0,10,0,0,0,0.1986679403025952,0.1682269349353947,0.36535919449990223,0.0036269015348541532,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.30000000000007,11.5,0.15072083879423315,,,0.0,0.0,55.0,0.720838794233289,0.00967322331364485,0.16363636363636364,0.0,0,9,22,17,23,,29,55,3.800000000000001,0.04980340760157271,6.000000000000003,0.07863695937090429,19,30,29
48,C,all_agents,,,40,30,10,0,25,5,0.3403309578344491,0.23273082416804214,0.9075315382611838,0.05493755296385735,286,30,0.75,0,0.0,0.0,31.425,1778,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,participants_only,,,30,30,0,0,25,5,0.38737662821641927,0.26283871138310255,0.9075315382611838,0.0632188573957718,286,30,1.0,0,0.0,0.0,25.233333333333334,1778,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,nonparticipants_only,,,10,0,10,0,0,0,0.19919394668853854,0.16935873513075622,0.3635323985274027,0.003534098447846169,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000007,13.5,0.18881118881118863,,,0.0,0.0,47.0,0.6573426573426567,0.008761350333204165,0.14893617021276595,0.0,0,7,15,47,27,,31,47,5.000000000000002,0.06993006993006988,6.000000000000003,0.08391608391608386,25,30,39
49,C,all_agents,,,40,30,10,0,25,5,0.34220228805310937,0.23270819780523233,0.9112302767307364,0.056066998088264826,292,30,0.75,0,0.0,0.0,31.225,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,participants_only,,,30,30,0,0,25,5,0.3896977367530014,0.2648276643869125,0.9112302767307364,0.06458419190671062,292,30,1.0,0,0.0,0.0,24.966666666666665,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,nonparticipants_only,,,10,0,10,0,0,0,0.19971594195343317,0.17032538255089263,0.3617147365347657,0.0034456048664784906,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.60000000000007,10.0,0.13404825737265405,,,0.0,0.0,55.0,0.7372654155495972,0.008652158668344845,0.10909090909090909,0.0,0,6,23,17,20,,28,55,3.600000000000001,0.048257372654155466,6.000000000000003,0.08042895442359246,18,30,27
50,C,all_agents,,,40,30,10,0,25,5,0.3439880766627788,0.23272791654559066,0.914781065661507,0.05680681288276694,301,30,0.75,0,0.0,0.0,31.425,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,participants_only,,,30,30,0,0,25,5,0.39190575614866174,0.26412310725527566,0.914781065661507,0.06543884736631309,301,30,1.0,0,0.0,0.0,25.233333333333334,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,nonparticipants_only,,,10,0,10,0,0,0,0.20023503820513014,0.17086170691250252,0.35990616285209187,0.0033574613443868727,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
