step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.18153053378037262,0.15975824464319735,0.46181191199980615,0.005379433196577359,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.1000000000001,,,55.0,0.6387921022067357,19.5,0.22648083623693355,0.0,0.0,0.012697762547260181,0.09090909090909091,0.0,0,5,11,27,,55,39,36,5.600000000000002,0.06504065040650402,6.000000000000003,0.06968641114982574,28,30,46
24,C,all_agents,,,40,30,10,0,30,0,0.2766362277047959,0.20475324320517918,0.7400201510866723,0.028808942658081375,133,28,0.7,0,0.0,0.0,31.45,805,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,30,0,0,30,0,0.30812390216405183,0.22219424721851505,0.7400201510866723,0.03271010486574097,133,28,0.9333333333333333,0,0.0,0.0,25.266666666666666,805,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.18217320432702808,0.16113553600549718,0.4595028524398071,0.005207772320877652,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.10000000000008,,,52.0,0.649188514357053,17.5,0.21847690387016208,0.0,0.0,0.013719333374077628,0.1346153846153846,0.0,0,7,14,38,,52,35,32,5.400000000000002,0.06741573033707861,5.200000000000002,0.06491885143570533,27,26,29
25,C,all_agents,,,40,30,10,0,30,0,0.280217713045562,0.20646228178100143,0.7504193450432054,0.02989014204262956,140,28,0.7,0,0.0,0.0,31.35,840,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,30,0,0,30,0,0.31268664625154613,0.2241433335755528,0.7504193450432054,0.03395581294087003,140,28,0.9333333333333333,0,0.0,0.0,25.133333333333333,840,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.1828109134276096,0.1615362223502238,0.45720533817760806,0.005042349865492252,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000009,,,55.0,0.6440281030444958,19.0,0.22248243559718947,0.0,0.0,0.012042726402765123,0.12727272727272726,0.0,0,7,12,27,,55,38,36,5.600000000000002,0.06557377049180324,5.8000000000000025,0.06791569086651049,28,29,46
26,C,all_agents,,,40,30,10,0,30,0,0.28361397684870043,0.20766504591924606,0.7604025712414771,0.0311937303260732,149,29,0.725,0,0.0,0.0,31.425,879,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,participants_only,,,30,30,0,0,30,0,0.3170039738235231,0.22734724708061388,0.7604025712414771,0.03550470797956862,149,29,0.9666666666666667,0,0.0,0.0,25.233333333333334,879,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.18344398592423258,0.16169352877925933,0.45491931148672,0.004882094589842994,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.60000000000008,,,52.0,0.661577608142493,16.0,0.2035623409669209,0.0,0.0,0.012579340438785771,0.17307692307692307,0.0,0,9,15,38,,52,32,30,5.600000000000002,0.07124681933842235,5.000000000000002,0.06361323155216281,28,25,27
27,C,all_agents,,,40,30,10,0,30,0,0.2871285586110622,0.21047669365656782,0.7699864683918181,0.03233050463398784,150,29,0.725,0,0.0,0.0,31.35,916,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,30,0,0,30,0,0.32148066679953513,0.22724055102682353,0.7699864683918181,0.036811156499369654,150,29,0.9666666666666667,0,0.0,0.0,25.133333333333333,916,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,nonparticipants_only,,,10,0,10,0,0,0,0.18407223404564335,0.16381390831560752,0.4526447149292864,0.004727740993931778,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.20000000000009,,,55.0,0.6455399061032857,19.0,0.22300469483568053,0.0,0.0,0.011906375036672018,0.01818181818181818,0.0,0,1,13,26,,55,38,36,5.8000000000000025,0.06807511737089197,5.400000000000002,0.0633802816901408,29,27,46
28,C,all_agents,,,40,30,10,0,29,1,0.2903154356732768,0.21060889514093062,0.7791870096561453,0.03359641376708005,157,29,0.725,0,0.0,0.0,31.425,955,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,participants_only,,,30,30,0,0,29,1,0.32552184689473596,0.2296016078149012,0.7791870096561453,0.03831147601226354,157,29,0.9666666666666667,0,0.0,0.0,25.233333333333334,955,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,nonparticipants_only,,,10,0,10,0,0,0,0.18469620200889938,0.164166649081267,0.45038149135463995,0.004577330338395779,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.10000000000007,,,52.0,0.6744487678339812,14.5,0.18806744487678323,0.0,0.0,0.012235478483199167,0.1346153846153846,0.0,0,7,16,37,,52,29,29,5.8000000000000025,0.07522697795071333,4.800000000000002,0.06225680933852137,29,24,26
29,C,all_agents,,,40,30,10,0,30,0,0.2936640596931878,0.21182313851053958,0.7880195292698995,0.034696445184435216,166,29,0.725,0,0.0,0.0,31.35,992,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,participants_only,,,30,30,0,0,30,0,0.32978024411680296,0.23289660190541844,0.7880195292698995,0.03956699838106389,166,29,0.9666666666666667,0,0.0,0.0,25.133333333333333,992,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,nonparticipants_only,,,10,0,10,0,0,0,0.1853155064223424,0.16623304537224248,0.4481295838978667,0.004432240266702244,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.20000000000009,,,55.0,0.6455399061032857,19.0,0.22300469483568053,0.0,0.0,0.011464551976327895,0.16363636363636364,0.0,0,9,13,26,,55,38,36,5.8000000000000025,0.06807511737089197,5.400000000000002,0.0633802816901408,29,27,46
30,C,all_agents,,,40,30,10,0,28,2,0.29682869937695966,0.21326650749952322,0.7964987480991035,0.03601863291830057,169,29,0.725,0,0.0,0.0,31.425,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,participants_only,,,30,30,0,0,28,2,0.3337948391754595,0.23173211889589135,0.7964987480991035,0.04112817523353061,169,29,0.9666666666666667,0,0.0,0.0,25.233333333333334,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,nonparticipants_only,,,10,0,10,0,0,0,0.18593027998146025,0.1666172129076087,0.44588893597837737,0.004292060073383681,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000007,,,52.0,0.6869220607661817,13.5,0.17833553500660485,0.0,0.0,0.012446447369949256,0.057692307692307696,0.0,0,3,18,37,,52,27,28,5.8000000000000025,0.07661822985468952,4.400000000000001,0.058124174372523076,29,22,25
30,C,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,all_agents,,,40,30,10,0,28,2,0.3000989442124509,0.21674984126008784,0.8046387981751394,0.03708794631537577,176,29,0.725,0,0.0,0.0,31.35,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,participants_only,,,30,30,0,0,28,2,0.33795174642975545,0.23584457106544796,0.8046387981751394,0.04233365487574208,176,29,0.9666666666666667,0,0.0,0.0,25.133333333333333,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,nonparticipants_only,,,10,0,10,0,0,0,0.1865405375605374,0.16873883750979826,0.4436594912984855,0.004156805005848358,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.0000000000001,,,55.0,0.647058823529411,19.0,0.22352941176470562,0.0,0.0,0.011295171493458713,0.12727272727272726,0.0,0,7,14,26,,55,38,36,5.8000000000000025,0.068235294117647,5.200000000000002,0.06117647058823525,29,26,46
32,C,all_agents,,,40,30,10,0,28,2,0.30282795509219995,0.21633712350174134,0.8124532462481339,0.03835563263054225,182,30,0.75,0,0.0,0.0,31.425,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,participants_only,,,30,30,0,0,28,2,0.34138837699301866,0.23466534821012072,0.8124532462481339,0.043851567164901586,182,30,1.0,0,0.0,0.0,25.233333333333334,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,nonparticipants_only,,,10,0,10,0,0,0,0.18714668938974394,0.1709233751263025,0.44144119384199304,0.004024955381434593,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000006,,,52.0,0.6869220607661818,13.5,0.17833553500660487,0.0,0.0,0.01109230414479754,0.11538461538461539,0.0,0,6,18,37,,52,27,27,5.8000000000000025,0.07661822985468954,4.400000000000001,0.05812417437252309,29,22,25
33,C,all_agents,,,40,30,10,0,27,3,0.30591641563127714,0.22095090065993514,0.8199551163982085,0.03938314409194561,187,30,0.75,0,0.0,0.0,31.35,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,participants_only,,,30,30,0,0,27,3,0.3453058059703987,0.2341219048076555,0.8199551163982085,0.04500530213336855,187,30,1.0,0,0.0,0.0,25.133333333333333,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,nonparticipants_only,,,10,0,10,0,0,0,0.18774824461391254,0.172489831065962,0.43923398787278306,0.0038983811122246174,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.70000000000009,,,55.0,0.6493506493506487,18.5,0.21841794569067274,0.0,0.0,0.010851052964513889,0.09090909090909091,0.0,0,5,14,26,,55,37,36,6.000000000000003,0.07083825265643444,5.200000000000002,0.06139315230224317,30,26,46
34,C,all_agents,,,40,30,10,0,27,3,0.30860391448089364,0.22051580225035364,0.8271569117422801,0.040644177960664093,191,30,0.75,0,0.0,0.0,31.425,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,participants_only,,,30,30,0,0,27,3,0.3486899734913089,0.23295129528361722,0.8271569117422801,0.046506273396504164,191,30,1.0,0,0.0,0.0,25.233333333333334,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,nonparticipants_only,,,10,0,10,0,0,0,0.18834573744964775,0.17310455901134372,0.43703781793341917,0.00377518612930591,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000008,,,52.0,0.6851119894598149,13.5,0.17786561264822118,0.0,0.0,0.010958156211435744,0.07692307692307693,0.0,0,4,18,37,,52,27,27,6.000000000000003,0.07905138339920945,4.400000000000001,0.05797101449275358,30,22,25
35,C,all_agents,,,40,30,10,0,27,3,0.3118142066337349,0.22309046845381775,0.834070635272589,0.0416326418472636,196,30,0.75,0,0.0,0.0,31.35,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,participants_only,,,30,30,0,0,27,3,0.35277257810200396,0.2351085980064625,0.834070635272589,0.04758129007208369,196,30,1.0,0,0.0,0.0,25.133333333333333,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,nonparticipants_only,,,10,0,10,0,0,0,0.18893909222892774,0.17448331037493375,0.4348526288437521,0.003655638852810729,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.70000000000009,,,55.0,0.6493506493506487,18.5,0.21841794569067274,0.0,0.0,0.01121921756219997,0.09090909090909091,0.0,0,5,14,26,,55,37,36,6.000000000000003,0.07083825265643444,5.200000000000002,0.06139315230224317,30,26,46
36,C,all_agents,,,40,30,10,0,27,3,0.31451089345626737,0.2256244546827784,0.8407078098616854,0.04285672851157328,205,30,0.75,0,0.0,0.0,31.425,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,participants_only,,,30,30,0,0,27,3,0.3561717124040769,0.2360346818251266,0.8407078098616854,0.04902001545237552,205,30,1.0,0,0.0,0.0,25.233333333333334,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,nonparticipants_only,,,10,0,10,0,0,0,0.18952843661283883,0.17666359916324936,0.43267836569953333,0.003539381664340595,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000007,,,52.0,0.6869220607661817,13.5,0.17833553500660485,0.0,0.0,0.011046343728791088,0.17307692307692307,0.0,0,9,19,37,,52,27,28,6.000000000000003,0.0792602377807133,4.200000000000001,0.0554821664464993,30,21,25
37,C,all_agents,,,40,30,10,0,26,4,0.3171314974549624,0.22683839272494888,0.847079497467218,0.043735316014239634,210,30,0.75,0,0.0,0.0,31.35,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,participants_only,,,30,30,0,0,26,4,0.3594708581038249,0.24264519757593717,0.847079497467218,0.05000071220283485,210,30,1.0,0,0.0,0.0,25.133333333333333,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,nonparticipants_only,,,10,0,10,0,0,0,0.19011341550837488,0.17816636978831285,0.43051497387103566,0.003427669926600612,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.60000000000007,,,55.0,0.6578947368421048,18.0,0.21531100478468881,0.0,0.0,0.009711546736926627,0.09090909090909091,0.0,0,5,17,23,,55,36,36,6.000000000000003,0.07177033492822964,4.600000000000001,0.05502392344497605,30,23,46
38,C,all_agents,,,40,30,10,0,25,5,0.31965928232848223,0.22570420076132414,0.8531963175685293,0.04494524147523243,215,30,0.75,0,0.0,0.0,31.425,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,participants_only,,,30,30,0,0,25,5,0.3626476034406716,0.24436859522265292,0.8531963175685293,0.05142846595390794,215,30,1.0,0,0.0,0.0,25.233333333333334,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,nonparticipants_only,,,10,0,10,0,0,0,0.19069431899191433,0.17876586731172922,0.4283623990016805,0.003319619014669473,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000006,,,52.0,0.685111989459815,13.5,0.1778656126482212,0.0,0.0,0.010506343399484426,0.09615384615384616,0.0,0,5,18,37,,52,27,27,6.000000000000003,0.07905138339920946,4.400000000000001,0.05797101449275359,30,22,25
39,C,all_agents,,,40,30,10,0,24,6,0.32261173025676443,0.22597111076750304,0.8590684648657881,0.045845170514018124,224,30,0.75,0,0.0,0.0,31.35,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,participants_only,,,30,30,0,0,24,6,0.36639181893171335,0.24690430054505824,0.8590684648657881,0.0523887624055246,224,30,1.0,0,0.0,0.0,25.133333333333333,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,nonparticipants_only,,,10,0,10,0,0,0,0.19127146423191776,0.18008545890560232,0.4262205870066721,0.003214040866862036,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.80000000000008,,,55.0,0.6563245823389015,18.0,0.21479713603818595,0.0,0.0,0.010661741223301978,0.16363636363636364,0.0,0,9,16,24,,55,36,36,6.000000000000003,0.07159904534606201,4.800000000000002,0.0572792362768496,30,24,46
40,C,all_agents,,,40,30,10,0,24,6,0.3250186747267568,0.22508087812365768,0.8647057262711566,0.04697119324220581,231,30,0.75,0,0.0,0.0,31.425,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,participants_only,,,30,30,0,0,24,6,0.3694099188147744,0.24777256361281602,0.8647057262711566,0.05370904869412432,231,30,1.0,0,0.0,0.0,25.233333333333334,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,nonparticipants_only,,,10,0,10,0,0,0,0.19184494246270362,0.18128659602853947,0.4240894840716387,0.003110636266266684,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000007,,,52.0,0.6869220607661817,13.5,0.17833553500660485,0.0,0.0,0.010180801384045762,0.1346153846153846,0.0,0,7,19,37,,52,27,27,6.000000000000003,0.0792602377807133,4.200000000000001,0.0554821664464993,30,21,25
40,C,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,all_agents,,,40,30,10,0,24,6,0.3275728543391114,0.22482856813808955,0.8701174972203103,0.04781112418329005,236,30,0.75,0,0.0,0.0,31.35,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,participants_only,,,30,30,0,0,24,6,0.37262586678299087,0.25529483797668784,0.8701174972203103,0.054624774967602,236,30,1.0,0,0.0,0.0,25.133333333333333,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,nonparticipants_only,,,10,0,10,0,0,0,0.19241381700747295,0.1830794715737757,0.4219690366512805,0.0030128846671338906,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.40000000000008,,,55.0,0.6674757281553392,17.0,0.20631067961165028,0.0,0.0,0.00973665954004141,0.09090909090909091,0.0,0,5,18,21,,55,34,36,6.000000000000003,0.07281553398058249,4.400000000000001,0.05339805825242715,30,22,46
42,C,all_agents,,,40,30,10,0,24,6,0.3300062931006823,0.22411037664878933,0.8753127973314979,0.048915775720940774,243,30,0.75,0,0.0,0.0,31.425,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,participants_only,,,30,30,0,0,24,6,0.37568210044000805,0.2585641880860955,0.8753127973314979,0.05590325381386965,243,30,1.0,0,0.0,0.0,25.233333333333334,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,nonparticipants_only,,,10,0,10,0,0,0,0.192978871082705,0.18321773624306703,0.4198591914680241,0.002917988928963668,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000006,,,52.0,0.6896551724137925,13.0,0.17241379310344812,0.0,0.0,0.010347544344235314,0.1346153846153846,0.0,0,7,18,37,,52,26,27,6.000000000000003,0.0795755968169761,4.400000000000001,0.05835543766578246,30,22,25
43,C,all_agents,,,40,30,10,0,24,6,0.33230269034793664,0.22469716653923918,0.880300285438238,0.049694168335019946,248,30,0.75,0,0.0,0.0,31.35,1556,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,participants_only,,,30,30,0,0,24,6,0.37855692872801744,0.25875567122491294,0.880300285438238,0.056758905504487034,248,30,1.0,0,0.0,0.0,25.133333333333333,1556,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,nonparticipants_only,,,10,0,10,0,0,0,0.19353997520769406,0.18415019724427903,0.417759895510684,0.002826502009162536,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000006,,,55.0,0.671550671550671,16.5,0.2014652014652013,0.0,0.0,0.009073464622642856,0.09090909090909091,0.0,0,5,18,21,,55,33,36,6.000000000000003,0.07326007326007324,4.400000000000001,0.0537240537240537,30,22,45
44,C,all_agents,,,40,30,10,0,24,6,0.3343725531663797,0.22636914752922574,0.8850882740207084,0.05074948807728133,254,30,0.75,0,0.0,0.0,31.425,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,participants_only,,,30,30,0,0,24,6,0.38113079954334034,0.26128975054654946,0.8850882740207084,0.058008668955519295,254,30,1.0,0,0.0,0.0,25.233333333333334,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,nonparticipants_only,,,10,0,10,0,0,0,0.1940978140354977,0.18558586022059853,0.41567109603313057,0.002735942191584781,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,C,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000006,,,52.0,0.6933333333333328,13.0,0.1733333333333332,0.0,0.0,0.009260915644807377,0.11538461538461539,0.0,0,6,20,36,,52,26,27,6.000000000000003,0.07999999999999997,4.000000000000001,0.0533333333333333,30,20,24
45,C,all_agents,,,40,30,10,0,24,6,0.3371683317695379,0.22904444241596705,0.8896847430598801,0.051535162551577106,261,30,0.75,0,0.0,0.0,31.35,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,participants_only,,,30,30,0,0,24,6,0.38467393020617,0.26284965761372103,0.8896847430598801,0.0588032913796013,261,30,1.0,0,0.0,0.0,25.133333333333333,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,nonparticipants_only,,,10,0,10,0,0,0,0.19465153645964145,0.1880268910182715,0.4135927405529649,0.0026493934736339596,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000006,,,55.0,0.671550671550671,16.5,0.2014652014652013,0.0,0.0,0.0105571889694245,0.12727272727272726,0.0,0,7,18,21,,55,33,36,6.000000000000003,0.07326007326007324,4.400000000000001,0.0537240537240537,30,22,45
46,C,all_agents,,,40,30,10,0,24,6,0.3390814755568069,0.22962707599037227,0.8940973533374849,0.05257876963336935,263,30,0.75,0,0.0,0.0,31.425,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,participants_only,,,30,30,0,0,24,6,0.38704161664458203,0.2620585240465674,0.8940973533374849,0.0600485446725295,263,30,1.0,0,0.0,0.0,25.233333333333334,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,nonparticipants_only,,,10,0,10,0,0,0,0.19520105229348148,0.18835797434186008,0.41152477685020006,0.002567342917977314,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,C,step_totals,,,,,,,,,,,,,,,,,,,,,74.00000000000007,,,52.0,0.7027027027027021,12.0,0.162162162162162,0.0,0.0,0.008932410604513826,0.038461538461538464,0.0,0,2,20,36,,52,24,27,6.000000000000003,0.08108108108108104,4.000000000000001,0.054054054054054015,30,20,24
47,C,all_agents,,,40,30,10,0,24,6,0.3413394665293749,0.2327475034018477,0.89515637980411,0.053322945610061526,271,30,0.75,0,0.0,0.0,31.35,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,participants_only,,,30,30,0,0,24,6,0.38987018712169724,0.26376237480985437,0.89515637980411,0.06084755724742839,271,30,1.0,0,0.0,0.0,25.133333333333333,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,nonparticipants_only,,,10,0,10,0,0,0,0.19574730475240806,0.18872281165558435,0.40946715296594904,0.002486340603440294,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.10000000000007,,,55.0,0.6699147381242382,16.5,0.20097442143727146,0.0,0.0,0.008978085022789002,0.14545454545454545,0.0,0,8,17,21,,55,33,36,6.000000000000003,0.07308160779537147,4.600000000000001,0.05602923264311812,30,23,45
48,C,all_agents,,,40,30,10,0,24,6,0.34330913736222973,0.23158376588483848,0.8993501246119456,0.05432832664202187,277,30,0.75,0,0.0,0.0,31.425,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,participants_only,,,30,30,0,0,24,6,0.39231559180835945,0.26244356293580506,0.8993501246119456,0.06202844237238984,277,30,1.0,0,0.0,0.0,25.233333333333334,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,nonparticipants_only,,,10,0,10,0,0,0,0.19628977402384054,0.1891704353933193,0.4074198172011193,0.002408388522350894,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.80000000000007,,,52.0,0.7046070460704601,12.0,0.16260162601626002,0.0,0.0,0.00916303768633246,0.11538461538461539,0.0,0,6,21,36,,52,24,27,6.000000000000003,0.08130081300813004,3.800000000000001,0.05149051490514902,30,19,24
49,C,all_agents,,,40,30,10,0,24,6,0.3455619766119968,0.23209791141618688,0.9033761196274678,0.05503938387199172,279,30,0.75,0,0.0,0.0,31.35,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,participants_only,,,30,30,0,0,24,6,0.3951397278301558,0.2678484525130787,0.9033761196274678,0.06277653631019244,279,30,1.0,0,0.0,0.0,25.133333333333333,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,nonparticipants_only,,,10,0,10,0,0,0,0.19682872295752005,0.18970588879477063,0.4053827181151137,0.002332485567193678,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.70000000000007,,,55.0,0.6815365551425024,15.5,0.19206939281288707,0.0,0.0,0.009165460649901513,0.03636363636363636,0.0,0,2,19,19,,55,31,34,6.000000000000003,0.07434944237918212,4.200000000000001,0.052044609665427476,30,21,45
50,C,all_agents,,,40,30,10,0,24,6,0.34742557236191496,0.23093742185910593,0.907241074842369,0.056020299493114455,287,30,0.75,0,0.0,0.0,31.425,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,participants_only,,,30,30,0,0,24,6,0.39744614131021455,0.2693257274351574,0.907241074842369,0.06393224582016761,287,30,1.0,0,0.0,0.0,25.233333333333334,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,nonparticipants_only,,,10,0,10,0,0,0,0.19736386551701618,0.19114409109332298,0.4033558045245382,0.002259772697015865,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,C,step_totals,,,,,,,,,,,,,,,,,,,,,73.50000000000007,,,52.0,0.7074829931972783,11.5,0.15646258503401345,0.0,0.0,0.008900592178922837,0.15384615384615385,0.0,0,8,20,35,,52,23,26,6.000000000000003,0.08163265306122444,4.000000000000001,0.05442176870748295,30,20,24
