step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
5,B,nonparticipants_only,,,10,0,10,0,0,0,0.16943050969363344,0.159341903194554,0.3831717210110567,0.00760930382437408,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.10000000000007,20.0,0.22962112514351304,3.700000000000002,0.042479908151549936,0.0,0.0,54.0,0.6199770378874851,0.015382259041026735,0.037037037037037035,0.9160305343511463,12,2,28,2,40,37,39,54,6.600000000000003,0.07577497129735934,2.8000000000000003,0.03214695752009183,33,14,25
6,B,all_agents,,,40,5,10,25,5,0,0.18916619680834126,0.16929265448898734,0.6283449426712244,0.010623909202182053,50,28,0.7,33,2.8484848484848486,1.7575757575757576,32.525,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,participants_only,,,30,5,0,25,5,0,0.1954977308862794,0.1714992748518836,0.6283449426712244,0.011569693139362212,50,28,0.9333333333333333,33,2.8484848484848486,1.7575757575757576,26.7,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,nonparticipants_only,,,10,0,10,0,0,0,0.1701715945745268,0.1605342065692702,0.3812558624060014,0.00730549750528047,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.00000000000009,20.0,0.2564102564102561,3.0000000000000013,0.038461538461538436,0.0,0.0,44.0,0.5641025641025634,0.016857235941445052,0.09090909090909091,0.5000000000000007,7,4,34,5,40,30,38,44,6.400000000000003,0.082051282051282,4.600000000000001,0.05897435897435893,32,23,29
7,B,all_agents,,,40,5,10,25,5,0,0.19453312983061263,0.17273604246933522,0.6252032179578683,0.010781861182130167,64,30,0.75,42,3.1904761904761907,1.9047619047619047,32.625,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,participants_only,,,30,5,0,25,5,0,0.20240894752232144,0.17523686240364644,0.6252032179578683,0.011789216242199288,64,30,1.0,42,3.1904761904761907,1.9047619047619047,26.833333333333332,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,nonparticipants_only,,,10,0,10,0,0,0,0.17090567675548612,0.16114877822497037,0.3793495830939714,0.007015453950166393,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.40000000000009,20.0,0.22123893805309713,1.2,0.013274336283185827,0.0,0.0,57.0,0.6305309734513268,0.015868584236416534,0.08771929824561403,0.671641791044777,9,5,33,4,40,12,38,57,6.800000000000003,0.07522123893805306,5.400000000000002,0.059734513274336244,34,27,30
8,B,all_agents,,,40,6,10,24,6,0,0.19944468799328086,0.1773816349249919,0.6401950892395535,0.010939367524093222,68,30,0.75,45,3.3555555555555556,1.9333333333333333,33.05,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,participants_only,,,30,6,0,24,6,0,0.2087157805401575,0.1823761808027851,0.6401950892395535,0.011993926026082732,68,30,1.0,45,3.3555555555555556,1.9333333333333333,27.4,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,nonparticipants_only,,,10,0,10,0,0,0,0.17163141035265095,0.1629574684697998,0.37745283517850153,0.006744254133971678,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.40000000000009,20.0,0.23696682464454952,0.2,0.002369668246445495,0.0,0.0,52.0,0.6161137440758288,0.01580088253820842,0.019230769230769232,0.24193548387096794,3,1,44,7,40,2,38,52,6.600000000000003,0.07819905213270137,5.600000000000002,0.06635071090047388,33,28,34
9,B,all_agents,,,40,7,10,23,7,0,0.20401557331527256,0.17732254614103216,0.6532755924384528,0.01107766363378109,73,30,0.75,48,3.4583333333333335,1.8958333333333333,32.825,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,participants_only,,,30,7,0,23,7,0,0.21457063451297087,0.18257962911256437,0.6532755924384528,0.012162682152684266,73,30,1.0,48,3.4583333333333335,1.8958333333333333,27.1,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,nonparticipants_only,,,10,0,10,0,0,0,0.17235038972217753,0.16584959683352768,0.375565571002609,0.006485696274425675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,step_totals,,,,,,,,,,,,,,,,,,,,,93.10000000000012,20.0,0.21482277121374838,0.1,0.001074113856068742,0.0,0.0,60.0,0.6444683136412451,0.013398529379414834,0.03333333333333333,0.22900763358778647,3,2,32,4,40,1,38,60,7.0000000000000036,0.07518796992481197,6.000000000000003,0.06444683136412455,35,30,35
10,B,all_agents,,,40,8,10,22,8,0,0.20874569871752022,0.1799791480888707,0.6671445687409147,0.011393973904300159,74,30,0.75,48,3.4583333333333335,1.8958333333333333,32.775,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,participants_only,,,30,8,0,22,8,0,0.2206396714450941,0.1875536327844511,0.6671445687409147,0.012547716086993193,74,30,1.0,48,3.4583333333333335,1.8958333333333333,27.033333333333335,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,nonparticipants_only,,,10,0,10,0,0,0,0.1730637805347985,0.1669848328327822,0.37368774314759595,0.006235148309289798,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.3000000000001,19.5,0.23131672597864741,,,0.0,0.0,53.0,0.6287069988137597,0.015294293852517798,0.018867924528301886,0.0,0,1,44,9,39,,37,53,6.200000000000003,0.07354685646500587,5.600000000000002,0.06642941874258596,31,28,34
10,B,reachability,0.475,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,all_agents,,,40,8,10,22,8,0,0.2140041306564602,0.1827746465813211,0.6804587859912781,0.011855727400320652,84,30,0.75,53,3.9622641509433962,1.9811320754716981,32.375,302,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,participants_only,,,30,8,0,22,8,0,0.2274154126533906,0.19214645483585024,0.6804587859912781,0.013088881064510113,84,30,1.0,53,3.9622641509433962,1.9811320754716981,26.5,302,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,nonparticipants_only,,,10,0,10,0,0,0,0.1737702846656689,0.16679226073200532,0.37181930443185796,0.005997916590137983,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,step_totals,,,,,,,,,,,,,,,,,,,,,93.00000000000011,20.0,0.21505376344085994,,,0.0,0.0,60.0,0.6451612903225799,0.015188423649446208,0.08333333333333333,0.384615384615385,5,5,32,5,40,,39,60,7.0000000000000036,0.07526881720430102,6.000000000000003,0.06451612903225802,35,30,37
12,B,all_agents,,,40,10,10,20,10,0,0.2190500107054382,0.18502701120424317,0.693240434551627,0.012580341611611442,90,30,0.75,54,4.018518518518518,1.962962962962963,32.4,337,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,participants_only,,,30,10,0,20,10,0,0.23390971093164806,0.19374821419705776,0.693240434551627,0.013967259963428083,90,30,1.0,54,4.018518518518518,1.962962962962963,26.533333333333335,337,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,nonparticipants_only,,,10,0,10,0,0,0,0.17447091002680867,0.16791819586802442,0.3699602079096987,0.005769858266407673,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.30000000000008,19.5,0.23693803159173732,,,0.0,0.0,51.0,0.6196840826245438,0.01659397731238366,0.09803921568627451,0.08474576271186447,1,5,48,9,39,,37,51,6.200000000000003,0.07533414337788574,5.600000000000002,0.06804374240583227,31,28,34
13,B,all_agents,,,40,12,10,18,12,0,0.22336742829925274,0.18709695964019601,0.7055108171695619,0.013051030281607595,93,30,0.75,54,4.018518518518518,1.962962962962963,32.05,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,participants_only,,,30,12,0,18,12,0,0.23943447145554603,0.19920571944814194,0.7055108171695619,0.014519257082510967,93,30,1.0,54,4.018518518518518,1.962962962962963,26.066666666666666,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,nonparticipants_only,,,10,0,10,0,0,0,0.17516629883037296,0.16711542380683111,0.3681104068701502,0.005548551369463196,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.8000000000001,20.0,0.21786492374727645,,,0.0,0.0,59.0,0.6427015250544655,0.01294313586532787,0.05084745762711865,0.0,0,3,32,6,40,,39,59,6.800000000000003,0.07407407407407403,6.000000000000003,0.06535947712418297,34,30,39
14,B,all_agents,,,40,13,10,17,13,0,0.22795448480050245,0.18891216035121922,0.7172903844827794,0.01385629600555098,99,30,0.75,54,4.018518518518518,1.962962962962963,32.075,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,participants_only,,,30,13,0,17,13,0,0.2453206664646234,0.20236877754422838,0.7172903844827794,0.01549003397430687,99,30,1.0,54,4.018518518518518,1.962962962962963,26.1,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.17585593980813968,0.16627984668779694,0.36626985483579944,0.005336070912188312,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000009,18.5,0.2286773794808403,,,0.0,0.0,51.0,0.6304079110012354,0.015563190607708562,0.11764705882352941,0.0,0,6,50,11,37,,35,51,5.8000000000000025,0.07169344870210131,5.600000000000002,0.06922126081582196,29,28,35
15,B,all_agents,,,40,15,10,15,15,0,0.23294090796834002,0.18970599625843215,0.7285987691034682,0.014657754090068581,101,30,0.75,54,4.018518518518518,1.962962962962963,31.775,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,15,0,15,15,0,0.25174144282759425,0.20582234577717598,0.7285987691034682,0.016418306859890645,101,30,1.0,54,4.018518518518518,1.962962962962963,25.7,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.17653930339057725,0.16544844745435797,0.36443850556162044,0.0051345744486739784,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.80000000000011,20.0,0.21786492374727642,,,0.0,0.0,59.0,0.6427015250544654,0.014729548723576411,0.03389830508474576,0.0,0,2,31,6,40,,39,59,6.800000000000003,0.07407407407407403,6.000000000000003,0.06535947712418295,34,30,39
16,B,all_agents,,,40,19,10,11,19,0,0.23763187677237393,0.18939947558443493,0.7394548183393295,0.01578302679917767,105,30,0.75,54,4.018518518518518,1.962962962962963,31.875,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,19,0,11,19,0,0.2577697889159128,0.20777782367991354,0.7394548183393295,0.017776193817038176,105,30,1.0,54,4.018518518518518,1.962962962962963,25.833333333333332,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.1772181403417574,0.16462120521708618,0.3626163130338123,0.004937099679585483,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.40000000000009,18.0,0.2267002518891685,,,0.0,0.0,50.0,0.629722921914357,0.016213912326147283,0.08,0.0,0,4,51,11,36,,33,50,5.8000000000000025,0.07304785894206543,5.600000000000002,0.070528967254408,29,28,34
17,B,all_agents,,,40,23,10,7,23,0,0.24264863562364,0.19255449252562226,0.7498766256057563,0.016684141098497494,113,30,0.75,55,4.236363636363636,2.0,31.6,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,23,0,7,23,0,0.26423456057333145,0.2098980107315854,0.7498766256057563,0.018798413179969182,113,30,1.0,55,4.236363636363636,2.0,25.466666666666665,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.1778908607745657,0.16379809919100075,0.36080323146864324,0.004749898982877894,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.80000000000011,20.0,0.22026431718061648,,,0.0,0.0,58.0,0.6387665198237877,0.01496767145500695,0.1206896551724138,0.07812500000000008,1,7,32,6,40,,39,58,6.800000000000003,0.07488986784140964,6.000000000000003,0.06607929515418497,34,30,40
18,B,all_agents,,,40,25,10,5,25,0,0.24681003824321837,0.19561988497251945,0.759881560581526,0.017852490448453936,118,30,0.75,55,4.236363636363636,2.0,31.75,539,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,25,0,5,25,0,0.2695604656891202,0.21017543756903487,0.759881560581526,0.020210308017241774,118,30,1.0,55,4.236363636363636,2.0,25.666666666666668,539,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.17855875590551293,0.16297910869504573,0.3589992153113,0.004568054354435513,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.60000000000008,18.0,0.22900763358778603,,,0.0,0.0,49.0,0.6234096692111953,0.014788124870944193,0.10204081632653061,0.0,0,5,52,11,36,,33,49,5.8000000000000025,0.07379134860050886,5.8000000000000025,0.07379134860050886,29,29,36
19,B,all_agents,,,40,28,10,2,28,0,0.2515505522499397,0.1969304071222288,0.769486298158265,0.018872838248949243,124,30,0.75,55,4.236363636363636,2.0,31.5,576,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,28,0,2,28,0,0.2756604383957197,0.21482239124801084,0.769486298158265,0.021373546742219137,124,30,1.0,55,4.236363636363636,2.0,25.333333333333332,576,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.17922089381259984,0.162233015563499,0.35720421923474355,0.004395273449589896,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.20000000000009,20.0,0.22172949002217274,,,0.0,0.0,58.0,0.6430155210643009,0.014333060772692773,0.10344827586206896,0.0,0,6,30,9,40,,39,58,6.200000000000003,0.06873614190687358,6.000000000000003,0.06651884700665185,31,30,39
20,B,all_agents,,,40,27,10,3,26,1,0.2554787872604199,0.19853786233695897,0.7787068462319344,0.019997592808445933,128,30,0.75,55,4.236363636363636,2.0,31.675,611,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,27,0,3,26,1,0.2806789889390688,0.21589143254327411,0.7787068462319344,0.02271396935217989,128,30,1.0,55,4.236363636363636,2.0,25.566666666666666,611,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.17987818222447316,0.1631850086439635,0.35541819813856984,0.004227861201509122,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.6000000000001,18.0,0.22900763358778597,,,0.0,0.0,49.0,0.6234096692111952,0.014118131493782259,0.08163265306122448,0.0,0,4,52,11,36,,33,49,5.8000000000000025,0.07379134860050884,5.8000000000000025,0.07379134860050884,29,29,36
20,B,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,28,10,2,28,0,0.2598838374793142,0.20065675085174567,0.787558572382657,0.02098989501175407,132,30,0.75,55,4.236363636363636,2.0,31.425,646,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,28,0,2,28,0,0.28633521449234356,0.22317231787875008,0.787558572382657,0.023831322278194806,132,30,1.0,55,4.236363636363636,2.0,25.233333333333334,646,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.1805297064402261,0.16440332117287676,0.353641107147877,0.004069509061806847,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.6000000000001,20.0,0.22321428571428548,,,0.0,0.0,58.0,0.6473214285714279,0.01354639658880512,0.06896551724137931,0.0,0,4,29,12,40,,38,58,5.600000000000002,0.06249999999999996,6.000000000000003,0.06696428571428567,28,30,38
22,B,all_agents,,,40,29,10,1,28,1,0.2637929002871039,0.2010316872975383,0.7960562294873508,0.02224989898550479,142,30,0.75,55,4.236363636363636,2.0,31.65,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,29,0,1,28,1,0.29133151559749676,0.2231299166937213,0.7960562294873508,0.02532828657435653,142,30,1.0,55,4.236363636363636,2.0,25.533333333333335,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.18117705435592527,0.16532767009342741,0.35187290161213763,0.003914232220383901,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,18.5,0.2368758002560817,,,0.0,0.0,48.0,0.6145966709346985,0.014172112043447373,0.20833333333333334,0.0,0,10,52,11,37,,33,48,5.8000000000000025,0.07426376440460943,5.8000000000000025,0.07426376440460943,29,29,35
23,B,all_agents,,,40,29,10,1,28,1,0.2679150442370025,0.2027925533122612,0.8042139803078567,0.02333677535525566,145,30,0.75,56,4.535714285714286,1.9821428571428572,31.4,719,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,29,0,1,28,1,0.29661390557267003,0.22675756401142788,0.8042139803078567,0.026564932584435517,145,30,1.0,56,4.535714285714286,1.9821428571428572,25.2,719,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.18181846022999976,0.16533237862198974,0.35011353710407694,0.003768807964149581,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.60000000000011,20.0,0.22321428571428545,,,0.0,0.0,58.0,0.6473214285714278,0.012827726322370116,0.034482758620689655,0.08620689655172421,1,2,29,12,40,,38,58,5.600000000000002,0.06249999999999995,6.000000000000003,0.06696428571428566,28,30,38
24,B,all_agents,,,40,29,10,1,28,1,0.27165294680971014,0.2033091139577933,0.8120454210955425,0.024576575547990226,153,30,0.75,56,4.535714285714286,1.9821428571428572,31.65,757,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,29,0,1,28,1,0.30138551804754654,0.22742919962784658,0.8120454210955425,0.028023298036355723,153,30,1.0,56,4.535714285714286,1.9821428571428572,25.533333333333335,757,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.18245523309620093,0.16804456994209538,0.34836296941855655,0.003628098573937536,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,18.5,0.2368758002560817,,,0.0,0.0,48.0,0.6145966709346985,0.013689579331151495,0.16666666666666666,0.0,0,8,52,11,37,,32,48,5.8000000000000025,0.07426376440460943,5.8000000000000025,0.07426376440460943,29,29,34
25,B,all_agents,,,40,29,10,1,28,1,0.2756289965182374,0.20765749102940317,0.8195636042517207,0.02562063142247634,156,30,0.75,56,4.535714285714286,1.9821428571428572,31.4,792,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,29,0,1,28,1,0.30647628579003733,0.2313963926251994,0.8195636042517207,0.029190186892770306,156,30,1.0,56,4.535714285714286,1.9821428571428572,25.2,792,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.18308712870283772,0.16961490651637567,0.34662115457146375,0.0034933019465772292,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.30000000000008,19.5,0.21836506159014538,,,0.0,0.0,58.0,0.6494960806270991,0.012495295018926047,0.05172413793103448,0.0,0,3,29,11,39,,38,58,5.8000000000000025,0.06494960806270994,6.000000000000003,0.06718924972004477,29,30,38
26,B,all_agents,,,40,29,10,1,28,1,0.27922534726202153,0.2087120006170417,0.8267810600816519,0.026933050633806802,162,30,0.75,56,4.535714285714286,1.9821428571428572,31.65,832,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,29,0,1,28,1,0.3110623922947215,0.23023941066207343,0.8267810600816519,0.030734999337861932,162,30,1.0,56,4.535714285714286,1.9821428571428572,25.533333333333335,832,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.1837142121639217,0.17155736721769485,0.3448880487986064,0.0033640352846714466,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
