step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
6,C,nonparticipants_only,,,10,0,10,0,0,0,0.18170395714237367,0.154158760078694,0.5328874347141267,0.012379319330679876,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.00000000000004,20.0,0.23809523809523797,3.800000000000002,0.04523809523809524,0.0,0.0,52.0,0.6190476190476187,0.014501161613104298,0.07692307692307693,0.0,0,4,41,4,40,38,39,52,6.200000000000003,0.07380952380952381,1.9999999999999998,0.023809523809523794,31,10,32
7,C,all_agents,,,40,7,10,23,7,0,0.1927035917788696,0.1608957213393037,0.5913401783917708,0.011678230033302135,24,14,0.35,0,0.0,0.0,32.35,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,participants_only,,,30,7,0,23,7,0,0.19614405919458947,0.1614680485750242,0.5913401783917708,0.011525015289842013,24,14,0.4666666666666667,0,0.0,0.0,26.466666666666665,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,nonparticipants_only,,,10,0,10,0,0,0,0.18238218953170993,0.15745919432208255,0.530222997540556,0.011995832471218935,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.50000000000007,20.0,0.2285714285714284,0.5,0.00571428571428571,0.0,0.0,59.0,0.6742857142857137,0.016456113884691575,0.1016949152542373,0.0,0,6,28,21,40,5,37,59,5.8000000000000025,0.06628571428571425,2.1999999999999997,0.02514285714285712,29,11,29
8,C,all_agents,,,40,8,10,22,8,0,0.19759946177024237,0.16207846608424759,0.5883834774998119,0.01167526832345062,29,16,0.4,0,0.0,0.0,32.65,213,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,participants_only,,,30,8,0,22,8,0,0.2024478757005318,0.16369458609398757,0.5883834774998119,0.01159799935382952,29,16,0.5333333333333333,0,0.0,0.0,26.866666666666667,213,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,nonparticipants_only,,,10,0,10,0,0,0,0.1830542199793741,0.15721382372354015,0.5275718825528533,0.011624989820640818,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.60000000000008,19.5,0.23325358851674619,0.30000000000000004,0.0035885167464114803,0.0,0.0,54.0,0.6459330143540664,0.015903782021290565,0.09259259259259259,0.0,0,5,44,12,39,3,39,54,7.0000000000000036,0.08373205741626791,2.8000000000000003,0.03349282296650715,35,14,34
