step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
3,A,participants_only,,,30,9,0,21,9,0,0.18552131801875227,0.14973953782301413,0.7033648415050138,0.018228582040288144,26,18,0.6,9,1.1111111111111112,1.0,24.566666666666666,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A,nonparticipants_only,,,10,0,10,0,0,0,0.1718362674372559,0.16042093981635383,0.40370915218582204,0.010321544462513122,0,0,0.0,0,0.0,0.0,40.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A,step_totals,,,,,,,,,,,,,,,,,,,,,88.10000000000001,19.5,0.22133938706015888,4.000000000000002,0.04540295119182748,60.0,0.681044267877412,0.0,0.0,0.016502932726809208,0.13333333333333333,0.9302325581395353,8,8,19,17,39,40,60,29,3.2000000000000006,0.03632236095346198,1.4,0.01589103291713961,16,7,
4,A,all_agents,,,40,10,10,20,10,0,0.1873810026110233,0.15694979177138618,0.7152302478448133,0.01641891600493859,43,22,0.55,22,1.2727272727272727,1.0,30.025,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,A,participants_only,,,30,10,0,20,10,0,0.19231256029848537,0.15455139514108118,0.7152302478448133,0.01849472356734194,43,22,0.7333333333333333,22,1.2727272727272727,1.0,25.033333333333335,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,A,nonparticipants_only,,,10,0,10,0,0,0,0.17258632954863712,0.15961883511727207,0.4016906064248929,0.009899650183031345,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.60000000000002,20.0,0.22831050228310495,3.800000000000002,0.043378995433789966,56.0,0.6392694063926939,0.0,0.0,0.016060943686304778,0.07142857142857142,1.1206896551724153,13,4,8,28,40,38,56,34,4.600000000000001,0.05251141552511416,3.2000000000000006,0.0365296803652968,23,16,16
5,A,all_agents,,,40,10,10,20,10,0,0.19322585579325635,0.15918064936982979,0.7266210379310207,0.01666390345302893,56,25,0.625,30,1.6,1.1333333333333333,31.85,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,participants_only,,,30,10,0,20,10,0,0.19985888272163607,0.1605501762494032,0.7266210379310207,0.018874814112028654,56,25,0.8333333333333334,30,1.6,1.1333333333333333,25.8,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,nonparticipants_only,,,10,0,10,0,0,0,0.17332677500811727,0.1590165121652461,0.3996821533927684,0.009503206921238438,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.4,20.0,0.22883295194508008,3.4000000000000017,0.03890160183066363,56.0,0.6407322654462242,0.0,0.0,0.017634533968024113,0.08928571428571429,0.701754385964913,8,5,7,26,40,34,56,35,4.000000000000001,0.045766590389016024,4.000000000000001,0.045766590389016024,20,20,20
6,A,all_agents,,,40,10,10,20,10,0,0.1972210992617448,0.1605048326822418,0.7229879327413656,0.01665932083996946,71,29,0.725,40,2.1,1.15,32.15,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,participants_only,,,30,10,0,20,10,0,0.20494179102762086,0.1618300877756036,0.7229879327413656,0.018931894383035625,71,29,0.9666666666666667,40,2.1,1.15,26.2,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,nonparticipants_only,,,10,0,10,0,0,0,0.17405902396411665,0.15921186195849574,0.3976837426258046,0.009126291234646963,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.40000000000005,19.0,0.23631840796019887,3.0000000000000013,0.03731343283582089,48.0,0.5970149253731339,0.0,0.0,0.013919348923725193,0.10416666666666667,0.746268656716419,10,5,6,38,38,30,48,38,5.400000000000002,0.0671641791044776,5.000000000000002,0.06218905472636815,27,25,35
7,A,all_agents,,,40,11,10,19,11,0,0.2022506881929392,0.16170185985093294,0.734068415431711,0.01700151394969168,84,30,0.75,48,2.4375,1.2291666666666667,31.925,216,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,participants_only,,,30,11,0,19,11,0,0.21140662131421364,0.16706152763345256,0.734068415431711,0.01941013411758696,84,30,1.0,48,2.4375,1.2291666666666667,25.9,216,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,nonparticipants_only,,,10,0,10,0,0,0,0.1747828888291159,0.15966845177680508,0.39569532391267553,0.008769680110150826,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,step_totals,,,,,,,,,,,,,,,,,,,,,90.70000000000007,19.5,0.21499448732083776,0.7999999999999999,0.00882028665931642,60.0,0.6615214994487315,0.0,0.0,0.014884445009346459,0.08333333333333333,0.7142857142857147,8,5,11,27,39,8,60,35,4.600000000000001,0.050716648291069436,5.8000000000000025,0.06394707828004408,23,29,29
8,A,all_agents,,,40,14,10,16,14,0,0.20749579695403128,0.16639508806908387,0.732081728762432,0.016932284496711962,94,30,0.75,54,2.5925925925925926,1.2222222222222223,32.05,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,participants_only,,,30,14,0,16,14,0,0.21816160667725082,0.16945195672135543,0.732081728762432,0.019310256625384967,94,30,1.0,54,2.5925925925925926,1.2222222222222223,26.066666666666666,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,nonparticipants_only,,,10,0,10,0,0,0,0.17549836778437264,0.16015990150120418,0.3937168472931122,0.00843325414606986,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.4000000000001,20.0,0.22883295194507983,0.6,0.0068649885583523945,55.0,0.6292906178489694,0.0,0.0,0.016218618956006178,0.07272727272727272,0.4838709677419359,6,4,6,42,40,6,55,40,5.8000000000000025,0.06636155606407318,6.000000000000003,0.06864988558352397,29,30,40
9,A,all_agents,,,40,14,10,16,14,0,0.21289978834834455,0.1664157738890945,0.7427984596119348,0.017381645258118816,101,30,0.75,55,2.672727272727273,1.2181818181818183,31.9,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,participants_only,,,30,14,0,16,14,0,0.22513100205069195,0.17548380943812164,0.7427984596119348,0.01987240598323958,101,30,1.0,55,2.672727272727273,1.2181818181818183,25.866666666666667,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,nonparticipants_only,,,10,0,10,0,0,0,0.17620614724130235,0.1636869184719664,0.3917482630566466,0.008114132019166631,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,step_totals,,,,,,,,,,,,,,,,,,,,,89.5000000000001,19.0,0.21229050279329587,0.1,0.0011173184357541888,59.0,0.6592178770949714,0.0,0.0,0.01611591860361387,0.1016949152542373,0.08695652173913049,1,6,12,28,38,1,59,35,5.400000000000002,0.060335195530726214,6.000000000000003,0.06703910614525135,27,30,35
10,A,all_agents,,,40,14,10,16,14,0,0.21824684372156844,0.16888721580556998,0.7530865212274575,0.01775474788386397,104,30,0.75,55,2.672727272727273,1.2181818181818183,31.775,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,participants_only,,,30,14,0,16,14,0,0.23202664628486297,0.1772908678296456,0.7530865212274575,0.020310926314861807,104,30,1.0,55,2.672727272727273,1.2181818181818183,25.7,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,nonparticipants_only,,,10,0,10,0,0,0,0.1769074360316849,0.16558369501964904,0.3897895217413634,0.007807617086669927,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.1000000000001,18.5,0.21739130434782586,,,55.0,0.6462984723854281,0.0,0.0,0.016938911142889965,0.05454545454545454,0.0,0,3,11,42,37,,55,35,5.8000000000000025,0.06815511163337246,5.8000000000000025,0.06815511163337246,29,29,36
10,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,all_agents,,,40,15,10,15,15,0,0.22360938088894727,0.1726618366854482,0.7629630603783591,0.018347780649444433,112,30,0.75,56,2.767857142857143,1.2142857142857142,31.625,355,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,participants_only,,,30,15,0,15,15,0,0.2389453334076788,0.18509996346868746,0.7629630603783591,0.021017455544229947,112,30,1.0,56,2.767857142857143,1.2142857142857142,25.5,355,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,nonparticipants_only,,,10,0,10,0,0,0,0.17760152333275264,0.16519942174959207,0.38784057413265655,0.007516458689206437,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.40000000000008,19.0,0.2173913043478259,,,57.0,0.6521739130434777,0.0,0.0,0.01646218355205483,0.12280701754385964,0.0877192982456141,1,7,13,26,38,,57,32,5.400000000000002,0.06178489702517159,6.000000000000003,0.068649885583524,27,30,41
12,A,all_agents,,,40,17,10,13,17,0,0.22829874680462642,0.17778125552868543,0.7724445379632248,0.018869226443078056,116,30,0.75,56,2.767857142857143,1.2142857142857142,31.55,388,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,participants_only,,,30,17,0,13,17,0,0.2449683735543964,0.19235454264463592,0.7724445379632248,0.021635873131928995,116,30,1.0,56,2.767857142857143,1.2142857142857142,25.4,388,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,nonparticipants_only,,,10,0,10,0,0,0,0.17828986655531648,0.16460142726477825,0.38590137126199325,0.007234768904805482,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.30000000000008,18.5,0.22478736330498156,,,52.0,0.6318347509112995,0.0,0.0,0.015644924127509178,0.07692307692307693,0.0,0,4,10,48,37,,52,33,6.000000000000003,0.07290400972053458,5.8000000000000025,0.07047387606318344,30,29,35
13,A,all_agents,,,40,17,10,13,17,0,0.23319800064831614,0.17913461355979823,0.7815467564446957,0.019703276676767585,126,30,0.75,57,2.912280701754386,1.2280701754385965,31.175,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,participants_only,,,30,17,0,13,17,0,0.25127361867583115,0.19506679268301585,0.7815467564446957,0.022641555915039493,126,30,1.0,57,2.912280701754386,1.2280701754385965,24.9,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,nonparticipants_only,,,10,0,10,0,0,0,0.1789711465657712,0.16403479329814707,0.38397186440568326,0.006967703357032367,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.50000000000009,18.5,0.21387283236994198,,,57.0,0.6589595375722537,0.0,0.0,0.015350029185676314,0.15789473684210525,0.09090909090909097,1,9,15,24,37,,57,31,5.000000000000002,0.05780346820809245,6.000000000000003,0.06936416184971095,25,30,39
14,A,all_agents,,,40,19,10,11,18,1,0.23771107823278487,0.18366964931143254,0.790284886186908,0.02026807359189678,132,30,0.75,59,3.23728813559322,1.2372881355932204,31.1,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,participants_only,,,30,19,0,11,18,1,0.2570660989172394,0.20360976633255043,0.790284886186908,0.02328799099214499,132,30,1.0,59,3.23728813559322,1.2372881355932204,24.8,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,nonparticipants_only,,,10,0,10,0,0,0,0.17964601617942125,0.1644054326346615,0.38205200508365483,0.00671291948280418,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000009,19.0,0.23199023199023172,0.1,0.0012210012210012197,51.0,0.622710622710622,0.0,0.0,0.015280215166589877,0.0784313725490196,0.16806722689075643,2,4,10,49,38,1,51,33,5.8000000000000025,0.07081807081807077,6.000000000000003,0.07326007326007321,29,30,38
15,A,all_agents,,,40,19,10,11,18,1,0.24202908733294548,0.18592244826772153,0.7986734907394316,0.021086199278850398,139,30,0.75,60,3.3833333333333333,1.2333333333333334,30.95,492,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,participants_only,,,30,19,0,11,18,1,0.2626003830382132,0.21035847653423856,0.7986734907394316,0.024266440222891917,139,30,1.0,60,3.3833333333333333,1.2333333333333334,24.6,492,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,nonparticipants_only,,,10,0,10,0,0,0,0.1803152002171425,0.16603048484842714,0.38014174505823656,0.006467337962803072,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.10000000000008,18.5,0.22262334536702746,,,53.0,0.6377858002406733,0.0,0.0,0.01442146734025031,0.11320754716981132,0.08620689655172421,1,6,12,27,37,,53,30,5.600000000000002,0.06738868832731645,6.000000000000003,0.0722021660649819,28,30,46
16,A,all_agents,,,40,20,10,10,19,1,0.2467645461590663,0.19002222977208244,0.8067265511098544,0.021844470447559824,147,30,0.75,61,3.557377049180328,1.2295081967213115,30.9,531,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,participants_only,,,30,20,0,10,19,1,0.26869336946408673,0.2173578121449354,0.8067265511098544,0.025124644794645618,147,30,1.0,61,3.557377049180328,1.2295081967213115,24.533333333333335,531,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,nonparticipants_only,,,10,0,10,0,0,0,0.18097807624400497,0.16520033242418503,0.37824103633294537,0.006233467907788754,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.50000000000009,18.5,0.22981366459627306,,,50.0,0.6211180124223596,0.0,0.0,0.016243621797582656,0.14,0.08333333333333341,1,7,10,50,37,,50,33,6.000000000000003,0.07453416149068319,6.000000000000003,0.07453416149068319,30,30,39
17,A,all_agents,,,40,21,10,9,20,1,0.2511775767943692,0.19366399032739226,0.8144574890654602,0.02273414533199507,153,30,0.75,62,3.725806451612903,1.2258064516129032,30.725,568,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,participants_only,,,30,21,0,9,20,1,0.27435857250994217,0.22098001662983932,0.8144574890654602,0.026158882238973575,153,30,1.0,62,3.725806451612903,1.2258064516129032,24.3,568,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,nonparticipants_only,,,10,0,10,0,0,0,0.18163458964765028,0.16440280866519338,0.3763498311512806,0.006011631862674613,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.70000000000009,18.5,0.22370012091898403,,,53.0,0.6408706166868191,0.0,0.0,0.014778430290664555,0.09433962264150944,0.08928571428571434,1,5,14,25,37,,53,29,5.200000000000002,0.06287787182587662,6.000000000000003,0.07255139056831918,26,30,45
18,A,all_agents,,,40,24,10,6,23,1,0.25532487873714527,0.195048061231972,0.8218791895028418,0.0236342250110775,161,30,0.75,63,3.9206349206349205,1.2380952380952381,30.775,604,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,participants_only,,,30,24,0,6,23,1,0.2796710198093402,0.22259511182504327,0.8218791895028418,0.027209642309844986,161,30,1.0,63,3.9206349206349205,1.2380952380952381,24.366666666666667,604,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,nonparticipants_only,,,10,0,10,0,0,0,0.18228645552056033,0.16618557353367752,0.3744680819955242,0.005795158093488411,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.3000000000001,18.5,0.23329129886506908,,,49.0,0.6179066834804532,0.0,0.0,0.014732997675003447,0.14285714285714285,0.08474576271186447,1,7,11,51,37,,49,30,5.8000000000000025,0.07313997477931898,6.000000000000003,0.07566204287515757,29,30,38
19,A,all_agents,,,40,26,10,4,25,1,0.2595795392840368,0.1979226228742727,0.8290040219227282,0.024679509590296852,169,30,0.75,63,3.9206349206349205,1.2380952380952381,30.7,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,participants_only,,,30,26,0,4,25,1,0.28512852523269017,0.22555563330657682,0.8290040219227282,0.02843222957475739,169,30,1.0,63,3.9206349206349205,1.2380952380952381,24.266666666666666,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,nonparticipants_only,,,10,0,10,0,0,0,0.18293258143807695,0.16868239195654594,0.3725957415855466,0.005588341440861428,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.10000000000008,18.0,0.22194821208384688,0.1,0.0012330456226880384,52.0,0.6411837237977799,0.0,0.0,0.014636943924130398,0.15384615384615385,0.0,0,8,14,25,36,1,52,29,5.000000000000002,0.06165228113440194,6.000000000000003,0.07398273736128233,25,30,47
20,A,all_agents,,,40,27,10,3,26,1,0.2639017948390678,0.1993194216238168,0.835843861045819,0.025716056168384797,176,30,0.75,63,3.9206349206349205,1.2380952380952381,30.8,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,participants_only,,,30,27,0,3,26,1,0.2906783193500531,0.22880175384512233,0.835843861045819,0.02962215612984986,176,30,1.0,63,3.9206349206349205,1.2380952380952381,24.4,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,nonparticipants_only,,,10,0,10,0,0,0,0.1835722213061117,0.17074537430844142,0.37073276287761886,0.005393969105340802,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,17.5,0.2240717029449421,,,49.0,0.6274007682458379,0.0,0.0,0.015530413512024763,0.14285714285714285,0.0,0,7,12,50,35,,49,29,5.600000000000002,0.07170294494238151,6.000000000000003,0.07682458386683733,28,30,36
20,A,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,all_agents,,,40,29,10,1,28,1,0.26780017854107313,0.20023160447556743,0.8424101066039862,0.026785672937486977,179,30,0.75,63,3.9206349206349205,1.2380952380952381,30.75,721,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,participants_only,,,30,29,0,1,28,1,0.2956645367327844,0.22935126307745846,0.8424101066039862,0.03087340001961587,179,30,1.0,63,3.9206349206349205,1.2380952380952381,24.333333333333332,721,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,nonparticipants_only,,,10,0,10,0,0,0,0.1842071039659393,0.17094722730671402,0.36887909906323074,0.005205422201868454,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.50000000000009,17.5,0.21739130434782586,,,52.0,0.645962732919254,0.0,0.0,0.013688131922647435,0.057692307692307696,0.0,0,3,15,24,35,,52,28,5.000000000000002,0.06211180124223598,6.000000000000003,0.07453416149068319,25,30,45
22,A,all_agents,,,40,29,10,1,28,1,0.2717898174778502,0.20182960469048036,0.8487137023398268,0.02786367324853459,188,30,0.75,63,3.9206349206349205,1.2380952380952381,30.825,761,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,participants_only,,,30,29,0,1,28,1,0.3007742701992018,0.23122422732562792,0.8487137023398268,0.032115925213007455,188,30,1.0,63,3.9206349206349205,1.2380952380952381,24.433333333333334,761,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,nonparticipants_only,,,10,0,10,0,0,0,0.18483645931379558,0.17009249117018044,0.36703470356791457,0.005025735360440843,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.60000000000011,17.0,0.2190721649484533,,,49.0,0.6314432989690713,0.0,0.0,0.014634002543534657,0.1836734693877551,0.0,0,9,12,48,34,,49,29,5.600000000000002,0.07216494845360817,6.000000000000003,0.07731958762886591,28,30,35
23,A,all_agents,,,40,29,10,1,28,1,0.27601693275660766,0.2026803680267365,0.8547651542462337,0.029115276700203047,192,30,0.75,63,3.9206349206349205,1.2380952380952381,30.75,806,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,participants_only,,,30,29,0,1,28,1,0.3062025921668832,0.23933782159742104,0.8547651542462337,0.033556928390878704,192,30,1.0,63,3.9206349206349205,1.2380952380952381,24.333333333333332,806,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,nonparticipants_only,,,10,0,10,0,0,0,0.18545995452578096,0.16924202871432956,0.365199530050075,0.004856233219778185,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.00000000000009,17.0,0.21249999999999977,,,52.0,0.6499999999999994,0.0,0.0,0.01479374696996781,0.07692307692307693,0.0,0,4,15,24,34,,52,28,5.000000000000002,0.06249999999999996,6.000000000000003,0.07499999999999996,25,30,43
24,A,all_agents,,,40,30,10,0,29,1,0.27980438138832664,0.20302923685671773,0.8605745480763843,0.0302516701881543,198,30,0.75,63,3.9206349206349205,1.2380952380952381,30.825,847,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,participants_only,,,30,30,0,0,29,1,0.31104620677634826,0.23814113248943392,0.8605745480763843,0.03486741680301504,198,30,1.0,63,3.9206349206349205,1.2380952380952381,24.433333333333334,847,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,nonparticipants_only,,,10,0,10,0,0,0,0.1860789052242618,0.16839581857075792,0.3633735323998246,0.0046918105006644685,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000008,16.5,0.21456436931079303,,,49.0,0.6371911573472036,0.0,0.0,0.014181334956770856,0.12244897959183673,0.0,0,6,13,48,33,,49,29,5.400000000000002,0.07022106631989593,6.000000000000003,0.07802340702210658,27,30,34
25,A,all_agents,,,40,30,10,0,29,1,0.2832888996921288,0.20426107594749549,0.866151566153329,0.03152443383335167,200,30,0.75,63,3.9206349206349205,1.2380952380952381,30.75,887,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,participants_only,,,30,30,0,0,29,1,0.3154875840322273,0.24428322989189466,0.866151566153329,0.0363741267430558,200,30,1.0,63,3.9206349206349205,1.2380952380952381,24.333333333333332,887,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.18669284667183333,0.1675538394779041,0.3615566647378255,0.004534291825439653,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000009,16.0,0.20253164556962003,,,52.0,0.6582278481012651,0.0,0.0,0.012773199153334195,0.038461538461538464,0.0,0,2,15,24,32,,52,27,5.000000000000002,0.06329113924050628,6.000000000000003,0.07594936708860754,25,30,43
26,A,all_agents,,,40,30,10,0,29,1,0.28677136201782955,0.20402380205529963,0.8715055035071958,0.03261849279501897,210,30,0.75,63,3.9206349206349205,1.2380952380952381,30.825,926,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,29,1,0.3199280700208703,0.24306181374243518,0.8715055035071958,0.03763193077427073,210,30,1.0,63,3.9206349206349205,1.2380952380952381,24.433333333333334,926,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,nonparticipants_only,,,10,0,10,0,0,0,0.18730123800870713,0.16852687935611,0.35974888141413636,0.004385771430076784,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
