step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.1722374706225209,0.13959208164866926,0.4799056716228958,0.0066340955575276825,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.40000000000009,,,19.0,0.22781774580335706,53.0,0.6354916067146276,0.0,0.0,0.015150752656926792,0.11320754716981132,0.0,0,6,13,25,,38,53,34,6.000000000000003,0.07194244604316542,5.400000000000002,0.06474820143884888,30,27,44
26,A,all_agents,,,40,30,10,0,29,1,0.2823647931639002,0.225920184562371,0.7531368777350963,0.028851331630086265,207,30,0.75,70,4.3428571428571425,1.6857142857142857,31.025,914,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,29,1,0.31884045173458203,0.24811233202670935,0.7531368777350963,0.031001155504539867,207,30,1.0,70,4.3428571428571425,1.6857142857142857,24.7,914,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,nonparticipants_only,,,10,0,10,0,0,0,0.17293781745185463,0.1428704173463143,0.47750614326478136,0.0064361759887459884,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.20000000000009,,,17.0,0.2068126520681263,54.0,0.6569343065693424,0.0,0.0,0.014034763357370751,0.12962962962962962,0.0,0,7,14,36,,34,54,33,6.000000000000003,0.07299270072992696,5.200000000000002,0.06326034063260336,30,26,34
27,A,all_agents,,,40,30,10,0,29,1,0.2864832771148898,0.2269630814617675,0.7630114026256924,0.03002604936388781,213,30,0.75,70,4.3428571428571425,1.6857142857142857,31.025,957,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,participants_only,,,30,30,0,0,29,1,0.3240998510146136,0.24853973891113013,0.7630114026256924,0.032293952923671786,213,30,1.0,70,4.3428571428571425,1.6857142857142857,24.7,957,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,nonparticipants_only,,,10,0,10,0,0,0,0.17363355541571834,0.14353507812918598,0.47511861254845744,0.006242259101095288,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.40000000000009,,,19.0,0.22781774580335706,53.0,0.6354916067146276,0.0,0.0,0.01393637338409915,0.11320754716981132,0.0,0,6,13,24,,38,53,33,6.000000000000003,0.07194244604316542,5.400000000000002,0.06474820143884888,30,27,43
28,A,all_agents,,,40,30,10,0,29,1,0.290449036195225,0.22830350522352677,0.7724909465206647,0.03131116853715818,220,30,0.75,70,4.3428571428571425,1.6857142857142857,31.0,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,participants_only,,,30,30,0,0,29,1,0.32915736181108274,0.25396420556760857,0.7724909465206647,0.03373661129521658,220,30,1.0,70,4.3428571428571425,1.6857142857142857,24.666666666666668,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,nonparticipants_only,,,10,0,10,0,0,0,0.17432405934765166,0.14495645559807135,0.4727430194857152,0.0060548265991837436,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.20000000000009,,,17.0,0.2068126520681263,54.0,0.6569343065693424,0.0,0.0,0.013728623630471773,0.12962962962962962,0.0,0,7,14,36,,34,54,33,6.000000000000003,0.07299270072992696,5.200000000000002,0.06326034063260336,30,26,34
29,A,all_agents,,,40,30,10,0,29,1,0.29421775867070665,0.23051145945925894,0.7815913086598382,0.03244279127159016,230,30,0.75,70,4.3428571428571425,1.6857142857142857,31.0,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,participants_only,,,30,30,0,0,29,1,0.33395398209562055,0.2531061623995955,0.7815913086598382,0.0349829427465013,230,30,1.0,70,4.3428571428571425,1.6857142857142857,24.666666666666668,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,nonparticipants_only,,,10,0,10,0,0,0,0.17500908839596496,0.1460586908572421,0.4703793043882866,0.005874727421960613,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.90000000000008,,,18.5,0.22316043425814214,53.0,0.6393244873341369,0.0,0.0,0.013050537272558196,0.18867924528301888,0.0,0,10,13,24,,37,53,33,6.000000000000003,0.07237635705669478,5.400000000000002,0.0651387213510253,30,27,43
30,A,all_agents,,,40,30,10,0,29,1,0.29768147138269374,0.23314578183123927,0.7903276563134446,0.03372214990128868,235,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,participants_only,,,30,30,0,0,29,1,0.3383453650024536,0.2554744868035347,0.7903276563134446,0.03644943104043337,235,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,nonparticipants_only,,,10,0,10,0,0,0,0.17568979052341413,0.14930567792353222,0.46802740786634517,0.00569767955202486,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.30000000000008,,,16.5,0.202952029520295,54.0,0.66420664206642,0.0,0.0,0.012436688410367106,0.09259259259259259,0.0,0,5,16,36,,33,54,33,6.000000000000003,0.07380073800738003,4.800000000000002,0.059040590405904016,30,24,32
30,A,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,all_agents,,,40,30,10,0,29,1,0.30139498195817305,0.23589584928315227,0.7987145500609069,0.0349634958402915,242,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,participants_only,,,30,30,0,0,29,1,0.34307116289968903,0.2588629575560878,0.7987145500609069,0.03782946791858194,242,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,nonparticipants_only,,,10,0,10,0,0,0,0.17636643913362532,0.14946207426253252,0.46568727082701344,0.0055227309109804916,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000008,,,17.5,0.21367521367521347,53.0,0.6471306471306465,0.0,0.0,0.013103188538156067,0.1320754716981132,0.0,0,7,13,23,,35,53,33,6.000000000000003,0.07326007326007322,5.400000000000002,0.0659340659340659,30,27,43
32,A,all_agents,,,40,30,10,0,29,1,0.30479237164043305,0.23722155160721609,0.8067659680584706,0.036250857362942486,249,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,participants_only,,,30,30,0,0,29,1,0.34737724016780774,0.258621309787913,0.8067659680584706,0.039295672496569546,249,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,nonparticipants_only,,,10,0,10,0,0,0,0.177037766058309,0.15036310752671916,0.4633588344728784,0.005354759632135857,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.6000000000001,,,16.0,0.1985111662531015,54.0,0.6699751861042176,0.0,0.0,0.012383867100137136,0.12962962962962962,0.0,0,7,17,35,,32,54,32,6.000000000000003,0.0744416873449131,4.600000000000001,0.0570719602977667,30,23,30
33,A,all_agents,,,40,30,10,0,29,1,0.3084068213934007,0.23674835562492863,0.8144953293361318,0.037433267253972974,258,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,participants_only,,,30,30,0,0,29,1,0.35197454776181225,0.26464998427848185,0.8144953293361318,0.04058701155125945,258,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,nonparticipants_only,,,10,0,10,0,0,0,0.17770364228816599,0.15196110339782737,0.461042040300514,0.0051942729911601425,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000008,,,17.0,0.20884520884520866,53.0,0.6511056511056504,0.0,0.0,0.01292875496615119,0.16981132075471697,0.0,0,9,13,23,,34,53,33,6.000000000000003,0.07371007371007367,5.400000000000002,0.0663390663390663,30,27,42
34,A,all_agents,,,40,30,10,0,29,1,0.3113774101970826,0.2368462168276178,0.8219155161626865,0.038644737554019336,263,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,participants_only,,,30,30,0,0,29,1,0.3557147522550078,0.2633267343570894,0.8219155161626865,0.041984330152890104,263,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,nonparticipants_only,,,10,0,10,0,0,0,0.1783653840233068,0.1547526276730315,0.4587368300990114,0.005036360948269419,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.10000000000008,,,15.5,0.19350811485642927,54.0,0.6741573033707858,0.0,0.0,0.011230512139238752,0.09259259259259259,0.0,0,5,17,35,,31,54,32,6.000000000000003,0.07490636704119846,4.600000000000001,0.05742821473158548,30,23,29
35,A,all_agents,,,40,30,10,0,27,3,0.3146349629303474,0.23905858296195653,0.829038895516179,0.03980134251307703,268,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1305,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,participants_only,,,30,30,0,0,27,3,0.3598389694787514,0.2634606659064991,0.829038895516179,0.043267780967352856,268,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1305,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,nonparticipants_only,,,10,0,10,0,0,0,0.1790229432851352,0.15509935663093571,0.4564431459485163,0.004881200653911687,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.50000000000009,,,16.5,0.20496894409937866,53.0,0.6583850931677012,0.0,0.0,0.012048284455025132,0.09433962264150944,0.0,0,5,15,22,,33,53,32,6.000000000000003,0.07453416149068319,5.000000000000002,0.06211180124223598,30,25,41
36,A,all_agents,,,40,30,10,0,26,4,0.31786186290727625,0.2395554602676092,0.8358773396955319,0.0409844325985074,276,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,participants_only,,,30,30,0,0,26,4,0.3639239519711658,0.2646680319465683,0.8358773396955319,0.04458184110243665,276,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,nonparticipants_only,,,10,0,10,0,0,0,0.17967559571560768,0.15556712137122763,0.45416093021877374,0.004731614499563343,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.1000000000001,,,15.5,0.19350811485642924,54.0,0.6741573033707857,0.0,0.0,0.012026820950906372,0.14814814814814814,0.0,0,8,17,35,,31,54,32,6.000000000000003,0.07490636704119845,4.600000000000001,0.05742821473158547,30,23,29
37,A,all_agents,,,40,30,10,0,25,5,0.3208169797730571,0.2389560126929926,0.8424422461077107,0.04212526123273798,279,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,participants_only,,,30,30,0,0,25,5,0.3676482091570476,0.2646363013187176,0.8424422461077107,0.04586506310242928,279,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,nonparticipants_only,,,10,0,10,0,0,0,0.18032329162108568,0.15746112447835459,0.4518901255676799,0.004587887076272872,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.8000000000001,,,16.0,0.20050125313283185,53.0,0.6641604010025055,0.0,0.0,0.011282670337170701,0.05660377358490566,0.0,0,3,16,21,,32,53,32,6.000000000000003,0.07518796992481197,4.800000000000002,0.06015037593984957,30,24,41
38,A,all_agents,,,40,30,10,0,24,6,0.32363763016654307,0.2380313326426133,0.8487445562634023,0.043193079876657985,282,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,participants_only,,,30,30,0,0,24,6,0.3711946873295375,0.265397138816147,0.8487445562634023,0.04706127033773587,282,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,nonparticipants_only,,,10,0,10,0,0,0,0.18096645867755984,0.1592211204486032,0.4496306749398415,0.004448424261372516,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000007,,,15.0,0.18844221105527623,54.0,0.6783919597989945,0.0,0.0,0.010919260805950352,0.05555555555555555,0.0,0,3,17,34,,30,54,31,6.000000000000003,0.07537688442211052,4.600000000000001,0.05778894472361806,30,23,29
39,A,all_agents,,,40,30,10,0,23,7,0.3267005914086338,0.23836123725375755,0.8547947740128662,0.044291677640963985,291,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,participants_only,,,30,30,0,0,23,7,0.37506559482972485,0.26701138262787727,0.8547947740128662,0.0482617339511028,291,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,nonparticipants_only,,,10,0,10,0,0,0,0.1816055811453608,0.16094319755415537,0.4473825215651423,0.004311426039481789,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000008,,,16.0,0.20100502512562793,53.0,0.6658291457286426,0.0,0.0,0.011663076569374953,0.16981132075471697,0.0,0,9,17,21,,32,53,31,6.000000000000003,0.0753768844221105,4.600000000000001,0.05778894472361805,30,23,41
40,A,all_agents,,,40,30,10,0,23,7,0.3294902587455146,0.23918860052429225,0.8606029830523515,0.04543025060487613,297,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,participants_only,,,30,30,0,0,23,7,0.3785735548227356,0.2685461711957209,0.8606029830523515,0.04954429282592516,297,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,nonparticipants_only,,,10,0,10,0,0,0,0.18224037051385134,0.1613614934247372,0.4451456089573166,0.00417808449607929,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.1000000000001,,,14.5,0.18331226295828043,54.0,0.6826801517066996,0.0,0.0,0.010938302319150812,0.1111111111111111,0.0,0,6,17,33,,29,54,31,6.000000000000003,0.07585335018963332,4.600000000000001,0.058154235145385536,30,23,29
40,A,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,all_agents,,,40,30,10,0,22,8,0.3322050254126548,0.2394579063348274,0.8661788637302574,0.04648386978613834,304,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,participants_only,,,30,30,0,0,22,8,0.3819832431222208,0.2706175601947492,0.8661788637302574,0.050716981373042064,304,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,nonparticipants_only,,,10,0,10,0,0,0,0.18287037228395658,0.16267322755338015,0.44291988091253,0.004050083525335701,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000007,,,16.0,0.20100502512562798,53.0,0.6658291457286427,0.0,0.0,0.010639321725406771,0.1320754716981132,0.0,0,7,17,21,,32,53,32,6.000000000000003,0.07537688442211052,4.600000000000001,0.05778894472361806,30,23,41
42,A,all_agents,,,40,30,10,0,22,8,0.33485750758118077,0.24231754506593597,0.8715317091810472,0.047581906570825235,314,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,participants_only,,,30,30,0,0,22,8,0.38531135899253627,0.2711925154046298,0.8715317091810472,0.051951458969126466,314,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,nonparticipants_only,,,10,0,10,0,0,0,0.1834959533471142,0.16372845433906885,0.44070528150796734,0.003926155909051854,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000008,,,14.5,0.1833122629582805,54.0,0.6826801517066997,0.0,0.0,0.010546765308478456,0.18518518518518517,0.0,0,10,17,33,,29,54,31,6.000000000000003,0.07585335018963334,4.600000000000001,0.05815423514538555,30,23,29
43,A,all_agents,,,40,30,10,0,21,9,0.33737603407375993,0.24162929216245493,0.8766704408138053,0.04862984500348413,317,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,participants_only,,,30,30,0,0,21,9,0.3884622186129525,0.2739853483748308,0.8766704408138053,0.05313225894234501,317,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,nonparticipants_only,,,10,0,10,0,0,0,0.18411748045618237,0.1666231951443407,0.4385017551004275,0.003805024177632289,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000008,,,15.5,0.19595448798988602,53.0,0.6700379266750941,0.0,0.0,0.010154802362729297,0.05660377358490566,0.0,0,3,17,21,,31,53,32,6.000000000000003,0.07585335018963334,4.600000000000001,0.05815423514538555,30,23,41
44,A,all_agents,,,40,30,10,0,21,9,0.33986891359297366,0.2404211457016427,0.8816036231812531,0.04969952172614045,326,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,participants_only,,,30,30,0,0,21,9,0.3915804000868009,0.27281888257001796,0.8816036231812531,0.05434020724538411,326,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,nonparticipants_only,,,10,0,10,0,0,0,0.18473445411149197,0.16678811656389375,0.43630924632492535,0.0036885311435941484,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.80000000000008,,,14.0,0.17766497461928915,54.0,0.6852791878172582,0.0,0.0,0.010139599502149686,0.16666666666666666,0.0,0,9,16,33,,28,54,31,6.000000000000003,0.07614213197969538,4.800000000000002,0.0609137055837563,30,24,30
45,A,all_agents,,,40,30,10,0,20,10,0.3421119409326758,0.23935818964386274,0.8863394782540029,0.050637287398511345,334,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,participants_only,,,30,30,0,0,20,10,0.3943668277541359,0.27502137461858234,0.8863394782540029,0.055402358454331134,334,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,nonparticipants_only,,,10,0,10,0,0,0,0.18534728046829532,0.16773695058622767,0.4341277000933007,0.00357519587036866,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000008,,,14.5,0.1861360718870345,53.0,0.6803594351732984,0.0,0.0,0.00951855177120856,0.1509433962264151,0.0,0,8,17,21,,29,53,30,6.000000000000003,0.07702182284980741,4.400000000000001,0.05648267008985875,30,22,40
46,A,all_agents,,,40,30,10,0,20,10,0.34451936679113443,0.2381613986956434,0.8908858991238429,0.051675538934671014,340,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,participants_only,,,30,30,0,0,20,10,0.39737380211391915,0.2745448277554951,0.8908858991238429,0.056571433510187646,340,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,nonparticipants_only,,,10,0,10,0,0,0,0.1859560608227802,0.16921167898698591,0.4319570615928342,0.0034647592086358907,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.80000000000008,,,14.0,0.17766497461928915,54.0,0.6852791878172582,0.0,0.0,0.009900035211026474,0.1111111111111111,0.0,0,6,16,32,,28,54,30,6.000000000000003,0.07614213197969538,4.800000000000002,0.0609137055837563,30,24,29
47,A,all_agents,,,40,30,10,0,20,10,0.34689036076906343,0.24047027812906469,0.8952504631588891,0.05266726688258088,345,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,participants_only,,,30,30,0,0,20,10,0.4003336492377949,0.2731721036167176,0.8952504631588891,0.057678829225273925,345,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,nonparticipants_only,,,10,0,10,0,0,0,0.18656049536286903,0.17178786845310423,0.42979727628487,0.0033583588662771838,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.20000000000007,,,14.0,0.1813471502590672,53.0,0.6865284974093258,0.0,0.0,0.01004232345581298,0.09433962264150944,0.0,0,5,19,18,,28,53,29,6.000000000000003,0.07772020725388597,4.200000000000001,0.05440414507772017,30,21,37
48,A,all_agents,,,40,30,10,0,19,11,0.3493861286817736,0.23995726120632974,0.8994404446325336,0.05367231957575572,352,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,participants_only,,,30,30,0,0,19,11,0.4034614218893467,0.2750669283102103,0.8994404446325336,0.05878076844104829,352,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,nonparticipants_only,,,10,0,10,0,0,0,0.1871602490590542,0.17246701291048544,0.42764828990344567,0.0032573249540579514,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,,,13.5,0.17285531370038396,54.0,0.6914212548015358,0.0,0.0,0.010297586063145726,0.12962962962962962,0.0,0,7,17,31,,27,54,29,6.000000000000003,0.07682458386683734,4.600000000000001,0.05889884763124196,30,23,29
49,A,all_agents,,,40,30,10,0,19,11,0.3516228074314574,0.23995127697785862,0.9034628268472322,0.05460840293875431,357,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,participants_only,,,30,30,0,0,19,11,0.40624497692839945,0.27488895732835283,0.9034628268472322,0.059824185088754894,357,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,nonparticipants_only,,,10,0,10,0,0,0,0.18775629894063117,0.1731036308880083,0.4255100484539284,0.0031580796821205404,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.20000000000006,,,14.0,0.18134715025906722,53.0,0.6865284974093259,0.0,0.0,0.009651205125134815,0.09433962264150944,0.0,0,5,19,17,,28,53,30,6.000000000000003,0.07772020725388598,4.200000000000001,0.05440414507772018,30,21,38
50,A,all_agents,,,40,30,10,0,19,11,0.3537583573723269,0.23984003417584512,0.9073243137733429,0.055590942213222645,366,30,0.75,70,4.3428571428571425,1.6857142857142857,30.95,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,participants_only,,,30,30,0,0,19,11,0.40889489190285055,0.27395389640622014,0.9073243137733429,0.06094102262115363,366,30,1.0,70,4.3428571428571425,1.6857142857142857,24.6,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,nonparticipants_only,,,10,0,10,0,0,0,0.18834875378075583,0.17400159654639152,0.4233824982116588,0.0030602517090021404,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000008,,,12.5,0.16254876462938866,54.0,0.702210663198959,0.0,0.0,0.009385231004085252,0.16666666666666666,0.0,0,9,19,30,,25,54,29,6.000000000000003,0.07802340702210658,4.400000000000001,0.05721716514954482,30,22,28
50,A,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,all_agents,,,40,30,10,0,19,11,0.35597738516608124,0.23934509494254858,0.9110313412224091,0.05652845163028051,373,30,0.75,70,4.3428571428571425,1.6857142857142857,30.975,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,participants_only,,,30,30,0,0,19,11,0.411657530387217,0.27379326206231647,0.9110313412224091,0.061981383992702185,373,30,1.0,70,4.3428571428571425,1.6857142857142857,24.633333333333333,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,nonparticipants_only,,,10,0,10,0,0,0,0.18893694950267378,0.17451780571660408,0.4212655857206005,0.002966311680854218,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.00000000000007,,,13.0,0.1710526315789472,53.0,0.697368421052631,0.0,0.0,0.009805582327529762,0.1320754716981132,0.0,0,7,19,17,,26,53,29,6.000000000000003,0.0789473684210526,4.000000000000001,0.05263157894736838,30,20,36
