step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
3,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.80000000000001,3.900000000000002,0.04441913439635537,19.5,0.22209567198177674,58.0,0.6605922551252846,0.0,0.0,0.017757272214101266,0.06896551724137931,1.0679611650485448,11,4,14,15,39,39,58,31,3.400000000000001,0.0387243735763098,3.0000000000000004,0.03416856492027335,17,15,
4,B,all_agents,,,40,4,10,26,4,0,0.18117283469249407,0.15883937997361125,0.6141805094068581,0.012156352939002506,43,25,0.625,22,1.5,1.0909090909090908,29.8,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,participants_only,,,30,4,0,26,4,0,0.1884126004847429,0.16865034667528767,0.6141805094068581,0.012807522270389213,43,25,0.8333333333333334,22,1.5,1.0909090909090908,24.733333333333334,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,nonparticipants_only,,,10,0,10,0,0,0,0.15945353731574757,0.14716879895056934,0.463990561820839,0.009573874440122991,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.90000000000006,3.900000000000002,0.04704463208685162,20.0,0.24125452352231586,49.0,0.5910735826296739,0.0,0.0,0.015987065693509304,0.12244897959183673,0.07194244604316558,1,6,4,22,39,40,49,37,5.000000000000002,0.060313630880578985,5.000000000000002,0.060313630880578985,25,25,19
5,B,all_agents,,,40,4,10,26,4,0,0.1861197092674485,0.16081281260368724,0.6296132890305838,0.01230549758524203,54,30,0.75,26,1.7692307692307692,1.1538461538461537,32.25,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,participants_only,,,30,4,0,26,4,0,0.1947397976811428,0.17375619060028186,0.6296132890305838,0.013035510013778848,54,30,1.0,26,1.7692307692307692,1.1538461538461537,26.333333333333332,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,nonparticipants_only,,,10,0,10,0,0,0,0.16025944402636552,0.14643295495581649,0.4616706090117348,0.009223789208512693,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.30000000000008,3.700000000000002,0.04607721046077208,20.0,0.24906600249065977,46.0,0.5728518057285175,0.0,0.0,0.01663452932683361,0.15217391304347827,0.2797202797202802,4,7,3,22,37,40,46,38,5.600000000000002,0.06973848069738477,5.000000000000002,0.062266500622664964,28,25,25
6,B,all_agents,,,40,4,10,26,4,0,0.1902229055895648,0.16234724049115506,0.6264652225854308,0.012247787583560182,57,30,0.75,27,1.8888888888888888,1.1481481481481481,32.95,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,participants_only,,,30,4,0,26,4,0,0.19994504515084255,0.18141956114837698,0.6264652225854308,0.012987736496952033,57,30,1.0,27,1.8888888888888888,1.1481481481481481,27.266666666666666,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,nonparticipants_only,,,10,0,10,0,0,0,0.16105648690573163,0.14570079018103743,0.4593622559666761,0.008893700871597096,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.80000000000008,3.0000000000000013,0.037128712871287106,20.0,0.24752475247524727,46.0,0.5693069306930687,0.0,0.0,0.014116496712622943,0.043478260869565216,0.06756756756756767,1,2,2,29,30,40,46,40,5.8000000000000025,0.07178217821782173,6.000000000000003,0.07425742574257421,29,30,32
7,B,all_agents,,,40,5,10,25,5,0,0.195454962616175,0.16653094515870764,0.6233328964725037,0.012223845463661134,64,30,0.75,28,2.0,1.1785714285714286,33.2,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,participants_only,,,30,5,0,25,5,0,0.20665804423915912,0.1834488011446731,0.6233328964725037,0.012936571504567836,64,30,1.0,28,2.0,1.1785714285714286,27.6,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,nonparticipants_only,,,10,0,10,0,0,0,0.1618457177472227,0.14497228623013225,0.45706544468684274,0.008579558886726098,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.2000000000001,0.7999999999999999,0.008968609865470841,20.0,0.22421524663677103,56.0,0.6278026905829589,0.0,0.0,0.015740879103557977,0.10714285714285714,0.07575757575757584,1,6,6,31,8,40,56,40,6.400000000000003,0.07174887892376677,6.000000000000003,0.06726457399103135,32,30,30
8,B,all_agents,,,40,6,10,24,6,0,0.20029482848995736,0.16894233801361186,0.620849145906675,0.012333469234672788,67,30,0.75,28,2.0,1.1785714285714286,33.475,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,participants_only,,,30,6,0,24,6,0,0.21285078503106658,0.18871628339274224,0.620849145906675,0.013053399744372952,67,30,1.0,28,2.0,1.1785714285714286,27.966666666666665,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,nonparticipants_only,,,10,0,10,0,0,0,0.1626269588666297,0.14424742479898156,0.4547801174634085,0.008281853169625618,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.3000000000001,0.2,0.002265005662514154,19.5,0.22083805209513,56.0,0.6342015855039631,0.0,0.0,0.014847252806409193,0.05357142857142857,0.0,0,3,6,38,2,39,56,38,6.600000000000003,0.0747451868629671,6.000000000000003,0.06795016987542464,33,30,31
9,B,all_agents,,,40,7,10,23,7,0,0.20494691419552727,0.17311029563788216,0.6360151800704079,0.012630722686051189,71,30,0.75,28,2.0,1.1785714285714286,33.25,251,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,participants_only,,,30,7,0,23,7,0,0.21879543277237018,0.1900611969838457,0.6360151800704079,0.01340849909906495,71,30,1.0,28,2.0,1.1785714285714286,27.666666666666668,251,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,nonparticipants_only,,,10,0,10,0,0,0,0.1634013584649984,0.1454930887223353,0.4525062168760915,0.007996015845731938,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.00000000000011,0.1,0.0011111111111111098,19.5,0.2166666666666664,58.0,0.6444444444444436,0.0,0.0,0.014054167592922313,0.06896551724137931,0.0,0,4,8,30,1,39,58,39,6.400000000000003,0.07111111111111106,6.000000000000003,0.06666666666666661,32,30,34
10,B,all_agents,,,40,9,10,21,9,0,0.2102131143161023,0.17781829226318835,0.6505745728675916,0.013155429010075452,77,30,0.75,28,2.0,1.1785714285714286,32.95,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,participants_only,,,30,9,0,21,9,0,0.2255613794748965,0.19652134862160936,0.6505745728675916,0.014023419840169018,77,30,1.0,28,2.0,1.1785714285714286,27.266666666666666,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,nonparticipants_only,,,10,0,10,0,0,0,0.16416831883971963,0.1452130626445528,0.45024368579171103,0.0077246255991788755,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.4000000000001,,,19.0,0.21493212669683232,57.0,0.644796380090497,0.0,0.0,0.015950457770577204,0.10526315789473684,0.0,0,6,8,36,,38,57,37,6.400000000000003,0.07239819004524882,6.000000000000003,0.06787330316742077,32,30,33
10,B,reachability,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,all_agents,,,40,11,10,19,11,0,0.21555984478152632,0.18323593155478649,0.6645515899528879,0.013502489989896116,83,30,0.75,30,2.4,1.1666666666666667,32.425,316,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,participants_only,,,30,11,0,19,11,0,0.2324366198000999,0.20714269113577272,0.6645515899528879,0.014376994752346182,83,30,1.0,30,2.4,1.1666666666666667,26.566666666666666,316,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,nonparticipants_only,,,10,0,10,0,0,0,0.16492951972580552,0.14591910809918146,0.4479924673627525,0.007461069282215314,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.5000000000001,,,19.5,0.21546961325966826,59.0,0.6519337016574579,0.0,0.0,0.015830581206179882,0.06779661016949153,0.16666666666666682,2,4,10,28,,39,59,39,6.000000000000003,0.06629834254143642,6.000000000000003,0.06629834254143642,30,30,36
12,B,all_agents,,,40,11,10,19,11,0,0.2201612247660632,0.18345184399331313,0.6779695263547724,0.013917429802612959,88,30,0.75,30,2.4,1.1666666666666667,32.2,344,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,participants_only,,,30,11,0,19,11,0,0.23832041769716544,0.21056870466302935,0.6779695263547724,0.014834098801198497,88,30,1.0,30,2.4,1.1666666666666667,26.266666666666666,344,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,nonparticipants_only,,,10,0,10,0,0,0,0.1656836459727564,0.14790846296795973,0.4457525050259387,0.007210347351948415,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.20000000000012,0.2,0.002347417840375584,20.0,0.23474178403755835,52.0,0.6103286384976517,0.0,0.0,0.014837809330214065,0.09615384615384616,0.0,0,5,5,44,2,40,52,38,7.0000000000000036,0.08215962441314546,6.000000000000003,0.07042253521126754,35,30,42
13,B,all_agents,,,40,12,10,18,12,0,0.22536110015962055,0.1860639304842866,0.6908507453005814,0.014488443447553795,93,30,0.75,30,2.4,1.1666666666666667,31.875,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,participants_only,,,30,12,0,18,12,0,0.2450040525429523,0.21828602934409141,0.6908507453005814,0.015452326223223503,93,30,1.0,30,2.4,1.1666666666666667,25.833333333333332,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,nonparticipants_only,,,10,0,10,0,0,0,0.1664322430096254,0.14763221767469342,0.443523742500809,0.006966648180538622,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.6000000000001,0.1,0.001128668171557561,19.5,0.22009029345372438,57.0,0.6433408577878097,0.0,0.0,0.015779116223365478,0.08771929824561403,0.0,0,5,10,29,1,39,57,38,6.000000000000003,0.06772009029345369,6.000000000000003,0.06772009029345369,30,30,37
14,B,all_agents,,,40,14,10,16,14,0,0.22994989043071618,0.1920562533817231,0.7032167154885581,0.01514497443777419,97,30,0.75,30,2.4,1.1666666666666667,31.75,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,participants_only,,,30,14,0,16,14,0,0.25087477389380974,0.22329606752267284,0.7032167154885581,0.016198514105571188,97,30,1.0,30,2.4,1.1666666666666667,25.666666666666668,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.16717524004143544,0.14948332689691143,0.44130612378830497,0.00673014645905464,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.8000000000001,,,20.0,0.2358490566037733,52.0,0.6132075471698106,0.0,0.0,0.014892213712214908,0.07692307692307693,0.0,0,4,6,47,,40,52,37,6.800000000000003,0.08018867924528297,6.000000000000003,0.07075471698113203,34,30,39
15,B,all_agents,,,40,16,10,14,16,0,0.23473117395174434,0.19254709552574656,0.7150880468690158,0.016047465980635417,107,30,0.75,30,2.4,1.1666666666666667,31.5,444,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,16,0,14,16,0,0.2570042886146641,0.22731584068841235,0.7150880468690158,0.017244227873988032,107,30,1.0,30,2.4,1.1666666666666667,25.333333333333332,444,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.16791182996298504,0.15099207224459776,0.4390995931693634,0.006504080659126713,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.20000000000009,,,19.0,0.22041763341067264,55.0,0.638051044083526,0.0,0.0,0.015080795104606822,0.18181818181818182,0.0,0,10,9,31,,38,55,37,6.200000000000003,0.07192575406032478,6.000000000000003,0.0696055684454756,31,30,38
16,B,all_agents,,,40,17,10,13,17,0,0.23936556260902503,0.19619436364423914,0.7264845249942552,0.016811053507556677,110,30,0.75,30,2.4,1.1666666666666667,31.425,478,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,17,0,13,17,0,0.2629397652717818,0.22789509294403437,0.7264845249942552,0.01809679374772668,110,30,1.0,30,2.4,1.1666666666666667,25.233333333333334,478,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.16864295462075488,0.15348800901185605,0.4369040952035166,0.006284916412829957,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.0000000000001,,,20.0,0.2380952380952378,51.0,0.6071428571428564,0.0,0.0,0.015181275937447253,0.058823529411764705,0.0,0,3,5,49,,40,51,37,7.0000000000000036,0.08333333333333327,6.000000000000003,0.07142857142857137,35,30,40
17,B,all_agents,,,40,18,10,12,18,0,0.24365124247201767,0.19631966823775293,0.737425143994485,0.017743602591818643,117,30,0.75,30,2.4,1.1666666666666667,31.225,510,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,18,0,12,18,0,0.2684121821789639,0.23252269690377816,0.737425143994485,0.019181302562138586,117,30,1.0,30,2.4,1.1666666666666667,24.966666666666665,510,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.16936842335117894,0.15414543845838166,0.434719574727499,0.006073253058806492,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.0000000000001,,,19.0,0.22352941176470562,54.0,0.6352941176470581,0.0,0.0,0.013930236090723348,0.12962962962962962,0.0,0,7,10,32,,38,54,36,6.000000000000003,0.07058823529411759,6.000000000000003,0.07058823529411759,30,30,39
18,B,all_agents,,,40,21,10,9,21,0,0.24805431651594023,0.19905922919475427,0.7479281382347056,0.018643471141219503,120,30,0.75,30,2.4,1.1666666666666667,31.2,545,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,21,0,9,21,0,0.2740429476837082,0.23331911303196695,0.7479281382347056,0.020200166802751822,120,30,1.0,30,2.4,1.1666666666666667,24.933333333333334,545,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.1700884230126364,0.15704608098409326,0.4325459768538615,0.005868476756931194,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.60000000000008,,,20.0,0.24213075060532666,50.0,0.6053268765133166,0.0,0.0,0.01481892357572862,0.06,0.0,0,3,7,50,,40,50,35,6.600000000000003,0.07990314769975783,6.000000000000003,0.07263922518159803,33,30,42
19,B,all_agents,,,40,21,10,9,21,0,0.25217440974190947,0.20288661264343372,0.7580110127053173,0.01972809502602274,128,30,0.75,30,2.4,1.1666666666666667,31.125,579,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,21,0,9,21,0,0.279298214510894,0.23619480709409163,0.7580110127053173,0.021471105499795966,128,30,1.0,30,2.4,1.1666666666666667,24.833333333333332,579,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.17080299543495597,0.15990665698164494,0.4303832469695922,0.005670654182951227,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.10000000000008,0.1,0.0012033694344163648,19.0,0.22864019253910928,52.0,0.6257521058965096,0.0,0.0,0.013816453338201288,0.15384615384615385,0.0,0,8,9,34,1,38,52,36,6.000000000000003,0.0722021660649819,6.000000000000003,0.0722021660649819,30,30,41
20,B,all_agents,,,40,22,10,8,22,0,0.25636861802355143,0.20498959115832294,0.7676905721971047,0.02070004625179784,130,30,0.75,30,2.4,1.1666666666666667,31.125,614,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,22,0,8,22,0,0.28465398242780393,0.23590278204583875,0.7676905721971047,0.022573746290867013,130,30,1.0,30,2.4,1.1666666666666667,24.833333333333332,614,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.17151252481079393,0.15961033447843942,0.42823133073474423,0.005478204060814069,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.4000000000001,,,20.0,0.24271844660194145,50.0,0.6067961165048535,0.0,0.0,0.014255997928831681,0.04,0.0,0,2,8,49,,40,50,35,6.400000000000003,0.0776699029126213,6.000000000000003,0.07281553398058246,32,30,42
20,B,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,27,10,3,27,0,0.2602957859560985,0.20937468710532212,0.7769829493092205,0.02178968298838028,134,30,0.75,30,2.4,1.1666666666666667,31.05,648,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,27,0,3,27,0,0.2896555354801799,0.23509355817680505,0.7769829493092205,0.02384062496590371,134,30,1.0,30,2.4,1.1666666666666667,24.733333333333334,648,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.17221653738385417,0.1602514755359984,0.4260901740810705,0.0052929183504084,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.70000000000009,,,18.5,0.22370012091898403,52.0,0.628778718258766,0.0,0.0,0.013358394562768622,0.07692307692307693,0.0,0,4,9,34,,37,52,35,6.200000000000003,0.07496977025392983,6.000000000000003,0.07255139056831918,31,30,41
22,B,all_agents,,,40,29,10,1,29,0,0.26430148440577184,0.21587179747444268,0.7859036313368517,0.022873712756413943,140,30,0.75,30,2.4,1.1666666666666667,31.1,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,29,0,1,29,0,0.2947634240011856,0.234268948469485,0.7859036313368517,0.02508237053348633,140,30,1.0,30,2.4,1.1666666666666667,24.8,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.17291566561953045,0.16199280198093804,0.42395972321066516,0.005112582258221124,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.40000000000009,,,20.0,0.24271844660194147,50.0,0.6067961165048537,0.0,0.0,0.013728542570849428,0.12,0.0,0,6,8,49,,40,50,35,6.400000000000003,0.07766990291262131,6.000000000000003,0.07281553398058248,32,30,42
23,B,all_agents,,,40,30,10,0,30,0,0.2683595896027993,0.2176444380815899,0.7944674860833776,0.024119501224672178,146,30,0.75,30,2.4,1.1666666666666667,30.975,723,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,30,0,0,30,0,0.29994304902485963,0.23727435292324667,0.7944674860833776,0.026522669944273696,146,30,1.0,30,2.4,1.1666666666666667,24.633333333333333,723,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.1736092113366183,0.16254019017733407,0.42183992459461184,0.004939816157088442,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.50000000000009,,,18.5,0.22424242424242402,52.0,0.6303030303030297,0.0,0.0,0.013805722965300948,0.11538461538461539,0.0,0,6,10,33,,37,52,34,6.000000000000003,0.07272727272727268,6.000000000000003,0.07272727272727268,30,30,41
24,B,all_agents,,,40,30,10,0,30,0,0.27219468299854116,0.21733944832403254,0.8026887866400425,0.02521044351858897,148,30,0.75,30,2.4,1.1666666666666667,30.975,760,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,30,0,0.30482668712364364,0.2390144295535592,0.8026887866400425,0.02776486185973815,148,30,1.0,30,2.4,1.1666666666666667,24.633333333333333,760,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.17429867062323373,0.16369233516056092,0.41973072497163877,0.004769016176492979,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.4000000000001,,,19.0,0.23341523341523313,50.0,0.6142506142506134,0.0,0.0,0.013476735543759298,0.04,0.0,0,2,8,49,,38,50,35,6.400000000000003,0.07862407862407855,6.000000000000003,0.07371007371007365,32,30,43
25,B,all_agents,,,40,30,10,0,29,1,0.2759926401007297,0.2167381130811326,0.8105812351744408,0.02646200647204609,157,30,0.75,30,2.4,1.1666666666666667,30.85,798,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,29,1,0.3096627040339494,0.23965909198802438,0.8105812351744408,0.02921254867534469,157,30,1.0,30,2.4,1.1666666666666667,24.466666666666665,798,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.1749824483010708,0.1629483598322204,0.4176320713467806,0.004606301398945094,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.50000000000009,,,18.5,0.22424242424242402,52.0,0.6303030303030297,0.0,0.0,0.013066896461610347,0.17307692307692307,0.0,0,9,10,33,,37,52,34,6.000000000000003,0.07272727272727268,6.000000000000003,0.07272727272727268,30,30,41
26,B,all_agents,,,40,30,10,0,29,1,0.2798359615351378,0.2180409437051515,0.8181579857674631,0.027504115336492177,162,30,0.75,30,2.4,1.1666666666666667,30.85,837,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,30,0,0,29,1,0.31456079036827705,0.24117219754979397,0.8181579857674631,0.030366191508252392,162,30,1.0,30,2.4,1.1666666666666667,24.466666666666665,837,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.17566147503572002,0.1635051525219341,0.41554391099004667,0.004448121971321698,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.2000000000001,,,18.0,0.22443890274314185,50.0,0.6234413965087274,0.0,0.0,0.013759678727841533,0.1,0.0,0,5,9,49,,36,50,34,6.200000000000003,0.07730673316708223,6.000000000000003,0.07481296758104732,31,30,42
