step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
24,B,all_agents,,,40,30,10,0,28,2,0.27404643831441816,0.21223870793779823,0.7516940596793339,0.028502228662246318,173,30,0.75,56,3.5357142857142856,1.4821428571428572,31.425,787,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,28,2,0.30355189536878496,0.2329364928543089,0.7516940596793339,0.0323141729261064,173,30,1.0,56,3.5357142857142856,1.4821428571428572,25.233333333333334,787,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.1855300671513178,0.14445522190811888,0.41000502927221705,0.006619531918821067,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000009,18.0,0.2337662337662335,,,0.0,0.0,47.0,0.6103896103896097,0.012451561419979641,0.14893617021276595,0.0,0,7,10,56,36,,35,47,6.000000000000003,0.07792207792207786,6.000000000000003,0.07792207792207786,30,30,37
25,B,all_agents,,,40,30,10,0,27,3,0.2778435037745561,0.21551169038756335,0.7616262972921606,0.029807630226963675,176,30,0.75,56,3.5357142857142856,1.4821428571428572,31.225,826,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,27,3,0.3084091755406733,0.23646382356656262,0.7616262972921606,0.03385804464488736,176,30,1.0,56,3.5357142857142856,1.4821428571428572,24.966666666666665,826,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.18614648847620435,0.14490485589236773,0.40795500412585595,0.006445263487024412,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.50000000000009,19.5,0.22807017543859626,,,0.0,0.0,55.0,0.643274853801169,0.012504642636531067,0.05454545454545454,0.0,0,3,15,32,39,,36,55,5.000000000000002,0.05847953216374265,6.000000000000003,0.07017543859649118,25,30,37
26,B,all_agents,,,40,30,10,0,27,3,0.2810553711350549,0.21716558044425474,0.7711612454004741,0.03101375072745604,182,30,0.75,56,3.5357142857142856,1.4821428571428572,31.425,863,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,30,0,0,27,3,0.31248771035814144,0.2352815044487298,0.7711612454004741,0.03530761021241724,182,30,1.0,56,3.5357142857142856,1.4821428571428572,25.233333333333334,863,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.1867583534657955,0.14587064568550595,0.40591522910522665,0.0062762688841502675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000009,18.0,0.2337662337662335,,,0.0,0.0,47.0,0.6103896103896097,0.012312280661445917,0.1276595744680851,0.0,0,6,10,56,36,,35,47,6.000000000000003,0.07792207792207786,6.000000000000003,0.07792207792207786,30,30,37
27,B,all_agents,,,40,30,10,0,27,3,0.28485761395801906,0.21763576571834015,0.7803147955844552,0.03228780003832961,184,30,0.75,56,3.5357142857142856,1.4821428571428572,31.225,904,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,participants_only,,,30,30,0,0,27,3,0.3173548115799786,0.24034221785502946,0.7803147955844552,0.036789017725361264,184,30,1.0,56,3.5357142857142856,1.4821428571428572,24.966666666666665,904,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,nonparticipants_only,,,10,0,10,0,0,0,0.1873660210921405,0.1482528901937894,0.4038856529597005,0.006111332737866341,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.3000000000001,19.5,0.22860492379835848,,,0.0,0.0,55.0,0.6447831184056265,0.012571857121363368,0.03636363636363636,0.0,0,2,16,32,39,,36,55,4.800000000000002,0.056271981242672874,6.000000000000003,0.0703399765533411,24,30,37
28,B,all_agents,,,40,30,10,0,27,3,0.28797665645753334,0.21820196726285418,0.789102203761077,0.03345999071019575,193,30,0.75,56,3.5357142857142856,1.4821428571428572,31.425,942,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,participants_only,,,30,30,0,0,27,3,0.32131264172436236,0.24075086285418396,0.789102203761077,0.03818366734764199,193,30,1.0,56,3.5357142857142856,1.4821428571428572,25.233333333333334,942,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,nonparticipants_only,,,10,0,10,0,0,0,0.18796870065704624,0.14904967624125787,0.401866224694902,0.005953505833334116,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.0000000000001,18.0,0.23376623376623346,,,0.0,0.0,47.0,0.6103896103896096,0.012052652001599837,0.19148936170212766,0.0,0,9,10,56,36,,35,47,6.000000000000003,0.07792207792207785,6.000000000000003,0.07792207792207785,30,30,37
29,B,all_agents,,,40,30,10,0,27,3,0.29128608132600603,0.2211462633519246,0.7975381156106339,0.03464295086918053,197,30,0.75,56,3.5357142857142856,1.4821428571428572,31.225,979,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,participants_only,,,30,30,0,0,27,3,0.3255257576080124,0.244223105972805,0.7975381156106339,0.039567749879856284,197,30,1.0,56,3.5357142857142856,1.4821428571428572,24.966666666666665,979,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,nonparticipants_only,,,10,0,10,0,0,0,0.18856705247998679,0.1505542313340677,0.3998568935714275,0.005800288654394174,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.1000000000001,18.5,0.2199762187871579,,,0.0,0.0,55.0,0.65398335315101,0.011389197496795386,0.07272727272727272,0.0,0,4,17,30,37,,36,55,4.600000000000001,0.054696789536266305,6.000000000000003,0.07134363852556476,23,30,37
30,B,all_agents,,,40,30,10,0,27,3,0.2942704440881946,0.2222757967058786,0.8056365909862085,0.035804350723751543,200,30,0.75,56,3.5357142857142856,1.4821428571428572,31.425,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,participants_only,,,30,30,0,0,27,3,0.32930673054811366,0.24506654193673683,0.8056365909862085,0.04094568671683115,200,30,1.0,56,3.5357142857142856,1.4821428571428572,25.233333333333334,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,nonparticipants_only,,,10,0,10,0,0,0,0.18916158470843747,0.15098254233511854,0.3978576091035704,0.005649846317694651,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.50000000000009,17.5,0.22875816993464027,,,0.0,0.0,47.0,0.6143790849673195,0.011741115240578175,0.06382978723404255,0.0,0,3,10,54,35,,34,47,6.000000000000003,0.07843137254901955,6.000000000000003,0.07843137254901955,30,30,37
30,B,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,all_agents,,,40,30,10,0,27,3,0.2977309243177403,0.22261876439095285,0.8134111273467602,0.03693742039163911,209,30,0.75,56,3.5357142857142856,1.4821428571428572,31.225,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,participants_only,,,30,30,0,0,27,3,0.3337239822791057,0.2480799126489222,0.8134111273467602,0.0422331270730304,209,30,1.0,56,3.5357142857142856,1.4821428571428572,24.966666666666665,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,nonparticipants_only,,,10,0,10,0,0,0,0.189751750433644,0.15149541511925002,0.39586832105805253,0.005504297690542691,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.60000000000008,18.0,0.2153110047846888,,,0.0,0.0,55.0,0.6578947368421046,0.01192788812731001,0.16363636363636364,0.0,0,9,17,30,36,,36,55,4.600000000000001,0.055023923444976044,6.000000000000003,0.07177033492822962,23,30,35
32,B,all_agents,,,40,30,10,0,27,3,0.3003945101074648,0.2228143281593487,0.8208746822528898,0.038036752950931264,215,30,0.75,56,3.5357142857142856,1.4821428571428572,31.425,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,participants_only,,,30,30,0,0,27,3,0.3370800108367573,0.24931818338829392,0.8208746822528898,0.04354502271871847,215,30,1.0,56,3.5357142857142856,1.4821428571428572,25.233333333333334,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,nonparticipants_only,,,10,0,10,0,0,0,0.19033800791958747,0.15355438860652984,0.39388897945276224,0.0053620320824626444,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000008,17.0,0.22427440633245357,,,0.0,0.0,47.0,0.6200527704485481,0.010885726545797727,0.1276595744680851,0.0,0,6,11,53,34,,34,47,5.8000000000000025,0.07651715039577832,6.000000000000003,0.07915567282321895,29,30,37
33,B,all_agents,,,40,30,10,0,26,4,0.30342611414589876,0.22461848011921784,0.8280396949627743,0.03916695905487425,219,30,0.75,56,3.5357142857142856,1.4821428571428572,31.225,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,participants_only,,,30,30,0,0,26,4,0.3409282295844965,0.2516252263884542,0.8280396949627743,0.04485524570137683,219,30,1.0,56,3.5357142857142856,1.4821428571428572,24.966666666666665,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,nonparticipants_only,,,10,0,10,0,0,0,0.1909197678301056,0.15460505607882497,0.39191953455549844,0.005225195166927626,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000008,16.5,0.20146520146520128,,,0.0,0.0,55.0,0.6715506715506709,0.010977291530658177,0.07272727272727272,0.0,0,4,18,27,33,,35,55,4.400000000000001,0.053724053724053686,6.000000000000003,0.07326007326007322,22,30,35
34,B,all_agents,,,40,30,10,0,26,4,0.3058091303363704,0.22621643226378302,0.8349181071642633,0.04017202353592819,222,30,0.75,56,3.5357142857142856,1.4821428571428572,31.425,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,participants_only,,,30,30,0,0,26,4,0.3439129125067514,0.2553991112159807,0.8349181071642633,0.04605809346894161,222,30,1.0,56,3.5357142857142856,1.4821428571428572,25.233333333333334,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,nonparticipants_only,,,10,0,10,0,0,0,0.1914977838252275,0.155604675450849,0.38995993688272096,0.005091035148633818,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000008,16.5,0.21912350597609537,,,0.0,0.0,47.0,0.6241699867197869,0.010111088011071755,0.06382978723404255,0.0,0,3,11,53,33,,34,47,5.8000000000000025,0.0770252324037184,6.000000000000003,0.07968127490039835,29,30,37
35,B,all_agents,,,40,30,10,0,26,4,0.30875660763018586,0.22690371544672816,0.8415213828776927,0.041303509825745224,233,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,participants_only,,,30,30,0,0,26,4,0.34765132624327727,0.25861650975438355,0.8415213828776927,0.04736743608874022,233,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,nonparticipants_only,,,10,0,10,0,0,0,0.19207245179091184,0.1561180475601275,0.38801013719830735,0.004958141404861586,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.70000000000007,16.5,0.20195838433292515,,,0.0,0.0,55.0,0.6731946144430838,0.010777887491747299,0.18181818181818182,0.09803921568627455,1,10,19,26,33,,35,55,4.200000000000001,0.05140758873929005,6.000000000000003,0.0734394124847001,21,30,35
36,B,all_agents,,,40,30,10,0,26,4,0.31112760303037773,0.2272939084951816,0.847860527562585,0.04234639351066882,237,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,participants_only,,,30,30,0,0,26,4,0.35062253620515565,0.2600943081311734,0.847860527562585,0.048612377115116755,237,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,nonparticipants_only,,,10,0,10,0,0,0,0.1926428035060438,0.15679577621649662,0.38607008651231584,0.004830245739562909,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.8000000000001,16.0,0.21390374331550774,,,0.0,0.0,47.0,0.628342245989304,0.010179588783707038,0.0851063829787234,0.0,0,4,11,53,32,,34,47,5.8000000000000025,0.07754010695187159,6.000000000000003,0.08021390374331544,29,30,37
37,B,all_agents,,,40,30,10,0,26,4,0.31420396216375235,0.22818884472415613,0.8539461064600816,0.04348351719388554,241,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,participants_only,,,30,30,0,0,26,4,0.35453563111034153,0.26180620181671377,0.8539461064600816,0.049902507632511674,241,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,nonparticipants_only,,,10,0,10,0,0,0,0.19320895532398472,0.15878284888290606,0.38413973607975427,0.004706823637799929,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000008,16.5,0.20146520146520128,,,0.0,0.0,55.0,0.6715506715506709,0.011148827240446208,0.07272727272727272,0.0,0,4,18,26,33,,35,55,4.400000000000001,0.053724053724053686,6.000000000000003,0.07326007326007322,22,30,35
38,B,all_agents,,,40,30,10,0,26,4,0.3166555290617353,0.2295609514382442,0.8597882622016784,0.04449615691859278,251,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,participants_only,,,30,30,0,0,26,4,0.35761686160398426,0.2604971708076302,0.8597882622016784,0.051088328673487615,251,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,nonparticipants_only,,,10,0,10,0,0,0,0.1937715314349882,0.1597312067192226,0.3822190373993555,0.004585672490267764,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.30000000000008,15.5,0.2086137281292057,,,0.0,0.0,47.0,0.6325706594885592,0.010555794798938619,0.2127659574468085,0.0,0,10,11,53,31,,34,47,5.8000000000000025,0.07806191117092862,6.000000000000003,0.08075370121130547,29,30,37
39,B,all_agents,,,40,30,10,0,25,5,0.31964519613781606,0.23010058743231573,0.8653967317136112,0.045659839306372935,259,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,participants_only,,,30,30,0,0,25,5,0.3614167814773267,0.259194684953592,0.8653967317136112,0.05241126358068312,259,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,nonparticipants_only,,,10,0,10,0,0,0,0.19433044011928444,0.16056816496703996,0.3803079422123587,0.0044671823821302295,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.70000000000007,15.5,0.19206939281288707,,,0.0,0.0,55.0,0.6815365551425024,0.011111002456278033,0.14545454545454545,0.0,0,8,19,24,31,,33,55,4.200000000000001,0.052044609665427476,6.000000000000003,0.07434944237918212,21,30,35
40,B,all_agents,,,40,30,10,0,25,5,0.3218729594758437,0.23151456473421322,0.8707808624450668,0.046569538071397014,268,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,participants_only,,,30,30,0,0,25,5,0.3642020344238819,0.25789871152882404,0.8707808624450668,0.05347531538573001,268,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,nonparticipants_only,,,10,0,10,0,0,0,0.19488573463172912,0.16090297955405436,0.3784064025012969,0.004351199096918392,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.40000000000008,15.0,0.20435967302452296,,,0.0,0.0,47.0,0.6403269754768386,0.009993910944065008,0.19148936170212766,0.0,0,9,12,52,30,,34,47,5.400000000000002,0.07356948228882829,6.000000000000003,0.08174386920980921,27,30,37
40,B,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,all_agents,,,40,30,10,0,25,5,0.32416453933536427,0.23035699191054215,0.8759496279472642,0.047620686326543725,271,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,participants_only,,,30,30,0,0,25,5,0.3670737606076853,0.25983703717927686,0.8759496279472642,0.05471619700508801,271,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,nonparticipants_only,,,10,0,10,0,0,0,0.1954368755184011,0.16164104851870076,0.37651437048879044,0.004239739048546772,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.20000000000007,14.0,0.1767676767676766,,,0.0,0.0,55.0,0.6944444444444438,0.009266152049262842,0.05454545454545454,0.0,0,3,19,21,28,,31,55,4.200000000000001,0.053030303030303,6.000000000000003,0.07575757575757572,21,30,35
42,B,all_agents,,,40,30,10,0,25,5,0.3259631381120686,0.23191296181035254,0.8809116428293736,0.04852567450878139,277,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,participants_only,,,30,30,0,0,25,5,0.3692893284230603,0.25853785199338053,0.8809116428293736,0.05581550279438592,277,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,nonparticipants_only,,,10,0,10,0,0,0,0.19598456717909388,0.16382635288551967,0.3746317986363465,0.004130284449596649,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.90000000000008,14.5,0.1989026063100135,,,0.0,0.0,47.0,0.6447187928669403,0.008682543814338188,0.1276595744680851,0.0,0,6,12,52,29,,34,47,5.400000000000002,0.07407407407407403,6.000000000000003,0.08230452674897114,27,30,37
43,B,all_agents,,,40,30,10,0,25,5,0.3283352756797217,0.2307533970013008,0.8856751771161987,0.04959427094580166,281,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1534,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,participants_only,,,30,30,0,0,25,5,0.37227092139412876,0.2588108400558009,0.8856751771161987,0.05706279208109662,281,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1534,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,nonparticipants_only,,,10,0,10,0,0,0,0.1965283385365005,0.16476515482083287,0.37275863964316475,0.004024615967814052,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000007,14.0,0.17721518987341756,,,0.0,0.0,55.0,0.696202531645569,0.009549635784520574,0.07272727272727272,0.0,0,4,20,21,28,,31,55,4.000000000000001,0.05063291139240503,6.000000000000003,0.07594936708860756,20,30,35
44,B,all_agents,,,40,30,10,0,25,5,0.3301552321288447,0.23154098884218777,0.8902481700315508,0.050469871821037134,286,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1572,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,participants_only,,,30,30,0,0,25,5,0.3745174488382886,0.2621548425460696,0.8902481700315508,0.05811401649969561,286,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1572,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,nonparticipants_only,,,10,0,10,0,0,0,0.19706858200051297,0.16535292724549944,0.3708948464449489,0.00392136252855373,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.40000000000009,14.0,0.1933701657458561,,,0.0,0.0,47.0,0.6491712707182312,0.008854734272296497,0.10638297872340426,0.0,0,5,12,51,28,,33,47,5.400000000000002,0.07458563535911596,6.000000000000003,0.08287292817679551,27,30,37
45,B,all_agents,,,40,30,10,0,25,5,0.3324586597768249,0.2303832838979768,0.8946382432302887,0.05145975510827965,291,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,participants_only,,,30,30,0,0,25,5,0.3774097537396048,0.2623054073909516,0.8946382432302887,0.05925722171987189,291,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,nonparticipants_only,,,10,0,10,0,0,0,0.1976053778884853,0.16583276563098015,0.3690403722127242,0.0038201450920949923,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000007,14.0,0.17721518987341756,,,0.0,0.0,55.0,0.696202531645569,0.009358999813654345,0.09090909090909091,0.0,0,5,20,21,28,,30,55,4.000000000000001,0.05063291139240503,6.000000000000003,0.07594936708860756,20,30,35
46,B,all_agents,,,40,30,10,0,25,5,0.3343302655353411,0.2325458792474236,0.8988527135010772,0.05235732952489908,296,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,participants_only,,,30,30,0,0,25,5,0.3797275360214672,0.26212517510363265,0.8988527135010772,0.06032541629640143,296,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,nonparticipants_only,,,10,0,10,0,0,0,0.198138454076963,0.1665144322807603,0.36719517035166055,0.003722123199306142,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.40000000000008,14.0,0.19337016574585614,,,0.0,0.0,47.0,0.6491712707182313,0.009051259814937353,0.10638297872340426,0.0,0,5,12,51,28,,33,47,5.400000000000002,0.07458563535911597,6.000000000000003,0.08287292817679554,27,30,37
47,B,all_agents,,,40,30,10,0,25,5,0.3365133784482215,0.2313831498511865,0.9028986049610341,0.053354749855282824,306,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,participants_only,,,30,30,0,0,25,5,0.382461857830097,0.2612292990020419,0.9028986049610341,0.06148564826539918,306,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,nonparticipants_only,,,10,0,10,0,0,0,0.1986679403025952,0.1682269349353947,0.36535919449990223,0.0036269015348541532,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.80000000000007,13.0,0.16709511568123378,,,0.0,0.0,55.0,0.706940874035989,0.009175724917642373,0.18181818181818182,0.0,0,10,21,21,26,,30,55,3.800000000000001,0.04884318766066835,6.000000000000003,0.07712082262210794,19,30,34
48,B,all_agents,,,40,30,10,0,24,6,0.33832725592955354,0.2306077303676626,0.9067826607625927,0.054086890843828755,309,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,participants_only,,,30,30,0,0,24,6,0.3847050256765585,0.2649380145437481,0.9067826607625927,0.06233423153566477,309,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,nonparticipants_only,,,10,0,10,0,0,0,0.19919394668853854,0.16935873513075622,0.3635323985274027,0.003534098447846169,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.20000000000009,14.0,0.193905817174515,,,0.0,0.0,47.0,0.6509695290858718,0.008909113012266774,0.06382978723404255,0.0,0,3,12,51,28,,33,47,5.200000000000002,0.07202216066481988,6.000000000000003,0.08310249307479219,26,30,37
49,B,all_agents,,,40,30,10,0,24,6,0.34049482310184814,0.22945469171582428,0.9105113543320891,0.05506667277338177,319,30,0.75,57,4.0701754385964914,1.5087719298245614,31.225,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,participants_only,,,30,30,0,0,24,6,0.3874211168179864,0.2661202115258916,0.9105113543320891,0.06346538724128307,319,30,1.0,57,4.0701754385964914,1.5087719298245614,24.966666666666665,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,nonparticipants_only,,,10,0,10,0,0,0,0.19971594195343317,0.17032538255089263,0.3617147365347657,0.0034456048664784906,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.30000000000007,12.5,0.16170763260025858,,,0.0,0.0,55.0,0.7115135834411378,0.009218325959233114,0.18181818181818182,0.0,0,10,21,20,25,,29,55,3.800000000000001,0.04915912031047863,6.000000000000003,0.07761966364812416,19,30,34
50,B,all_agents,,,40,30,10,0,24,6,0.3422366185606823,0.23206726542646414,0.9140909001588056,0.05583099772301048,328,30,0.75,57,4.0701754385964914,1.5087719298245614,31.425,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,participants_only,,,30,30,0,0,24,6,0.3895704786791997,0.2670138738569604,0.9140909001588056,0.06436019926100753,328,30,1.0,57,4.0701754385964914,1.5087719298245614,25.233333333333334,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,
