step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
7,A,step_totals,,,,,,,,,,,,,,,,,,,,,91.0000000000001,19.0,0.20879120879120858,0.2,0.0021978021978021956,60.0,0.6593406593406587,0.0,0.0,0.01580503214979889,0.08333333333333333,0.33333333333333365,4,5,8,31,38,2,60,37,6.200000000000003,0.06813186813186808,5.600000000000002,0.06153846153846149,31,28,23
8,A,all_agents,,,40,11,10,19,11,0,0.2005277479269661,0.17163805196564658,0.6573782489615918,0.01438772119506454,90,29,0.725,50,2.58,1.4,33.4,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,participants_only,,,30,11,0,19,11,0,0.209867484499064,0.17362017704384686,0.6573782489615918,0.01570573885473884,90,29,0.9666666666666667,50,2.58,1.4,27.866666666666667,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,nonparticipants_only,,,10,0,10,0,0,0,0.17250853821067233,0.1506541619325933,0.5022309729143007,0.009386900065207444,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.8000000000001,20.0,0.22779043280182207,0.6,0.006833712984054662,55.0,0.6264236902050107,0.0,0.0,0.01570234073589501,0.10909090909090909,0.15625000000000017,2,6,4,40,40,6,55,39,6.600000000000003,0.07517084282460132,5.600000000000002,0.0637813211845102,33,28,29
9,A,all_agents,,,40,14,10,16,14,0,0.20583636982873196,0.1760428717242679,0.6540913577167838,0.014969259798085834,94,29,0.725,50,2.58,1.4,33.25,266,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,participants_only,,,30,14,0,16,14,0,0.21670356169318383,0.17741396639756077,0.6540913577167838,0.016469005189359537,94,29,0.9666666666666667,50,2.58,1.4,27.666666666666668,266,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,nonparticipants_only,,,10,0,10,0,0,0,0.17323479423537644,0.1499008911229303,0.49971981804972926,0.00905287331603902,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.3000000000001,19.0,0.217640320733104,0.30000000000000004,0.003436426116838485,56.0,0.641466208476517,0.0,0.0,0.01622411444712932,0.07142857142857142,0.0,0,4,9,30,38,3,56,37,6.200000000000003,0.07101947308132871,5.8000000000000025,0.06643757159221073,31,29,31
10,A,all_agents,,,40,15,10,15,15,0,0.21067502782698236,0.17994701296009968,0.6581419208553243,0.015431206954213478,100,29,0.725,51,2.6862745098039214,1.392156862745098,32.95,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,participants_only,,,30,15,0,15,15,0,0.22291581382919806,0.18593289964530457,0.6581419208553243,0.017062746246763984,100,29,0.9666666666666667,51,2.6862745098039214,1.392156862745098,27.266666666666666,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,nonparticipants_only,,,10,0,10,0,0,0,0.17395266982033536,0.14915138666731564,0.4972212189594806,0.008738546973137489,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.8000000000001,20.0,0.23310023310023284,0.2,0.0023310023310023284,54.0,0.6293706293706287,0.0,0.0,0.01524907886551154,0.09259259259259259,0.08474576271186447,1,5,9,43,40,2,54,37,6.000000000000003,0.06993006993006988,5.600000000000002,0.06526806526806522,30,28,25
10,A,reachability,0.425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,all_agents,,,40,15,10,15,15,0,0.21537511826746195,0.18380956939462106,0.6718162440211113,0.016111599954591948,105,29,0.725,52,2.8076923076923075,1.4038461538461537,32.475,324,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,participants_only,,,30,15,0,15,15,0,0.22894548484242933,0.19014391618571894,0.6718162440211113,0.017933307870674067,105,29,0.9666666666666667,52,2.8076923076923075,1.4038461538461537,26.633333333333333,324,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,nonparticipants_only,,,10,0,10,0,0,0,0.17466401854255972,0.14840562973397908,0.49473511286468325,0.008436618018597686,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,step_totals,,,,,,,,,,,,,,,,,,,,,90.0000000000001,19.0,0.2111111111111109,,,59.0,0.6555555555555548,0.0,0.0,0.014108115576641753,0.06779661016949153,0.08333333333333341,1,4,9,30,38,,59,37,6.200000000000003,0.06888888888888885,5.8000000000000025,0.0644444444444444,31,29,31
12,A,all_agents,,,40,16,10,14,16,0,0.220280578898529,0.18960028561806241,0.6849435942602669,0.0167003609662639,111,29,0.725,52,2.8076923076923075,1.4038461538461537,32.375,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,participants_only,,,30,16,0,14,16,0,0.23525140794757932,0.19330300320529695,0.6849435942602669,0.018654032728006448,111,29,0.9666666666666667,52,2.8076923076923075,1.4038461538461537,26.5,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,nonparticipants_only,,,10,0,10,0,0,0,0.17536809175137816,0.14766360158530917,0.4922614373003598,0.008149837012045599,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.00000000000009,20.0,0.23809523809523786,0.2,0.0023809523809523786,52.0,0.6190476190476184,0.0,0.0,0.015849818782814943,0.11538461538461539,0.0,0,6,8,50,40,2,52,36,6.200000000000003,0.07380952380952377,5.600000000000002,0.06666666666666662,31,28,28
13,A,all_agents,,,40,17,10,13,17,0,0.22525754432865555,0.19065470112451677,0.6975458504898562,0.017591094187690066,117,29,0.725,52,2.8076923076923075,1.4038461538461537,32.05,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,participants_only,,,30,17,0,13,17,0,0.24165480088840655,0.19806646294399455,0.6975458504898562,0.0197542806655306,117,29,0.9666666666666667,52,2.8076923076923075,1.4038461538461537,26.066666666666666,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,nonparticipants_only,,,10,0,10,0,0,0,0.17606577464940262,0.14692528357738263,0.48980013011385803,0.00787509448193292,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,step_totals,,,,,,,,,,,,,,,,,,,,,89.6000000000001,19.0,0.2120535714285712,,,59.0,0.6584821428571421,0.0,0.0,0.014947735534279012,0.1016949152542373,0.0,0,6,11,28,38,,59,36,5.8000000000000025,0.06473214285714282,5.8000000000000025,0.06473214285714282,29,29,31
14,A,all_agents,,,40,20,10,10,20,0,0.22991473879307017,0.19030969532716482,0.709644016470262,0.01831045484155601,122,29,0.725,53,2.981132075471698,1.3962264150943395,32.15,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,participants_only,,,30,20,0,10,20,0,0.24763401540382857,0.19941358705650855,0.709644016470262,0.020620511874613532,122,29,0.9666666666666667,53,2.981132075471698,1.3962264150943395,26.2,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,nonparticipants_only,,,10,0,10,0,0,0,0.17675690896079504,0.15042006459749716,0.48735112946328873,0.007612610579080606,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.5000000000001,18.5,0.23270440251572297,,,49.0,0.6163522012578608,0.0,0.0,0.016071668157584314,0.08163265306122448,0.08333333333333341,1,4,8,56,37,,49,35,6.400000000000003,0.08050314465408799,5.600000000000002,0.07044025157232699,32,28,30
15,A,all_agents,,,40,20,10,10,20,0,0.23470878249073038,0.1927508959813993,0.7212582558114515,0.019255555312178797,128,29,0.725,53,2.981132075471698,1.3962264150943395,31.925,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,participants_only,,,30,20,0,10,20,0,0.2537974660910401,0.20438085063709444,0.7212582558114515,0.021764004466812033,128,29,0.9666666666666667,53,2.981132075471698,1.3962264150943395,25.9,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,nonparticipants_only,,,10,0,10,0,0,0,0.17744273168980118,0.150391119295117,0.4849143738159723,0.007357673749166281,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.6000000000001,19.0,0.21689497716894954,,,57.0,0.6506849315068486,0.0,0.0,0.014839248931143462,0.10526315789473684,0.0,0,6,11,31,38,,57,36,5.8000000000000025,0.06621004566210041,5.8000000000000025,0.06621004566210041,29,29,34
16,A,all_agents,,,40,21,10,9,21,0,0.2390988700428723,0.19414661906102204,0.7324079255789935,0.020228575937630392,131,29,0.725,53,2.981132075471698,1.3962264150943395,32.1,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,participants_only,,,30,21,0,9,21,0,0.25942492331631384,0.20655479979564656,0.7324079255789935,0.02294544224303183,131,29,0.9666666666666667,53,2.981132075471698,1.3962264150943395,26.133333333333333,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,nonparticipants_only,,,10,0,10,0,0,0,0.1781207102225478,0.15289158081209986,0.48248980194689245,0.007120195721328689,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.00000000000009,18.0,0.2307692307692305,,,48.0,0.6153846153846148,0.0,0.0,0.015627524076019673,0.0625,0.0,0,3,8,59,36,,48,34,6.400000000000003,0.082051282051282,5.600000000000002,0.07179487179487175,32,28,31
17,A,all_agents,,,40,23,10,7,23,0,0.24336495288542595,0.19673266595801564,0.7431116085558337,0.02123838595323958,137,29,0.725,53,2.981132075471698,1.3962264150943395,31.9,533,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,participants_only,,,30,23,0,7,23,0,0.264888606533852,0.20764819784038713,0.7431116085558337,0.02416882466068415,137,29,0.9666666666666667,53,2.981132075471698,1.3962264150943395,25.866666666666667,533,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,nonparticipants_only,,,10,0,10,0,0,0,0.17879399194014783,0.1526237114800167,0.480077352937158,0.006887857834377022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.6000000000001,19.0,0.21689497716894954,,,57.0,0.6506849315068486,0.0,0.0,0.013417027135086253,0.10526315789473684,0.0,0,6,11,31,38,,57,36,5.8000000000000025,0.06621004566210041,5.8000000000000025,0.06621004566210041,29,29,34
18,A,all_agents,,,40,23,10,7,23,0,0.24732888746211015,0.19872847047127837,0.7533871442136003,0.02221639390499343,142,29,0.725,53,2.981132075471698,1.3962264150943395,32.075,568,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,participants_only,,,30,23,0,7,23,0,0.26995107667849616,0.20975860406361857,0.7533871442136003,0.025354235190668265,142,29,0.9666666666666667,53,2.981132075471698,1.3962264150943395,26.1,568,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,nonparticipants_only,,,10,0,10,0,0,0,0.17946231981295205,0.15373073402123838,0.4776769661724722,0.006661708708665247,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.80000000000008,17.0,0.22135416666666644,,,48.0,0.6249999999999993,0.0,0.0,0.014585289281899385,0.10416666666666667,0.0,0,5,9,58,34,,48,32,6.200000000000003,0.08072916666666662,5.600000000000002,0.07291666666666662,31,28,30
19,A,all_agents,,,40,24,10,6,24,0,0.251731684613586,0.20009728547208666,0.7632516584450563,0.023286502609090272,150,29,0.725,53,2.981132075471698,1.3962264150943395,31.875,605,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,participants_only,,,30,24,0,6,24,0,0.2756009779141697,0.2130011136188522,0.7632516584450563,0.026619894893064457,150,29,0.9666666666666667,53,2.981132075471698,1.3962264150943395,25.833333333333332,605,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,nonparticipants_only,,,10,0,10,0,0,0,0.1801238047118349,0.1570670760003713,0.47528858134160984,0.0064494078051362275,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.90000000000009,18.5,0.21288837744533926,,,57.0,0.6559263521288831,0.0,0.0,0.013936006551614193,0.14035087719298245,0.0,0,8,12,31,37,,57,36,5.600000000000002,0.06444188722669732,5.8000000000000025,0.06674338319907935,28,29,33
20,A,all_agents,,,40,27,10,3,27,0,0.25557337469646596,0.2010214199302564,0.772721592107254,0.024247423809445875,156,29,0.725,53,2.981132075471698,1.3962264150943395,32.05,640,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,participants_only,,,30,27,0,3,27,0,0.2805044310689053,0.21227736886565052,0.772721592107254,0.027762408767586413,156,29,0.9666666666666667,53,2.981132075471698,1.3962264150943395,26.066666666666666,640,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,nonparticipants_only,,,10,0,10,0,0,0,0.18078020557914784,0.15804674403928493,0.47291213843490176,0.006243778072875257,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.60000000000008,17.0,0.2219321148825063,,,48.0,0.6266318537859001,0.0,0.0,0.014268767778454277,0.125,0.0,0,6,10,57,34,,48,32,6.000000000000003,0.07832898172323755,5.600000000000002,0.07310704960835504,30,28,29
20,A,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,all_agents,,,40,28,10,2,28,0,0.25959617621634645,0.20145302682370267,0.7818127284229638,0.025288024611574745,162,30,0.75,54,3.2777777777777777,1.4074074074074074,31.85,674,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,participants_only,,,30,28,0,2,28,0,0.2856506000400399,0.21620616336442788,0.7818127284229638,0.028988786830718788,162,30,1.0,54,3.2777777777777777,1.4074074074074074,25.8,674,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,nonparticipants_only,,,10,0,10,0,0,0,0.18143290474526622,0.16222381580576892,0.47054757774272726,0.006039741944726893,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.90000000000008,18.5,0.21288837744533928,,,57.0,0.6559263521288832,0.0,0.0,0.012906625751049389,0.08771929824561403,0.0877192982456141,1,5,12,32,37,,57,35,5.600000000000002,0.06444188722669732,5.8000000000000025,0.06674338319907937,28,29,32
22,A,all_agents,,,40,28,10,2,28,0,0.2631291026586767,0.2022341084274896,0.7905402192860452,0.026366743430853844,167,30,0.75,54,3.2777777777777777,1.4074074074074074,32.05,709,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,participants_only,,,30,28,0,2,28,0,0.29014575044443663,0.21738860678688254,0.7905402192860452,0.030286722098194566,167,30,1.0,54,3.2777777777777777,1.4074074074074074,26.066666666666666,709,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,nonparticipants_only,,,10,0,10,0,0,0,0.1820791593013969,0.16260046730262748,0.4681948398540136,0.005848016337873991,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.10000000000008,16.5,0.21681997371879083,,,48.0,0.6307490144546642,0.0,0.0,0.013419915708298705,0.10416666666666667,0.0,0,5,11,57,33,,48,30,5.8000000000000025,0.07621550591327196,5.8000000000000025,0.07621550591327196,29,29,27
23,A,all_agents,,,40,29,10,1,29,0,0.2669616856152794,0.20470844040042455,0.7989186105146034,0.027470391295877458,171,30,0.75,54,3.2777777777777777,1.4074074074074074,31.85,744,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,participants_only,,,30,29,0,1,29,0,0.2950418664731289,0.2195909763979467,0.7989186105146034,0.03158645557909112,171,30,1.0,54,3.2777777777777777,1.4074074074074074,25.8,744,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,nonparticipants_only,,,10,0,10,0,0,0,0.1827211430417307,0.16642423602322165,0.4658538656547435,0.005660239762121974,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.90000000000009,18.5,0.21288837744533926,,,57.0,0.6559263521288831,0.0,0.0,0.012412814171038214,0.07017543859649122,0.0,0,4,13,30,37,,57,35,5.400000000000002,0.062140391254315266,6.000000000000003,0.0690448791714614,27,30,32
24,A,all_agents,,,40,29,10,1,29,0,0.2704425471487699,0.2047778119589454,0.8069618660940193,0.02864775890139961,174,30,0.75,54,3.2777777777777777,1.4074074074074074,32.05,782,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,participants_only,,,30,29,0,1,29,0,0.2994706501371641,0.22062017143266582,0.8069618660940193,0.033000313332339236,174,30,1.0,54,3.2777777777777777,1.4074074074074074,26.066666666666666,782,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,nonparticipants_only,,,10,0,10,0,0,0,0.18335823818358735,0.1672718840395627,0.4635245963264698,0.005478526451322897,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.60000000000007,16.0,0.21164021164021146,,,48.0,0.6349206349206343,0.0,0.0,0.01339804256229713,0.0625,0.0,0,3,11,57,32,,48,30,5.8000000000000025,0.07671957671957669,5.8000000000000025,0.07671957671957669,29,29,27
25,A,all_agents,,,40,30,10,0,30,0,0.2740143324385856,0.2075578740143702,0.8088922474330791,0.029692571907249218,178,30,0.75,54,3.2777777777777777,1.4074074074074074,31.85,815,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,participants_only,,,30,30,0,0,30,0,0.3040223953784619,0.22199649678120054,0.8088922474330791,0.03422001106358831,178,30,1.0,54,3.2777777777777777,1.4074074074074074,25.8,815,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.18399014361895683,0.16733706047438943,0.46120697334483746,0.005304448341389047,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.50000000000009,18.5,0.21387283236994198,,,57.0,0.6589595375722537,0.0,0.0,0.011761832423085731,0.07017543859649122,0.0,0,4,15,29,37,,57,35,5.000000000000002,0.05780346820809245,6.000000000000003,0.06936416184971095,25,30,32
26,A,all_agents,,,40,30,10,0,30,0,0.2774313142806363,0.2075430126057553,0.8165365575357559,0.030859584342172307,178,30,0.75,54,3.2777777777777777,1.4074074074074074,32.05,854,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,30,0,0.3083693166762265,0.22548197989797053,0.8165365575357559,0.03560544598099027,178,30,1.0,54,3.2777777777777777,1.4074074074074074,26.066666666666666,854,,,,,,,,,,,,,,,,,,,,,,,,,,,
