step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
0,C,reachability,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,all_agents,,,40,0,17,23,0,0,0.1721158046578454,0.1529011523036038,0.5226751667793869,0.010983414085524825,6,5,0.125,0,0.0,0.0,25.65,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,participants_only,,,30,0,7,23,0,0,0.17779714108069006,0.1640031536539378,0.49424476401408735,0.01139147905937176,6,5,0.16666666666666666,0,0.0,0.0,24.2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,nonparticipants_only,,,10,0,10,0,0,0,0.15507179538931135,0.1302274052532634,0.5226751667793869,0.009371888161389518,0,0,0.0,0,0.0,0.0,30.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.39999999999998,18.5,0.22182254196642692,3.900000000000002,0.04676258992805759,0.0,0.0,61.0,0.7314148681055158,0.019896599364166608,0.09836065573770492,0.0,0,6,10,30,37,39,31,61,,,,,,,
2,C,all_agents,,,40,4,14,22,4,0,0.1782722923968401,0.1575674767808587,0.5200617909454899,0.011273544381774723,8,7,0.175,0,0.0,0.0,26.3,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,C,participants_only,,,30,4,4,22,4,0,0.18572949343075038,0.17257961333160124,0.4917735401940169,0.011797731171446628,8,7,0.23333333333333334,0,0.0,0.0,23.4,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,C,nonparticipants_only,,,10,0,10,0,0,0,0.15590068929510925,0.13301823537792834,0.5200617909454899,0.009033665845637176,0,0,0.0,0,0.0,0.0,35.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.79999999999998,18.5,0.21313364055299544,3.900000000000002,0.0449308755760369,0.0,0.0,61.0,0.7027649769585255,0.01853507104008158,0.03278688524590164,0.0,0,2,10,23,37,39,31,61,3.0000000000000004,0.03456221198156683,0.4,0.004608294930875577,15,2,
3,C,all_agents,,,40,6,10,24,6,0,0.18392052332503367,0.16233760720329043,0.5174614819907625,0.01168533072537721,16,12,0.3,0,0.0,0.0,27.575,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C,participants_only,,,30,6,0,24,6,0,0.19298738210926678,0.17867888432132317,0.5014913509965451,0.012345701555430055,16,12,0.4,0,0.0,0.0,23.433333333333334,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C,nonparticipants_only,,,10,0,10,0,0,0,0.15671994697233443,0.13235314420103872,0.5174614819907625,0.008717723096659982,0,0,0.0,0,0.0,0.0,40.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.69999999999999,18.5,0.21094640820980617,3.600000000000002,0.04104903078677312,0.0,0.0,62.0,0.7069555302166478,0.016889592189481682,0.12903225806451613,0.0,0,8,6,23,37,36,30,62,2.8000000000000003,0.03192702394526797,0.8,0.009122006841505133,14,4,
4,C,all_agents,,,40,7,10,23,7,0,0.188996403995764,0.16445323415979382,0.5214316969566832,0.011817138745713475,20,15,0.375,0,0.0,0.0,29.3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,participants_only,,,30,7,0,23,7,0,0.19948516297783334,0.1834394317761432,0.5214316969566832,0.01250880979772017,20,15,0.5,0,0.0,0.0,24.066666666666666,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,nonparticipants_only,,,10,0,10,0,0,0,0.15753012704955607,0.1344083186865332,0.5148741745808086,0.008421956809886113,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.80000000000003,19.5,0.2220956719817767,3.900000000000002,0.044419134396355364,0.0,0.0,57.0,0.6492027334851934,0.015522984268324705,0.07017543859649122,0.0,0,4,24,8,39,39,37,57,5.200000000000002,0.05922551252847381,2.1999999999999997,0.025056947608200444,26,11,27
5,C,all_agents,,,40,9,10,21,9,0,0.19418346911884787,0.1703438147997664,0.5405744290784159,0.01191154962833492,22,17,0.425,0,0.0,0.0,31.1,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,participants_only,,,30,9,0,21,9,0,0.2061339237627955,0.1886820777316595,0.5405744290784159,0.012596563154122963,22,17,0.5666666666666667,0,0.0,0.0,24.8,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,nonparticipants_only,,,10,0,10,0,0,0,0.15833210518700502,0.13458344943744938,0.5122998037079046,0.008142748656606202,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.60000000000005,19.5,0.22009029345372447,3.700000000000002,0.04176072234762979,0.0,0.0,57.0,0.64334085778781,0.01568446173973896,0.03508771929824561,0.0,0,2,25,5,39,37,37,57,5.400000000000002,0.06094808126410834,3.0000000000000004,0.03386004514672685,27,15,29
6,C,all_agents,,,40,9,10,21,9,0,0.19896425821541094,0.1763450275143369,0.5378715569330238,0.01206173999818502,25,19,0.475,0,0.0,0.0,31.625,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,participants_only,,,30,9,0,21,9,0,0.21224393865633978,0.1892809566916767,0.5378715569330238,0.012749334051877587,25,19,0.6333333333333333,0,0.0,0.0,25.5,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
