step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
8,D,all_agents,,,40,9,10,21,9,0,0.19812121263759985,0.16505070441527847,0.5322257433487638,0.012881012880090045,42,23,0.575,0,0.0,0.0,32.125,249,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,participants_only,,,30,9,0,21,9,0,0.21101211861594976,0.19214722017867314,0.5322257433487638,0.012758350621184097,42,23,0.7666666666666667,0,0.0,0.0,26.166666666666668,249,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,nonparticipants_only,,,10,0,10,0,0,0,0.1594484947025501,0.115100342154768,0.5225929057799575,0.011254894173495998,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.50000000000009,0.30000000000000004,0.0033898305084745736,20.0,0.22598870056497153,57.0,0.6440677966101689,0.0,0.0,0.015431788024490932,0.07017543859649122,0.0,0,4,9,36,3,40,57,39,4.600000000000001,0.05197740112994347,6.600000000000003,0.07457627118644064,23,33,36
9,D,all_agents,,,40,9,10,21,9,0,0.2031705434999479,0.17198329103929597,0.5509367136148132,0.013160736741377967,45,25,0.625,0,0.0,0.0,32.05,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,participants_only,,,30,9,0,21,9,0,0.21747646397902037,0.19217412813997037,0.5509367136148132,0.013097107181152036,45,25,0.8333333333333334,0,0.0,0.0,26.066666666666666,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,nonparticipants_only,,,10,0,10,0,0,0,0.16025278206273055,0.11472122001224075,0.5199799412510577,0.010895713093013222,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.10000000000008,0.1,0.001122334455667788,20.0,0.2244668911335576,59.0,0.6621773288439949,0.0,0.0,0.015220080473859945,0.05084745762711865,0.0,0,3,16,19,1,40,59,37,4.200000000000001,0.04713804713804711,5.8000000000000025,0.06509539842873173,21,29,35
10,D,all_agents,,,40,9,10,21,9,0,0.20813627718606545,0.18374621129719593,0.5688992450702207,0.013536848585887148,49,27,0.675,0,0.0,0.0,31.9,304,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,participants_only,,,30,9,0,21,9,0,0.22383183116749086,0.19735111759116314,0.5688992450702207,0.013546665246083153,49,27,0.9,0,0.0,0.0,25.866666666666667,304,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,nonparticipants_only,,,10,0,10,0,0,0,0.1610496152417893,0.11414761391217954,0.5173800415448024,0.010551193627893073,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.40000000000009,,,20.0,0.2262443438914025,57.0,0.6447963800904971,0.0,0.0,0.015132223776868334,0.07017543859649122,0.0,0,4,11,35,,40,57,37,5.000000000000002,0.05656108597285064,6.400000000000003,0.07239819004524883,25,32,33
10,D,reachability,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,all_agents,,,40,9,10,21,9,0,0.21334513859708287,0.18886286242340844,0.5861432752674118,0.013992293622529597,52,27,0.675,0,0.0,0.0,31.675,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,participants_only,,,30,9,0,21,9,0,0.23051369525358928,0.20213635432548638,0.5861432752674118,0.01407087788387494,52,27,0.9,0,0.0,0.0,25.566666666666666,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,nonparticipants_only,,,10,0,10,0,0,0,0.16183946862756365,0.11434730645082172,0.5147931413370784,0.010219428786481527,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.80000000000008,,,20.0,0.22271714922048977,59.0,0.6570155902004449,0.0,0.0,0.015544514487372948,0.05084745762711865,0.0,0,3,13,18,,40,59,35,5.000000000000002,0.05567928730512246,5.8000000000000025,0.06458797327394206,25,29,37
12,D,all_agents,,,40,9,10,21,9,0,0.21812351906093744,0.1879185481112914,0.6026975442567154,0.014514735234494695,57,27,0.675,0,0.0,0.0,31.6,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,participants_only,,,30,9,0,21,9,0,0.23662365324136556,0.20201070161859241,0.6026975442567154,0.014684860223361148,57,27,0.9,0,0.0,0.0,25.466666666666665,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,nonparticipants_only,,,10,0,10,0,0,0,0.16262311651965294,0.11715734301422058,0.512219175630393,0.009897300691569182,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.60000000000008,0.1,0.0011682242990654196,19.5,0.2278037383177568,54.0,0.6308411214953266,0.0,0.0,0.015205869699208409,0.09259259259259259,0.0,0,5,8,43,1,39,54,38,5.400000000000002,0.06308411214953268,6.600000000000003,0.07710280373831772,27,33,36
13,D,all_agents,,,40,13,10,17,13,0,0.22321486114421563,0.18782407615857183,0.6185896424864468,0.015175195339097525,58,27,0.675,0,0.0,0.0,31.275,398,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,participants_only,,,30,13,0,17,13,0,0.24315323960952734,0.20779705582249983,0.6185896424864468,0.015447358661028402,58,27,0.9,0,0.0,0.0,25.033333333333335,398,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,nonparticipants_only,,,10,0,10,0,0,0,0.16339972574828052,0.12091215719708015,0.509658079752241,0.009588238143392826,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.00000000000007,,,20.0,0.22471910112359533,58.0,0.6516853932584264,0.0,0.0,0.015384512850495075,0.017241379310344827,0.0,0,1,12,20,,40,58,35,5.000000000000002,0.056179775280898854,6.000000000000003,0.06741573033707862,25,30,38
14,D,all_agents,,,40,15,10,15,15,0,0.22804881295902432,0.18920619524745108,0.6338460567869889,0.015792383648065626,60,28,0.7,0,0.0,0.0,31.275,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,participants_only,,,30,15,0,15,15,0,0.24934184194694808,0.21528133526391707,0.6338460567869889,0.01614611906877592,60,28,0.9333333333333333,0,0.0,0.0,25.033333333333335,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,nonparticipants_only,,,10,0,10,0,0,0,0.16416972599525306,0.12367197475086533,0.5071097893534797,0.009290460384168012,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.50000000000009,,,19.5,0.23076923076923053,53.0,0.6272189349112419,0.0,0.0,0.015625656661311924,0.03773584905660377,0.0,0,2,9,43,,39,53,38,5.400000000000002,0.06390532544378694,6.600000000000003,0.07810650887573961,27,33,38
15,D,all_agents,,,40,16,10,14,16,0,0.23270478583719287,0.1883658856246376,0.6484922145155093,0.016495869561931758,65,28,0.7,0,0.0,0.0,31.275,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,participants_only,,,30,16,0,14,16,0,0.2552951034155671,0.21450356912558993,0.6484922145155093,0.01695280738985337,65,28,0.9333333333333333,0,0.0,0.0,25.033333333333335,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,nonparticipants_only,,,10,0,10,0,0,0,0.16493383310207016,0.12630863812244636,0.5045742404067123,0.009001186698665271,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.70000000000009,,,19.5,0.2302243211334118,54.0,0.6375442739079096,0.0,0.0,0.015033567084228778,0.09259259259259259,0.0,0,5,10,24,,39,54,34,5.200000000000002,0.06139315230224317,6.000000000000003,0.07083825265643444,26,30,42
16,D,all_agents,,,40,16,10,14,16,0,0.23741734420249205,0.19118385597368337,0.6625525259348889,0.017283454875897934,72,28,0.7,0,0.0,0.0,31.1,497,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,participants_only,,,30,16,0,14,16,0,0.2613261590553659,0.22096896746622208,0.6625525259348889,0.017849761241643492,72,28,0.9333333333333333,0,0.0,0.0,24.8,497,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,nonparticipants_only,,,10,0,10,0,0,0,0.16569089964387057,0.12567709493183413,0.5020513692046787,0.008724958646633259,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.30000000000008,,,19.5,0.2286049237983585,54.0,0.6330597889800698,0.0,0.0,0.015092757468213988,0.12962962962962962,0.0,0,7,11,40,,39,54,36,5.600000000000002,0.06565064478311837,6.200000000000003,0.07268464243845249,28,31,36
17,D,all_agents,,,40,19,10,11,19,0,0.2421147863261165,0.19054657870519445,0.6760504248974933,0.01816309248577366,77,28,0.7,0,0.0,0.0,31.125,533,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,19,0,11,19,0,0.26733915682628684,0.22706858348315534,0.6760504248974933,0.018852761838064377,77,28,0.9333333333333333,0,0.0,0.0,24.833333333333332,533,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.16644167482560546,0.12604692306372017,0.49954111235865534,0.00845885802334314,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.70000000000009,,,19.5,0.232974910394265,53.0,0.63321385902031,0.0,0.0,0.015375187158985879,0.09433962264150944,0.0,0,5,10,25,,39,53,34,5.200000000000002,0.06212664277180402,6.000000000000003,0.07168458781362003,26,30,45
18,D,all_agents,,,40,22,10,8,22,0,0.24659341901554954,0.19607680581789577,0.6890084079015936,0.019006774548650338,81,28,0.7,0,0.0,0.0,31.075,567,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,22,0,8,22,0,0.27306231643632,0.22593324056573955,0.6890084079015936,0.019806421090124975,81,28,0.9333333333333333,0,0.0,0.0,24.766666666666666,567,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.16718672675323806,0.12571394711968342,0.49704340679686204,0.008200604556171179,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.6000000000001,,,19.0,0.2245862884160754,54.0,0.6382978723404248,0.0,0.0,0.01460148972485095,0.07407407407407407,0.0,0,4,12,40,,38,54,36,5.600000000000002,0.06619385342789594,6.000000000000003,0.07092198581560279,28,30,33
19,D,all_agents,,,40,23,10,7,23,0,0.2510861166318876,0.19539398564574972,0.7014480715855298,0.02004935123423329,84,29,0.725,0,0.0,0.0,31.1,604,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,23,0,7,23,0,0.27880624951348676,0.22821011512373035,0.7014480715855298,0.021008293089170238,84,29,0.9666666666666667,0,0.0,0.0,24.8,604,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.16792571798709016,0.1290090830495112,0.49455818976287774,0.007951656465740267,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.50000000000009,,,19.5,0.23353293413173629,53.0,0.634730538922155,0.0,0.0,0.014864613310202583,0.05660377358490566,0.0,0,3,11,25,,39,53,34,5.200000000000002,0.06227544910179637,5.8000000000000025,0.06946107784431134,26,29,45
20,D,all_agents,,,40,23,10,7,23,0,0.25567009221358267,0.20044615395252147,0.7133901487221086,0.021126144834894528,91,30,0.75,0,0.0,0.0,31.05,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,23,0,7,23,0,0.28467408333470545,0.23029100850598616,0.7133901487221086,0.022231928024441707,91,30,1.0,0,0.0,0.0,24.733333333333334,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.16865811885021445,0.13100039050842166,0.4920853988140633,0.007714017254803,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.6000000000001,,,19.0,0.2245862884160754,54.0,0.6382978723404248,0.0,0.0,0.014924125757584889,0.12962962962962962,0.0,0,7,12,40,,38,54,36,5.8000000000000025,0.06855791962174937,5.8000000000000025,0.06855791962174937,29,29,33
20,D,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,24,10,6,24,0,0.2600564038596607,0.2015829398078638,0.7248545427732243,0.02220949081446968,102,30,0.75,0,0.0,0.0,31.075,681,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,24,0,6,24,0,0.2902800987676999,0.23178396026489811,0.7248545427732243,0.023464658429224294,102,30,1.0,0,0.0,0.0,24.766666666666666,681,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.16938531913554325,0.13296118621190567,0.489624971819993,0.007482327163475054,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.90000000000009,,,19.5,0.2324195470798567,53.0,0.6317044100119182,0.0,0.0,0.014489795493718458,0.20754716981132076,0.0,0,11,11,25,,39,53,34,5.600000000000002,0.06674612634088196,5.8000000000000025,0.06912991656734203,28,29,45
22,D,all_agents,,,40,26,10,4,26,0,0.26452751399586905,0.20718071181155123,0.7358603610622952,0.023379024944486668,105,30,0.75,0,0.0,0.0,31.025,722,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,26,0,4,26,0,0.29600113123765737,0.23370599163787795,0.7358603610622952,0.02478993711202559,105,30,1.0,0,0.0,0.0,24.7,722,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.17010666227050406,0.1364449952716314,0.48717684696089303,0.007259225454478744,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.10000000000008,,,18.5,0.21997621878715792,54.0,0.6420927467300827,0.0,0.0,0.014733612132426304,0.05555555555555555,0.0,0,3,12,40,,37,54,35,6.000000000000003,0.07134363852556477,5.600000000000002,0.06658739595719378,30,28,32
23,D,all_agents,,,40,28,10,2,28,0,0.2687263849986741,0.2069483003854069,0.7464259466198034,0.02455219449736136,113,30,0.75,0,0.0,0.0,31.05,761,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,participants_only,,,30,28,0,2,28,0,0.3013610473886283,0.23395977731472756,0.7464259466198034,0.026128263894909784,113,30,1.0,0,0.0,0.0,24.733333333333334,761,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,nonparticipants_only,,,10,0,10,0,0,0,0.17082239782881145,0.1370043557504595,0.4847409627260886,0.007043732033040592,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.1000000000001,,,19.5,0.23186682520808535,53.0,0.6302021403091551,0.0,0.0,0.013968580357041103,0.1509433962264151,0.0,0,8,11,25,,39,53,34,5.8000000000000025,0.06896551724137927,5.8000000000000025,0.06896551724137927,29,29,45
24,D,all_agents,,,40,30,10,0,30,0,0.27297549581492025,0.21345684392441389,0.7565689087550113,0.025754934671330398,120,30,0.75,0,0.0,0.0,31.0,802,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,participants_only,,,30,30,0,0,30,0,0.3067898328725801,0.2375801413904971,0.7565689087550113,0.02748759588778178,120,30,1.0,0,0.0,0.0,24.666666666666668,802,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,nonparticipants_only,,,10,0,10,0,0,0,0.17153248464194057,0.13846184375821718,0.4823172579124581,0.00683603833418789,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.1000000000001,,,18.5,0.2199762187871579,54.0,0.6420927467300825,0.0,0.0,0.01411545388742003,0.12962962962962962,0.0,0,7,12,40,,37,54,35,6.000000000000003,0.07134363852556476,5.600000000000002,0.06658739595719378,30,28,32
25,D,all_agents,,,40,30,10,0,30,0,0.2770148955457462,0.2146110776394481,0.7663061524048108,0.026891521979297006,123,30,0.75,0,0.0,0.0,31.025,841,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,participants_only,,,30,30,0,0,30,0,0.311940703853488,0.2397956795052728,0.7663061524048108,0.02876474910942362,123,30,1.0,0,0.0,0.0,24.7,841,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.1722374706225209,0.13959208164866926,0.4799056716228958,0.0066340955575276825,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.8000000000001,,,19.0,0.22673031026252957,53.0,0.632458233890214,0.0,0.0,0.01358471393954289,0.05660377358490566,0.0,0,3,11,25,,38,53,34,6.000000000000003,0.071599045346062,5.8000000000000025,0.06921241050119327,30,29,45
26,D,all_agents,,,40,30,10,0,30,0,0.28070185015137417,0.21965388404312686,0.7756539063086184,0.028074171050274425,129,30,0.75,0,0.0,0.0,31.0,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,participants_only,,,30,30,0,0,30,0,0.3166231943845474,0.24152842753276862,0.7756539063086184,0.030125464184711404,129,30,1.0,0,0.0,0.0,24.666666666666668,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,nonparticipants_only,,,10,0,10,0,0,0,0.17293781745185463,0.1428704173463143,0.47750614326478136,0.0064361759887459884,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.40000000000009,,,18.0,0.21582733812949617,54.0,0.6474820143884885,0.0,0.0,0.012669713307145683,0.1111111111111111,0.0,0,6,13,39,,36,54,35,6.000000000000003,0.07194244604316542,5.400000000000002,0.06474820143884888,30,27,31
27,D,all_agents,,,40,30,10,0,29,1,0.28443808515247115,0.22110645934736067,0.7846277500562737,0.029275617425459456,138,30,0.75,0,0.0,0.0,31.025,917,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,participants_only,,,30,30,0,0,29,1,0.32137292839805537,0.24198463474650556,0.7846277500562737,0.031496672951277324,138,30,1.0,0,0.0,0.0,24.7,917,,,,,,,,,,,,,,,,,,,,,,,,,,,
