step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
6,C,nonparticipants_only,,,10,0,10,0,0,0,0.1619701808430459,0.13990048282090461,0.42474247612372984,0.007467198277536154,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.40000000000005,3.4000000000000017,0.040767386091127095,51.0,0.6115107913669061,20.0,0.2398081534772181,0.0,0.0,0.016842637546671452,0.11764705882352941,0.0,0,6,5,33,34,51,40,40,6.400000000000003,0.07673860911270983,2.6,0.031175059952038352,32,13,31
7,C,all_agents,,,40,10,10,20,10,0,0.20358611317216713,0.17535604359031942,0.7125965518861067,0.013463562914732555,26,18,0.45,0,0.0,0.0,32.475,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,participants_only,,,30,10,0,20,10,0,0.21719548963688137,0.1874845855784148,0.7125965518861067,0.014826214108536519,26,18,0.6,0,0.0,0.0,26.633333333333333,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,nonparticipants_only,,,10,0,10,0,0,0,0.16275798377802436,0.13920098040680007,0.4226187637431112,0.007153027800220848,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.80000000000008,0.6,0.00675675675675675,59.0,0.6644144144144138,20.0,0.225225225225225,0.0,0.0,0.015600354716167103,0.06779661016949153,0.0,0,4,17,27,6,59,40,38,6.000000000000003,0.06756756756756753,3.2000000000000006,0.03603603603603601,30,16,28
8,C,all_agents,,,40,9,10,21,9,0,0.20843231299534973,0.17860732401069424,0.7090335691266761,0.0135962706297482,31,20,0.5,0,0.0,0.0,32.75,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,participants_only,,,30,9,0,21,9,0,0.22339679530568807,0.18954846347403856,0.7090335691266761,0.014948894438764689,31,20,0.6666666666666666,0,0.0,0.0,27.0,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,nonparticipants_only,,,10,0,10,0,0,0,0.16353886606433463,0.13850497550476606,0.42050566992439564,0.006851170432901582,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.60000000000008,0.2,0.002336448598130839,55.0,0.6425233644859807,20.0,0.2336448598130839,0.0,0.0,0.015399308144511197,0.09090909090909091,0.0,0,5,14,39,2,55,40,40,6.800000000000003,0.07943925233644857,3.600000000000001,0.04205607476635511,34,18,35
9,C,all_agents,,,40,9,10,21,9,0,0.2129189766619849,0.18338804853905616,0.7054884012810427,0.01395065966150743,38,22,0.55,0,0.0,0.0,32.55,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,participants_only,,,30,9,0,21,9,0,0.22912116643493718,0.1924788586212154,0.7054884012810427,0.015363044177423225,38,22,0.7333333333333333,0,0.0,0.0,26.733333333333334,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
