step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
24,A,all_agents,,,40,30,10,0,30,0,0.28304363631362167,0.2038423276191146,0.833577045518177,0.03137274882232245,187,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,879,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,participants_only,,,30,30,0,0,30,0,0.31899922546610987,0.23026579735958225,0.833577045518177,0.034508449114267835,187,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,879,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,nonparticipants_only,,,10,0,10,0,0,0,0.17517686885615716,0.15375330124513858,0.45217718654028877,0.006451995250855985,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.70000000000009,,,16.5,0.20965692503176597,0.0,0.0,51.0,0.6480304955527312,0.013724778761319887,0.11764705882352941,0.0,0,6,14,36,,33,31,51,5.200000000000002,0.0660736975857687,6.000000000000003,0.07623888182973311,26,30,35
25,A,all_agents,,,40,30,10,0,30,0,0.2867976604591364,0.20686947917249862,0.84023396369745,0.03259626599887234,189,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,920,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,participants_only,,,30,30,0,0,30,0,0.32377702145395504,0.23836632806428915,0.84023396369745,0.03590602880357214,189,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,920,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.1758595774746804,0.15523832855951908,0.4499163006075873,0.006257299909751537,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.20000000000009,,,18.0,0.2163461538461536,0.0,0.0,54.0,0.6490384615384609,0.012876639428386825,0.037037037037037035,0.0,0,2,14,26,,36,36,54,5.200000000000002,0.06249999999999996,6.000000000000003,0.07211538461538457,26,30,45
26,A,all_agents,,,40,30,10,0,30,0,0.28994487466034324,0.2085682171153474,0.846624605149552,0.03376584880817641,197,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,957,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,30,0,0.3277475143656395,0.239795046000084,0.846624605149552,0.03728173111707695,197,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,957,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,nonparticipants_only,,,10,0,10,0,0,0,0.1765369555444544,0.15785888960923067,0.44766671910454936,0.006069727057213479,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.20000000000007,,,16.0,0.20460358056265965,0.0,0.0,51.0,0.6521739130434776,0.011991501489004018,0.1568627450980392,0.0,0,8,14,35,,32,30,51,5.200000000000002,0.06649616368286441,6.000000000000003,0.0767263427109974,26,30,33
27,A,all_agents,,,40,30,10,0,29,1,0.2932591430563964,0.2102389009503911,0.8527596209435698,0.03496539217238012,202,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,995,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,participants_only,,,30,30,0,0,29,1,0.331942643316266,0.2422321787329326,0.8527596209435698,0.03867134765807953,202,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,995,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,nonparticipants_only,,,10,0,10,0,0,0,0.1772086422767876,0.1597450314753358,0.44542838550902664,0.005890567407017922,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.00000000000009,,,18.0,0.21686746987951785,0.0,0.0,54.0,0.6506024096385535,0.011657389426229951,0.09259259259259259,0.0,0,5,15,25,,36,36,54,5.000000000000002,0.060240963855421645,6.000000000000003,0.07228915662650598,25,30,45
28,A,all_agents,,,40,30,10,0,29,1,0.2964185751360943,0.21026594444533558,0.858649236105827,0.036165726902871384,207,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,participants_only,,,30,30,0,0,29,1,0.3359328621530551,0.24302782237811307,0.858649236105827,0.04007015835886173,207,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,nonparticipants_only,,,10,0,10,0,0,0,0.1778757140852119,0.16108462456930753,0.4432012435814815,0.005715885993395256,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000007,,,15.5,0.1994851994851993,0.0,0.0,51.0,0.6563706563706557,0.012144711153481012,0.09803921568627451,0.0,0,5,14,35,,31,30,51,5.200000000000002,0.06692406692406688,6.000000000000003,0.07722007722007718,26,30,33
29,A,all_agents,,,40,30,10,0,28,2,0.2994605302837143,0.21320176763070703,0.864303266661594,0.03732500387740378,217,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,participants_only,,,30,30,0,0,28,2,0.3397682403858312,0.2430737728827505,0.864303266661594,0.04141829056923596,217,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,nonparticipants_only,,,10,0,10,0,0,0,0.1785373999773633,0.16174212782902997,0.4409852373635741,0.005548605877791582,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.30000000000008,,,17.5,0.2126366950182258,0.0,0.0,54.0,0.656136087484811,0.010997068549557171,0.18518518518518517,0.0,0,10,16,25,,35,35,54,4.800000000000002,0.05832320777642767,6.000000000000003,0.07290400972053458,24,30,44
30,A,all_agents,,,40,30,10,0,27,3,0.3028687435376961,0.21505684521057608,0.8697311359951302,0.038483595428272795,224,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,participants_only,,,30,30,0,0,27,3,0.34409347708720717,0.24200075419854425,0.8697311359951302,0.04271833468504696,224,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,nonparticipants_only,,,10,0,10,0,0,0,0.17919454288916276,0.1627440471718692,0.4387803111767562,0.005385633783212077,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000009,,,15.5,0.19948519948519927,0.0,0.0,51.0,0.6563706563706556,0.012935725002699672,0.13725490196078433,0.0,0,7,14,35,,31,29,51,5.200000000000002,0.06692406692406687,6.000000000000003,0.07722007722007716,26,30,33
30,A,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,all_agents,,,40,30,10,0,26,4,0.306093028662544,0.2165469326507803,0.874941890555325,0.03963404929901778,230,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,participants_only,,,30,30,0,0,26,4,0.3481751996322488,0.24653697035985195,0.874941890555325,0.044018656309006844,230,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,nonparticipants_only,,,10,0,10,0,0,0,0.17984651575342966,0.1641271491323999,0.4365864096208724,0.005229318906769026,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.3000000000001,,,17.5,0.21263669501822574,0.0,0.0,54.0,0.6561360874848109,0.011558738821774231,0.1111111111111111,0.0,0,6,16,25,,35,35,54,4.800000000000002,0.05832320777642765,6.000000000000003,0.07290400972053458,24,30,44
32,A,all_agents,,,40,30,10,0,26,4,0.3091662881532938,0.21836759141051898,0.879944214933112,0.04085283462714115,238,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,participants_only,,,30,30,0,0,26,4,0.35205707477409043,0.2483056876748839,0.879944214933112,0.04541948783003065,238,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,nonparticipants_only,,,10,0,10,0,0,0,0.18049392829090405,0.16488377207459654,0.43440347757276804,0.005077440095064209,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000009,,,15.5,0.19897304236200233,0.0,0.0,51.0,0.6546854942233625,0.011899347412499484,0.1568627450980392,0.0,0,8,13,36,,31,30,51,5.400000000000002,0.06931964056482665,6.000000000000003,0.0770218228498074,27,30,33
33,A,all_agents,,,40,30,10,0,25,5,0.3121644288196782,0.22129776793594186,0.8847464463357876,0.04199689504551523,247,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,participants_only,,,30,30,0,0,25,5,0.35584027920039996,0.24963108325366837,0.8847464463357876,0.04672230753127412,247,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,nonparticipants_only,,,10,0,10,0,0,0,0.18113687767751277,0.16618364356167264,0.4322314601849042,0.004929698710488182,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.00000000000009,,,17.0,0.2073170731707315,0.0,0.0,54.0,0.658536585365853,0.010976353765360995,0.16666666666666666,0.0,0,9,15,25,,34,34,54,5.000000000000002,0.06097560975609752,6.000000000000003,0.07317073170731703,25,30,43
34,A,all_agents,,,40,30,10,0,25,5,0.3150895412288505,0.22216813322761286,0.8893565884823561,0.043163314025983494,251,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,participants_only,,,30,30,0,0,25,5,0.35952760879849605,0.25174853883769366,0.8893565884823561,0.04805668853315981,251,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,nonparticipants_only,,,10,0,10,0,0,0,0.1817753385199141,0.1666884887385584,0.4300703028839797,0.004786288312562018,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000009,,,15.5,0.19897304236200233,0.0,0.0,51.0,0.6546854942233625,0.011467699221624172,0.0784313725490196,0.0,0,4,13,36,,31,30,51,5.400000000000002,0.06931964056482665,6.000000000000003,0.0770218228498074,27,30,33
35,A,all_agents,,,40,30,10,0,25,5,0.3178040742990916,0.2245964291021894,0.8937823249430619,0.044170990162791225,255,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,participants_only,,,30,30,0,0,25,5,0.36293595572127635,0.25378938205855234,0.8937823249430619,0.04919696625877222,255,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,nonparticipants_only,,,10,0,10,0,0,0,0.1824084300325372,0.16715364573295072,0.4279199513695598,0.004650421226374456,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.60000000000008,,,17.0,0.20833333333333312,0.0,0.0,54.0,0.6617647058823523,0.010221970199451568,0.07407407407407407,0.0,0,4,17,25,,34,34,54,4.600000000000001,0.0563725490196078,6.000000000000003,0.07352941176470584,23,30,43
36,A,all_agents,,,40,30,10,0,25,5,0.32049608680863545,0.2269838063584611,0.8980310319453394,0.04526216829109828,262,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,participants_only,,,30,30,0,0,25,5,0.36631563851384774,0.2579598981820702,0.8980310319453394,0.05044602126758665,262,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,nonparticipants_only,,,10,0,10,0,0,0,0.18303743169299855,0.16829348665824975,0.425780351612712,0.004517433540033722,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000007,,,15.5,0.1994851994851993,0.0,0.0,51.0,0.6563706563706557,0.01080053983969695,0.13725490196078433,0.0,0,7,14,35,,31,29,51,5.200000000000002,0.06692406692406688,6.000000000000003,0.07722007722007718,26,30,32
37,A,all_agents,,,40,30,10,0,25,5,0.32306059311375696,0.22803189273567048,0.9021097906675258,0.04620339758148092,270,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,participants_only,,,30,30,0,0,25,5,0.3695266721796906,0.26095422922117983,0.9021097906675258,0.05150568101318507,270,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,nonparticipants_only,,,10,0,10,0,0,0,0.1836623559159559,0.16936491914183172,0.4236514498546484,0.004387389241229283,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000006,,,17.0,0.20884520884520869,0.0,0.0,54.0,0.6633906633906629,0.00982888693937109,0.14814814814814814,0.0,0,8,18,25,,34,34,54,4.400000000000001,0.05405405405405403,6.000000000000003,0.07371007371007368,22,30,43
38,A,all_agents,,,40,30,10,0,23,7,0.32562961862228806,0.22983101061820177,0.9060253990408248,0.04730059647827876,277,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,participants_only,,,30,30,0,0,23,7,0.37274513104907797,0.2613190708004195,0.9060253990408248,0.05276773696292677,277,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,nonparticipants_only,,,10,0,10,0,0,0,0.18428308134191848,0.16977210113453317,0.4215331926053752,0.004260716889466821,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.20000000000006,,,15.0,0.19430051813471488,0.0,0.0,51.0,0.6606217616580305,0.010528289086381004,0.13725490196078433,0.0,0,7,14,35,,30,29,51,5.200000000000002,0.06735751295336785,6.000000000000003,0.07772020725388598,26,30,32
39,A,all_agents,,,40,30,10,0,20,10,0.3283896973310142,0.23078339658796854,0.9097843830791918,0.048317303187645363,283,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,participants_only,,,30,30,0,0,20,10,0.376220101042033,0.2602913971986671,0.9097843830791918,0.053891546309253524,283,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,nonparticipants_only,,,10,0,10,0,0,0,0.18489848619795782,0.17027580913916862,0.41942552664234833,0.004141603592912383,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000006,,,17.0,0.20884520884520869,0.0,0.0,54.0,0.6633906633906629,0.010429499340336445,0.1111111111111111,0.0,0,6,18,25,,34,34,54,4.400000000000001,0.05405405405405403,6.000000000000003,0.07371007371007368,22,30,43
40,A,all_agents,,,40,30,10,0,20,10,0.3307303521234919,0.23127077776640742,0.9133930077560242,0.04936833075051734,294,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,participants_only,,,30,30,0,0,20,10,0.3791372494279766,0.26215279794069946,0.9133930077560242,0.05510948774004934,294,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,nonparticipants_only,,,10,0,10,0,0,0,0.1855096602100378,0.1707632352721533,0.4173283990091366,0.004026127302158198,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.20000000000007,,,14.0,0.18372703412073474,0.0,0.0,51.0,0.6692913385826765,0.010001732469693575,0.21568627450980393,0.0,0,11,14,35,,28,29,51,5.200000000000002,0.06824146981627292,6.000000000000003,0.07874015748031492,26,30,32
40,A,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,all_agents,,,40,30,10,0,20,10,0.3333576717897006,0.2315863585256671,0.9168572874457832,0.050359666598323374,298,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,participants_only,,,30,30,0,0,20,10,0.38243786392153,0.2608420339509959,0.9168572874457832,0.05620659810783871,298,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,nonparticipants_only,,,10,0,10,0,0,0,0.1861170953942123,0.17125756609966253,0.41524175701409094,0.003912488953409885,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.10000000000007,,,16.5,0.20345252774352635,0.0,0.0,54.0,0.6658446362515408,0.01010815606871764,0.07407407407407407,0.0,0,4,17,25,,33,34,54,4.600000000000001,0.05672009864364979,6.000000000000003,0.07398273736128234,23,30,43
42,A,all_agents,,,40,30,10,0,20,10,0.33554656950068,0.2336366831564932,0.9201829959479518,0.051342054741426855,301,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,participants_only,,,30,30,0,0,20,10,0.3851552598759799,0.2595378237812409,0.9201829959479518,0.05734471140391699,301,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,nonparticipants_only,,,10,0,10,0,0,0,0.18672049837478014,0.17233322526709863,0.41316554822902046,0.0038018188249279235,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000007,,,13.5,0.17833553500660485,0.0,0.0,51.0,0.6737120211360628,0.00962713963146476,0.058823529411764705,0.0,0,3,14,34,,27,29,51,5.200000000000002,0.06869220607661819,6.000000000000003,0.0792602377807133,26,30,32
43,A,all_agents,,,40,30,10,0,20,10,0.33831147350153407,0.23440929222452817,0.9233756761100338,0.05229318386080526,306,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,participants_only,,,30,30,0,0,20,10,0.3886423366718376,0.2699889259867817,0.9233756761100338,0.058358870566915896,306,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,nonparticipants_only,,,10,0,10,0,0,0,0.18731888399062344,0.17180000027025993,0.41109972048787535,0.0036977742928595266,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,,,16.0,0.19851116625310153,0.0,0.0,54.0,0.6699751861042177,0.01061926773008026,0.09259259259259259,0.0,0,5,17,24,,32,34,54,4.600000000000001,0.05707196029776671,6.000000000000003,0.0744416873449131,23,30,43
44,A,all_agents,,,40,30,10,0,20,10,0.34025626668106396,0.23541634154940258,0.9264406490656324,0.053264682977093185,312,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,participants_only,,,30,30,0,0,20,10,0.3910373685218119,0.26863898135684783,0.9264406490656324,0.059505419571452486,312,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,nonparticipants_only,,,10,0,10,0,0,0,0.18791296115881986,0.1718738249795395,0.409044221885436,0.003597829544090208,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000009,,,13.5,0.17833553500660482,0.0,0.0,51.0,0.6737120211360627,0.008882614682011722,0.11764705882352941,0.0,0,6,14,33,,27,29,51,5.200000000000002,0.06869220607661818,6.000000000000003,0.07926023778071328,26,30,32
45,A,all_agents,,,40,30,10,0,20,10,0.34254981278285873,0.23436768923490872,0.9271762425749761,0.05416274124584504,316,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,participants_only,,,30,30,0,0,20,10,0.39389864052711193,0.27163048200146644,0.9271762425749761,0.06050357724574418,316,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,nonparticipants_only,,,10,0,10,0,0,0,0.18850332955009927,0.17144108006956582,0.4069990007760088,0.003499807917639814,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.10000000000008,,,15.5,0.19350811485642927,0.0,0.0,54.0,0.6741573033707858,0.009307168451143969,0.07407407407407407,0.0,0,4,17,24,,31,33,54,4.600000000000001,0.05742821473158548,6.000000000000003,0.07490636704119846,23,30,42
46,A,all_agents,,,40,30,10,0,20,10,0.34464864917883614,0.2342037642863069,0.9300891928719771,0.055112366107245285,319,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,participants_only,,,30,30,0,0,20,10,0.3965013604059168,0.27027232959145914,0.9300891928719771,0.06159438901338329,319,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,nonparticipants_only,,,10,0,10,0,0,0,0.18909051549759387,0.17150087993208174,0.40496400577212877,0.003401853449642992,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000007,,,13.5,0.17833553500660485,0.0,0.0,51.0,0.6737120211360628,0.009394726090281894,0.058823529411764705,0.0,0,3,14,33,,27,29,51,5.200000000000002,0.06869220607661819,6.000000000000003,0.0792602377807133,26,30,32
47,A,all_agents,,,40,30,10,0,20,10,0.34697424444522273,0.23411121328685353,0.932885625157098,0.05600351651761049,326,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,participants_only,,,30,30,0,0,20,10,0.3994081118430225,0.2705549833969344,0.932885625157098,0.06257049610676806,326,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,nonparticipants_only,,,10,0,10,0,0,0,0.1896726422518234,0.17254254018634374,0.40293918574326815,0.003310852346657181,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000008,,,15.0,0.1884422110552762,0.0,0.0,54.0,0.6783919597989942,0.009499128065523027,0.12962962962962962,0.0,0,7,17,24,,30,33,54,4.600000000000001,0.05778894472361805,6.000000000000003,0.0753768844221105,23,30,42
48,A,all_agents,,,40,30,10,0,20,10,0.3486652752927914,0.2373181142154831,0.9355702001508142,0.05683302056501405,333,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,participants_only,,,30,30,0,0,20,10,0.4014701174983376,0.27100719234744924,0.9355702001508142,0.0635495897504071,333,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,nonparticipants_only,,,10,0,10,0,0,0,0.1902507486761526,0.1739906414976008,0.4009244898145518,0.0032230966846032096,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000009,,,13.5,0.17833553500660482,0.0,0.0,51.0,0.6737120211360627,0.00812643487084642,0.13725490196078433,0.0,0,7,14,33,,27,29,51,5.200000000000002,0.06869220607661818,6.000000000000003,0.07926023778071328,26,30,32
49,A,all_agents,,,40,30,10,0,20,10,0.3508663595534109,0.2372706855532517,0.936214498149306,0.057697231237396916,339,30,0.75,34,2.7058823529411766,1.2352941176470589,31.15,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,participants_only,,,30,30,0,0,20,10,0.404213409598257,0.2706305831511019,0.936214498149306,0.06450025259906783,339,30,1.0,34,2.7058823529411766,1.2352941176470589,24.866666666666667,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,nonparticipants_only,,,10,0,10,0,0,0,0.19082520941887238,0.17478562084182087,0.3989198673654791,0.003137274170536325,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.70000000000007,,,14.5,0.18424396442185498,0.0,0.0,54.0,0.6861499364675978,0.009259661543539651,0.1111111111111111,0.0,0,6,19,23,,29,33,54,4.200000000000001,0.05336721728081318,6.000000000000003,0.07623888182973312,21,30,42
50,A,all_agents,,,40,30,10,0,20,10,0.35268358730940064,0.23683173980433453,0.9387659182233338,0.05857013598736236,341,30,0.75,34,2.7058823529411766,1.2352941176470589,31.225,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,participants_only,,,30,30,0,0,20,10,0.4064459805137523,0.2697184160160359,0.9387659182233338,0.06551459431229102,341,30,1.0,34,2.7058823529411766,1.2352941176470589,24.966666666666665,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,
