step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
9,A,all_agents,,,40,7,10,23,7,0,0.2095244451383582,0.17211389487123469,0.6578181912589667,0.014851099470249226,97,30,0.75,52,3.423076923076923,1.5384615384615385,33.825,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,participants_only,,,30,7,0,23,7,0,0.22554998137039112,0.19525871216004148,0.6578181912589667,0.015102668499465316,97,30,1.0,52,3.423076923076923,1.5384615384615385,28.433333333333334,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,nonparticipants_only,,,10,0,10,0,0,0,0.16144783644225938,0.12225805995975067,0.5975846596181786,0.011014578644310553,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,step_totals,,,,,,,,,,,,,,,,,,,,,92.4000000000001,,,20.0,0.2164502164502162,60.0,0.6493506493506486,0.0,0.0,0.014992518927150936,0.08333333333333333,0.48387096774193594,6,5,27,8,,40,60,37,6.000000000000003,0.06493506493506489,6.400000000000003,0.06926406926406922,30,32,30
10,A,all_agents,,,40,9,10,21,9,0,0.21430353860892676,0.17496959183942679,0.6545291003026719,0.015436978291276434,106,30,0.75,57,3.719298245614035,1.543859649122807,33.475,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,participants_only,,,30,9,0,21,9,0,0.2316611398832475,0.1977573002185025,0.6545291003026719,0.01581195969329266,106,30,1.0,57,3.719298245614035,1.543859649122807,27.966666666666665,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,nonparticipants_only,,,10,0,10,0,0,0,0.16223073478596445,0.12366776048896175,0.5945967363200877,0.010696598221248133,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.60000000000011,,,20.0,0.22831050228310473,56.0,0.6392694063926933,0.0,0.0,0.014759110911402524,0.07142857142857142,0.43103448275862105,5,4,40,12,,40,56,36,6.000000000000003,0.06849315068493145,5.600000000000002,0.06392694063926935,30,28,29
10,A,reachability,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,all_agents,,,40,12,10,18,12,0,0.21926420450282208,0.1764409324183337,0.6512564548011585,0.016145473210518492,117,30,0.75,60,3.9166666666666665,1.5333333333333334,33.0,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
