step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.16605098554557235,0.1296544277323285,0.5798797257065017,0.009256606007594186,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.6000000000001,,,20.0,0.22321428571428548,58.0,0.6473214285714279,0.0,0.0,0.014129162111552544,0.10344827586206896,0.0,0,6,29,12,,40,58,37,6.000000000000003,0.06696428571428567,5.600000000000002,0.06249999999999996,30,28,33
16,B,all_agents,,,40,21,10,9,21,0,0.24183339206317725,0.18384083245463678,0.6900787811343595,0.020133483513055585,118,30,0.75,48,3.7083333333333335,1.5,32.125,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,21,0,9,21,0,0.26684597402010285,0.20281991828797652,0.6900787811343595,0.02134188388564462,118,30,1.0,48,3.7083333333333335,1.5,26.166666666666668,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.16679564619240048,0.12900615559366685,0.5769803270779692,0.00900073132146544,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.0000000000001,0.1,0.001265822784810125,19.5,0.24683544303797436,47.0,0.5949367088607588,0.0,0.0,0.014703225240315459,0.02127659574468085,0.0,0,1,57,7,1,39,47,37,6.000000000000003,0.07594936708860753,6.400000000000003,0.08101265822784803,30,32,38
17,B,all_agents,,,40,22,10,8,22,0,0.2463567021981895,0.18954120013346026,0.7024756298889852,0.02113278541301059,121,30,0.75,48,3.7083333333333335,1.5,31.875,529,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,22,0,8,22,0,0.2726307044985079,0.20545577334363338,0.7024756298889852,0.022498285002116647,121,30,1.0,48,3.7083333333333335,1.5,25.833333333333332,529,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.16753469529723442,0.1284702042550247,0.5740954254425793,0.008752408283166806,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.1000000000001,,,19.5,0.22133938706015868,57.0,0.6469920544835407,0.0,0.0,0.014072303879487942,0.05263157894736842,0.0,0,3,31,12,,39,57,37,6.000000000000003,0.06810442678774116,5.600000000000002,0.06356413166855841,30,28,34
18,B,all_agents,,,40,25,10,5,25,0,0.2504659535768112,0.18975348195185096,0.7143766046934258,0.022208315928391884,124,30,0.75,48,3.7083333333333335,1.5,32.075,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,25,0,5,25,0,0.27786516839841635,0.2058618422792374,0.7143766046934258,0.023771261417137826,124,30,1.0,48,3.7083333333333335,1.5,26.1,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.16826830911199556,0.1290776714230043,0.5712249483153664,0.008510875788068415,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,,,18.5,0.23687580025608165,47.0,0.6017925736235589,0.0,0.0,0.014759649452351527,0.06382978723404255,0.0,0,3,57,7,,37,47,35,6.000000000000003,0.07682458386683733,6.600000000000003,0.08450704225352107,30,33,37
19,B,all_agents,,,40,28,10,2,28,0,0.2548179439373872,0.19643731624615313,0.7258015405056888,0.023299156337497354,135,30,0.75,48,3.7083333333333335,1.5,31.825,602,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,28,0,2,28,0,0.2834250915904813,0.207021776143839,0.7258015405056888,0.02503335102124817,135,30,1.0,48,3.7083333333333335,1.5,25.766666666666666,602,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.16899650097810506,0.13115981459613607,0.5683688235737896,0.008276145524093809,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.5000000000001,,,19.5,0.22285714285714261,57.0,0.6514285714285707,0.0,0.0,0.013702593991407679,0.19298245614035087,0.0,0,11,31,15,,39,57,37,6.000000000000003,0.06857142857142852,5.000000000000002,0.0571428571428571,30,25,34
20,B,all_agents,,,40,29,10,1,29,0,0.2588461185879334,0.19613112612330155,0.7367694788854613,0.024485771336081246,141,30,0.75,48,3.7083333333333335,1.5,32.025,641,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,29,0,1,29,0,0.2885556220721013,0.21097249256408568,0.7367694788854613,0.026432177990799808,141,30,1.0,48,3.7083333333333335,1.5,26.033333333333335,641,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.16971760813542966,0.1315434127230864,0.5655269794559207,0.008054696204616144,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000009,,,18.5,0.237483953786906,47.0,0.6033376123234909,0.0,0.0,0.01457578390788347,0.1276595744680851,0.0,0,6,55,8,,37,47,35,6.000000000000003,0.0770218228498074,6.400000000000003,0.08215661103979455,30,32,37
20,B,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,29,10,1,29,0,0.2632441199361917,0.20039463566309032,0.7472986997300428,0.025703412211092718,148,30,0.75,48,3.7083333333333335,1.5,31.775,681,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,29,0,1,29,0,0.2941808494918149,0.21268579191140907,0.7472986997300428,0.02783031648397372,148,30,1.0,48,3.7083333333333335,1.5,25.7,681,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.17043393126932202,0.1324086301709341,0.5626993445586411,0.00783772456527645,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.8000000000001,,,19.0,0.2188940092165896,57.0,0.6566820276497689,0.0,0.0,0.013973384597176739,0.12280701754385964,0.0,0,7,30,16,,38,57,36,6.000000000000003,0.06912442396313359,4.800000000000002,0.05529953917050687,30,24,33
22,B,all_agents,,,40,30,10,0,30,0,0.2670033994035869,0.2011076931968715,0.7574067517408412,0.026928955046889847,150,30,0.75,48,3.7083333333333335,1.5,31.975,720,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,30,0,0,30,0,0.29895645787739067,0.21316386167431306,0.7574067517408412,0.029277980890344713,150,30,1.0,48,3.7083333333333335,1.5,25.966666666666665,720,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.17114422398217558,0.13502071723243295,0.5598858478358479,0.007629902166561369,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000009,,,18.0,0.23255813953488344,47.0,0.6072351421188623,0.0,0.0,0.013882081060324385,0.0425531914893617,0.0,0,2,55,8,,36,47,35,6.000000000000003,0.07751937984496118,6.400000000000003,0.08268733850129194,30,32,36
23,B,all_agents,,,40,30,10,0,30,0,0.27128402931540074,0.2035781225528908,0.7671104816712075,0.028102455734255204,154,30,0.75,48,3.7083333333333335,1.5,31.725,761,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,30,0,0,30,0,0.30442895594187097,0.21829084917890856,0.7671104816712075,0.030599423163689722,154,30,1.0,48,3.7083333333333335,1.5,25.633333333333333,761,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.17184924943599006,0.1370441200151299,0.5570864185966687,0.007428519513062506,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.30000000000008,,,18.5,0.21436848203939723,57.0,0.6604866743916564,0.0,0.0,0.013763653935068614,0.07017543859649122,0.0,0,4,28,16,,37,57,35,6.000000000000003,0.0695249130938586,4.800000000000002,0.05561993047508687,30,24,33
24,B,all_agents,,,40,30,10,0,30,0,0.2748298652683651,0.20434570277742534,0.7764260624043593,0.029339697552952293,158,30,0.75,48,3.7083333333333335,1.5,31.95,800,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,30,0,0.3089232990002157,0.21970403101702884,0.7764260624043593,0.03205965136125216,158,30,1.0,48,3.7083333333333335,1.5,25.933333333333334,800,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.17254956407281336,0.13823430973681505,0.5543009865036854,0.0072314894445156385,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000009,,,18.0,0.23255813953488344,47.0,0.6072351421188623,0.0,0.0,0.013254076800598877,0.0851063829787234,0.0,0,4,55,8,,36,47,35,6.000000000000003,0.07751937984496118,6.400000000000003,0.08268733850129194,30,32,35
25,B,all_agents,,,40,30,10,0,30,0,0.2786506824508368,0.20704997420437443,0.785369019908185,0.030561410346700627,161,30,0.75,48,3.7083333333333335,1.5,31.7,839,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,30,0,0.3137863105840249,0.22450395205787005,0.785369019908185,0.03346251912836033,161,30,1.0,48,3.7083333333333335,1.5,25.6,839,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.17324379805127244,0.1395177213896317,0.551529481571167,0.007043935629957358,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000008,,,18.0,0.2107728337236532,57.0,0.6674473067915685,0.0,0.0,0.01264920822523137,0.05263157894736842,0.0,0,3,25,18,,36,57,35,6.000000000000003,0.07025761124121777,4.400000000000001,0.051522248243559686,30,22,33
26,B,all_agents,,,40,30,10,0,30,0,0.2819588668687933,0.20601472433335255,0.7939542591118576,0.03181005974005127,167,30,0.75,48,3.7083333333333335,1.5,31.95,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
