step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
9,D,all_agents,,,40,9,10,21,9,0,0.2021583927427522,0.16744472760367526,0.5854415601123129,0.011329167478514814,29,20,0.5,0,0.0,0.0,32.625,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,participants_only,,,30,9,0,21,9,0,0.20830452949432707,0.1741000241844618,0.5854415601123129,0.011198694432147317,29,20,0.6666666666666666,0,0.0,0.0,26.833333333333332,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,nonparticipants_only,,,10,0,10,0,0,0,0.18371998248802754,0.15679767008612422,0.524934023140089,0.011267286653988594,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.30000000000007,19.5,0.22336769759450154,,,0.0,0.0,59.0,0.6758304696449021,0.01409940931523704,0.0847457627118644,0.0,0,5,27,19,39,,36,59,5.8000000000000025,0.06643757159221074,3.0000000000000004,0.034364261168384855,29,15,34
10,D,all_agents,,,40,9,10,21,9,0,0.2070857460893669,0.17100223048326701,0.5825143523117513,0.01147497435122514,32,21,0.525,0,0.0,0.0,32.575,259,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,participants_only,,,30,9,0,21,9,0,0.21465443286651717,0.17715490951371204,0.5825143523117513,0.011430296064263233,32,21,0.7,0,0.0,0.0,26.766666666666666,259,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,nonparticipants_only,,,10,0,10,0,0,0,0.18437968575791613,0.15681714532757346,0.5223093530243885,0.010921588977743549,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.50000000000007,19.5,0.23353293413173634,,,0.0,0.0,54.0,0.6467065868263467,0.016029194777302157,0.05555555555555555,0.0,0,3,45,13,39,,37,54,6.000000000000003,0.07185628742514967,4.000000000000001,0.047904191616766435,30,20,30
10,D,reachability,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,all_agents,,,40,9,10,21,9,0,0.21248690067453085,0.17341811198026377,0.5796017805501925,0.011792958864110775,34,21,0.525,0,0.0,0.0,32.4,291,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,participants_only,,,30,9,0,21,9,0,0.2216380273949025,0.18330718922385178,0.5796017805501925,0.011859859116914676,34,21,0.7,0,0.0,0.0,26.533333333333335,291,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,nonparticipants_only,,,10,0,10,0,0,0,0.18503352051341607,0.15846522295811155,0.5196978062592665,0.01058734066267148,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.30000000000008,19.5,0.2233676975945015,,,0.0,0.0,58.0,0.6643757159221071,0.016602876023989018,0.034482758620689655,0.0,0,2,24,17,39,,36,58,5.8000000000000025,0.06643757159221074,4.000000000000001,0.04581901489117981,29,20,35
12,D,all_agents,,,40,9,10,21,9,0,0.21750277301037788,0.1765763614091942,0.5838257130022139,0.01222973561282747,41,23,0.575,0,0.0,0.0,32.5,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,participants_only,,,30,9,0,21,9,0,0.22810994398304413,0.1880838815421078,0.5838257130022139,0.012434460045804088,41,23,0.7666666666666667,0,0.0,0.0,26.666666666666668,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,nonparticipants_only,,,10,0,10,0,0,0,0.18568126009237906,0.15985007633850173,0.5170993172279702,0.010265417401377134,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.50000000000009,19.5,0.24223602484472023,,,0.0,0.0,51.0,0.6335403726708068,0.016910670017712043,0.13725490196078433,0.0,0,7,46,13,39,,37,51,5.8000000000000025,0.07204968944099374,4.200000000000001,0.052173913043478216,29,21,32
13,D,all_agents,,,40,11,10,19,11,0,0.22274883111837793,0.18059792433422436,0.6004726844821253,0.012723880217079682,45,24,0.6,0,0.0,0.0,32.3,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,participants_only,,,30,11,0,19,11,0,0.23489056025752286,0.19221743095636545,0.6004726844821253,0.013057857531851902,45,24,0.8,0,0.0,0.0,26.4,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,nonparticipants_only,,,10,0,10,0,0,0,0.18632364370094306,0.16008827327173258,0.5145138206418304,0.009952889234902684,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.50000000000009,19.5,0.22285714285714264,,,0.0,0.0,58.0,0.6628571428571423,0.016164369087211583,0.06896551724137931,0.0,0,4,23,16,39,,35,58,5.600000000000002,0.06399999999999996,4.400000000000001,0.05028571428571425,28,22,35
14,D,all_agents,,,40,12,10,18,12,0,0.22729229751815241,0.1814791927282327,0.6164537771028403,0.013309193257893197,48,24,0.6,0,0.0,0.0,32.4,386,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,participants_only,,,30,12,0,18,12,0,0.24073599978240495,0.19351288533686611,0.6164537771028403,0.013806727026788299,48,24,0.8,0,0.0,0.0,26.533333333333335,386,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,nonparticipants_only,,,10,0,10,0,0,0,0.18696119072539477,0.1607579204944574,0.5119412515386212,0.009647794384369463,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,19.0,0.23573200992555807,,,0.0,0.0,51.0,0.6327543424317612,0.015528157935034929,0.058823529411764705,0.0,0,3,46,12,38,,35,51,5.8000000000000025,0.07196029776674934,4.800000000000002,0.05955334987593048,29,24,30
15,D,all_agents,,,40,13,10,17,13,0,0.23260456998074386,0.18270827313707877,0.6317956260187267,0.014042989548022753,54,26,0.65,0,0.0,0.0,32.2,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,participants_only,,,30,13,0,17,13,0,0.24760857349789242,0.19641348251732166,0.6317956260187267,0.01470503419164727,54,26,0.8666666666666667,0,0.0,0.0,26.266666666666666,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,nonparticipants_only,,,10,0,10,0,0,0,0.18759255942929823,0.16235078590188431,0.5093815452809282,0.009355414158637927,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.50000000000009,19.5,0.22285714285714264,,,0.0,0.0,58.0,0.6628571428571423,0.01637105737236662,0.10344827586206896,0.0,0,6,24,16,39,,36,58,5.400000000000002,0.06171428571428568,4.600000000000001,0.05257142857142854,27,23,36
16,D,all_agents,,,40,17,10,13,17,0,0.23770456277815422,0.18526769518038205,0.6465238009779777,0.014929126822398433,61,26,0.65,0,0.0,0.0,32.4,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,participants_only,,,30,17,0,13,17,0,0.2541997885427368,0.1984110673302391,0.6465238009779777,0.015793399840983158,61,26,0.8666666666666667,0,0.0,0.0,26.533333333333335,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,nonparticipants_only,,,10,0,10,0,0,0,0.18821888548440657,0.16269137547382717,0.5068346375545235,0.009071198090349682,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000007,19.0,0.23869346733668323,,,0.0,0.0,50.0,0.6281407035175874,0.017443400569669806,0.14,0.0,0,7,49,13,38,,35,50,5.400000000000002,0.06783919597989947,5.200000000000002,0.06532663316582912,27,26,31
17,D,all_agents,,,40,20,10,10,20,0,0.2421712518795432,0.1879255099155285,0.6606628489388586,0.015685387909620256,64,26,0.65,0,0.0,0.0,32.2,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,20,0,10,20,0,0.25994824334712036,0.20004719834559045,0.6606628489388586,0.016718144294233704,64,26,0.8666666666666667,0,0.0,0.0,26.266666666666666,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.18884027747681165,0.1625593929679314,0.5043004643667509,0.00879486164812017,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.70000000000007,19.5,0.2223489167616874,,,0.0,0.0,58.0,0.6613454960091214,0.01404650228610423,0.05172413793103448,0.0,0,3,23,16,39,,36,58,5.400000000000002,0.06157354618015961,4.800000000000002,0.05473204104903076,27,24,36
18,D,all_agents,,,40,21,10,9,21,0,0.24653352737741216,0.18947595836308348,0.6742363349813043,0.016575544415953884,68,26,0.65,0,0.0,0.0,32.4,528,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,21,0,9,21,0,0.26555934990353663,0.20296337615313087,0.6742363349813043,0.01780979052854308,68,26,0.8666666666666667,0,0.0,0.0,26.533333333333335,528,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.18945605979903873,0.16174659600309174,0.5017789620449171,0.008529023004639268,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,17.5,0.22407170294494216,,,0.0,0.0,50.0,0.6402048655569775,0.015577600821942617,0.08,0.0,0,4,48,13,35,,32,50,5.400000000000002,0.06914212548015361,5.200000000000002,0.0665813060179257,27,26,29
19,D,all_agents,,,40,22,10,8,22,0,0.2512369424047015,0.19504374733077373,0.6872668815820522,0.0174364900401947,71,26,0.65,0,0.0,0.0,32.2,563,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,22,0,8,22,0,0.27162708505938965,0.20355654982747168,0.6872668815820522,0.018828119823889888,71,26,0.8666666666666667,0,0.0,0.0,26.266666666666666,563,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.19006651444063705,0.16132857574393272,0.4992700672346925,0.00827250567936675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.50000000000006,19.5,0.22285714285714273,,,0.0,0.0,58.0,0.6628571428571425,0.014733706837077589,0.05172413793103448,0.0,0,3,21,17,39,,36,58,5.200000000000002,0.059428571428571414,4.800000000000002,0.05485714285714284,26,24,36
20,D,all_agents,,,40,27,10,3,27,0,0.2556404615907924,0.19698169277187855,0.6997762063187701,0.01850766284619565,76,26,0.65,0,0.0,0.0,32.4,602,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,27,0,3,27,0,0.2772965010204997,0.20484536440921522,0.6997762063187701,0.020126716849175167,76,26,0.8666666666666667,0,0.0,0.0,26.533333333333335,602,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.19067234330167046,0.16331832943598285,0.49677371689851907,0.008022692311884645,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.60000000000008,17.0,0.21907216494845339,,,0.0,0.0,50.0,0.6443298969072159,0.01583379896187989,0.1,0.0,0,5,48,13,34,,32,50,5.400000000000002,0.06958762886597934,5.200000000000002,0.06701030927835047,27,26,29
20,D,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,27,10,3,26,1,0.2597343875560567,0.20039996252161607,0.7117851580660193,0.019448183719240404,80,26,0.65,0,0.0,0.0,32.2,633,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,27,0,3,26,1,0.2825549578763394,0.21016650533311898,0.7117851580660193,0.02125347312180874,80,26,0.8666666666666667,0,0.0,0.0,26.266666666666666,633,,,,,,,,,,,,,,,,,,,,,,,,,,,
