step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.16717524004143544,0.14948332689691143,0.44130612378830497,0.00673014645905464,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.4000000000001,,,20.0,0.23980815347721793,51.0,0.6115107913669057,0.0,0.0,0.015587357624730664,0.09803921568627451,0.0,0,5,7,50,,40,51,38,7.0000000000000036,0.08393285371702632,5.400000000000002,0.06474820143884887,35,27,41
15,C,all_agents,,,40,19,10,11,19,0,0.23592412629608184,0.18260891715940133,0.7150880468690158,0.016201532775463764,78,29,0.725,0,0.0,0.0,31.5,451,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,19,0,11,19,0,0.2585948917404475,0.2250313786182262,0.7150880468690158,0.017378162390909013,78,29,0.9666666666666667,0,0.0,0.0,25.333333333333332,451,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.16791182996298504,0.15099207224459776,0.4390995931693634,0.006504080659126713,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.1000000000001,,,19.5,0.22648083623693355,55.0,0.6387921022067357,0.0,0.0,0.014631974138101645,0.10909090909090909,0.0,0,6,12,30,,39,55,36,6.000000000000003,0.06968641114982574,5.600000000000002,0.06504065040650402,30,28,41
16,C,all_agents,,,40,20,10,10,20,0,0.24055850418559935,0.1846106435660878,0.7264845249942552,0.017130824788375586,84,29,0.725,0,0.0,0.0,31.425,487,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,20,0,10,20,0,0.2645303540405475,0.22949321372863582,0.7264845249942552,0.018447529238351416,84,29,0.9666666666666667,0,0.0,0.0,25.233333333333334,487,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.16864295462075488,0.15348800901185605,0.4369040952035166,0.006284916412829957,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.3000000000001,,,19.5,0.2340936374549817,51.0,0.6122448979591829,0.0,0.0,0.015328524221505622,0.11764705882352941,0.0,0,6,5,50,,39,51,36,7.0000000000000036,0.0840336134453781,5.8000000000000025,0.06962785114045614,35,29,39
17,C,all_agents,,,40,21,10,9,21,0,0.24518584179245678,0.1858922007435599,0.737425143994485,0.018119408730468484,89,29,0.725,0,0.0,0.0,31.225,523,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,21,0,9,21,0,0.27045831460621605,0.23138437106221482,0.737425143994485,0.019580002425867007,89,29,0.9666666666666667,0,0.0,0.0,24.966666666666665,523,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.16936842335117894,0.15414543845838166,0.434719574727499,0.006073253058806492,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.5000000000001,,,19.5,0.22807017543859623,54.0,0.6315789473684204,0.0,0.0,0.01481102059535152,0.09259259259259259,0.0,0,5,11,32,,39,54,36,6.200000000000003,0.07251461988304088,5.8000000000000025,0.06783625730994147,31,29,42
