step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.20160635337717295,0.15203029297389808,0.5493717831393976,0.011601145414771852,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.8000000000001,,,18.0,0.20979020979020954,56.0,0.6526806526806519,0.0,0.0,0.012968278346532462,0.14285714285714285,0.0,0,8,26,11,,36,56,34,5.8000000000000025,0.06759906759906756,6.000000000000003,0.06993006993006988,29,30,33
26,D,all_agents,,,40,30,10,0,30,0,0.29050000735330656,0.2102408371614603,0.7781830374380597,0.030092771748971976,138,30,0.75,0,0.0,0.0,31.35,853,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,participants_only,,,30,30,0,0,30,0,0.3199516211051494,0.23583901763083193,0.7781830374380597,0.03288138426799788,138,30,1.0,0,0.0,0.0,25.133333333333333,853,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,nonparticipants_only,,,10,0,10,0,0,0,0.20214516609777805,0.15154333512708865,0.5466249242237006,0.011318163560841414,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000008,,,17.5,0.2275682704811441,47.0,0.6111833550065013,0.0,0.0,0.012757907097388594,0.14893617021276595,0.0,0,7,53,8,,35,47,34,6.400000000000003,0.08322496749024703,6.000000000000003,0.07802340702210658,32,30,42
27,D,all_agents,,,40,30,10,0,30,0,0.29400245837679917,0.21129396191787864,0.7870557159405374,0.031188481023320377,142,30,0.75,0,0.0,0.0,31.125,890,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,participants_only,,,30,30,0,0,30,0,0.32444322785523105,0.23705692256722855,0.7870557159405374,0.034197894081221335,142,30,1.0,0,0.0,0.0,24.833333333333332,890,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,nonparticipants_only,,,10,0,10,0,0,0,0.20268014994150343,0.15237371595840826,0.543891799602582,0.011040556492349115,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000009,,,17.5,0.20612485276796208,56.0,0.6595995288574786,0.0,0.0,0.011952367559527307,0.07142857142857142,0.0,0,4,25,13,,35,56,34,5.400000000000002,0.06360424028268546,6.000000000000003,0.07067137809187275,27,30,32
28,D,all_agents,,,40,30,10,0,30,0,0.2971382404979588,0.21287863770926707,0.7955734873029159,0.03229593163585792,147,30,0.75,0,0.0,0.0,31.35,928,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,participants_only,,,30,30,0,0,30,0,0.328447474735111,0.2387858810111121,0.7955734873029159,0.035549716569600695,147,30,1.0,0,0.0,0.0,25.133333333333333,928,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,nonparticipants_only,,,10,0,10,0,0,0,0.20321053778650217,0.15456041857858932,0.5411723406045691,0.01077135905242726,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000009,,,17.5,0.22756827048114409,47.0,0.6111833550065012,0.0,0.0,0.0122838019238896,0.10638297872340426,0.0,0,5,53,8,,35,47,34,6.400000000000003,0.08322496749024702,6.000000000000003,0.07802340702210657,32,30,42
29,D,all_agents,,,40,30,10,0,30,0,0.30061908125596803,0.21534577231288665,0.8037505478107992,0.033560702655874144,153,30,0.75,0,0.0,0.0,31.125,969,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,participants_only,,,30,30,0,0,30,0,0.3329129548068987,0.24198531060065553,0.8037505478107992,0.037073917821599044,153,30,1.0,0,0.0,0.0,24.833333333333332,969,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,nonparticipants_only,,,10,0,10,0,0,0,0.20373746060317605,0.1577287710773867,0.5384664789015462,0.010506325931617454,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000009,,,17.5,0.20612485276796208,56.0,0.6595995288574786,0.0,0.0,0.011912430104650519,0.10714285714285714,0.0,0,6,25,13,,35,56,34,5.400000000000002,0.06360424028268546,6.000000000000003,0.07067137809187275,27,30,32
30,D,all_agents,,,40,30,10,0,29,1,0.3038007329746642,0.21622969661040198,0.8116005258983673,0.03461800757755228,158,30,0.75,0,0.0,0.0,31.35,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,participants_only,,,30,30,0,0,29,1,0.3369809700404181,0.2473088304492938,0.8116005258983673,0.03833731413628157,158,30,1.0,0,0.0,0.0,25.133333333333333,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,nonparticipants_only,,,10,0,10,0,0,0,0.20426002177740246,0.1576649041071093,0.5357741465070385,0.010248950320488878,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.7000000000001,,,17.5,0.22816166883963462,47.0,0.6127770534550188,0.0,0.0,0.012487572027277313,0.10638297872340426,0.0,0,5,53,9,,35,47,34,6.200000000000003,0.0808344198174706,6.000000000000003,0.07822685788787477,31,30,42
30,D,reachability,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,all_agents,,,40,30,10,0,29,1,0.30718546233266636,0.2195670311017851,0.8191365048624326,0.03577885085274266,165,30,0.75,0,0.0,0.0,31.125,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,participants_only,,,30,30,0,0,29,1,0.34132092853608403,0.25110966827577613,0.8191365048624326,0.0397122244386889,165,30,1.0,0,0.0,0.0,24.833333333333332,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,nonparticipants_only,,,10,0,10,0,0,0,0.20477906372241345,0.15859852400900437,0.5330952757745033,0.009995969459807946,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.20000000000009,,,17.0,0.201900237529691,56.0,0.6650831353919233,0.0,0.0,0.011775578777772938,0.125,0.0,0,7,24,14,,34,56,34,5.200000000000002,0.061757719714964326,6.000000000000003,0.07125890736342039,26,30,32
32,D,all_agents,,,40,30,10,0,29,1,0.30983960056935866,0.22100275526524987,0.8263710446679353,0.036876788521425063,169,30,0.75,0,0.0,0.0,31.35,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,participants_only,,,30,30,0,0,29,1,0.3446881946500137,0.24985411993439727,0.8263710446679353,0.0410612724303658,169,30,1.0,0,0.0,0.0,25.133333333333333,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,nonparticipants_only,,,10,0,10,0,0,0,0.20529381832739352,0.1624519785635114,0.5304297993956308,0.009750242681823677,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.20000000000009,,,17.0,0.22309711286089212,47.0,0.6167979002624665,0.0,0.0,0.010953229640963461,0.0851063829787234,0.0,0,4,53,9,,34,47,33,6.200000000000003,0.0813648293963254,6.000000000000003,0.0787401574803149,31,30,41
33,D,all_agents,,,40,30,10,0,29,1,0.31305677411822624,0.22109419580342338,0.8333162028812179,0.03805464836940625,177,30,0.75,0,0.0,0.0,31.125,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,participants_only,,,30,30,0,0,29,1,0.3488074183864585,0.24910664262780194,0.8333162028812179,0.04245718594750544,177,30,1.0,0,0.0,0.0,24.833333333333332,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,nonparticipants_only,,,10,0,10,0,0,0,0.20580484131352944,0.16431295286917275,0.5277776503986527,0.009509732847984419,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.70000000000009,,,16.5,0.19713261648745498,56.0,0.66905615292712,0.0,0.0,0.011399187422522454,0.14285714285714285,0.0,0,8,24,14,,33,56,33,5.200000000000002,0.06212664277180402,6.000000000000003,0.07168458781362003,26,30,31
34,D,all_agents,,,40,30,10,0,29,1,0.3158471368385101,0.22175041743731544,0.8399835547659692,0.03913529227644742,183,30,0.75,0,0.0,0.0,31.35,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,participants_only,,,30,30,0,0,29,1,0.35235901592369046,0.2519765845445944,0.8399835547659692,0.04375560122610316,183,30,1.0,0,0.0,0.0,25.133333333333333,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,nonparticipants_only,,,10,0,10,0,0,0,0.20631149958296893,0.16387594138649764,0.5251387621466593,0.009276957655510204,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,step_totals,,,,,,,,,,,,,,,,,,,,,75.50000000000009,,,16.5,0.21854304635761565,47.0,0.62251655629139,0.0,0.0,0.01153572895956266,0.1276595744680851,0.0,0,6,53,10,,33,47,33,6.000000000000003,0.07947019867549664,6.000000000000003,0.07947019867549664,30,30,41
35,D,all_agents,,,40,30,10,0,28,2,0.3190414968427598,0.22187991617034286,0.8463842125753305,0.04026882491600881,192,30,0.75,0,0.0,0.0,31.125,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,participants_only,,,30,30,0,0,28,2,0.35645028578244664,0.2560500056149766,0.8463842125753305,0.04507848882832084,192,30,1.0,0,0.0,0.0,24.833333333333332,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,nonparticipants_only,,,10,0,10,0,0,0,0.20681513002369903,0.16545769235849223,0.522513068335926,0.009046823299864212,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.30000000000008,,,15.5,0.18833535844471427,56.0,0.6804374240583225,0.0,0.0,0.011573595895902926,0.16071428571428573,0.0,0,9,22,16,,31,56,32,4.800000000000002,0.05832320777642767,6.000000000000003,0.07290400972053458,24,30,31
36,D,all_agents,,,40,30,10,0,28,2,0.3213609382342281,0.2229851019562225,0.8525288440723172,0.041286292517440315,197,30,0.75,0,0.0,0.0,31.35,1251,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,participants_only,,,30,30,0,0,28,2,0.3593763564512256,0.2558357074073685,0.8525288440723172,0.04632659592817511,197,30,1.0,0,0.0,0.0,25.133333333333333,1251,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,nonparticipants_only,,,10,0,10,0,0,0,0.2073146835832357,0.16841213176722092,0.5199005029942464,0.008823318018677279,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000008,,,16.0,0.2139037433155078,47.0,0.6283422459893041,0.0,0.0,0.01017526133964965,0.10638297872340426,0.0,0,5,52,11,,32,47,33,5.8000000000000025,0.0775401069518716,6.000000000000003,0.08021390374331545,29,30,39
37,D,all_agents,,,40,30,10,0,28,2,0.3244272100436757,0.22349242726047816,0.8584276903094246,0.04240106559816025,204,30,0.75,0,0.0,0.0,31.125,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,participants_only,,,30,30,0,0,28,2,0.36329950477499673,0.2557062090337117,0.8584276903094246,0.047621960291556284,204,30,1.0,0,0.0,0.0,24.833333333333332,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,nonparticipants_only,,,10,0,10,0,0,0,0.20781032584971237,0.1703077439226326,0.5173010004792752,0.008605717945827821,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000008,,,14.5,0.17923362175525323,56.0,0.6922126081582194,0.0,0.0,0.01143591090652471,0.125,0.0,0,7,20,18,,29,56,30,4.400000000000001,0.05438813349814582,6.000000000000003,0.07416563658838068,22,30,31
38,D,all_agents,,,40,30,10,0,28,2,0.32680733470385526,0.22457387361851525,0.8640905826970475,0.043376352563910286,209,30,0.75,0,0.0,0.0,31.35,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,participants_only,,,30,30,0,0,28,2,0.3663089800033151,0.2553779759731153,0.8640905826970475,0.048795985209377814,209,30,1.0,0,0.0,0.0,25.133333333333333,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,nonparticipants_only,,,10,0,10,0,0,0,0.2083023988054757,0.17113127676826528,0.5147144954768788,0.008392894851135627,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000009,,,16.0,0.2133333333333331,47.0,0.6266666666666659,0.0,0.0,0.010372840293013998,0.10638297872340426,0.0,0,5,52,10,,32,47,33,6.000000000000003,0.07999999999999995,6.000000000000003,0.07999999999999995,30,30,38
39,D,all_agents,,,40,30,10,0,28,2,0.3295570603408187,0.22459158286526,0.8695269593891656,0.04450870597504976,214,30,0.75,0,0.0,0.0,31.125,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,participants_only,,,30,30,0,0,28,2,0.36981244688212206,0.2550455417725296,0.8695269593891656,0.05013466279019472,214,30,1.0,0,0.0,0.0,24.833333333333332,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,nonparticipants_only,,,10,0,10,0,0,0,0.2087909007169087,0.17251528519093529,0.5121409229994943,0.008184881782537925,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000008,,,14.5,0.17923362175525323,56.0,0.6922126081582194,0.0,0.0,0.010516294657005352,0.08928571428571429,0.0,0,5,18,18,,29,56,30,4.400000000000001,0.05438813349814582,6.000000000000003,0.07416563658838068,22,30,31
40,D,all_agents,,,40,30,10,0,27,3,0.33182620831528176,0.22520098414274764,0.874745881013599,0.04546100741182775,219,30,0.75,0,0.0,0.0,31.35,1418,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,participants_only,,,30,30,0,0,27,3,0.3726765458152564,0.2560593459061192,0.874745881013599,0.051278323954846154,219,30,1.0,0,0.0,0.0,25.133333333333333,1418,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,nonparticipants_only,,,10,0,10,0,0,0,0.20927519581535772,0.17636708976546095,0.5095802183844969,0.007984056896430494,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000008,,,16.0,0.2139037433155078,47.0,0.6283422459893041,0.0,0.0,0.010071386249363216,0.10638297872340426,0.0,0,5,52,11,,32,47,33,5.8000000000000025,0.0775401069518716,6.000000000000003,0.08021390374331545,29,30,38
40,D,reachability,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,all_agents,,,40,30,10,0,26,4,0.3344114985145819,0.22830469109547574,0.879756045773055,0.04653099107748284,225,30,0.75,0,0.0,0.0,31.125,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,participants_only,,,30,30,0,0,26,4,0.37596317010941155,0.25701694236633577,0.879756045773055,0.05253983849689991,225,30,1.0,0,0.0,0.0,24.833333333333332,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,nonparticipants_only,,,10,0,10,0,0,0,0.2097564837300928,0.17750954796062585,0.5070323172925744,0.007785951871336731,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000007,,,13.0,0.1645569620253163,56.0,0.7088607594936702,0.0,0.0,0.010327729200974769,0.10714285714285714,0.0,0,6,15,20,,26,56,29,4.000000000000001,0.05063291139240503,6.000000000000003,0.07594936708860756,20,30,31
42,D,all_agents,,,40,30,10,0,26,4,0.3363337302001646,0.2290441421630418,0.8845658039421328,0.047359936954913466,229,30,0.75,0,0.0,0.0,31.35,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,participants_only,,,30,30,0,0,26,4,0.3783669060804627,0.25746065138019514,0.8845658039421328,0.0535485439441766,229,30,1.0,0,0.0,0.0,25.133333333333333,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,nonparticipants_only,,,10,0,10,0,0,0,0.21023420255927042,0.17906150076894417,0.5044971557061115,0.007592661492115197,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.6000000000001,,,16.0,0.21447721179624638,47.0,0.6300268096514737,0.0,0.0,0.009009944230277851,0.0851063829787234,0.0,0,4,50,12,,32,47,32,5.600000000000002,0.07506702412868627,6.000000000000003,0.08042895442359242,28,30,38
43,D,all_agents,,,40,30,10,0,26,4,0.3389297231904789,0.22892750453787764,0.8891831717844475,0.0485068725398502,235,30,0.75,0,0.0,0.0,31.125,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,participants_only,,,30,30,0,0,26,4,0.3816700948033365,0.25660028279924385,0.8891831717844475,0.0549011127697262,235,30,1.0,0,0.0,0.0,24.833333333333332,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,nonparticipants_only,,,10,0,10,0,0,0,0.21070860835190608,0.1812555292711981,0.501974669927581,0.00740327946296021,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.30000000000008,,,12.5,0.1596424010217112,56.0,0.7151979565772661,0.0,0.0,0.01048020532194397,0.10714285714285714,0.0,0,6,15,21,,25,56,29,3.800000000000001,0.04853128991060022,6.000000000000003,0.07662835249042141,19,30,31
44,D,all_agents,,,40,30,10,0,26,4,0.3408679590489552,0.2292950224250777,0.8936158449130696,0.049304094381996455,239,30,0.75,0,0.0,0.0,31.35,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,participants_only,,,30,30,0,0,26,4,0.38409755032704623,0.25626962025904393,0.8936158449130696,0.055857002460602774,239,30,1.0,0,0.0,0.0,25.133333333333333,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,nonparticipants_only,,,10,0,10,0,0,0,0.21117918521468224,0.18395650131752142,0.49946479657794307,0.007219799401327899,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.6000000000001,,,16.0,0.21447721179624638,47.0,0.6300268096514737,0.0,0.0,0.00908865216931811,0.0851063829787234,0.0,0,4,51,12,,32,47,33,5.600000000000002,0.07506702412868627,6.000000000000003,0.08042895442359242,28,30,38
45,D,all_agents,,,40,30,10,0,25,5,0.3431068912414411,0.23037995655048937,0.8978712111165468,0.0503867047396519,246,30,0.75,0,0.0,0.0,31.125,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,participants_only,,,30,30,0,0,25,5,0.3869270330284907,0.2553579409609732,0.8978712111165468,0.057154712838766455,246,30,1.0,0,0.0,0.0,24.833333333333332,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,nonparticipants_only,,,10,0,10,0,0,0,0.2116464658802923,0.18492270733325242,0.49696747259505336,0.007040222527462652,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.30000000000008,,,12.5,0.1596424010217112,56.0,0.7151979565772661,0.0,0.0,0.00940275021001655,0.125,0.0,0,7,15,21,,25,56,29,3.800000000000001,0.04853128991060022,6.000000000000003,0.07662835249042141,19,30,31
46,D,all_agents,,,40,30,10,0,23,7,0.3447622951752106,0.2325976825386696,0.901956362671885,0.05118608810643493,255,30,0.75,0,0.0,0.0,31.35,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,participants_only,,,30,30,0,0,23,7,0.388979580677853,0.2590947774443533,0.901956362671885,0.05813924300890763,255,30,1.0,0,0.0,0.0,25.133333333333333,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,nonparticipants_only,,,10,0,10,0,0,0,0.21211043866728344,0.18500083792050015,0.4944826352320781,0.006864603352350545,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,,,15.0,0.20380434782608672,47.0,0.6385869565217385,0.0,0.0,0.008342632339589946,0.19148936170212766,0.0,0,9,50,13,,30,47,32,5.600000000000002,0.07608695652173908,6.000000000000003,0.08152173913043473,28,30,38
47,D,all_agents,,,40,30,10,0,25,5,0.347154784888809,0.23203649279675495,0.9058781081650096,0.052266641878539404,267,30,0.75,0,0.0,0.0,31.125,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,participants_only,,,30,30,0,0,25,5,0.39201584634867626,0.2583960369808034,0.9058781081650096,0.059408393838214515,267,30,1.0,0,0.0,0.0,24.833333333333332,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,nonparticipants_only,,,10,0,10,0,0,0,0.21257160050920737,0.18673191895927604,0.4920102220559177,0.006691207975842255,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.80000000000007,,,12.0,0.1542416452442158,56.0,0.719794344473007,0.0,0.0,0.00996264063538883,0.21428571428571427,0.0,0,12,14,21,,24,56,29,3.800000000000001,0.04884318766066835,6.000000000000003,0.07712082262210794,19,30,31
48,D,all_agents,,,40,30,10,0,23,7,0.34891284766384956,0.2321570146226606,0.9096429838384092,0.053071538913955545,270,30,0.75,0,0.0,0.0,31.35,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,participants_only,,,30,30,0,0,23,7,0.3942075423524225,0.258482756437787,0.9096429838384092,0.0603808324673857,270,30,1.0,0,0.0,0.0,25.133333333333333,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,nonparticipants_only,,,10,0,10,0,0,0,0.21302876359813078,0.1893239432653868,0.48955017094563813,0.006524345850492615,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,,,15.0,0.20380434782608672,47.0,0.6385869565217385,0.0,0.0,0.008703152330826941,0.06382978723404255,0.0,0,3,50,13,,30,47,32,5.600000000000002,0.07608695652173908,6.000000000000003,0.08152173913043473,28,30,38
49,D,all_agents,,,40,30,10,0,23,7,0.3508787157120873,0.23142963552429585,0.9132572644848729,0.054116676740221394,277,30,0.75,0,0.0,0.0,31.125,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,participants_only,,,30,30,0,0,23,7,0.39667746737639376,0.25792216158863795,0.9132572644848729,0.06164475431748834,277,30,1.0,0,0.0,0.0,24.833333333333332,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,nonparticipants_only,,,10,0,10,0,0,0,0.2134824607191677,0.19080736385978303,0.4871024200909099,0.006362136160314727,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.80000000000007,,,11.0,0.14322916666666655,56.0,0.7291666666666661,0.0,0.0,0.008808424863337433,0.125,0.0,0,7,14,21,,22,56,28,3.800000000000001,0.04947916666666664,6.000000000000003,0.07812499999999997,19,30,29
50,D,all_agents,,,40,30,10,0,23,7,0.35254309275128726,0.23316575635389986,0.916726973905478,0.054877386317714924,282,30,0.75,0,0.0,0.0,31.35,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,participants_only,,,30,30,0,0,23,7,0.39874640268852773,0.2577561992232199,0.916726973905478,0.06256324517766872,282,30,1.0,0,0.0,0.0,25.133333333333333,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,nonparticipants_only,,,10,0,10,0,0,0,0.2139331629395659,0.19294570038698067,0.48466690799045536,0.006202859547973127,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,,,15.0,0.20380434782608672,47.0,0.6385869565217385,0.0,0.0,0.008418900042107063,0.10638297872340426,0.0,0,5,50,13,,30,47,32,5.600000000000002,0.07608695652173908,6.000000000000003,0.08152173913043473,28,30,38
50,D,reachability,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,all_agents,,,40,30,10,0,23,7,0.3544494259771321,0.23432673230846054,0.9200578949492588,0.05587915501213891,290,30,0.75,0,0.0,0.0,31.125,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,participants_only,,,30,30,0,0,23,7,0.4011389638666149,0.2570270755296882,0.9200578949492588,0.06377030940467615,290,30,1.0,0,0.0,0.0,24.833333333333332,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,nonparticipants_only,,,10,0,10,0,0,0,0.21438081230868367,0.1954862075620014,0.48224357345050306,0.006046736454525774,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000007,,,11.0,0.14285714285714274,56.0,0.7272727272727266,0.0,0.0,0.008613851129617963,0.14285714285714285,0.0,0,8,14,20,,22,56,26,4.000000000000001,0.05194805194805191,6.000000000000003,0.07792207792207788,20,30,27
52,D,all_agents,,,40,30,10,0,23,7,0.3561367296952671,0.23500702051922562,0.9232555791512884,0.056575521145996156,296,30,0.75,0,0.0,0.0,31.35,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,participants_only,,,30,30,0,0,23,7,0.4032404995248218,0.2582388718519202,0.9232555791512884,0.064594354254804,296,30,1.0,0,0.0,0.0,25.133333333333333,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,nonparticipants_only,,,10,0,10,0,0,0,0.21482542020660308,0.19694014480122884,0.47983235558325055,0.005893840233704644,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,step_totals,,,,,,,,,,,,,,,,,,,,,73.60000000000008,,,15.0,0.20380434782608672,47.0,0.6385869565217385,0.0,0.0,0.008514527112041053,0.1276595744680851,0.0,0,6,50,13,,30,47,32,5.600000000000002,0.07608695652173908,6.000000000000003,0.08152173913043473,28,30,38
