step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
13,B,nonparticipants_only,,,10,0,10,0,0,0,0.16339972574828052,0.12091215719708015,0.509658079752241,0.009588238143392826,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.70000000000009,0.1,0.0011273957158962785,20.0,0.2254791431792557,57.0,0.6426155580608788,0.0,0.0,0.01542634684155945,0.14035087719298245,0.0,0,8,12,23,1,40,57,36,6.000000000000003,0.06764374295377674,5.600000000000002,0.06313416009019163,30,28,38
14,B,all_agents,,,40,15,10,15,15,0,0.22860669765237637,0.18736399559087288,0.6224037460615823,0.01645468038810324,136,30,0.75,60,3.316666666666667,1.6833333333333333,31.425,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,participants_only,,,30,15,0,15,15,0,0.2500856882047508,0.2096338450216805,0.6224037460615823,0.016997365582152354,136,30,1.0,60,3.316666666666667,1.6833333333333333,25.233333333333334,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.16416972599525306,0.12367197475086533,0.5071097893534797,0.009290460384168012,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.00000000000009,,,19.0,0.21839080459770094,56.0,0.6436781609195396,0.0,0.0,0.01520437265643851,0.10714285714285714,0.08333333333333341,1,6,10,38,,38,56,36,6.000000000000003,0.06896551724137927,6.000000000000003,0.06896551724137927,30,30,33
15,B,all_agents,,,40,18,10,12,18,0,0.2336631802856764,0.19091470338843902,0.637507596219119,0.017310691964660955,142,30,0.75,62,3.661290322580645,1.6612903225806452,31.375,486,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,18,0,12,18,0,0.2565729626802118,0.21028701065677935,0.637507596219119,0.017981094535866323,142,30,1.0,62,3.661290322580645,1.6612903225806452,25.166666666666668,486,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.16493383310207016,0.12630863812244636,0.5045742404067123,0.009001186698665271,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.40000000000008,,,20.0,0.2314814814814813,55.0,0.6365740740740735,0.0,0.0,0.015847080446484103,0.07272727272727272,0.1754385964912282,2,4,13,27,,40,55,35,6.000000000000003,0.06944444444444442,5.400000000000002,0.06249999999999997,30,27,40
16,B,all_agents,,,40,21,10,9,21,0,0.23904528375723386,0.1940222002954874,0.6520072923703543,0.018225936051727457,149,30,0.75,62,3.661290322580645,1.6612903225806452,31.3,529,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,21,0,9,21,0,0.2634967451283549,0.2141300571073779,0.6520072923703543,0.019001432667358483,149,30,1.0,62,3.661290322580645,1.6612903225806452,25.066666666666666,529,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.16569089964387057,0.12567709493183413,0.5020513692046787,0.008724958646633259,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.1000000000001,,,18.5,0.2199762187871579,54.0,0.6420927467300825,0.0,0.0,0.017219122238484156,0.12962962962962962,0.0,0,7,12,40,,37,54,34,6.000000000000003,0.07134363852556476,5.600000000000002,0.06658739595719378,30,28,31
17,B,all_agents,,,40,22,10,8,22,0,0.24393128561414745,0.19899060529147738,0.6659270006755401,0.019152541211460015,154,30,0.75,62,3.661290322580645,1.6612903225806452,31.25,567,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,22,0,8,22,0,0.2697611558769948,0.21541744494341336,0.6659270006755401,0.02004837348298354,154,30,1.0,62,3.661290322580645,1.6612903225806452,25.0,567,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.16644167482560546,0.12604692306372017,0.49954111235865534,0.00845885802334314,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.60000000000011,,,20.0,0.2336448598130838,54.0,0.6308411214953263,0.0,0.0,0.015551657230096598,0.09259259259259259,0.0,0,5,12,28,,40,54,36,6.000000000000003,0.07009345794392517,5.600000000000002,0.06542056074766349,30,28,42
18,B,all_agents,,,40,24,10,6,24,0,0.24873547322114362,0.20319374244645305,0.6792899206485186,0.02026963906461343,162,30,0.75,62,3.661290322580645,1.6612903225806452,31.25,608,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,24,0,6,24,0,0.2759183887104455,0.21771305422044224,0.6792899206485186,0.021337006989433405,162,30,1.0,62,3.661290322580645,1.6612903225806452,25.0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.16718672675323806,0.12571394711968342,0.49704340679686204,0.008200604556171179,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.70000000000009,,,18.5,0.22370012091898403,53.0,0.6408706166868191,0.0,0.0,0.01588228935312203,0.1509433962264151,0.0,0,8,14,38,,37,53,32,6.000000000000003,0.07255139056831918,5.200000000000002,0.06287787182587662,30,26,33
19,B,all_agents,,,40,24,10,6,24,0,0.2530942723161811,0.20687727838715375,0.6921183238225779,0.021231008061582783,166,30,0.75,62,3.661290322580645,1.6612903225806452,31.225,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,24,0,6,24,0,0.2814837904258781,0.22314254757825006,0.6921183238225779,0.022433599639527037,166,30,1.0,62,3.661290322580645,1.6612903225806452,24.966666666666665,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.16792571798709016,0.1290090830495112,0.49455818976287774,0.007951656465740267,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000009,,,19.5,0.22968197879858632,54.0,0.6360424028268544,0.0,0.0,0.014237990930443244,0.07407407407407407,0.0,0,4,13,27,,39,54,36,6.000000000000003,0.07067137809187275,5.400000000000002,0.06360424028268546,30,27,42
20,B,all_agents,,,40,25,10,5,25,0,0.25773233474528007,0.2065880748015975,0.7044335908696747,0.022415714744495593,171,30,0.75,62,3.661290322580645,1.6612903225806452,31.25,685,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,25,0,5,25,0,0.2874237400436353,0.22837073873703317,0.7044335908696747,0.023789962380028343,171,30,1.0,62,3.661290322580645,1.6612903225806452,25.0,685,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.16865811885021445,0.13100039050842166,0.4920853988140633,0.007714017254803,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.00000000000007,,,18.0,0.21951219512195103,53.0,0.6463414634146336,0.0,0.0,0.015559416602626226,0.09433962264150944,0.0,0,5,15,38,,36,53,31,6.000000000000003,0.07317073170731704,5.000000000000002,0.06097560975609753,30,25,32
20,B,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,26,10,4,26,0,0.2619831586176496,0.20883007119988617,0.7162562472348877,0.023501756690523824,175,30,0.75,63,3.888888888888889,1.6507936507936507,31.225,722,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,26,0,4,26,0,0.292849105111685,0.23355094010526795,0.7162562472348877,0.02503073992098278,175,30,1.0,63,3.888888888888889,1.6507936507936507,24.966666666666665,722,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.16938531913554325,0.13296118621190567,0.489624971819993,0.007482327163475054,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000009,,,19.5,0.22968197879858632,54.0,0.6360424028268544,0.0,0.0,0.01394995334011658,0.05555555555555555,0.0877192982456141,1,3,13,26,,39,54,36,6.000000000000003,0.07067137809187275,5.400000000000002,0.06360424028268546,30,27,42
22,B,all_agents,,,40,27,10,3,27,0,0.26625820437156883,0.20840528413500412,0.7276059973454921,0.024780424255129413,178,30,0.75,63,3.888888888888889,1.6507936507936507,31.25,764,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,27,0,3,27,0,0.2983087184052571,0.23378099163787797,0.7276059973454921,0.026511882056051712,178,30,1.0,63,3.888888888888889,1.6507936507936507,25.0,764,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.17010666227050406,0.1364449952716314,0.48717684696089303,0.007259225454478744,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.00000000000009,,,17.0,0.2098765432098763,53.0,0.6543209876543203,0.0,0.0,0.014737301278187022,0.05660377358490566,0.0,0,3,15,37,,34,53,32,6.000000000000003,0.07407407407407403,5.000000000000002,0.06172839506172835,30,25,32
23,B,all_agents,,,40,28,10,2,28,0,0.27059835588366243,0.2104298643032097,0.7385017574516725,0.025934530701018272,183,30,0.75,63,3.888888888888889,1.6507936507936507,31.225,805,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,28,0,2,28,0,0.30385700856861275,0.23797596091222017,0.7385017574516725,0.027806911676671552,183,30,1.0,63,3.888888888888889,1.6507936507936507,24.966666666666665,805,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.17082239782881145,0.1370043557504595,0.4847409627260886,0.007043732033040592,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.40000000000008,,,19.0,0.22511848341232207,54.0,0.6398104265402837,0.0,0.0,0.01433665943792884,0.09259259259259259,0.0,0,5,13,26,,38,54,36,6.000000000000003,0.0710900473933649,5.400000000000002,0.0639810426540284,30,27,42
