step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.80000000000008,19.0,0.24421593830334165,,,0.0,0.0,46.0,0.5912596401028272,0.013315223873623815,0.10869565217391304,0.0,0,5,6,59,38,,36,46,6.000000000000003,0.07712082262210793,6.800000000000003,0.08740359897172231,30,34,44
25,B,all_agents,,,40,29,10,1,29,0,0.27451082461644555,0.21504298980139608,0.7992259122152983,0.028447010944114167,160,30,0.75,49,4.081632653061225,1.530612244897959,30.8,774,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,29,0,1,29,0,0.30156290313027256,0.23404241032547196,0.7992259122152983,0.031109364349357314,160,30,1.0,49,4.081632653061225,1.530612244897959,24.4,774,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.1933545890749643,0.16382296573753063,0.6222815471990818,0.011678171305365559,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.10000000000008,19.5,0.22914218566392458,,,0.0,0.0,54.0,0.6345475910693296,0.011366591249446058,0.07407407407407407,0.0,0,4,12,35,39,,38,54,6.000000000000003,0.0705052878965922,5.600000000000002,0.06580493537015272,30,28,42
26,B,all_agents,,,40,30,10,0,30,0,0.27768633929057446,0.21801950747287074,0.8072568757266864,0.0294731362610556,164,30,0.75,49,4.081632653061225,1.530612244897959,31.0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,30,0,0,30,0,0.30560356272988304,0.23676568913486126,0.8072568757266864,0.03237431355867794,164,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,808,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.19393466897264885,0.16537955204992744,0.6191701394630864,0.011417147993465267,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.6000000000001,19.0,0.24484536082474198,,,0.0,0.0,46.0,0.5927835051546385,0.01209615385023781,0.08695652173913043,0.0,0,4,7,59,38,,36,46,6.000000000000003,0.07731958762886593,6.600000000000003,0.08505154639175251,30,33,44
27,B,all_agents,,,40,30,10,0,30,0,0.28144397891438644,0.22004327503641777,0.814966600697619,0.030507115456104964,169,30,0.75,49,4.081632653061225,1.530612244897959,30.8,846,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,participants_only,,,30,30,0,0,30,0,0.31042198744772037,0.24040834057502342,0.814966600697619,0.03359587361338734,169,30,1.0,49,4.081632653061225,1.530612244897959,24.4,846,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,nonparticipants_only,,,10,0,10,0,0,0,0.19450995331438464,0.16555508956670917,0.616074288765771,0.011164141241562155,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.50000000000009,19.5,0.22807017543859626,,,0.0,0.0,54.0,0.6315789473684205,0.012508514391014832,0.09259259259259259,0.0,0,5,10,35,39,,38,54,6.000000000000003,0.07017543859649118,6.000000000000003,0.07017543859649118,30,30,43
28,B,all_agents,,,40,30,10,0,30,0,0.28498134272578046,0.22256299307961136,0.8223679366697142,0.031605668359251535,175,30,0.75,49,4.081632653061225,1.530612244897959,31.0,887,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,participants_only,,,30,30,0,0,30,0,0.31494818437261535,0.2430787456590791,0.8223679366697142,0.034909645930074305,175,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,887,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,nonparticipants_only,,,10,0,10,0,0,0,0.19508081778527572,0.1666744112933285,0.6129939173219421,0.010917596467345463,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.70000000000009,18.5,0.2411994784876138,,,0.0,0.0,46.0,0.5997392438070397,0.013411737911104053,0.13043478260869565,0.0,0,6,9,57,37,,35,46,6.000000000000003,0.07822685788787478,6.200000000000003,0.08083441981747061,30,31,43
29,B,all_agents,,,40,30,10,0,30,0,0.28840920686235266,0.22328558417589076,0.8294732192029256,0.032620847786308235,183,30,0.75,49,4.081632653061225,1.530612244897959,30.8,923,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,participants_only,,,30,30,0,0,30,0,0.3193295782296308,0.2479665979835293,0.8294732192029256,0.03611201781055211,183,30,1.0,49,4.081632653061225,1.530612244897959,24.4,923,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,nonparticipants_only,,,10,0,10,0,0,0,0.19564809276051823,0.16968923362106697,0.6099289477353323,0.010674505327691887,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.10000000000008,19.5,0.22914218566392458,,,0.0,0.0,54.0,0.6345475910693296,0.011651665189131912,0.14814814814814814,0.0,0,8,12,35,39,,38,54,6.000000000000003,0.0705052878965922,5.600000000000002,0.06580493537015272,30,28,43
30,B,all_agents,,,40,30,10,0,28,2,0.29157074894415047,0.23076926903715378,0.8362942904348086,0.03368779433565365,192,30,0.75,49,4.081632653061225,1.530612244897959,31.0,962,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,participants_only,,,30,30,0,0,28,2,0.32335738101482187,0.24880854401833968,0.8362942904348086,0.03739604564645793,192,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,962,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,nonparticipants_only,,,10,0,10,0,0,0,0.19621085273213631,0.17118250352250686,0.6068793029966557,0.010438360662485994,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.20000000000007,18.0,0.23622047244094466,,,0.0,0.0,46.0,0.6036745406824141,0.012356079523975246,0.1956521739130435,0.0,0,9,9,57,36,,35,46,6.000000000000003,0.07874015748031492,6.200000000000003,0.08136482939632542,30,31,43
30,B,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,all_agents,,,40,30,10,0,28,2,0.29494512692911434,0.23066039539011368,0.8428425188174162,0.034712256476877576,197,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,participants_only,,,30,30,0,0,28,2,0.32767071480173204,0.2517511799304288,0.8428425188174162,0.038595123334988414,197,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,nonparticipants_only,,,10,0,10,0,0,0,0.19676836331126105,0.17132881694393443,0.6038449064816724,0.010212086683243958,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.40000000000009,19.0,0.22511848341232205,,,0.0,0.0,54.0,0.6398104265402836,0.011627177540480918,0.09259259259259259,0.0,0,5,13,35,38,,38,54,6.000000000000003,0.07109004739336489,5.400000000000002,0.06398104265402839,30,27,43
32,B,all_agents,,,40,30,10,0,27,3,0.2976366859370518,0.23170410221843862,0.8491288180647196,0.03579336337163648,202,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,participants_only,,,30,30,0,0,27,3,0.33107490406408413,0.25197606014850854,0.8491288180647196,0.03992195974755565,202,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,nonparticipants_only,,,10,0,10,0,0,0,0.19732203155595485,0.17244515712176944,0.6008256819492641,0.009990201065747066,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.50000000000009,16.5,0.22147651006711383,,,0.0,0.0,46.0,0.6174496644295295,0.011195098744404691,0.10869565217391304,0.0,0,5,10,56,33,,34,46,6.000000000000003,0.08053691275167779,6.000000000000003,0.08053691275167779,30,30,43
33,B,all_agents,,,40,30,10,0,27,3,0.30069785935092946,0.23262916288133453,0.8551636653421308,0.03682489338275908,207,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,participants_only,,,30,30,0,0,27,3,0.3349731578307955,0.25302599542436677,0.8551636653421308,0.04114320115940803,207,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,nonparticipants_only,,,10,0,10,0,0,0,0.19787196391133136,0.17419938364853801,0.5978215535395178,0.009772417022205339,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.70000000000007,18.5,0.22102747909199502,,,0.0,0.0,54.0,0.6451612903225801,0.01086071299189375,0.09259259259259259,0.0,0,5,14,34,37,,38,54,6.000000000000003,0.07168458781362004,5.200000000000002,0.06212664277180403,30,26,43
34,B,all_agents,,,40,30,10,0,27,3,0.30320091616064065,0.23306773935314729,0.8609571187284456,0.03789899840702216,210,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,participants_only,,,30,30,0,0,27,3,0.3381284969368552,0.2538263107229102,0.8609571187284456,0.04246600681958735,210,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,nonparticipants_only,,,10,0,10,0,0,0,0.19841817383199697,0.17645656317948782,0.5948324457718203,0.009558742382778672,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.80000000000008,16.0,0.21680216802167998,,,0.0,0.0,46.0,0.6233062330623299,0.010724495306018177,0.06521739130434782,0.0,0,3,11,54,32,,32,46,6.000000000000003,0.08130081300813002,5.8000000000000025,0.07859078590785902,30,29,43
35,B,all_agents,,,40,30,10,0,27,3,0.30597762657363997,0.2339446132610416,0.8665188339793077,0.038859734696146994,214,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,participants_only,,,30,30,0,0,27,3,0.34165021173197674,0.25541407448005893,0.8665188339793077,0.04360542848340571,214,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,nonparticipants_only,,,10,0,10,0,0,0,0.19895987109862984,0.17610123177596138,0.5918582835429611,0.009352253351825407,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.90000000000009,18.5,0.2205005959475564,,,0.0,0.0,54.0,0.6436233611442186,0.01004001636764182,0.07407407407407407,0.0,0,4,13,32,37,,37,54,6.000000000000003,0.0715137067938021,5.400000000000002,0.06436233611442188,30,27,43
36,B,all_agents,,,40,30,10,0,27,3,0.30840613051672305,0.23372122901702913,0.8718580806201355,0.039861581626917005,220,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,participants_only,,,30,30,0,0,27,3,0.34470899512371805,0.2553261846585945,0.8718580806201355,0.044826801534051386,220,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,nonparticipants_only,,,10,0,10,0,0,0,0.19949753669573786,0.17691000574022103,0.5888989921252463,0.009151146161428068,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.80000000000008,16.0,0.21680216802167998,,,0.0,0.0,46.0,0.6233062330623299,0.010505287762226733,0.13043478260869565,0.0,0,6,11,54,32,,32,46,6.000000000000003,0.08130081300813002,5.8000000000000025,0.07859078590785902,30,29,43
37,B,all_agents,,,40,30,10,0,27,3,0.3110045547079342,0.2358275868994687,0.8769837573953301,0.04075229003960119,229,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,participants_only,,,30,30,0,0,27,3,0.34799558699044414,0.2553379571446363,0.8769837573953301,0.04587825666072575,229,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,nonparticipants_only,,,10,0,10,0,0,0,0.2000314578604045,0.17862866639252364,0.5859544971646201,0.008954352544319217,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.2000000000001,18.0,0.21634615384615358,,,0.0,0.0,54.0,0.6490384615384608,0.009644471200556871,0.16666666666666666,0.0,0,9,14,31,36,,36,54,6.000000000000003,0.07211538461538455,5.200000000000002,0.062499999999999944,30,26,42
38,B,all_agents,,,40,30,10,0,27,3,0.31355925999884565,0.23636472729043043,0.8819044070995169,0.04175150775964772,233,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1257,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,participants_only,,,30,30,0,0,27,3,0.3512250132118068,0.25639016009259263,0.8819044070995169,0.04707366203136616,233,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1257,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,nonparticipants_only,,,10,0,10,0,0,0,0.20056200035996227,0.18036566496322617,0.583024724678797,0.00876053736329607,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,step_totals,,,,,,,,,,,,,,,,,,,,,73.8000000000001,16.0,0.21680216802167993,,,0.0,0.0,46.0,0.6233062330623298,0.010939310807396336,0.08695652173913043,0.0,0,4,11,54,32,,32,46,6.000000000000003,0.08130081300813001,5.8000000000000025,0.078590785907859,30,29,43
39,B,all_agents,,,40,30,10,0,27,3,0.31644582057835025,0.23712927020659536,0.8866282308155362,0.04263797495637144,237,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,participants_only,,,30,30,0,0,27,3,0.35489824818685367,0.2556541771400031,0.8866282308155362,0.04807890831396266,237,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,nonparticipants_only,,,10,0,10,0,0,0,0.20108853775284002,0.18109977353455495,0.580109601055403,0.008572104615751456,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.00000000000009,18.0,0.21686746987951785,,,0.0,0.0,54.0,0.6506024096385535,0.010525039630945096,0.07407407407407407,0.0,0,4,15,31,36,,36,54,6.000000000000003,0.07228915662650598,5.000000000000002,0.060240963855421645,30,25,42
40,B,all_agents,,,40,30,10,0,27,3,0.31870943858734896,0.23688318827810148,0.8911631015829148,0.04365922040261316,243,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,participants_only,,,30,30,0,0,27,3,0.35774221471552065,0.25638344909447475,0.8911631015829148,0.049321782349698154,243,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,nonparticipants_only,,,10,0,10,0,0,0,0.20161111020283407,0.18070560091893434,0.5772090530501259,0.008388843214094555,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.80000000000008,15.0,0.2060439560439558,,,0.0,0.0,46.0,0.6318681318681312,0.010191775168377219,0.13043478260869565,0.0,0,6,11,53,30,,31,46,6.000000000000003,0.08241758241758236,5.8000000000000025,0.07967032967032961,30,29,42
40,B,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,all_agents,,,40,30,10,0,27,3,0.3212504737688106,0.23926181461855758,0.8955165775195982,0.044513550839279985,247,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,participants_only,,,30,30,0,0,27,3,0.36095730534023124,0.2580572313494689,0.8955165775195982,0.050308219210202246,247,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,nonparticipants_only,,,10,0,10,0,0,0,0.2021299790545485,0.1814903931221501,0.5743230077848753,0.008209956045219144,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.8000000000001,18.0,0.21739130434782583,,,0.0,0.0,54.0,0.6521739130434775,0.009569692020721785,0.07407407407407407,0.0,0,4,16,31,36,,36,54,6.000000000000003,0.07246376811594198,4.800000000000002,0.057971014492753575,30,24,41
42,B,all_agents,,,40,30,10,0,27,3,0.3233721724614693,0.24017991951458048,0.8996959144188144,0.045462390810838825,255,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,participants_only,,,30,30,0,0,27,3,0.363614337436552,0.25691704000198917,0.8996959144188144,0.05146098177760537,255,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,nonparticipants_only,,,10,0,10,0,0,0,0.20264567753622145,0.18315809205844735,0.5714513927459509,0.008033435807957987,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,step_totals,,,,,,,,,,,,,,,,,,,,,72.80000000000008,15.0,0.2060439560439558,,,0.0,0.0,46.0,0.6318681318681312,0.009748824080446332,0.17391304347826086,0.0,0,8,11,52,30,,31,46,6.000000000000003,0.08241758241758236,5.8000000000000025,0.07967032967032961,30,29,42
43,B,all_agents,,,40,30,10,0,27,3,0.32586984562051263,0.2409845884100566,0.9037080778420618,0.04631810074152795,258,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,participants_only,,,30,30,0,0,27,3,0.3667740485523085,0.2567181010127486,0.9037080778420618,0.05244387678906916,258,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,nonparticipants_only,,,10,0,10,0,0,0,0.20315723682512524,0.18403453851958357,0.5685941357822212,0.007862926789077932,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.80000000000008,17.0,0.2078239608801954,,,0.0,0.0,54.0,0.660146699266503,0.00960760132323832,0.05555555555555555,0.0,0,3,16,30,34,,35,54,6.000000000000003,0.0733496332518337,4.800000000000002,0.05867970660146695,30,24,41
44,B,all_agents,,,40,30,10,0,27,3,0.3276416465159853,0.24093957468682575,0.9075597547283792,0.047192076422670766,265,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,participants_only,,,30,30,0,0,27,3,0.36896704292521526,0.25576852694868835,0.9075597547283792,0.05352647259069031,265,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,nonparticipants_only,,,10,0,10,0,0,0,0.20366545728829552,0.18450620619468086,0.56575116510331,0.0076954272580521945,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,14.5,0.20166898470097336,,,0.0,0.0,46.0,0.6397774687065362,0.008741362763968013,0.15217391304347827,0.0,0,7,12,51,29,,31,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,40
45,B,all_agents,,,40,30,10,0,27,3,0.33014977411833585,0.24228316546382161,0.9112573645392441,0.047981350146543714,269,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,participants_only,,,30,30,0,0,27,3,0.3721430868944007,0.25706566487013405,0.9112573645392441,0.05441043118037015,269,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,nonparticipants_only,,,10,0,10,0,0,0,0.2041698357901412,0.18368444876933676,0.5629224092777935,0.007532847230163429,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.60000000000008,17.0,0.20833333333333312,,,0.0,0.0,54.0,0.6617647058823523,0.009677539853371643,0.07407407407407407,0.0,0,4,17,30,34,,35,54,6.000000000000003,0.07352941176470584,4.600000000000001,0.0563725490196078,30,23,41
46,B,all_agents,,,40,30,10,0,27,3,0.3319721257884483,0.24261215021156976,0.9148070699576744,0.04885362362890202,275,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,participants_only,,,30,30,0,0,27,3,0.37440592681475643,0.25728975019118616,0.9148070699576744,0.055477663398893116,275,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,nonparticipants_only,,,10,0,10,0,0,0,0.2046707227095239,0.18326537811213542,0.5601077972314045,0.007373974684445022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.20000000000007,14.0,0.19662921348314585,,,0.0,0.0,46.0,0.6460674157303364,0.00903833829037212,0.13043478260869565,0.0,0,6,13,51,28,,31,46,6.000000000000003,0.08426966292134827,5.200000000000002,0.0730337078651685,30,26,39
47,B,all_agents,,,40,30,10,0,26,4,0.33436281353083847,0.24321142764212528,0.9182147871593673,0.049675952764239736,279,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,participants_only,,,30,30,0,0,26,4,0.37742771830630684,0.257308584994509,0.9182147871593673,0.05640994045695153,279,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,nonparticipants_only,,,10,0,10,0,0,0,0.2051680992044331,0.18314685691322985,0.5573072582452474,0.007218957406262368,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.40000000000006,15.0,0.18891687657430717,,,0.0,0.0,54.0,0.6801007556675057,0.009662783476748234,0.07407407407407407,0.0,0,4,18,28,30,,34,54,6.000000000000003,0.0755667506297229,4.400000000000001,0.05541561712846345,30,22,41
48,B,all_agents,,,40,30,10,0,26,4,0.3360784915446525,0.24366180872100346,0.9214861956729926,0.05051795401585137,284,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,participants_only,,,30,30,0,0,26,4,0.3795505073134544,0.2573813601660009,0.9214861956729926,0.05744268216399022,284,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,nonparticipants_only,,,10,0,10,0,0,0,0.20566244423824684,0.18526135799585003,0.5545207219540211,0.0070659757113993036,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.00000000000007,14.0,0.1971830985915491,,,0.0,0.0,46.0,0.6478873239436613,0.008730199355925368,0.10869565217391304,0.0,0,5,14,50,28,,31,46,6.000000000000003,0.08450704225352108,5.000000000000002,0.07042253521126755,30,25,38
49,B,all_agents,,,40,30,10,0,25,5,0.3383956899338369,0.24244349967739842,0.9246267478460729,0.05128663614037646,290,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,participants_only,,,30,30,0,0,25,5,0.38247652620914435,0.2573715169775638,0.9246267478460729,0.05830397855054425,290,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,nonparticipants_only,,,10,0,10,0,0,0,0.20615318110791486,0.18734030200298524,0.551748118344251,0.006917167389107649,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.40000000000008,15.0,0.1889168765743071,,,0.0,0.0,54.0,0.6801007556675056,0.009457098946730472,0.1111111111111111,0.0,0,6,18,27,30,,34,54,6.000000000000003,0.07556675062972289,4.400000000000001,0.05541561712846344,30,22,41
50,B,all_agents,,,40,30,10,0,25,5,0.34021618515749324,0.24210620937893285,0.92764167793223,0.052104177073085,298,30,0.75,49,4.081632653061225,1.530612244897959,31.0,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,participants_only,,,30,30,0,0,25,5,0.38474142474520473,0.2573277567846693,0.92764167793223,0.05928489570477093,298,30,1.0,49,4.081632653061225,1.530612244897959,24.666666666666668,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,nonparticipants_only,,,10,0,10,0,0,0,0.20664046639435882,0.18829819677201629,0.5489893777525298,0.0067720576539098696,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,step_totals,,,,,,,,,,,,,,,,,,,,,71.00000000000007,14.0,0.1971830985915491,,,0.0,0.0,46.0,0.6478873239436613,0.009111229548973606,0.17391304347826086,0.0,0,8,14,49,28,,31,46,6.000000000000003,0.08450704225352108,5.000000000000002,0.07042253521126755,30,25,38
50,B,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,all_agents,,,40,30,10,0,25,5,0.3420992014503568,0.2428889968035745,0.9305360108149408,0.0528692917062545,305,30,0.75,49,4.081632653061225,1.530612244897959,30.8,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,participants_only,,,30,30,0,0,25,5,0.38709088461827384,0.2560411180007459,0.9305360108149408,0.06018496044749964,305,30,1.0,49,4.081632653061225,1.530612244897959,24.4,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,
