step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
24,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.60000000000008,,,49.0,0.6314432989690715,17.0,0.21907216494845339,0.0,0.0,0.01410070672328843,0.14285714285714285,0.0,0,7,12,48,,49,34,33,5.600000000000002,0.0721649484536082,6.000000000000003,0.07731958762886594,28,30,34
25,A,all_agents,,,40,30,10,0,28,2,0.288330090725699,0.21786599761522984,0.7908965562419324,0.030508117388719388,188,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,902,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,participants_only,,,30,30,0,0,28,2,0.32583485333683193,0.248314210606588,0.7908965562419324,0.03392230609230312,188,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,902,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.17581580289230014,0.16690658863462557,0.38615728172795744,0.0033862646557589514,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.6000000000001,,,58.0,0.6621004566210038,18.0,0.2054794520547943,0.0,0.0,0.013372845275857439,0.10344827586206896,0.0,0,6,12,22,,58,36,36,5.600000000000002,0.06392694063926936,6.000000000000003,0.06849315068493146,28,30,33
26,A,all_agents,,,40,30,10,0,28,2,0.2914882913143088,0.2188272523104549,0.7992606939922552,0.03168632558426296,192,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,940,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,28,2,0.3298221745568578,0.24707263955355507,0.7992606939922552,0.03528606157344491,192,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,940,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,nonparticipants_only,,,10,0,10,0,0,0,0.17648664158666197,0.1686903034187445,0.38422649531931763,0.0032532783632765903,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000009,,,49.0,0.6371911573472034,16.5,0.21456436931079298,0.0,0.0,0.012257078747632525,0.08163265306122448,0.0,0,4,13,47,,49,33,33,5.400000000000002,0.07022106631989591,6.000000000000003,0.07802340702210657,27,30,33
27,A,all_agents,,,40,30,10,0,28,2,0.2949355855632905,0.2198548781321999,0.807290266232565,0.032882371690365335,199,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,978,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,participants_only,,,30,30,0,0,28,2,0.3341964961809842,0.2493834514187647,0.807290266232565,0.03663604669898857,199,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,978,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,nonparticipants_only,,,10,0,10,0,0,0,0.1771528537102096,0.17178012015672034,0.38230536284272104,0.0031243174341292947,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.1000000000001,,,58.0,0.6659012629161876,17.5,0.20091848450057384,0.0,0.0,0.01147720996066225,0.1206896551724138,0.0,0,7,12,21,,58,35,35,5.600000000000002,0.06429391504018366,6.000000000000003,0.06888633754305391,28,30,33
28,A,all_agents,,,40,30,10,0,27,3,0.2979920232384318,0.22024030608498962,0.8149986555832623,0.03415414354578756,209,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,participants_only,,,30,30,0,0,27,3,0.3380513958168964,0.24813653416167086,0.8149986555832623,0.03811934534280437,209,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,nonparticipants_only,,,10,0,10,0,0,0,0.17781390550303813,0.1718412382381141,0.38039383602850746,0.003001498178174243,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.10000000000008,,,49.0,0.6355382619974053,16.5,0.21400778210116708,0.0,0.0,0.011920368165566216,0.20408163265306123,0.0,0,10,12,48,,49,33,33,5.600000000000002,0.07263294422827492,6.000000000000003,0.07782101167315171,28,30,34
29,A,all_agents,,,40,30,10,0,27,3,0.3019433961134066,0.22462573735948688,0.8223987093599319,0.03534479649735209,220,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,participants_only,,,30,30,0,0,27,3,0.3431014548592755,0.24840633702616643,0.8223987093599319,0.03938815008628941,220,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,nonparticipants_only,,,10,0,10,0,0,0,0.1784692198757997,0.17252673191609064,0.37849186684836494,0.00288690613379931,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.40000000000009,,,58.0,0.6712962962962956,17.0,0.19675925925925905,0.0,0.0,0.013015986832945466,0.1896551724137931,0.0,0,11,13,21,,58,34,35,5.400000000000002,0.06249999999999996,6.000000000000003,0.0694444444444444,27,30,33
30,A,all_agents,,,40,30,10,0,26,4,0.30478930433057067,0.22483113704574142,0.8295027609855345,0.036525727883123096,227,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,participants_only,,,30,30,0,0,26,4,0.34667894777395014,0.247670987315108,0.8295027609855345,0.04075707398962511,227,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,nonparticipants_only,,,10,0,10,0,0,0,0.17912037400043213,0.17332801541546894,0.37659940751412313,0.0027747828298554634,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.6000000000001,,,49.0,0.6396866840731062,16.0,0.2088772845953,0.0,0.0,0.011384658691518532,0.14285714285714285,0.0,0,7,12,47,,49,32,33,5.600000000000002,0.07310704960835503,6.000000000000003,0.07832898172323753,28,30,34
30,A,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,all_agents,,,40,30,10,0,26,4,0.30842636353353314,0.22631559571807514,0.8363226505461132,0.03773405000164303,230,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,participants_only,,,30,30,0,0,26,4,0.35131296843758925,0.24783891310068257,0.8363226505461132,0.04206562431275468,230,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,nonparticipants_only,,,10,0,10,0,0,0,0.17976654882136495,0.17374509923887652,0.3747164104765525,0.002668196505948792,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.00000000000007,,,58.0,0.6744186046511622,17.0,0.197674418604651,0.0,0.0,0.01220935601845194,0.05172413793103448,0.0,0,3,15,20,,58,34,35,5.000000000000002,0.0581395348837209,6.000000000000003,0.06976744186046509,25,30,34
32,A,all_agents,,,40,30,10,0,26,4,0.31104130404439323,0.22746621936262662,0.8428697445242687,0.03887767585252402,235,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,participants_only,,,30,30,0,0,26,4,0.35458568858465306,0.25024656559801306,0.8428697445242687,0.04339721086565992,235,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,nonparticipants_only,,,10,0,10,0,0,0,0.1804081504236136,0.1742842180037343,0.37284282842416977,0.002565709713236033,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.6000000000001,,,49.0,0.6396866840731062,16.0,0.2088772845953,0.0,0.0,0.010693635970506704,0.10204081632653061,0.0,0,5,12,47,,49,32,33,5.600000000000002,0.07310704960835503,6.000000000000003,0.07832898172323753,28,30,34
33,A,all_agents,,,40,30,10,0,25,5,0.3142800784671714,0.22718567841992782,0.8491549547432979,0.040006668957888375,240,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,participants_only,,,30,30,0,0,25,5,0.3586920220042776,0.2502608263812226,0.8491549547432979,0.044628959787379456,240,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,nonparticipants_only,,,10,0,10,0,0,0,0.18104424785585302,0.17451948863505418,0.3709786142820489,0.002470747724497919,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.00000000000009,,,58.0,0.6744186046511621,17.0,0.19767441860465096,0.0,0.0,0.01114539647684586,0.08620689655172414,0.0,0,5,15,19,,58,34,35,5.000000000000002,0.058139534883720895,6.000000000000003,0.06976744186046507,25,30,34
34,A,all_agents,,,40,30,10,0,25,5,0.31692448475462254,0.22871647735110123,0.8551887565535661,0.04116980769192984,246,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,participants_only,,,30,30,0,0,25,5,0.3620071565796465,0.24934651211511488,0.8551887565535661,0.045970816698911156,246,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,nonparticipants_only,,,10,0,10,0,0,0,0.18167646927955072,0.17529316344354856,0.3691237212106387,0.002377413084392216,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.40000000000008,,,49.0,0.6413612565445019,16.0,0.20942408376963328,0.0,0.0,0.010844029543991565,0.12244897959183673,0.0,0,6,13,47,,49,32,33,5.400000000000002,0.07068062827225127,6.000000000000003,0.07853403141361252,27,30,34
35,A,all_agents,,,40,30,10,0,23,7,0.32023989218488536,0.23214458341071126,0.8609812062914234,0.0422077574108641,253,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,participants_only,,,30,30,0,0,23,7,0.366218471437498,0.2548812695441379,0.8609812062914234,0.04705818398419879,253,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,nonparticipants_only,,,10,0,10,0,0,0,0.18230415442704737,0.17547841004890558,0.3672781026045855,0.002288120689794592,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.00000000000009,,,58.0,0.6744186046511621,17.0,0.19767441860465096,0.0,0.0,0.011350473169688017,0.1206896551724138,0.0,0,7,15,19,,58,34,35,5.000000000000002,0.058139534883720895,6.000000000000003,0.06976744186046507,25,30,34
36,A,all_agents,,,40,30,10,0,23,7,0.3226624036431544,0.23225408544302256,0.8665419580397664,0.04331726080530419,259,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,participants_only,,,30,30,0,0,23,7,0.3692407831258178,0.2545598339791989,0.8665419580397664,0.04834377806780117,259,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,nonparticipants_only,,,10,0,10,0,0,0,0.18292726519516403,0.17589305342883627,0.36544171209156256,0.002203163795041208,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.40000000000008,,,49.0,0.6413612565445019,16.0,0.20942408376963328,0.0,0.0,0.010178929956092788,0.12244897959183673,0.0,0,6,13,47,,49,32,33,5.400000000000002,0.07068062827225127,6.000000000000003,0.07853403141361252,27,30,34
37,A,all_agents,,,40,30,10,0,23,7,0.32563620111262176,0.23215639613818523,0.8718802797181757,0.04435415747781697,264,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,participants_only,,,30,30,0,0,23,7,0.3729998542869005,0.2574536625685678,0.8718802797181757,0.04945744838660874,264,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,nonparticipants_only,,,10,0,10,0,0,0,0.18354524158978552,0.17627752253117537,0.36361450353110475,0.002124497047281276,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.50000000000009,,,58.0,0.6783625730994145,16.5,0.19298245614035067,0.0,0.0,0.010490376290294649,0.08620689655172414,0.0,0,5,15,19,,58,33,34,5.000000000000002,0.05847953216374265,6.000000000000003,0.07017543859649118,25,30,33
38,A,all_agents,,,40,30,10,0,23,7,0.32785724449078774,0.2356044895899794,0.8770050685294487,0.045417635058451616,270,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1434,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,participants_only,,,30,30,0,0,23,7,0.37575658750110197,0.25679358092675386,0.8770050685294487,0.050696738526598895,270,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1434,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,nonparticipants_only,,,10,0,10,0,0,0,0.18415921545984518,0.17572084316394848,0.3617964310134492,0.0020481599241729633,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000008,,,49.0,0.6455862977602101,15.5,0.20421607378129097,0.0,0.0,0.009650824714696813,0.12244897959183673,0.0,0,6,13,47,,49,31,33,5.400000000000002,0.07114624505928849,6.000000000000003,0.07905138339920945,27,30,33
39,A,all_agents,,,40,30,10,0,23,7,0.3306964148986293,0.23637355967944357,0.8819248657882708,0.046477185299761095,274,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,participants_only,,,30,30,0,0,23,7,0.37933888362274504,0.25851363677524497,0.8819248657882708,0.05184697823780981,274,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,nonparticipants_only,,,10,0,10,0,0,0,0.18476900872628235,0.17563654592438305,0.35998744885838196,0.0019747293226961217,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.30000000000008,,,58.0,0.6799531066822971,16.5,0.19343493552168797,0.0,0.0,0.010153765034183656,0.06896551724137931,0.0,0,4,16,18,,58,33,34,4.800000000000002,0.05627198124267288,6.000000000000003,0.07033997655334111,24,30,33
40,A,all_agents,,,40,30,10,0,23,7,0.3328125669013232,0.236461008440156,0.8866478711567399,0.04751002587631759,282,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,participants_only,,,30,30,0,0,23,7,0.3819586261689137,0.2611990783152819,0.8866478711567399,0.05305028052301771,282,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,nonparticipants_only,,,10,0,10,0,0,0,0.185374389098552,0.17560638242086435,0.35818751161409007,0.001905240237815113,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000008,,,49.0,0.6455862977602101,15.5,0.20421607378129097,0.0,0.0,0.009346284630703285,0.16326530612244897,0.0,0,8,13,47,,49,31,33,5.400000000000002,0.07114624505928849,6.000000000000003,0.07905138339920945,27,30,33
40,A,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,all_agents,,,40,30,10,0,22,8,0.33566003765492447,0.23587068307743736,0.8911819563104704,0.04850826069899691,285,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,participants_only,,,30,30,0,0,22,8,0.38555507614199824,0.26400783918871834,0.8911819563104704,0.05410588720335786,285,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,nonparticipants_only,,,10,0,10,0,0,0,0.1859749221937033,0.1760065782491349,0.3563965740560196,0.0018412027983952532,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.30000000000008,,,58.0,0.6799531066822971,16.5,0.19343493552168797,0.0,0.0,0.010209916045630676,0.05172413793103448,0.0,0,3,16,17,,58,33,34,4.800000000000002,0.05627198124267288,6.000000000000003,0.07033997655334111,24,30,33
42,A,all_agents,,,40,30,10,0,22,8,0.3378131089309038,0.236398692431609,0.8955346780580515,0.049509742290553604,289,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,participants_only,,,30,30,0,0,22,8,0.3882268317232217,0.26303364041611166,0.8955346780580515,0.055254187507163335,289,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,nonparticipants_only,,,10,0,10,0,0,0,0.1865719405539502,0.1771377760109715,0.3546145911857395,0.0017778852913563738,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.90000000000006,,,49.0,0.6455862977602103,15.5,0.204216073781291,0.0,0.0,0.009492692021238949,0.08163265306122448,0.0,0,4,13,47,,49,31,33,5.400000000000002,0.0711462450592885,6.000000000000003,0.07905138339920946,27,30,33
43,A,all_agents,,,40,30,10,0,22,8,0.3404579283607301,0.23577829352531215,0.8997132909357295,0.050479589844006405,296,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,participants_only,,,30,30,0,0,22,8,0.39155559586841016,0.2652980574039588,0.8997132909357295,0.05628980295820483,296,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,nonparticipants_only,,,10,0,10,0,0,0,0.18716492583768993,0.17752227413686902,0.3528415182298108,0.0017172910047060746,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.1000000000001,,,58.0,0.6896551724137924,15.5,0.18430439952437555,0.0,0.0,0.009804121417474122,0.1206896551724138,0.0,0,7,17,16,,58,31,34,4.600000000000001,0.054696789536266305,6.000000000000003,0.07134363852556476,23,30,33
44,A,all_agents,,,40,30,10,0,22,8,0.34250465695261734,0.23657674511752,0.9037247592983003,0.05140322413533572,301,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,participants_only,,,30,30,0,0,22,8,0.3940882875501286,0.26436351387859275,0.9037247592983003,0.057340860371411076,301,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,nonparticipants_only,,,10,0,10,0,0,0,0.18775376516008363,0.1789324353994745,0.35107731063866177,0.0016598640796636772,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.20000000000007,,,49.0,0.6515957446808505,15.0,0.19946808510638278,0.0,0.0,0.009285312426276964,0.10204081632653061,0.0,0,5,14,47,,49,30,33,5.200000000000002,0.06914893617021273,6.000000000000003,0.07978723404255315,26,30,33
45,A,all_agents,,,40,30,10,0,22,8,0.34488324368171125,0.23638335598246626,0.9075757689263683,0.05225557480600277,307,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,participants_only,,,30,30,0,0,22,8,0.39706501812273487,0.27198241788802013,0.9075757689263683,0.05824651650522943,307,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,nonparticipants_only,,,10,0,10,0,0,0,0.18833792035864025,0.1793672698584569,0.34932192408546847,0.0016074987025563408,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.10000000000007,,,58.0,0.6896551724137926,15.5,0.1843043995243756,0.0,0.0,0.009079432007750467,0.10344827586206896,0.0,0,6,17,16,,58,31,34,4.600000000000001,0.054696789536266326,6.000000000000003,0.07134363852556477,23,30,33
46,A,all_agents,,,40,30,10,0,22,8,0.34670134461429153,0.23707237362090966,0.9112727381693135,0.05313303786934445,313,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,participants_only,,,30,30,0,0,22,8,0.39929556712988457,0.2744425969186987,0.9112727381693135,0.059260885666714856,313,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,nonparticipants_only,,,10,0,10,0,0,0,0.18891867706751242,0.18142981403246206,0.34757531446504114,0.0015556675729966657,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000008,,,49.0,0.6498673740053044,15.0,0.19893899204244012,0.0,0.0,0.008558771192445445,0.12244897959183673,0.0,0,6,13,47,,49,30,33,5.400000000000002,0.07161803713527846,6.000000000000003,0.07957559681697608,27,30,33
47,A,all_agents,,,40,30,10,0,22,8,0.34905619464719184,0.23611599472424327,0.914821828642541,0.05405194143865532,318,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,participants_only,,,30,30,0,0,22,8,0.4022428977340001,0.2739852671742763,0.914821828642541,0.06025254488145607,318,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,nonparticipants_only,,,10,0,10,0,0,0,0.1894960853867669,0.18147797817354044,0.3458374378927159,0.001504226487321421,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.60000000000008,,,58.0,0.6937799043062194,15.0,0.179425837320574,0.0,0.0,0.009079695892624964,0.08620689655172414,0.0,0,5,17,16,,58,30,34,4.600000000000001,0.055023923444976044,6.000000000000003,0.07177033492822962,23,30,33
48,A,all_agents,,,40,30,10,0,22,8,0.350810547335687,0.23599473686453795,0.9182289554968394,0.054884556140403794,320,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,participants_only,,,30,30,0,0,22,8,0.4043910134113014,0.2763980579623274,0.9182289554968394,0.06121030402251697,320,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,nonparticipants_only,,,10,0,10,0,0,0,0.19006914910884365,0.18203097111275435,0.34410825070325235,0.001456916355503407,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000008,,,49.0,0.6498673740053044,15.0,0.19893899204244012,0.0,0.0,0.008381229589937911,0.04081632653061224,0.0,0,2,13,47,,49,30,33,5.400000000000002,0.07161803713527846,6.000000000000003,0.07957559681697608,27,30,33
49,A,all_agents,,,40,30,10,0,21,9,0.3534468855659126,0.23676605740695966,0.9214997972769657,0.05578049738197757,323,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,participants_only,,,30,30,0,0,21,9,0.40771662401858316,0.27876193961785767,0.9214997972769657,0.062121720519037554,323,30,1.0,51,4.784313725490196,2.0392156862745097,25.333333333333332,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,nonparticipants_only,,,10,0,10,0,0,0,0.19063767020790087,0.18133908409937993,0.34238770944973607,0.0014143738301423678,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.40000000000008,,,58.0,0.6954436450839322,15.0,0.1798561151079135,0.0,0.0,0.009945614128465424,0.05172413793103448,0.0,0,3,18,15,,58,30,34,4.400000000000001,0.05275779376498797,6.000000000000003,0.07194244604316544,22,30,33
50,A,all_agents,,,40,30,10,0,21,9,0.3553002188371484,0.23595611082088952,0.9246398053858871,0.056588521051942564,331,30,0.75,51,4.784313725490196,2.0392156862745097,31.725,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,participants_only,,,30,30,0,0,21,9,0.40999932481818935,0.27999477150945895,0.9246398053858871,0.06302599608359065,331,30,1.0,51,4.784313725490196,2.0392156862745097,25.633333333333333,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,nonparticipants_only,,,10,0,10,0,0,0,0.19120290089402572,0.18241508503094445,0.3406757709024874,0.0013721896154965502,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000009,,,49.0,0.6533333333333325,15.0,0.19999999999999976,0.0,0.0,0.00877363330641384,0.16326530612244897,0.0,0,8,15,47,,49,30,33,5.000000000000002,0.06666666666666661,6.000000000000003,0.07999999999999995,25,30,32
50,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,all_agents,,,40,30,10,0,20,10,0.3574373281464014,0.23810274682385787,0.9276542131704516,0.057469812832163396,335,30,0.75,51,4.784313725490196,2.0392156862745097,31.5,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,
