step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
14,D,nonparticipants_only,,,10,0,10,0,0,0,0.17909984442167173,0.13311641559820608,0.4310804986079077,0.008707907291996522,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.70000000000009,19.5,0.2477763659466325,,,0.0,0.0,48.0,0.6099110546378647,0.014300463863238525,0.0625,0.0,0,3,8,56,39,,37,48,6.800000000000003,0.08640406607369754,4.400000000000001,0.05590851334180427,34,22,40
15,D,all_agents,,,40,21,10,9,21,0,0.23841776805498036,0.19568398661111785,0.6592099412307989,0.017982206880076408,66,23,0.575,0,0.0,0.0,31.4,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,participants_only,,,30,21,0,9,21,0,0.25796846637677145,0.2127158638157842,0.6592099412307989,0.01962488998923893,66,23,0.7666666666666667,0,0.0,0.0,25.2,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,nonparticipants_only,,,10,0,10,0,0,0,0.17976567308960717,0.13300651014705353,0.4289250961148682,0.008467399894152633,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000008,19.5,0.22968197879858637,,,0.0,0.0,56.0,0.6595995288574787,0.013864649325545743,0.03571428571428571,0.0,0,2,19,27,39,,37,56,5.000000000000002,0.05889281507656063,4.400000000000001,0.051825677267373346,25,22,36
16,D,all_agents,,,40,23,10,7,23,0,0.24267455957652295,0.199243324940973,0.6728415435815669,0.018951311312152153,66,23,0.575,0,0.0,0.0,31.525,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,participants_only,,,30,23,0,7,23,0,0.26342424938482617,0.21663685960284498,0.6728415435815669,0.02080041537415032,66,23,0.7666666666666667,0,0.0,0.0,25.366666666666667,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,nonparticipants_only,,,10,0,10,0,0,0,0.18042549015161327,0.13476081461786216,0.4267804706342938,0.008237403600468022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000008,19.5,0.25032092426187397,,,0.0,0.0,47.0,0.603337612323491,0.015224104341683404,0.0,0.0,0,0,8,58,39,,37,47,6.800000000000003,0.08729139922978173,4.600000000000001,0.059050064184852334,34,23,42
17,D,all_agents,,,40,24,10,6,24,0,0.2468871230072622,0.20015579823396684,0.6859278818383042,0.02001558711480974,70,23,0.575,0,0.0,0.0,31.325,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,24,0,6,24,0,0.26882235747013694,0.2192542895832867,0.6859278818383042,0.02209287632042024,70,23,0.7666666666666667,0,0.0,0.0,25.1,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.1810814196186379,0.13598402421672623,0.42464656828112235,0.008009865366682772,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.10000000000007,19.5,0.23186682520808544,,,0.0,0.0,55.0,0.6539833531510102,0.013826831222891987,0.07272727272727272,0.0,0,4,19,29,39,,37,55,5.000000000000002,0.05945303210463731,4.600000000000001,0.054696789536266326,25,23,37
18,D,all_agents,,,40,24,10,6,24,0,0.2507131978765939,0.20045276071493212,0.698490766564772,0.02106076754780244,75,23,0.575,0,0.0,0.0,31.5,559,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,24,0,6,24,0,0.27370706463260264,0.21998769310293143,0.698490766564772,0.023368829498755076,75,23,0.7666666666666667,0,0.0,0.0,25.333333333333332,559,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.18173159760856777,0.13706055285031143,0.42252333543971676,0.007791966794227532,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000009,19.5,0.2509652509652507,,,0.0,0.0,47.0,0.6048906048906042,0.013951470920020838,0.10638297872340426,0.0,0,5,9,57,39,,36,47,6.600000000000003,0.08494208494208488,4.600000000000001,0.059202059202059155,33,23,42
19,D,all_agents,,,40,25,10,5,25,0,0.25555262313667537,0.20044759321533828,0.7105511359021812,0.02219948308026947,84,24,0.6,0,0.0,0.0,31.3,601,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,25,0,5,25,0,0.2799446647826778,0.2265416155046976,0.7105511359021812,0.024692093506951823,84,24,0.8,0,0.0,0.0,25.066666666666666,601,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.18237649819866805,0.13857084619726218,0.4204107187625182,0.007581991452298599,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.30000000000007,19.5,0.2313167259786475,,,0.0,0.0,55.0,0.6524317912218263,0.01559271565814603,0.16363636363636364,0.0,0,9,18,29,39,,37,55,5.200000000000002,0.06168446026097269,4.600000000000001,0.05456702253855276,26,23,37
20,D,all_agents,,,40,27,10,3,27,0,0.2592186716577689,0.20294950413100427,0.722129090466094,0.023291431820929718,87,25,0.625,0,0.0,0.0,31.475,635,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,27,0,3,27,0,0.28461928509230694,0.2275861014516688,0.722129090466094,0.026015438584523442,87,25,0.8333333333333334,0,0.0,0.0,25.3,635,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.18301683135415486,0.13879212935786026,0.4183086651687056,0.007377117575938548,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000009,19.0,0.24547803617571032,,,0.0,0.0,47.0,0.6072351421188623,0.013567176523316514,0.06382978723404255,0.0,0,3,9,57,38,,35,47,6.600000000000003,0.08527131782945731,4.800000000000002,0.06201550387596894,33,24,41
20,D,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,28,10,2,26,2,0.2633475825877839,0.20434169381717054,0.7332439268474502,0.024481069004802514,93,26,0.65,0,0.0,0.0,31.275,673,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,28,0,2,26,2,0.2899124743419698,0.2273448247961951,0.7332439268474502,0.027426541116803576,93,26,0.8666666666666667,0,0.0,0.0,25.033333333333335,673,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.18365290732522613,0.1391789838016604,0.416217121842862,0.007176330981859934,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.80000000000007,18.0,0.21739130434782591,,,0.0,0.0,55.0,0.6642512077294681,0.013872662988195948,0.10909090909090909,0.0,0,6,19,27,36,,34,55,4.800000000000002,0.057971014492753596,5.000000000000002,0.06038647342995166,24,25,35
22,D,all_agents,,,40,29,10,1,27,2,0.2668976924163725,0.20704931340806054,0.7439141697735522,0.025630180670796494,97,26,0.65,0,0.0,0.0,31.45,709,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,29,0,1,27,2,0.2944358520927719,0.2326833501972347,0.7439141697735522,0.02881171721420735,97,26,0.8666666666666667,0,0.0,0.0,25.266666666666666,709,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.1842832133871744,0.1418769516947121,0.4141360362336477,0.0069853681802095075,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.80000000000007,18.0,0.2343749999999998,,,0.0,0.0,47.0,0.6119791666666661,0.013369117964505342,0.0851063829787234,0.0,0,4,8,57,36,,35,47,6.600000000000003,0.08593749999999997,5.200000000000002,0.0677083333333333,33,26,40
23,D,all_agents,,,40,29,10,1,27,2,0.2708387180082722,0.2091352873972781,0.7541576029826101,0.026918155997701677,101,26,0.65,0,0.0,0.0,31.25,748,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,participants_only,,,30,29,0,1,27,2,0.2994819669682306,0.2327653525481453,0.7541576029826101,0.030342591125134204,101,26,0.8666666666666667,0,0.0,0.0,25.0,748,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,nonparticipants_only,,,10,0,10,0,0,0,0.18490897112839705,0.14323917459822083,0.41206535605247946,0.006799622083618205,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.80000000000008,18.0,0.21739130434782586,,,0.0,0.0,55.0,0.6642512077294679,0.013352568873435333,0.07272727272727272,0.0,0,4,20,26,36,,34,55,4.600000000000001,0.05555555555555552,5.200000000000002,0.06280193236714972,23,26,35
24,D,all_agents,,,40,29,10,1,27,2,0.2740472374138915,0.2106345636536435,0.7639912988633057,0.028018664348095457,106,27,0.675,0,0.0,0.0,31.425,782,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,participants_only,,,30,29,0,1,27,2,0.30355296083474936,0.2325299439481537,0.7639912988633057,0.03166935763283427,106,27,0.9,0,0.0,0.0,25.233333333333334,782,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,nonparticipants_only,,,10,0,10,0,0,0,0.1855300671513178,0.14445522190811888,0.41000502927221705,0.006619531918821067,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.8000000000001,18.0,0.2343749999999997,,,0.0,0.0,47.0,0.6119791666666659,0.012319547797747122,0.10638297872340426,0.0,0,5,8,57,36,,35,47,6.600000000000003,0.08593749999999993,5.200000000000002,0.06770833333333327,33,26,40
25,D,all_agents,,,40,29,10,1,27,2,0.27769516524635524,0.21063105880691002,0.7734316469087735,0.029315137448700856,108,27,0.675,0,0.0,0.0,31.225,820,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,participants_only,,,30,29,0,1,27,2,0.30821139083640553,0.23694746619543022,0.7734316469087735,0.03321346867220831,108,27,0.9,0,0.0,0.0,24.966666666666665,820,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.18614648847620435,0.14490485589236773,0.40795500412585595,0.006445263487024412,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.20000000000007,18.0,0.21634615384615366,,,0.0,0.0,55.0,0.6610576923076917,0.012448762581564556,0.03636363636363636,0.0,0,2,18,26,36,,34,55,4.800000000000002,0.05769230769230766,5.400000000000002,0.06490384615384612,24,27,35
26,D,all_agents,,,40,30,10,0,28,2,0.28097054193707993,0.21195727344379595,0.7824943810324226,0.03045374136214677,114,28,0.7,0,0.0,0.0,31.425,857,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,participants_only,,,30,30,0,0,28,2,0.3123746047608414,0.23643097580908118,0.7824943810324226,0.03456803820745724,114,28,0.9333333333333333,0,0.0,0.0,25.233333333333334,857,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,nonparticipants_only,,,10,0,10,0,0,0,0.1867583534657955,0.14587064568550595,0.40591522910522665,0.0062762688841502675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
