step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
3,B,participants_only,,,30,5,1,24,5,0,0.1787363775678624,0.1646267639922702,0.5050309368151004,0.010629216841201309,19,17,0.5666666666666667,7,1.4285714285714286,1.0,24.1,97,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B,nonparticipants_only,,,10,0,10,0,0,0,0.15232874615585237,0.12356313403349561,0.41828383515395545,0.00919888975709425,0,0,0.0,0,0.0,0.0,40.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.89999999999999,20.0,0.22753128555176338,3.900000000000002,0.044368600682593885,60.0,0.6825938566552902,0.0,0.0,0.01924121501417619,0.1,0.7594936708860763,6,6,22,11,40,39,60,32,2.8000000000000003,0.031854379977246876,1.2,0.013651877133105802,14,6,
4,B,all_agents,,,40,5,11,24,5,0,0.17650686079024525,0.1562584266632881,0.5248296993424963,0.010515215195355757,32,22,0.55,15,1.9333333333333333,1.3333333333333333,30.075,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,participants_only,,,30,5,1,24,5,0,0.1842815573079647,0.16436642897246495,0.5248296993424963,0.010836352800889225,32,22,0.7333333333333333,15,1.9333333333333333,1.3333333333333333,25.1,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,nonparticipants_only,,,10,0,10,0,0,0,0.15318277123708698,0.12294531836332814,0.4161924159781857,0.008826451507443689,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.80000000000004,20.0,0.23866348448687338,3.800000000000002,0.04534606205250597,52.0,0.6205250596658708,0.0,0.0,0.014149243944155957,0.09615384615384616,0.677966101694916,8,5,8,21,40,38,52,37,4.800000000000002,0.05727923627684963,3.2000000000000006,0.03818615751789975,24,16,21
5,B,all_agents,,,40,6,10,24,6,0,0.18159998971789656,0.1576835402136395,0.5438365113687965,0.01071178960454594,46,26,0.65,24,2.1666666666666665,1.375,32.225,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,participants_only,,,30,6,0,24,6,0,0.1907909496493286,0.16865840858007375,0.5438365113687965,0.011118888086755705,46,26,0.8666666666666667,24,2.1666666666666665,1.375,26.3,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,nonparticipants_only,,,10,0,10,0,0,0,0.1540271099236004,0.12233059177151151,0.41411145389829473,0.008476809224382369,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.80000000000005,20.0,0.23866348448687336,3.600000000000002,0.04295942720763723,51.0,0.6085918854415271,0.0,0.0,0.016204173457379387,0.09803921568627451,0.7031250000000009,9,5,7,22,40,36,51,38,4.800000000000002,0.057279236276849624,4.400000000000001,0.05250596658711215,24,22,23
6,B,all_agents,,,40,6,10,24,6,0,0.1866735349810565,0.16272687384346463,0.5620830509140446,0.01098164215024947,59,26,0.65,33,2.727272727272727,1.5757575757575757,32.7,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,participants_only,,,30,6,0,24,6,0,0.19727698822388204,0.17630167003177322,0.5620830509140446,0.011477761337197807,59,26,0.8666666666666667,33,2.727272727272727,1.5757575757575757,26.933333333333334,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,nonparticipants_only,,,10,0,10,0,0,0,0.15486317525257984,0.12171893881265394,0.4120408966288033,0.008144085941331012,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.80000000000005,20.0,0.24449877750611232,3.2000000000000015,0.03911980440097799,48.0,0.5867970660146695,0.0,0.0,0.016629257507707558,0.08333333333333333,0.6521739130434792,9,4,4,32,40,32,48,39,5.400000000000002,0.06601466992665035,5.200000000000002,0.06356968215158923,27,26,29
7,B,all_agents,,,40,6,10,24,6,0,0.19185970143132844,0.16255801057578068,0.5795997288774829,0.011387478872904247,64,27,0.675,35,2.857142857142857,1.5714285714285714,32.725,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,participants_only,,,30,6,0,24,6,0,0.20391617606332674,0.1767131103536954,0.5795997288774829,0.01199152922403031,64,27,0.9,35,2.857142857142857,1.5714285714285714,26.966666666666665,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,nonparticipants_only,,,10,0,10,0,0,0,0.15569027753533346,0.12117063298149003,0.40998069214565924,0.00783102485290183,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.40000000000008,20.0,0.22371364653243828,0.6,0.006711409395973148,58.0,0.6487695749440711,0.0,0.0,0.015429580464185704,0.05172413793103448,0.17543859649122817,2,3,11,25,40,6,58,38,5.600000000000002,0.06263982102908275,5.200000000000002,0.058165548098433974,28,26,29
8,B,all_agents,,,40,7,10,23,7,0,0.19688682331958127,0.16515470344751593,0.5964157397223836,0.011719785072410411,76,28,0.7,39,3.128205128205128,1.5384615384615385,32.975,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,participants_only,,,30,7,0,23,7,0,0.2103457847676369,0.1796556928406829,0.5964157397223836,0.012391301241005154,76,28,0.9333333333333333,39,3.128205128205128,1.5384615384615385,27.3,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,nonparticipants_only,,,10,0,10,0,0,0,0.15650993897541438,0.12147294977180892,0.40793078868493093,0.007531512847503208,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.2000000000001,20.0,0.22421524663677103,0.2,0.0022421524663677104,57.0,0.6390134529147975,0.0,0.0,0.015096605161867237,0.14035087719298245,0.3278688524590167,4,8,7,33,40,2,57,39,6.600000000000003,0.07399103139013448,5.400000000000002,0.060538116591928204,33,27,34
9,B,all_agents,,,40,7,10,23,7,0,0.20168846796439951,0.17006268157799143,0.6125591101334883,0.012157474288978886,79,29,0.725,40,3.2,1.525,32.575,252,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,participants_only,,,30,7,0,23,7,0,0.21647758151379395,0.18658388918038002,0.6125591101334883,0.012918537588922762,79,29,0.9666666666666667,40,3.2,1.525,26.766666666666666,252,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,nonparticipants_only,,,10,0,10,0,0,0,0.15732112731621617,0.12543327129124662,0.4058911347415063,0.007249669834224673,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.90000000000009,20.0,0.2200220022002198,0.30000000000000004,0.0033003300330032973,59.0,0.6490649064906484,0.0,0.0,0.014152008742194517,0.03389830508474576,0.08403361344537823,1,2,9,24,40,3,59,36,6.000000000000003,0.06600660066006597,5.600000000000002,0.06160616061606157,30,28,34
10,B,all_agents,,,40,8,10,22,8,0,0.20664939060580287,0.1740284934263136,0.6280567457281487,0.012649174371866226,88,29,0.725,43,3.511627906976744,1.5348837209302326,32.25,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,participants_only,,,30,8,0,22,8,0,0.2228236488037031,0.18983289815265525,0.6280567457281487,0.013494285724140036,88,29,0.9666666666666667,43,3.511627906976744,1.5348837209302326,26.333333333333332,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,nonparticipants_only,,,10,0,10,0,0,0,0.1581266160121021,0.12858220566357892,0.40386167906779874,0.006974560776016673,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.4000000000001,19.0,0.21493212669683232,,,57.0,0.644796380090497,0.0,0.0,0.015069201724190349,0.10526315789473684,0.24193548387096797,3,6,7,34,38,,57,37,6.600000000000003,0.07466063348416284,5.8000000000000025,0.06561085972850673,33,29,31
10,B,reachability,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,all_agents,,,40,11,10,19,11,0,0.21170522730100894,0.1776223808180618,0.6429344758990228,0.013353340693652863,96,29,0.725,45,3.7333333333333334,1.5555555555555556,31.875,312,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,participants_only,,,30,11,0,19,11,0,0.2292987247189558,0.1923774728094509,0.6429344758990228,0.014328752270020803,96,29,0.9666666666666667,45,3.7333333333333334,1.5555555555555556,25.833333333333332,312,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,nonparticipants_only,,,10,0,10,0,0,0,0.1589247350471684,0.12809364967653303,0.40184237067245976,0.006712732147805418,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.0000000000001,20.0,0.21978021978021953,,,59.0,0.6483516483516476,0.0,0.0,0.014824618991140412,0.1016949152542373,0.16666666666666682,2,6,9,26,40,,59,36,6.200000000000003,0.06813186813186808,5.8000000000000025,0.06373626373626369,31,29,37
12,B,all_agents,,,40,13,10,17,13,0,0.21675945030155327,0.18629031356655373,0.6572170968630618,0.014056846662302683,110,30,0.75,47,3.851063829787234,1.553191489361702,31.825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,participants_only,,,30,13,0,17,13,0,0.2357739812389078,0.19948104679719578,0.6572170968630618,0.015142000844251933,110,30,1.0,47,3.851063829787234,1.553191489361702,25.766666666666666,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,nonparticipants_only,,,10,0,10,0,0,0,0.15971585748948974,0.1281078876409062,0.3998331588190975,0.006462755475243583,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.3000000000001,19.5,0.2340936374549817,0.2,0.0024009603841536587,51.0,0.6122448979591829,0.0,0.0,0.016371261149419634,0.23529411764705882,0.15625000000000014,2,12,6,44,39,2,51,39,6.800000000000003,0.08163265306122444,5.8000000000000025,0.06962785114045614,34,29,37
13,B,all_agents,,,40,15,10,15,15,0,0.22184993576061932,0.1920970594396087,0.6709284129885393,0.014880352052582134,117,30,0.75,48,3.9583333333333335,1.5416666666666667,31.425,381,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,participants_only,,,30,15,0,15,15,0,0.24229952712263197,0.21429039404749367,0.6709284129885393,0.01609436985696368,117,30,1.0,48,3.9583333333333335,1.5416666666666667,25.233333333333334,381,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,nonparticipants_only,,,10,0,10,0,0,0,0.16050116167458134,0.12827557699380815,0.397833993025002,0.006220069196957866,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.0000000000001,20.0,0.222222222222222,,,58.0,0.6444444444444437,0.0,0.0,0.015113093380617783,0.10344827586206896,0.08333333333333341,1,6,10,26,40,,58,35,6.000000000000003,0.06666666666666662,6.000000000000003,0.06666666666666662,30,30,39
14,B,all_agents,,,40,17,10,13,17,0,0.22632711030781086,0.19239337219211003,0.6840912764689978,0.015595720891491941,121,30,0.75,48,3.9583333333333335,1.5416666666666667,31.45,412,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,participants_only,,,30,17,0,13,17,0,0.24800960136392042,0.21456013993433765,0.6840912764689978,0.016917579374851645,121,30,1.0,48,3.9583333333333335,1.5416666666666667,25.266666666666666,412,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.16127963713948212,0.1276341991088391,0.395844823059877,0.005988580420633569,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.2000000000001,19.5,0.23722627737226248,0.1,0.0012165450121654486,50.0,0.6082725060827243,0.0,0.0,0.014944179171477527,0.08,0.0,0,4,7,47,39,1,50,38,6.600000000000003,0.08029197080291965,6.000000000000003,0.07299270072992695,33,30,38
15,B,all_agents,,,40,18,10,12,18,0,0.23115579190333976,0.19812674905504282,0.6967276254102379,0.016588829684884815,129,30,0.75,48,3.9583333333333335,1.5416666666666667,31.175,447,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,18,0,12,18,0,0.25419043172761197,0.21932091574481627,0.6967276254102379,0.018074041317332555,129,30,1.0,48,3.9583333333333335,1.5416666666666667,24.9,447,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.16205187243052327,0.12855339656245818,0.3938655989445776,0.005766059205534243,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.8000000000001,20.0,0.22779043280182207,,,56.0,0.6378132118451018,0.0,0.0,0.014815385469065454,0.14285714285714285,0.0,0,8,11,28,40,,56,35,5.8000000000000025,0.06605922551252844,6.000000000000003,0.06833712984054666,29,30,41
16,B,all_agents,,,40,20,10,10,20,0,0.23561774142707356,0.19739624665334832,0.7088585203938284,0.01755344635661134,137,30,0.75,48,3.9583333333333335,1.5416666666666667,31.325,483,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,20,0,10,20,0,0.2598842198633432,0.2206270610353243,0.7088585203938284,0.019198855132039193,137,30,1.0,48,3.9583333333333335,1.5416666666666667,25.1,483,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.16281830611826464,0.12967680816435567,0.39189627094985474,0.00555087632195251,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.7000000000001,19.0,0.2414231257941547,0.1,0.001270648030495551,47.0,0.597204574332909,0.0,0.0,0.015636511824742082,0.1702127659574468,0.0,0,8,7,53,38,1,47,37,6.600000000000003,0.08386277001270641,6.000000000000003,0.0762388818297331,33,30,40
17,B,all_agents,,,40,24,10,6,24,0,0.24048833555362342,0.20312119025158115,0.7205041795780752,0.018657717312671854,138,30,0.75,48,3.9583333333333335,1.5416666666666667,31.125,522,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,24,0,6,24,0,0.2661249140616606,0.22395434088857685,0.7205041795780752,0.02046659560857113,138,30,1.0,48,3.9583333333333335,1.5416666666666667,24.833333333333332,522,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.16357860002951172,0.13101493363108685,0.38993678959510547,0.005344272533788941,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.8000000000001,20.0,0.23310023310023284,,,54.0,0.6293706293706287,0.0,0.0,0.015345149240809477,0.018518518518518517,0.0,0,1,11,30,40,,54,35,5.8000000000000025,0.06759906759906756,6.000000000000003,0.06993006993006988,29,30,43
18,B,all_agents,,,40,24,10,6,24,0,0.24455151180862286,0.20277862407204522,0.7316840123949522,0.01966549462902662,142,30,0.75,48,3.9583333333333335,1.5416666666666667,31.275,556,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,24,0,6,24,0,0.2712912562779323,0.22628207750750867,0.7316840123949522,0.02164453964112351,142,30,1.0,48,3.9583333333333335,1.5416666666666667,25.033333333333335,556,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.16433227840069442,0.13278988441957656,0.38798710564712996,0.005148192381328355,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.40000000000009,19.0,0.24234693877550992,,,47.0,0.5994897959183666,0.0,0.0,0.014506865151368958,0.0851063829787234,0.0,0,4,8,54,38,,47,35,6.400000000000003,0.08163265306122443,6.000000000000003,0.0765306122448979,32,30,38
19,B,all_agents,,,40,24,10,6,24,0,0.2483632655851697,0.20497213564899286,0.7424166518991541,0.02066772068223307,145,30,0.75,49,4.224489795918367,1.5714285714285714,31.125,585,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,24,0,6,24,0,0.27612403124870266,0.2294159093894828,0.7424166518991541,0.022822187562619126,145,30,1.0,49,4.224489795918367,1.5714285714285714,24.833333333333332,585,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.1650809685945707,0.135343373839093,0.38604717011889433,0.004956398718367784,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.30000000000008,19.5,0.23131672597864747,,,53.0,0.6287069988137598,0.0,0.0,0.012635339170374928,0.03773584905660377,0.08474576271186447,1,2,11,31,39,,53,35,5.8000000000000025,0.0688018979833926,6.000000000000003,0.07117437722419925,29,30,44
20,B,all_agents,,,40,26,10,4,26,0,0.25218455672524903,0.204781395585575,0.7527199858231879,0.02177171427526127,149,30,0.75,49,4.224489795918367,1.5714285714285714,31.275,619,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,26,0,4,26,0,0.280971580595174,0.23143231039210005,0.7527199858231879,0.024123023337305968,149,30,1.0,49,4.224489795918367,1.5714285714285714,25.033333333333335,619,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.16582348511547418,0.13754418564029208,0.38411693426829985,0.0047734741696756145,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.40000000000009,19.0,0.24234693877550992,,,47.0,0.5994897959183666,0.0,0.0,0.013789579853973206,0.0851063829787234,0.0,0,4,8,54,38,,47,35,6.400000000000003,0.08163265306122443,6.000000000000003,0.0765306122448979,32,30,38
20,B,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,28,10,2,28,0,0.25621542835638506,0.2053291370797985,0.7626111863902604,0.023025442076316047,155,30,0.75,49,4.224489795918367,1.5714285714285714,31.125,655,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,28,0,2,28,0,0.28610046143839424,0.23459005772176636,0.7626111863902604,0.025595607853664673,155,30,1.0,49,4.224489795918367,1.5714285714285714,24.833333333333332,655,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.16656032911035756,0.13870989975686351,0.38219634959695836,0.004597562316516782,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.10000000000008,19.5,0.23186682520808538,,,53.0,0.6302021403091552,0.0,0.0,0.013322491864156728,0.11320754716981132,0.0,0,6,12,31,39,,53,35,5.600000000000002,0.06658739595719378,6.000000000000003,0.07134363852556477,28,30,44
22,B,all_agents,,,40,28,10,2,28,0,0.25990762281299046,0.2086880216920881,0.77210673893465,0.024145959314467065,160,30,0.75,50,4.54,1.6,31.275,690,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,28,0,2,28,0,0.290779635049233,0.23674332567429962,0.77210673893465,0.026906165445307606,160,30,1.0,50,4.54,1.6,25.033333333333335,690,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.16729158610426303,0.14092165411421687,0.38028536784897354,0.004428367247768979,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.40000000000009,19.0,0.24234693877550992,,,47.0,0.5994897959183666,0.0,0.0,0.013420171667394495,0.0851063829787234,0.08064516129032266,1,4,8,54,38,,47,35,6.400000000000003,0.08163265306122443,6.000000000000003,0.0765306122448979,32,30,38
23,B,all_agents,,,40,30,10,0,30,0,0.263837302026486,0.21008735411113938,0.781222469377264,0.025338494348107136,173,30,0.75,50,4.54,1.6,31.125,726,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,30,0,0,30,0,0.2957772773782137,0.23924015376419444,0.781222469377264,0.028282197453185345,173,30,1.0,50,4.54,1.6,24.833333333333332,726,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.16801737597130278,0.1434169021892308,0.37838394100972866,0.004265440727244806,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.3000000000001,19.5,0.23131672597864741,,,53.0,0.6287069988137597,0.0,0.0,0.013013371019306538,0.24528301886792453,0.0,0,13,11,31,39,,53,35,5.8000000000000025,0.06880189798339259,6.000000000000003,0.07117437722419924,29,30,44
24,B,all_agents,,,40,30,10,0,30,0,0.26754729611645467,0.2112982467280284,0.7899735706021734,0.026510415040641562,176,30,0.75,50,4.54,1.6,31.275,764,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,30,0,0.30048380942152925,0.24018833292645442,0.7899735706021734,0.029638407884665187,176,30,1.0,50,4.54,1.6,25.033333333333335,764,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.1687377562012309,0.1444211084607946,0.37649202130468,0.00410866960422643,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000009,18.5,0.237483953786906,,,47.0,0.6033376123234909,0.0,0.0,0.013603048463467519,0.06382978723404255,0.0,0,3,8,54,37,,47,34,6.400000000000003,0.08215661103979455,6.000000000000003,0.0770218228498074,32,30,38
25,B,all_agents,,,40,30,10,0,30,0,0.2711741663463924,0.21141042872247454,0.7983746277780865,0.02776226163715897,184,30,0.75,50,4.54,1.6,31.125,800,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,30,0,0.30508123204847065,0.2412981174268325,0.7983746277780865,0.031098535835861026,184,30,1.0,50,4.54,1.6,24.833333333333332,800,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.16945296924015782,0.14484782978605276,0.37460956119815664,0.003957169786752218,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.20000000000009,19.0,0.2283653846153844,,,53.0,0.6370192307692301,0.0,0.0,0.012346390112101752,0.1509433962264151,0.0,0,8,14,31,38,,53,34,5.200000000000002,0.06249999999999996,6.000000000000003,0.07211538461538457,26,30,44
26,B,all_agents,,,40,30,10,0,30,0,0.2744288738492477,0.21035337657886216,0.8064396426669631,0.028928958655123186,187,30,0.75,50,4.54,1.6,31.275,835,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,30,0,0,30,0,0.3091839647098619,0.2414438514597023,0.8064396426669631,0.03247069301872754,187,30,1.0,50,4.54,1.6,25.033333333333335,835,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.170163601267405,0.14738032200324186,0.37273651339216585,0.0038087594755555026,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
