step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
19,A,participants_only,,,30,27,0,3,27,0,0.29245641208729156,0.23352347812753993,0.7272332530494514,0.023794782103889717,144,30,1.0,55,3.618181818181818,1.4,24.9,630,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,nonparticipants_only,,,10,0,10,0,0,0,0.1808395085041538,0.16010170958309994,0.6206298302103118,0.011076222475344514,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.4000000000001,20.0,0.2341920374707257,,,0.0,0.0,54.0,0.6323185011709594,0.013963578666824723,0.09259259259259259,0.0,0,5,29,13,40,,35,54,5.400000000000002,0.06323185011709596,6.000000000000003,0.07025761124121774,27,30,38
20,A,all_agents,,,40,29,10,1,29,0,0.2686123820431112,0.20546856132131375,0.7381439229274733,0.024065475730981518,151,30,0.75,55,3.618181818181818,1.4,31.175,668,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,participants_only,,,30,29,0,1,29,0,0.2976503612632183,0.2383056607101729,0.7381439229274733,0.02511440027385771,151,30,1.0,55,3.618181818181818,1.4,24.9,668,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,nonparticipants_only,,,10,0,10,0,0,0,0.1814984443827899,0.15991747535014783,0.6175266810592602,0.010800251256104468,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.30000000000008,18.5,0.22478736330498156,,,0.0,0.0,52.0,0.6318347509112995,0.013947351203213592,0.1346153846153846,0.0,0,7,46,10,37,,36,52,5.8000000000000025,0.07047387606318344,6.000000000000003,0.07290400972053458,29,30,32
20,A,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,all_agents,,,40,30,10,0,30,0,0.2733447061685997,0.2090724297696192,0.7486181660103743,0.025238799742807166,162,30,0.75,55,3.618181818181818,1.4,31.125,713,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,participants_only,,,30,30,0,0,30,0,0.3037422986450803,0.23946346426261977,0.7486181660103743,0.026444575511358714,162,30,1.0,55,3.618181818181818,1.4,24.833333333333332,713,,,,,,,,,,,,,,,,,,,,,,,,,,,
