step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.1749824483010708,0.1629483598322204,0.4176320713467806,0.004606301398945094,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.10000000000008,,,19.5,0.23465703971119112,52.0,0.6257521058965096,0.0,0.0,0.01223293943607806,0.1346153846153846,0.0,0,7,12,35,,39,52,37,5.600000000000002,0.06738868832731645,6.000000000000003,0.0722021660649819,28,30,46
26,A,all_agents,,,40,30,10,0,29,1,0.2801837818806328,0.21670099869091314,0.8181579857674631,0.02818983142494782,164,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,849,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,29,1,0.315024550828937,0.23846079652808425,0.8181579857674631,0.03124821785252004,164,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,849,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,nonparticipants_only,,,10,0,10,0,0,0,0.17566147503572002,0.1635051525219341,0.41554391099004667,0.004448121971321698,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.00000000000009,,,16.0,0.2051282051282049,50.0,0.6410256410256403,0.0,0.0,0.012780130665256816,0.08,0.0,0,4,10,46,,32,50,32,6.000000000000003,0.07692307692307687,6.000000000000003,0.07692307692307687,30,30,34
27,A,all_agents,,,40,30,10,0,29,1,0.28378138662612906,0.2212825623012765,0.8254316663367646,0.029336958592475107,168,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,886,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,participants_only,,,30,30,0,0,29,1,0.3195965641622175,0.23842620769170186,0.8254316663367646,0.03255367319124726,168,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,886,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,nonparticipants_only,,,10,0,10,0,0,0,0.17633585401786395,0.16376313655616492,0.41346619143509644,0.004294091492860294,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.6000000000001,,,19.0,0.23002421307506027,52.0,0.6295399515738491,0.0,0.0,0.01254080143701044,0.07692307692307693,0.0,0,4,12,33,,38,52,35,5.600000000000002,0.06779661016949147,6.000000000000003,0.07263922518159802,28,30,46
28,A,all_agents,,,40,30,10,0,29,1,0.28699840962663536,0.22163642286381205,0.832414399683294,0.03057798003807121,171,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,924,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,participants_only,,,30,30,0,0,29,1,0.32366272907508786,0.23883404802858266,0.832414399683294,0.03401188866591642,171,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,924,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,nonparticipants_only,,,10,0,10,0,0,0,0.17700545128127793,0.16294432087338412,0.41139886047792096,0.004144986307117525,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.00000000000009,,,16.0,0.2051282051282049,50.0,0.6410256410256403,0.0,0.0,0.012191484547242552,0.06,0.0,0,3,10,46,,32,50,32,6.000000000000003,0.07692307692307687,6.000000000000003,0.07692307692307687,30,30,34
29,A,all_agents,,,40,30,10,0,28,2,0.29085289119357244,0.22262456924677676,0.8391178236959622,0.03178318841262086,178,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,967,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,participants_only,,,30,30,0,0,28,2,0.32858066575925743,0.23977243365254403,0.8391178236959622,0.03534960219101009,178,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,967,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,nonparticipants_only,,,10,0,10,0,0,0,0.17766956749651766,0.16515339167664847,0.40934186617553137,0.004003327393303428,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.90000000000009,,,18.5,0.22588522588522564,52.0,0.6349206349206342,0.0,0.0,0.013418571771038857,0.1346153846153846,0.0,0,7,13,33,,37,52,35,5.400000000000002,0.06593406593406588,6.000000000000003,0.07326007326007321,27,30,46
30,A,all_agents,,,40,30,10,0,28,2,0.2940282784063555,0.2234895709673662,0.8455531107481238,0.03307998286070109,184,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,participants_only,,,30,30,0,0,28,2,0.33259451361409254,0.2406868211219548,0.8455531107481238,0.036869222814134864,184,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,nonparticipants_only,,,10,0,10,0,0,0,0.1783295727831442,0.16506962058238667,0.4072951568446537,0.0038640090232177782,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.10000000000008,,,15.5,0.20103761348897514,50.0,0.6485084306095973,0.0,0.0,0.012254546051994749,0.12,0.0,0,6,12,45,,31,50,31,5.600000000000002,0.07263294422827492,6.000000000000003,0.07782101167315171,28,30,34
30,A,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,all_agents,,,40,30,10,0,28,2,0.2975031781272915,0.22405346457194025,0.8517309863181989,0.03427634680875656,194,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,participants_only,,,30,30,0,0,28,2,0.3370093812359492,0.24147656724211142,0.8517309863181989,0.0382153396182766,194,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,nonparticipants_only,,,10,0,10,0,0,0,0.17898456880131844,0.16458863434582055,0.40525868106043045,0.003730487371446292,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,step_totals,,,,,,,,,,,,,,,,,,,,,81.70000000000007,,,18.5,0.22643818849449185,52.0,0.6364749082007338,0.0,0.0,0.012359445694798592,0.19230769230769232,0.0,0,10,14,32,,37,52,35,5.200000000000002,0.0636474908200734,6.000000000000003,0.0734394124847001,26,30,44
32,A,all_agents,,,40,30,10,0,28,2,0.30042334081819366,0.22624438285846404,0.8576617468654709,0.03548389164336327,198,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,participants_only,,,30,30,0,0,28,2,0.3406860880040255,0.24247436723499663,0.8576617468654709,0.039627261610073794,198,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,nonparticipants_only,,,10,0,10,0,0,0,0.1796350992606982,0.16643562299665482,0.4032323876551283,0.003600716011829196,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000008,,,15.5,0.20156046814044193,50.0,0.6501950585175547,0.0,0.0,0.011518611091496782,0.08,0.0,0,4,13,45,,31,50,31,5.400000000000002,0.07022106631989593,6.000000000000003,0.07802340702210658,27,30,32
33,A,all_agents,,,40,30,10,0,27,3,0.30357125395740137,0.2279506859000362,0.8633552769908521,0.03667362666647781,203,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,participants_only,,,30,30,0,0,27,3,0.3446681502211408,0.24764280627589802,0.8633552769908521,0.04098332840841929,203,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,nonparticipants_only,,,10,0,10,0,0,0,0.18028056516618293,0.1690126284375207,0.40121622571685267,0.0034770628505026236,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.70000000000007,,,17.5,0.2168525402726144,52.0,0.6443618339529115,0.0,0.0,0.011585335604257035,0.09615384615384616,0.0,0,5,14,32,,35,52,35,5.200000000000002,0.06443618339529117,6.000000000000003,0.07434944237918212,26,30,43
34,A,all_agents,,,40,30,10,0,27,3,0.30630040747660836,0.22804941448192825,0.868821065911218,0.037899837371190175,211,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,participants_only,,,30,30,0,0,27,3,0.34809334295309013,0.24677728388276518,0.868821065911218,0.04242742930557318,211,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,nonparticipants_only,,,10,0,10,0,0,0,0.18092160104716323,0.16975460671423798,0.3992101445882684,0.003357268099144783,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.20000000000007,,,15.0,0.19685039370078722,50.0,0.656167979002624,0.0,0.0,0.011060057962659449,0.16,0.0,0,8,14,44,,30,50,30,5.200000000000002,0.06824146981627292,6.000000000000003,0.07874015748031492,26,30,32
35,A,all_agents,,,40,30,10,0,26,4,0.3095278474156469,0.2287341222466117,0.8740682232747693,0.03908910500826023,219,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,participants_only,,,30,30,0,0,26,4,0.3521843711346638,0.2509312127776452,0.8740682232747693,0.04376016427440476,219,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1211,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,nonparticipants_only,,,10,0,10,0,0,0,0.18155827625859622,0.17001128351281536,0.3972140938653271,0.0032409790203340497,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.5000000000001,,,17.5,0.21739130434782583,52.0,0.6459627329192539,0.0,0.0,0.011872155754697177,0.15384615384615385,0.0,0,8,15,31,,35,52,35,5.000000000000002,0.06211180124223597,6.000000000000003,0.07453416149068318,25,30,43
36,A,all_agents,,,40,30,10,0,27,3,0.3120100954524271,0.22920522928154421,0.8791054943437785,0.04028595418903657,219,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,participants_only,,,30,30,0,0,27,3,0.35528308941529346,0.249676556713757,0.8791054943437785,0.045182299806236725,219,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,nonparticipants_only,,,10,0,10,0,0,0,0.182191113563828,0.1696333780849807,0.39522802339600044,0.0031262932593128854,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.20000000000007,,,15.0,0.19685039370078722,50.0,0.656167979002624,0.0,0.0,0.01031246628188851,0.0,0.0,0,0,14,44,,30,50,30,5.200000000000002,0.06824146981627292,6.000000000000003,0.07874015748031492,26,30,32
37,A,all_agents,,,40,30,10,0,26,4,0.31485595306445024,0.22918031712222636,0.8839412745700274,0.041436930405056464,229,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,participants_only,,,30,30,0,0,26,4,0.35886823622277425,0.252807731138001,0.8839412745700274,0.04649522939528177,229,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,nonparticipants_only,,,10,0,10,0,0,0,0.18281910358947817,0.1714255998387182,0.39325188327902044,0.0030170606086786494,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.70000000000007,,,16.5,0.20702634880802992,52.0,0.652446675031367,0.0,0.0,0.010889312885988127,0.19230769230769232,0.0,0,10,14,30,,33,52,33,5.200000000000002,0.06524466750313673,6.000000000000003,0.07528230865746546,26,30,41
38,A,all_agents,,,40,30,10,0,26,4,0.31732082530646577,0.22803441553661524,0.8885836235872263,0.042567178195081753,231,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,participants_only,,,30,30,0,0,26,4,0.36194676964735406,0.251543692482311,0.8885836235872263,0.04782011271763551,231,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,nonparticipants_only,,,10,0,10,0,0,0,0.18344299228380095,0.17392619192873104,0.39128562386262533,0.002910675727627786,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.20000000000006,,,15.0,0.19685039370078725,50.0,0.6561679790026241,0.0,0.0,0.01028303674379419,0.04,0.0,0,2,14,44,,30,50,30,5.200000000000002,0.06824146981627294,6.000000000000003,0.07874015748031493,26,30,33
39,A,all_agents,,,40,30,10,0,25,5,0.3200702512006551,0.22689424345893217,0.8930402786437373,0.04363297831386366,240,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,participants_only,,,30,30,0,0,25,5,0.3654062126862834,0.2559748151232149,0.8930402786437373,0.049019695685697334,240,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,nonparticipants_only,,,10,0,10,0,0,0,0.18406236674376997,0.1746461690697561,0.3893291957433122,0.0028086333524460797,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.70000000000007,,,16.5,0.20702634880802992,52.0,0.652446675031367,0.0,0.0,0.010620857699411112,0.17307692307692307,0.0,0,9,14,30,,33,52,33,5.200000000000002,0.06524466750313673,6.000000000000003,0.07528230865746546,26,30,41
40,A,all_agents,,,40,30,10,0,25,5,0.3222358038302987,0.22865334784559393,0.8973186674979877,0.044661387352429506,245,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,participants_only,,,30,30,0,0,25,5,0.3680882866037911,0.25812467433410696,0.8973186674979877,0.050236459382521734,245,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,nonparticipants_only,,,10,0,10,0,0,0,0.1846783555098214,0.17489523488934428,0.38738254976459563,0.0027067691442317896,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.50000000000009,,,14.5,0.19205298013245012,50.0,0.6622516556291383,0.0,0.0,0.00946453135037652,0.1,0.0,0,5,16,44,,29,50,30,5.000000000000002,0.06622516556291386,6.000000000000003,0.07947019867549664,25,30,33
40,A,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,all_agents,,,40,30,10,0,25,5,0.32464550952351673,0.2300246269986818,0.9014259207980682,0.04562324370604337,250,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,participants_only,,,30,30,0,0,25,5,0.37109753800758577,0.26003652414317624,0.9014259207980682,0.05132955135329711,250,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,nonparticipants_only,,,10,0,10,0,0,0,0.18528942407130977,0.1745285351111324,0.38544563701577267,0.0026108293608650716,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.00000000000009,,,15.0,0.1923076923076921,52.0,0.666666666666666,0.0,0.0,0.009873318050648509,0.09615384615384616,0.0,0,5,16,29,,30,52,33,5.000000000000002,0.06410256410256406,6.000000000000003,0.07692307692307687,25,30,40
42,A,all_agents,,,40,30,10,0,25,5,0.3269812423291396,0.23041913545442158,0.9053688839661455,0.04673259572577731,258,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,participants_only,,,30,30,0,0,25,5,0.3740094553527571,0.2587363415224604,0.9053688839661455,0.05262448369718155,258,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,nonparticipants_only,,,10,0,10,0,0,0,0.18589660325828714,0.17626761391549806,0.3835184088306938,0.0025170979692276476,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000009,,,14.0,0.18666666666666645,50.0,0.666666666666666,0.0,0.0,0.010114816221195946,0.16,0.0,0,8,16,43,,28,50,30,5.000000000000002,0.06666666666666661,6.000000000000003,0.07999999999999995,25,30,32
43,A,all_agents,,,40,30,10,0,24,6,0.3295979207475267,0.23106934976109053,0.9091541286074997,0.04774877516962919,262,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,participants_only,,,30,30,0,0,24,6,0.37729740431703956,0.25744265981484804,0.9091541286074997,0.053754999987490316,262,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,nonparticipants_only,,,10,0,10,0,0,0,0.1864994700389881,0.1786940584629081,0.38160081678654034,0.0024272119224670852,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.60000000000007,,,15.0,0.1932989690721648,52.0,0.6701030927835046,0.0,0.0,0.010584684919545227,0.07692307692307693,0.0,0,4,18,29,,30,52,33,4.600000000000001,0.05927835051546389,6.000000000000003,0.07731958762886595,23,30,40
44,A,all_agents,,,40,30,10,0,24,6,0.33174959586294184,0.23168671475751906,0.9127879634631997,0.048786768499847255,267,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,participants_only,,,30,30,0,0,24,6,0.37996653379675527,0.2561554465157738,0.9127879634631997,0.054970063373480815,267,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,nonparticipants_only,,,10,0,10,0,0,0,0.18709878206150166,0.17939268684579285,0.37969281270260763,0.0023384066343880073,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.00000000000009,,,14.0,0.18666666666666645,50.0,0.666666666666666,0.0,0.0,0.009552095766914629,0.1,0.0,0,5,16,43,,28,50,30,5.000000000000002,0.06666666666666661,6.000000000000003,0.07999999999999995,25,30,32
45,A,all_agents,,,40,30,10,0,24,6,0.33413531346671355,0.2334662532910347,0.9162764449246716,0.04980997866722347,276,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,participants_only,,,30,30,0,0,24,6,0.38294914870839497,0.25521568216913537,0.9162764449246716,0.05613099568377277,276,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,nonparticipants_only,,,10,0,10,0,0,0,0.18769380774166908,0.17963436736709804,0.3777943486390946,0.002253441485551272,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.60000000000008,,,15.0,0.19329896907216476,52.0,0.6701030927835044,0.0,0.0,0.009890248040446348,0.17307692307692307,0.0,0,9,18,28,,30,52,33,4.600000000000001,0.05927835051546387,6.000000000000003,0.07731958762886594,23,30,39
46,A,all_agents,,,40,30,10,0,24,6,0.3361604514691977,0.2329125267557175,0.9196253871276848,0.0508168839149566,278,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,participants_only,,,30,30,0,0,24,6,0.3854523480201249,0.25644890283891475,0.9196253871276848,0.05731322889454766,278,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,nonparticipants_only,,,10,0,10,0,0,0,0.18828476181641618,0.1792785409686493,0.37590537689589915,0.0021715561891357455,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000008,,,14.0,0.18716577540106932,50.0,0.6684491978609618,0.0,0.0,0.009194451925484641,0.04,0.0,0,2,17,43,,28,50,30,4.800000000000002,0.06417112299465236,6.000000000000003,0.08021390374331545,24,30,32
47,A,all_agents,,,40,30,10,0,24,6,0.33838680781069386,0.2333933231978143,0.9228403716425775,0.051723877456375154,284,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,participants_only,,,30,30,0,0,24,6,0.3882251879266774,0.257285575389253,0.9228403716425775,0.05833214734604541,284,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,nonparticipants_only,,,10,0,10,0,0,0,0.18887166746274328,0.18096605261807935,0.37402585001141964,0.002092698196341264,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.60000000000008,,,14.0,0.18276762402088753,52.0,0.6788511749347251,0.0,0.0,0.00957412870585153,0.11538461538461539,0.0,0,6,18,27,,28,52,32,4.600000000000001,0.06005221932114878,6.000000000000003,0.07832898172323755,23,30,39
48,A,all_agents,,,40,30,10,0,24,6,0.3402973622527635,0.2365022416744862,0.9259267567768744,0.05265575083765148,290,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,participants_only,,,30,30,0,0,24,6,0.39057815110729827,0.25982147740623374,0.9259267567768744,0.0594232942045046,290,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,nonparticipants_only,,,10,0,10,0,0,0,0.1894549956891591,0.18332054824540314,0.37215572076136255,0.0020152280030803662,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.30000000000008,,,13.5,0.18169582772543721,50.0,0.6729475100942119,0.0,0.0,0.008933093133062122,0.12,0.0,0,6,17,42,,27,50,30,4.800000000000002,0.06460296096904436,6.000000000000003,0.08075370121130547,24,30,33
49,A,all_agents,,,40,30,10,0,24,6,0.34243225537152766,0.23793482805016472,0.9288896865057994,0.05356846262808479,292,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,participants_only,,,30,30,0,0,24,6,0.3932316811112665,0.2600224224125375,0.9288896865057994,0.06045493672193463,292,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,nonparticipants_only,,,10,0,10,0,0,0,0.190033978152311,0.18399846090340405,0.37029494215755576,0.0019420604806883338,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.60000000000007,,,14.0,0.18276762402088756,52.0,0.6788511749347252,0.0,0.0,0.009305683956517045,0.038461538461538464,0.0,0,2,18,27,,28,52,32,4.600000000000001,0.06005221932114879,6.000000000000003,0.07832898172323756,23,30,39
50,A,all_agents,,,40,30,10,0,24,6,0.3441807972285369,0.23741945801245318,0.9317340990455674,0.054458544958916805,296,30,0.75,45,2.7555555555555555,1.3555555555555556,31.225,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,participants_only,,,30,30,0,0,24,6,0.39537112756974035,0.2621469602569978,0.9317340990455674,0.061506648042529824,296,30,1.0,45,2.7555555555555555,1.3555555555555556,24.966666666666665,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,nonparticipants_only,,,10,0,10,0,0,0,0.19060980620492637,0.18423297511524944,0.368443467446768,0.0018688366627792664,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.30000000000008,,,13.5,0.18169582772543721,50.0,0.6729475100942119,0.0,0.0,0.008432263843132342,0.08,0.0,0,4,17,42,,27,50,30,4.800000000000002,0.06460296096904436,6.000000000000003,0.08075370121130547,24,30,32
50,A,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,all_agents,,,40,30,10,0,24,6,0.3463241248758599,0.2375857996881723,0.9344647350837447,0.05537801599276348,302,30,0.75,45,2.7555555555555555,1.3555555555555556,31.175,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,participants_only,,,30,30,0,0,24,6,0.39803845487846773,0.2615328227711714,0.9344647350837447,0.06253969257678453,302,30,1.0,45,2.7555555555555555,1.3555555555555556,24.9,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,nonparticipants_only,,,10,0,10,0,0,0,0.19118113486803648,0.18388769967916818,0.36660125010953415,0.0018005231092768248,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.30000000000008,,,13.5,0.17693315858453454,52.0,0.6815203145478368,0.0,0.0,0.009396887294775743,0.11538461538461539,0.0,0,6,18,26,,27,52,31,4.800000000000002,0.06290956749672341,6.000000000000003,0.07863695937090427,24,30,39
