step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.1758595774746804,0.15523832855951908,0.4499163006075873,0.006257299909751537,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.20000000000007,,,18.0,0.2137767220902611,0.0,0.0,55.0,0.6532066508313533,0.013276590836863172,0.16363636363636364,0.0,0,9,14,25,,36,36,55,5.200000000000002,0.06175771971496434,6.000000000000003,0.0712589073634204,26,30,44
26,D,all_agents,,,40,30,10,0,30,0,0.2880527595836283,0.20945229040438057,0.8418316240604754,0.033025663348095764,147,30,0.75,0,0.0,0.0,31.275,917,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,participants_only,,,30,30,0,0,30,0,0.32522469426335293,0.22717072080775458,0.8418316240604754,0.03648396453372167,147,30,1.0,0,0.0,0.0,25.033333333333335,917,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,nonparticipants_only,,,10,0,10,0,0,0,0.1765369555444544,0.15785888960923067,0.44766671910454936,0.006069727057213479,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,,,16.5,0.2112676056338026,0.0,0.0,50.0,0.6402048655569775,0.013327390085377585,0.1,0.0,0,5,12,38,,33,30,50,5.600000000000002,0.07170294494238152,6.000000000000003,0.07682458386683734,28,30,35
27,D,all_agents,,,40,30,10,0,28,2,0.29162318060012205,0.21061609475209148,0.8481583590980564,0.03422782446418634,152,30,0.75,0,0.0,0.0,31.15,957,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,participants_only,,,30,30,0,0,28,2,0.32976136004123346,0.2332661861962469,0.8481583590980564,0.037855493892246135,152,30,1.0,0,0.0,0.0,24.866666666666667,957,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,nonparticipants_only,,,10,0,10,0,0,0,0.1772086422767876,0.1597450314753358,0.44542838550902664,0.005890567407017922,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.6000000000001,,,18.0,0.21531100478468876,0.0,0.0,55.0,0.6578947368421045,0.012292513930638686,0.09090909090909091,0.0,0,5,17,24,,36,36,55,4.600000000000001,0.05502392344497603,6.000000000000003,0.07177033492822962,23,30,44
28,D,all_agents,,,40,30,10,0,28,2,0.29476654857909956,0.2128704649436215,0.8542320247341341,0.035466892862057724,155,30,0.75,0,0.0,0.0,31.275,997,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,participants_only,,,30,30,0,0,28,2,0.3337301600770621,0.23209985526526564,0.8542320247341341,0.03931124306775524,155,30,1.0,0,0.0,0.0,25.033333333333335,997,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,nonparticipants_only,,,10,0,10,0,0,0,0.1778757140852119,0.16108462456930753,0.4432012435814815,0.005715885993395256,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000008,,,16.0,0.20671834625322977,0.0,0.0,50.0,0.645994832041343,0.012125617009645939,0.06,0.0,0,3,13,38,,32,30,50,5.400000000000002,0.06976744186046507,6.000000000000003,0.0775193798449612,27,30,35
29,D,all_agents,,,40,30,10,0,28,2,0.29832041654006874,0.21448671024600308,0.8600627437447687,0.036647383821367154,160,30,0.75,0,0.0,0.0,31.15,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,participants_only,,,30,30,0,0,28,2,0.33824808872763723,0.243783777407438,0.8600627437447687,0.04063676711062063,160,30,1.0,0,0.0,0.0,24.866666666666667,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,nonparticipants_only,,,10,0,10,0,0,0,0.1785373999773633,0.16174212782902997,0.4409852373635741,0.005548605877791582,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.60000000000008,,,18.0,0.2153110047846888,0.0,0.0,55.0,0.6578947368421046,0.01226884615519732,0.09090909090909091,0.0,0,5,17,23,,36,36,55,4.600000000000001,0.055023923444976044,6.000000000000003,0.07177033492822962,23,30,44
30,D,all_agents,,,40,30,10,0,29,1,0.3013391899215822,0.21578418799930596,0.8656602339949779,0.03788633374907654,164,30,0.75,0,0.0,0.0,31.275,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,participants_only,,,30,30,0,0,29,1,0.34205407226572204,0.24256485852040083,0.8656602339949779,0.0420890938271761,164,30,1.0,0,0.0,0.0,25.033333333333335,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,nonparticipants_only,,,10,0,10,0,0,0,0.17919454288916276,0.1627440471718692,0.4387803111767562,0.005385633783212077,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000008,,,16.0,0.20671834625322977,0.0,0.0,50.0,0.645994832041343,0.011768975597042522,0.08,0.0,0,4,13,38,,32,30,50,5.400000000000002,0.06976744186046507,6.000000000000003,0.0775193798449612,27,30,35
30,D,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,all_agents,,,40,30,10,0,28,2,0.304824147070146,0.21810305480778594,0.8710338246351789,0.03904230492561146,172,30,0.75,0,0.0,0.0,31.15,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,participants_only,,,30,30,0,0,28,2,0.3464833575090514,0.24645449084979615,0.8710338246351789,0.04337134100765358,172,30,1.0,0,0.0,0.0,24.866666666666667,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,nonparticipants_only,,,10,0,10,0,0,0,0.17984651575342966,0.1641271491323999,0.4365864096208724,0.005229318906769026,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.20000000000007,,,18.0,0.21634615384615366,0.0,0.0,55.0,0.6610576923076917,0.012153265240171008,0.14545454545454545,0.0,0,8,19,21,,36,36,55,4.200000000000001,0.0504807692307692,6.000000000000003,0.07211538461538458,21,30,44
32,D,all_agents,,,40,30,10,0,28,2,0.30786869881152773,0.21894807686693904,0.8761924716497718,0.04024390275751067,179,30,0.75,0,0.0,0.0,31.275,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,participants_only,,,30,30,0,0,28,2,0.3503269556517356,0.24961627359144903,0.8761924716497718,0.04475524268268991,179,30,1.0,0,0.0,0.0,25.033333333333335,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,nonparticipants_only,,,10,0,10,0,0,0,0.18049392829090405,0.16488377207459654,0.43440347757276804,0.005077440095064209,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.20000000000007,,,16.0,0.2072538860103625,0.0,0.0,50.0,0.6476683937823828,0.011914591772118331,0.14,0.0,0,7,14,38,,32,30,50,5.200000000000002,0.06735751295336784,6.000000000000003,0.07772020725388597,26,30,34
33,D,all_agents,,,40,30,10,0,25,5,0.3110074193349201,0.22129776793594186,0.8811447727837809,0.041348886839592806,187,30,0.75,0,0.0,0.0,31.15,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,participants_only,,,30,30,0,0,25,5,0.35429759988738924,0.25296391415697594,0.8811447727837809,0.04599245728689951,187,30,1.0,0,0.0,0.0,24.866666666666667,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,nonparticipants_only,,,10,0,10,0,0,0,0.18113687767751277,0.16618364356167264,0.4322314601849042,0.004929698710488182,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.00000000000007,,,18.0,0.21686746987951788,0.0,0.0,55.0,0.662650602409638,0.011207207616210076,0.14545454545454545,0.0,0,8,20,20,,36,36,55,4.000000000000001,0.04819277108433732,6.000000000000003,0.072289156626506,20,30,42
34,D,all_agents,,,40,30,10,0,25,5,0.3138049188145079,0.22161943349984103,0.8858989818724297,0.04245982091618435,193,30,0.75,0,0.0,0.0,31.275,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,participants_only,,,30,30,0,0,25,5,0.35781477891270574,0.25452882696490997,0.8858989818724297,0.047270193973939986,193,30,1.0,0,0.0,0.0,25.033333333333335,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,nonparticipants_only,,,10,0,10,0,0,0,0.1817753385199141,0.1666884887385584,0.4300703028839797,0.004786288312562018,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.50000000000009,,,15.5,0.2026143790849671,0.0,0.0,50.0,0.6535947712418293,0.011288253842041561,0.12,0.0,0,6,15,38,,31,30,50,5.000000000000002,0.06535947712418295,6.000000000000003,0.07843137254901955,25,30,34
35,D,all_agents,,,40,30,10,0,25,5,0.31664037822332625,0.22336832617249813,0.8904630225975325,0.04345867911034053,196,30,0.75,0,0.0,0.0,31.15,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,participants_only,,,30,30,0,0,25,5,0.3613843609535893,0.25427877854595504,0.8904630225975325,0.04838666910939825,196,30,1.0,0,0.0,0.0,24.866666666666667,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,nonparticipants_only,,,10,0,10,0,0,0,0.1824084300325372,0.16715364573295072,0.4279199513695598,0.004650421226374456,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.00000000000007,,,17.0,0.20731707317073153,0.0,0.0,55.0,0.6707317073170725,0.010499479427061306,0.05454545454545454,0.0,0,3,20,20,,34,35,55,4.000000000000001,0.048780487804878016,6.000000000000003,0.07317073170731704,20,30,41
36,D,all_agents,,,40,30,10,0,25,5,0.319088355056452,0.22347344695667848,0.8948445016936312,0.04457594755438782,202,30,0.75,0,0.0,0.0,31.225,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,participants_only,,,30,30,0,0,25,5,0.36443866284426985,0.2565145788130142,0.8948445016936312,0.04970218389337328,202,30,1.0,0,0.0,0.0,24.966666666666665,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,nonparticipants_only,,,10,0,10,0,0,0,0.18303743169299855,0.16829348665824975,0.425780351612712,0.004517433540033722,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.00000000000009,,,15.0,0.1948051948051946,0.0,0.0,51.0,0.6623376623376616,0.010145287094780958,0.11764705882352941,0.0,0,6,14,38,,30,29,51,5.200000000000002,0.06753246753246749,5.8000000000000025,0.07532467532467528,26,29,34
37,D,all_agents,,,40,30,10,0,23,7,0.32210590511969917,0.22528745639361378,0.899050721625886,0.04559337006960127,207,30,0.75,0,0.0,0.0,31.1,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,participants_only,,,30,30,0,0,23,7,0.3682537548542803,0.26069164643875814,0.899050721625886,0.050810200871890025,207,30,1.0,0,0.0,0.0,24.8,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,nonparticipants_only,,,10,0,10,0,0,0,0.1836623559159559,0.16936491914183172,0.4236514498546484,0.004387389241229283,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.00000000000009,,,17.0,0.2073170731707315,0.0,0.0,55.0,0.6707317073170724,0.011051774469784871,0.09090909090909091,0.0,0,5,20,20,,34,35,55,4.000000000000001,0.04878048780487801,6.000000000000003,0.07317073170731703,20,30,41
38,D,all_agents,,,40,30,10,0,22,8,0.3247584626948123,0.224816628584997,0.9030886927608505,0.046628974417300996,210,30,0.75,0,0.0,0.0,31.175,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,participants_only,,,30,30,0,0,22,8,0.3715835898124435,0.2615993941695147,0.9030886927608505,0.05198135680824975,210,30,1.0,0,0.0,0.0,24.9,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,nonparticipants_only,,,10,0,10,0,0,0,0.18428308134191848,0.16977210113453317,0.4215331926053752,0.004260716889466821,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.80000000000008,,,15.0,0.19531249999999978,0.0,0.0,51.0,0.6640624999999993,0.01084049225134883,0.058823529411764705,0.0,0,3,15,38,,30,29,51,5.000000000000002,0.06510416666666662,5.8000000000000025,0.07552083333333329,25,29,34
39,D,all_agents,,,40,30,10,0,22,8,0.32737329828604184,0.2267884501586856,0.9069651450504165,0.0476417397752513,215,30,0.75,0,0.0,0.0,31.05,1454,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,participants_only,,,30,30,0,0,22,8,0.37486490231540315,0.26255669346186894,0.9069651450504165,0.05311997535623767,215,30,1.0,0,0.0,0.0,24.733333333333334,1454,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,nonparticipants_only,,,10,0,10,0,0,0,0.18489848619795782,0.17027580913916862,0.41942552664234833,0.004141603592912383,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.10000000000008,,,15.5,0.19350811485642927,0.0,0.0,55.0,0.6866416978776523,0.01016233425646448,0.09090909090909091,0.0,0,5,22,19,,31,34,55,3.600000000000001,0.04494382022471907,6.000000000000003,0.07490636704119846,18,30,40
40,D,all_agents,,,40,30,10,0,21,9,0.33002635540476344,0.22786182204840247,0.9106865392483998,0.048675205655101035,222,30,0.75,0,0.0,0.0,31.125,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,participants_only,,,30,30,0,0,21,9,0.3781985871363386,0.26407308206417746,0.9106865392483998,0.054275976132746324,222,30,1.0,0,0.0,0.0,24.833333333333332,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,nonparticipants_only,,,10,0,10,0,0,0,0.1855096602100378,0.1707632352721533,0.4173283990091366,0.004026127302158198,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000008,,,14.5,0.18855656697009085,0.0,0.0,51.0,0.6631989596879058,0.010870610855519491,0.13725490196078433,0.0,0,7,12,38,,29,29,51,5.600000000000002,0.07282184655396615,5.8000000000000025,0.07542262678803636,28,29,36
40,D,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,all_agents,,,40,30,10,0,21,9,0.3327191974109013,0.23024859188771304,0.9142590776784638,0.04958705733214642,228,30,0.75,0,0.0,0.0,31.0,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,participants_only,,,30,30,0,0,21,9,0.3815865647497977,0.26378000058843387,0.9142590776784638,0.0552598350958534,228,30,1.0,0,0.0,0.0,24.666666666666668,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,nonparticipants_only,,,10,0,10,0,0,0,0.1861170953942123,0.17125756609966253,0.41524175701409094,0.003912488953409885,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000008,,,15.0,0.1884422110552762,0.0,0.0,55.0,0.690954773869346,0.010501959090460167,0.10909090909090909,0.0,0,6,22,19,,30,33,55,3.600000000000001,0.0452261306532663,6.000000000000003,0.0753768844221105,18,30,39
42,D,all_agents,,,40,30,10,0,21,9,0.3348956298552673,0.23058851129810282,0.9176887145713253,0.05056998427146837,234,30,0.75,0,0.0,0.0,31.075,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,participants_only,,,30,30,0,0,21,9,0.38428734034876305,0.26587233779680364,0.9176887145713253,0.056401208491755325,234,30,1.0,0,0.0,0.0,24.766666666666666,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,nonparticipants_only,,,10,0,10,0,0,0,0.18672049837478014,0.17233322526709863,0.41316554822902046,0.0038018188249279235,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000008,,,14.5,0.18855656697009085,0.0,0.0,51.0,0.6631989596879058,0.009409645195316544,0.11764705882352941,0.0,0,6,12,37,,29,29,51,5.600000000000002,0.07282184655396615,5.8000000000000025,0.07542262678803636,28,29,36
43,D,all_agents,,,40,30,10,0,20,10,0.33736664843777286,0.23244700821973557,0.9209811659884722,0.05159453004725306,241,30,0.75,0,0.0,0.0,30.95,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,participants_only,,,30,30,0,0,20,10,0.387382569920156,0.2654679247865577,0.9209811659884722,0.05755374569178992,241,30,1.0,0,0.0,0.0,24.6,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,nonparticipants_only,,,10,0,10,0,0,0,0.18731888399062344,0.17180000027025993,0.41109972048787535,0.0036977742928595266,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000005,,,15.0,0.18844221105527625,0.0,0.0,55.0,0.6909547738693463,0.00985160315475035,0.12727272727272726,0.0,0,7,22,18,,30,33,55,3.600000000000001,0.04522613065326631,6.000000000000003,0.07537688442211053,18,30,39
44,D,all_agents,,,40,30,10,0,20,10,0.33945533115229504,0.2334174519569967,0.9241419193489333,0.052552158120721254,246,30,0.75,0,0.0,0.0,31.075,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,participants_only,,,30,30,0,0,20,10,0.38996945448345344,0.27005883121930585,0.9241419193489333,0.05866356102260301,246,30,1.0,0,0.0,0.0,24.766666666666666,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,nonparticipants_only,,,10,0,10,0,0,0,0.18791296115881986,0.1718738249795395,0.409044221885436,0.003597829544090208,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,step_totals,,,,,,,,,,,,,,,,,,,,,75.40000000000008,,,14.0,0.1856763925729441,0.0,0.0,50.0,0.6631299734748004,0.00938737516324245,0.1,0.0,0,5,13,37,,28,29,50,5.400000000000002,0.07161803713527846,6.000000000000003,0.07957559681697608,27,30,35
45,D,all_agents,,,40,30,10,0,20,10,0.3417213273034055,0.23440964347809207,0.927176242574976,0.05344239716795962,253,30,0.75,0,0.0,0.0,30.95,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,participants_only,,,30,30,0,0,20,10,0.39279399322117425,0.27073592733825447,0.927176242574976,0.05965625810227415,253,30,1.0,0,0.0,0.0,24.6,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,nonparticipants_only,,,10,0,10,0,0,0,0.18850332955009927,0.17144108006956582,0.4069990007760088,0.003499807917639814,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000005,,,14.5,0.18331226295828054,0.0,0.0,55.0,0.6953223767383055,0.0093306876036628,0.12727272727272726,0.0,0,7,22,18,,29,33,55,3.600000000000001,0.045512010113780005,6.000000000000003,0.07585335018963336,18,30,39
46,D,all_agents,,,40,30,10,0,20,10,0.34372457703710224,0.23362253005356853,0.930089192871977,0.05436673051631124,261,30,0.75,0,0.0,0.0,31.075,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,participants_only,,,30,30,0,0,20,10,0.39526926421693837,0.2720128405522221,0.930089192871977,0.06072760376599867,261,30,1.0,0,0.0,0.0,24.766666666666666,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,nonparticipants_only,,,10,0,10,0,0,0,0.18909051549759387,0.17150087993208174,0.40496400577212877,0.003401853449642992,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.10000000000008,,,14.5,0.19053876478317983,0.0,0.0,50.0,0.6570302233902753,0.009040670242697444,0.16,0.0,0,8,12,37,,29,29,50,5.600000000000002,0.07358738501971086,6.000000000000003,0.07884362680683307,28,30,35
47,D,all_agents,,,40,30,10,0,19,11,0.34596199717624626,0.23446569975164938,0.9328856251570979,0.05522696589746324,271,30,0.75,0,0.0,0.0,30.95,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,participants_only,,,30,30,0,0,19,11,0.39805844881772057,0.27187731570821444,0.9328856251570979,0.061676175986535374,271,30,1.0,0,0.0,0.0,24.6,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,nonparticipants_only,,,10,0,10,0,0,0,0.1896726422518234,0.17254254018634374,0.40293918574326815,0.003310852346657181,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000008,,,14.5,0.1833122629582805,0.0,0.0,55.0,0.6953223767383052,0.009264031523060321,0.18181818181818182,0.0,0,10,22,18,,29,33,55,3.600000000000001,0.04551201011377999,6.000000000000003,0.07585335018963334,18,30,39
48,D,all_agents,,,40,30,10,0,19,11,0.3477397324551908,0.2342214795889829,0.935570200150814,0.056099726856671785,279,30,0.75,0,0.0,0.0,31.075,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,participants_only,,,30,30,0,0,19,11,0.40023606038153686,0.2736312506445887,0.935570200150814,0.06270181246435946,279,30,1.0,0,0.0,0.0,24.766666666666666,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,nonparticipants_only,,,10,0,10,0,0,0,0.1902507486761526,0.1739906414976008,0.4009244898145518,0.0032230966846032096,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.70000000000007,,,13.5,0.1807228915662649,0.0,0.0,50.0,0.6693440428380181,0.008531459753744731,0.16,0.0,0,8,14,37,,27,28,50,5.200000000000002,0.06961178045515391,6.000000000000003,0.0803212851405622,26,30,33
49,D,all_agents,,,40,30,10,0,19,11,0.3498227317015428,0.23761282030699785,0.9381473921447815,0.056988928395640646,286,30,0.75,0,0.0,0.0,30.95,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,participants_only,,,30,30,0,0,19,11,0.40282190579576627,0.27226309439136576,0.9381473921447815,0.06370382998532952,286,30,1.0,0,0.0,0.0,24.6,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,nonparticipants_only,,,10,0,10,0,0,0,0.19082520941887238,0.17478562084182087,0.3989198673654791,0.003137274170536325,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000008,,,13.5,0.1732991014120666,0.0,0.0,55.0,0.7060333761232342,0.008978825501648795,0.12727272727272726,0.0,0,7,23,18,,27,33,55,3.400000000000001,0.04364569961489085,6.000000000000003,0.07702182284980741,17,30,39
50,D,all_agents,,,40,30,10,0,19,11,0.35165669172260294,0.23642475620546285,0.9406214964589902,0.057881901566538885,290,30,0.75,0,0.0,0.0,31.075,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,participants_only,,,30,30,0,0,19,11,0.4050767863980221,0.2774591609539737,0.9406214964589902,0.06474370204957403,290,30,1.0,0,0.0,0.0,24.766666666666666,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,nonparticipants_only,,,10,0,10,0,0,0,0.19139640769634544,0.17482943857309072,0.3969252680286517,0.0030520219358645298,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.00000000000006,,,13.0,0.17567567567567555,0.0,0.0,50.0,0.6756756756756751,0.00883400056114209,0.08,0.0,0,4,15,36,,26,28,50,5.000000000000002,0.06756756756756754,6.000000000000003,0.08108108108108106,25,30,33
50,D,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,all_agents,,,40,30,10,0,19,11,0.3538405715557152,0.23786648853768094,0.9429966366006306,0.05874006947768897,297,30,0.75,0,0.0,0.0,30.95,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,participants_only,,,30,30,0,0,19,11,0.40779965897468845,0.27716981049555095,0.9429966366006306,0.06568338895860953,297,30,1.0,0,0.0,0.0,24.6,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,nonparticipants_only,,,10,0,10,0,0,0,0.19196330929879535,0.17538788570149993,0.39494064168850845,0.002971113653866514,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,,,13.5,0.17285531370038396,0.0,0.0,55.0,0.7042253521126753,0.009285860066493139,0.12727272727272726,0.0,0,7,22,18,,27,33,55,3.600000000000001,0.0460947503201024,6.000000000000003,0.07682458386683734,18,30,39
52,D,all_agents,,,40,30,10,0,19,11,0.35540556707192944,0.2366771560949925,0.9452767711366054,0.0595629356896619,303,30,0.75,0,0.0,0.0,31.075,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,participants_only,,,30,30,0,0,19,11,0.409698667309253,0.28086532413093246,0.9452767711366054,0.06666181755326049,303,30,1.0,0,0.0,0.0,24.766666666666666,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,nonparticipants_only,,,10,0,10,0,0,0,0.192526266359959,0.17924591612766724,0.3929659384800659,0.002893401298305472,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.20000000000009,,,13.0,0.17520215633423158,0.0,0.0,50.0,0.6738544474393523,0.007964287461420463,0.12,0.0,0,6,15,36,,26,28,50,5.200000000000002,0.07008086253369267,6.000000000000003,0.08086253369272231,26,30,33
