step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
6,A,nonparticipants_only,,,10,0,10,0,0,0,0.19046549512194783,0.15018816909210764,0.6042655221701153,0.0186836664499894,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.50000000000007,3.1000000000000014,0.03850931677018632,20.0,0.24844720496894387,46.0,0.571428571428571,0.0,0.0,0.01611093768134609,0.06521739130434782,0.2758620689655176,4,3,25,4,31,40,46,39,6.000000000000003,0.0745341614906832,5.400000000000002,0.06708074534161487,30,27,29
7,A,all_agents,,,40,9,10,21,9,0,0.20762050021536974,0.1767367214693133,0.6012441945592647,0.014443757139186298,57,29,0.725,30,2.533333333333333,1.6666666666666667,33.225,193,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,participants_only,,,30,9,0,21,9,0,0.21312558432014928,0.19009100720650912,0.5469841438640303,0.013074334493292629,57,29,0.9666666666666667,30,2.533333333333333,1.6666666666666667,27.633333333333333,193,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,nonparticipants_only,,,10,0,10,0,0,0,0.19110524790103114,0.14943722824664712,0.6012441945592647,0.018188353664858943,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,step_totals,,,,,,,,,,,,,,,,,,,,,90.3000000000001,0.7,0.007751937984496115,20.0,0.22148394241417474,58.0,0.6423034330011067,0.0,0.0,0.014318059744314729,0.10344827586206896,0.08130081300813016,1,6,26,6,7,40,58,37,6.000000000000003,0.06644518272425246,5.600000000000002,0.06201550387596895,30,28,30
8,A,all_agents,,,40,9,10,21,9,0,0.21264101448205308,0.18304003698773175,0.5982379735864684,0.014530188276391166,61,29,0.725,30,2.533333333333333,1.6666666666666667,33.675,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,participants_only,,,30,9,0,21,9,0,0.21960936012771148,0.19703261823555965,0.565104778109469,0.013272947185823251,61,29,0.9666666666666667,30,2.533333333333333,1.6666666666666667,28.233333333333334,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,nonparticipants_only,,,10,0,10,0,0,0,0.19173597754507782,0.14869004210541387,0.5982379735864684,0.017719217455646512,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A,step_totals,,,,,,,,,,,,,,,,,,,,,87.9000000000001,0.5,0.005688282138794077,20.0,0.2275312855517631,55.0,0.6257110352673485,0.0,0.0,0.015497816601164201,0.07272727272727272,0.0,0,4,33,4,5,40,55,38,6.600000000000003,0.07508532423208186,5.8000000000000025,0.06598407281001133,33,29,34
9,A,all_agents,,,40,9,10,21,9,0,0.2179738035333428,0.18948771138544585,0.595246783718536,0.0148341624128186,65,30,0.75,30,2.533333333333333,1.6666666666666667,33.3,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,participants_only,,,30,9,0,21,9,0,0.22651194244601744,0.202738042951041,0.5825005869850902,0.013730861403030351,65,30,1.0,30,2.533333333333333,1.6666666666666667,27.733333333333334,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,nonparticipants_only,,,10,0,10,0,0,0,0.19235938679531886,0.1479465918948868,0.595246783718536,0.017269267649077803,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A,step_totals,,,,,,,,,,,,,,,,,,,,,90.5000000000001,0.30000000000000004,0.00331491712707182,20.0,0.22099447513812132,58.0,0.6408839779005517,0.0,0.0,0.01583481334084499,0.06896551724137931,0.0,0,4,24,6,3,40,58,37,6.600000000000003,0.07292817679558007,5.600000000000002,0.06187845303867399,33,28,32
10,A,all_agents,,,40,10,10,20,10,0,0.22315127972221838,0.1899099459191259,0.5992005635056866,0.015246416414448996,72,30,0.75,30,2.533333333333333,1.6666666666666667,33.025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,participants_only,,,30,10,0,20,10,0,0.23320952293303587,0.2063638273375299,0.5992005635056866,0.014312470748052362,72,30,1.0,30,2.533333333333333,1.6666666666666667,27.366666666666667,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,nonparticipants_only,,,10,0,10,0,0,0,0.192976550089766,0.14720685893541235,0.5922705497999433,0.016834234335783432,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A,step_totals,,,,,,,,,,,,,,,,,,,,,88.1000000000001,0.1,0.0011350737797956856,20.0,0.22701475595913712,55.0,0.6242905788876271,0.0,0.0,0.015893773207381955,0.12727272727272726,0.0,0,7,34,5,1,40,55,37,7.0000000000000036,0.07945516458569803,6.000000000000003,0.06810442678774116,35,30,32
10,A,reachability,0.325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,all_agents,,,40,11,10,19,11,0,0.22807249616814523,0.1931761591331277,0.6152325409654592,0.015736887609007925,78,30,0.75,30,2.533333333333333,1.6666666666666667,32.575,316,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,participants_only,,,30,11,0,19,11,0,0.23956759518477455,0.20899995508534097,0.6152325409654592,0.014982306719416694,78,30,1.0,30,2.533333333333333,1.6666666666666667,26.766666666666666,316,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,nonparticipants_only,,,10,0,10,0,0,0,0.19358719911825728,0.1464708246407353,0.5893091970509436,0.016414982660956274,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A,step_totals,,,,,,,,,,,,,,,,,,,,,91.7000000000001,0.1,0.001090512540894219,20.0,0.2181025081788438,59.0,0.6434023991275892,0.0,0.0,0.014561230526765188,0.1016949152542373,0.0,0,6,25,6,1,40,59,37,6.800000000000003,0.07415485278080694,5.8000000000000025,0.06324972737186474,34,29,34
12,A,all_agents,,,40,15,10,15,15,0,0.23250065502678757,0.19381031484150277,0.6306232393268408,0.01629804738601304,80,30,0.75,30,2.533333333333333,1.6666666666666667,32.425,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,participants_only,,,30,15,0,15,15,0,0.24527035696281688,0.21582729760263336,0.6306232393268408,0.015741591708011173,80,30,1.0,30,2.533333333333333,1.6666666666666667,26.566666666666666,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,nonparticipants_only,,,10,0,10,0,0,0,0.1941915492186997,0.14822978905323408,0.586362651065689,0.016010630969598275,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.10000000000011,0.1,0.0011750881316098694,20.0,0.23501762632197384,52.0,0.611045828437132,0.0,0.0,0.014401806403813682,0.038461538461538464,0.0,0,2,42,5,1,40,52,38,7.0000000000000036,0.08225616921269088,6.000000000000003,0.07050528789659219,35,30,36
13,A,all_agents,,,40,16,10,14,16,0,0.23798001246502606,0.19414558211474872,0.6453983097537672,0.01704845497722327,84,30,0.75,31,2.838709677419355,1.6774193548387097,31.925,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,participants_only,,,30,16,0,14,16,0,0.2523762529706904,0.21663713808543902,0.6453983097537672,0.016697379956316212,84,30,1.0,31,2.838709677419355,1.6774193548387097,25.9,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,A,nonparticipants_only,,,10,0,10,0,0,0,0.19479129094803307,0.15056587502433588,0.5834308378103605,0.015614659151581273,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
