step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
4,C,participants_only,,,30,4,0,26,4,0,0.20080819374398368,0.18004420271777288,0.5537147492838052,0.012153241332177227,20,14,0.4666666666666667,0,0.0,0.0,25.433333333333334,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,nonparticipants_only,,,10,0,10,0,0,0,0.17028280303386664,0.1467843840177106,0.6690929203905565,0.016354348602087183,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.70000000000005,20.0,0.233372228704784,3.900000000000002,0.045507584597432905,0.0,0.0,54.0,0.6301050175029168,0.017820998764452402,0.12962962962962962,0.0,0,7,27,7,40,39,39,54,5.400000000000002,0.0630105017502917,2.4,0.02800466744457408,27,12,21
5,C,all_agents,,,40,4,10,26,4,0,0.19839674717007033,0.1714509136202082,0.6657474557886037,0.013420152763446337,22,15,0.375,0,0.0,0.0,32.475,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,participants_only,,,30,4,0,26,4,0,0.20751792245067477,0.18575681990142712,0.5509461755373861,0.01225837991175663,22,15,0.5,0,0.0,0.0,26.633333333333333,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,nonparticipants_only,,,10,0,10,0,0,0,0.17103322132825696,0.14618193979672453,0.6657474557886037,0.01590712125652134,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.60000000000005,20.0,0.23640661938534266,4.000000000000002,0.04728132387706855,0.0,0.0,52.0,0.6146572104018909,0.016630148734439788,0.038461538461538464,0.0,0,2,27,5,40,40,40,52,5.8000000000000025,0.0685579196217494,2.8000000000000003,0.033096926713947976,29,14,25
6,C,all_agents,,,40,4,10,26,4,0,0.2026506347822966,0.17300587110034965,0.6624187185096607,0.013579471002664625,25,16,0.4,0,0.0,0.0,33.0,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,participants_only,,,30,4,0,26,4,0,0.2129424673743542,0.19025281177616693,0.56394881439862,0.012521939159896099,25,16,0.5333333333333333,0,0.0,0.0,27.333333333333332,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,nonparticipants_only,,,10,0,10,0,0,0,0.17177513700612368,0.14855950441651158,0.6624187185096607,0.015481004713734923,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.20000000000007,20.0,0.25252525252525226,3.2000000000000015,0.04040404040404039,0.0,0.0,46.0,0.5808080808080802,0.014939685724708655,0.06521739130434782,0.0,0,3,40,4,40,32,39,46,7.0000000000000036,0.08838383838383834,3.0000000000000004,0.03787878787878785,35,15,32
7,C,all_agents,,,40,5,10,25,5,0,0.20819275152366526,0.1746201775513304,0.6591066249171124,0.013802176860268106,31,19,0.475,0,0.0,0.0,33.05,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,participants_only,,,30,5,0,25,5,0,0.22008712866636787,0.19525532721728808,0.5813908618226752,0.012813217862835421,31,19,0.6333333333333333,0,0.0,0.0,27.4,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,nonparticipants_only,,,10,0,10,0,0,0,0.17250962009555731,0.14781670689442902,0.6591066249171124,0.015071339361211996,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.20000000000007,20.0,0.22421524663677111,0.6,0.006726457399103133,0.0,0.0,59.0,0.6614349775784748,0.016623980830648824,0.1016949152542373,0.0,0,6,26,15,40,6,39,59,6.400000000000003,0.07174887892376679,3.2000000000000006,0.03587443946188339,32,16,28
8,C,all_agents,,,40,5,10,25,5,0,0.21298904418967451,0.17934290826103755,0.6558110917925268,0.014074167038696286,37,21,0.525,0,0.0,0.0,33.35,251,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,participants_only,,,30,5,0,25,5,0,0.22623967583226107,0.19940020025025407,0.5981352273497682,0.013171048708459473,37,21,0.7,0,0.0,0.0,27.8,251,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,nonparticipants_only,,,10,0,10,0,0,0,0.17323714926191489,0.1480154499595337,0.6558110917925268,0.01467657116227654,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.40000000000009,20.0,0.23148148148148123,0.2,0.0023148148148148125,0.0,0.0,55.0,0.6365740740740734,0.015151968081126321,0.10909090909090909,0.0,0,6,41,9,40,2,39,55,7.400000000000004,0.0856481481481481,3.800000000000001,0.04398148148148145,37,19,35
9,C,all_agents,,,40,7,10,23,7,0,0.2186802378830289,0.18138728869502396,0.6525320363335642,0.014611613117354457,43,22,0.55,0,0.0,0.0,33.025,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,participants_only,,,30,7,0,23,7,0,0.23358774169220528,0.20445847963524708,0.6142098182557775,0.01382774117887392,43,22,0.7333333333333333,0,0.0,0.0,27.366666666666667,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,nonparticipants_only,,,10,0,10,0,0,0,0.17395772645549978,0.1492140031614544,0.6525320363335642,0.01429642489494877,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.30000000000007,20.0,0.2214839424141748,0.1,0.0011074197120708742,0.0,0.0,59.0,0.6533776301218157,0.01680330332262844,0.1016949152542373,0.0,0,6,29,11,40,1,38,59,7.0000000000000036,0.07751937984496123,4.200000000000001,0.04651162790697672,35,21,34
10,C,all_agents,,,40,12,10,18,12,0,0.22349227593184498,0.18524502394940337,0.6492693761518963,0.015107785894568973,47,23,0.575,0,0.0,0.0,32.85,318,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,12,0,18,12,0,0.23976579693727934,0.2072633160315801,0.6296414255255464,0.014441195730509502,47,23,0.7666666666666667,0,0.0,0.0,27.133333333333333,318,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.17467171291554187,0.15117999530497905,0.6492693761518963,0.01392962655577562,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.0000000000001,20.0,0.23255813953488344,,,0.0,0.0,55.0,0.6395348837209295,0.015233293663913742,0.07272727272727272,0.0,0,4,40,9,40,,39,55,6.600000000000003,0.07674418604651158,4.400000000000001,0.051162790697674376,33,22,33
10,C,reachability,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,15,10,15,15,0,0.2288055171612206,0.18824394329037364,0.6460230292711368,0.015748637836702346,51,24,0.6,0,0.0,0.0,32.5,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,participants_only,,,30,15,0,15,15,0,0.24661405439662165,0.21220787654350126,0.6444557685045245,0.015205265677893475,51,24,0.8,0,0.0,0.0,26.666666666666668,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.17537990545501755,0.1533380411733613,0.6460230292711368,0.013573026331552981,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.80000000000008,20.0,0.22271714922048977,,,0.0,0.0,59.0,0.6570155902004449,0.015876413939340982,0.06779661016949153,0.0,0,4,27,13,40,,38,59,6.200000000000003,0.06904231625835186,4.600000000000001,0.051224944320712666,31,23,34
12,C,all_agents,,,40,16,10,14,16,0,0.23354718199260693,0.18945933279532884,0.6586775377643435,0.016411825000389398,58,24,0.6,0,0.0,0.0,32.175,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,16,0,14,16,0,0.2527023509873012,0.2163924634323559,0.6586775377643435,0.01600506669287179,58,24,0.8,0,0.0,0.0,26.233333333333334,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.1760816750085242,0.15543023827628635,0.642792914124781,0.013229053932358672,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.0000000000001,20.0,0.23255813953488344,,,0.0,0.0,55.0,0.6395348837209295,0.015076236335996912,0.12727272727272726,0.0,0,7,40,10,40,,39,55,6.200000000000003,0.0720930232558139,4.800000000000002,0.055813953488372044,31,24,34
13,C,all_agents,,,40,18,10,12,18,0,0.23858107844640292,0.19053388857667736,0.6723304362537698,0.017184447947326594,62,25,0.625,0,0.0,0.0,31.75,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,18,0,12,18,0,0.2591820906310886,0.21549779365460142,0.6723304362537698,0.016917103947089594,62,25,0.8333333333333334,0,0.0,0.0,25.666666666666668,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.17677804189234586,0.15653110169168433,0.6395789495541571,0.012893659511634787,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.20000000000009,20.0,0.22172949002217274,,,0.0,0.0,59.0,0.6541019955654096,0.015086556671067395,0.06779661016949153,0.0,0,4,27,11,40,,37,59,6.400000000000003,0.0709534368070953,4.800000000000002,0.05321507760532147,32,24,36
14,C,all_agents,,,40,20,10,10,20,0,0.24333600042776649,0.1950768380887437,0.685437218803619,0.017897154761552368,69,27,0.675,0,0.0,0.0,31.525,454,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,20,0,10,20,0,0.26529175613743244,0.22158945042333944,0.685437218803619,0.017745328737676487,69,27,0.9,0,0.0,0.0,25.366666666666667,454,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.17746873329876864,0.1574934684143411,0.6363810548063863,0.012567970327789663,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.20000000000009,20.0,0.23201856148491856,,,0.0,0.0,55.0,0.638051044083526,0.015089092766311837,0.12727272727272726,0.0,0,7,40,10,40,,37,55,6.200000000000003,0.07192575406032478,5.000000000000002,0.05800464037122966,31,25,34
15,C,all_agents,,,40,22,10,8,22,0,0.2477129188970447,0.19426797690748782,0.6980197300514742,0.01886705010050666,73,27,0.675,0,0.0,0.0,31.325,487,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,22,0,8,22,0,0.2708994545781912,0.22050100861631614,0.6980197300514742,0.018921037141930764,73,27,0.9,0,0.0,0.0,25.1,487,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.17815331185360514,0.15861746703095775,0.6331991495323543,0.01225370373351738,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.20000000000009,20.0,0.23201856148491856,,,0.0,0.0,55.0,0.638051044083526,0.01402582988971937,0.07272727272727272,0.0,0,4,28,13,40,,35,55,5.8000000000000025,0.0672853828306264,5.400000000000002,0.06264501160092803,29,27,42
16,C,all_agents,,,40,24,10,6,24,0,0.252272076524213,0.19693941375554402,0.7100989408494153,0.01980420001811575,78,27,0.675,0,0.0,0.0,31.25,524,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,24,0,6,24,0,0.2767517410589315,0.228132544482261,0.7100989408494153,0.020026654835374833,78,27,0.9,0,0.0,0.0,25.0,524,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.1788330829200576,0.15875990444154678,0.6300331537846926,0.011945787857550258,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.10000000000011,19.5,0.23465703971119103,,,0.0,0.0,52.0,0.6257521058965094,0.015152599802606904,0.09615384615384616,0.0,0,5,46,10,39,,35,52,6.200000000000003,0.07460890493381461,5.400000000000002,0.06498194945848369,31,27,37
17,C,all_agents,,,40,26,10,4,26,0,0.2564778509357535,0.19698747193854033,0.7216949832154387,0.020755029305182644,82,27,0.675,0,0.0,0.0,31.175,557,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,26,0,4,26,0,0.2821346984969451,0.2271545185375022,0.7216949832154387,0.021157875935136985,82,27,0.9,0,0.0,0.0,24.9,557,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.17950730825217864,0.15949146387852062,0.6268829880157691,0.011647203493980926,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.2000000000001,20.0,0.2347417840375584,,,0.0,0.0,54.0,0.6338028169014077,0.013753119483653495,0.07407407407407407,0.0,0,4,29,13,40,,35,54,5.8000000000000025,0.06807511737089196,5.400000000000002,0.06338028169014079,29,27,43
18,C,all_agents,,,40,28,10,2,28,0,0.2605729508568784,0.19967235153791382,0.7328271838868211,0.021618110038851623,91,28,0.7,0,0.0,0.0,31.175,590,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,28,0,2,28,0,0.2873719684882091,0.23394808983293025,0.7328271838868211,0.02216532933212913,91,28,0.9333333333333333,0,0.0,0.0,24.9,590,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.1801758979628864,0.15892235025147225,0.6237485730756903,0.011358204006966632,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.90000000000009,19.5,0.2352231604342579,,,0.0,0.0,52.0,0.627261761158021,0.013874825986055325,0.17307692307692307,0.0,0,9,46,11,39,,35,52,6.000000000000003,0.07237635705669476,5.400000000000002,0.06513872135102529,30,27,37
19,C,all_agents,,,40,29,10,1,29,0,0.2649998873527514,0.20732043973868203,0.7435140965313483,0.022730042514271152,97,28,0.7,0,0.0,0.0,31.125,629,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,29,0,1,29,0,0.2930533469689506,0.23370855848536654,0.7435140965313483,0.02346666280816249,97,28,0.9333333333333333,0,0.0,0.0,24.833333333333332,629,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.1808395085041538,0.16010170958309994,0.6206298302103118,0.011076222475344514,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000008,20.0,0.23419203747072578,,,0.0,0.0,54.0,0.6323185011709597,0.014381524583792818,0.1111111111111111,0.0,0,6,29,12,40,,35,54,5.8000000000000025,0.0679156908665105,5.600000000000002,0.06557377049180324,29,28,42
20,C,all_agents,,,40,30,10,0,30,0,0.2694012800878178,0.20855663563747406,0.7537735326700943,0.023849124116808302,99,28,0.7,0,0.0,0.0,31.125,670,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,30,0,0,30,0,0.29870222532282703,0.24102452133787422,0.7537735326700943,0.024764566837049525,99,28,0.9333333333333333,0,0.0,0.0,24.833333333333332,670,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.1814984443827899,0.15991747535014783,0.6175266810592602,0.010800251256104468,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.1000000000001,19.5,0.23465703971119106,,,0.0,0.0,52.0,0.6257521058965095,0.014753670668055928,0.038461538461538464,0.0,0,2,46,11,39,,35,52,6.000000000000003,0.0722021660649819,5.600000000000002,0.06738868832731644,30,28,37
20,C,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,30,10,0,29,1,0.27360020757474895,0.2129121473114436,0.7636225913632905,0.02499873333444004,101,28,0.7,0,0.0,0.0,31.075,709,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,30,0,0,29,1,0.30408296718661276,0.24057420193189388,0.7636225913632905,0.026103746946115298,101,28,0.9333333333333333,0,0.0,0.0,24.766666666666666,709,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.18215192873915767,0.1611691588061807,0.614439047653964,0.010533308896758195,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.6000000000001,20.0,0.23364485981308386,,,0.0,0.0,54.0,0.6308411214953265,0.013723004798089758,0.037037037037037035,0.0,0,2,29,11,40,,35,54,6.000000000000003,0.07009345794392519,5.600000000000002,0.0654205607476635,30,28,42
22,C,all_agents,,,40,30,10,0,29,1,0.2775764313486094,0.21307807947737933,0.7730776877087588,0.026088584003678906,106,28,0.7,0,0.0,0.0,31.1,747,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,30,0,0,29,1,0.3091683686621173,0.24279608436144695,0.7730776877087588,0.027368294987011862,106,28,0.9333333333333333,0,0.0,0.0,24.8,747,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.18280061940808576,0.16232305092626975,0.6113668524156941,0.010272845015032705,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.90000000000008,19.5,0.23522316043425792,,,0.0,0.0,52.0,0.6272617611580211,0.013587858393846212,0.09615384615384616,0.0,0,5,46,11,39,,34,52,5.8000000000000025,0.06996381182147161,5.600000000000002,0.06755126658624845,29,28,35
23,C,all_agents,,,40,30,10,0,29,1,0.2814519451077721,0.21627346597806385,0.7821545802004085,0.027197461535767766,111,29,0.725,0,0.0,0.0,31.05,784,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,30,0,0,29,1,0.31412111358086786,0.2463695667126967,0.7821545802004085,0.028654448653829892,111,29,0.9666666666666667,0,0.0,0.0,24.733333333333334,784,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.18344443968848495,0.16390033578541616,0.6083100181536156,0.01001920535689925,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000008,20.0,0.23419203747072578,,,0.0,0.0,54.0,0.6323185011709597,0.012863043246120734,0.09259259259259259,0.0,0,5,29,12,40,,35,54,5.8000000000000025,0.0679156908665105,5.600000000000002,0.06557377049180324,29,28,42
24,C,all_agents,,,40,30,10,0,29,1,0.2851469877476917,0.2151920986481735,0.7908683969923922,0.028338146206690486,114,30,0.75,0,0.0,0.0,31.075,823,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,30,0,0,29,1,0.3188349870407624,0.24653777214793354,0.7908683969923922,0.029986713029291512,114,30,1.0,0,0.0,0.0,24.766666666666666,823,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.18408298986847957,0.16574221599899389,0.6052684680628475,0.009773870182448218,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.70000000000009,17.5,0.21685254027261439,,,0.0,0.0,52.0,0.6443618339529114,0.013193579985080582,0.057692307692307696,0.0,0,3,45,13,35,,33,52,5.400000000000002,0.06691449814126389,5.8000000000000025,0.07187112763320937,27,29,32
25,C,all_agents,,,40,30,10,0,29,1,0.2891232654463442,0.21841426437387518,0.7992336611126966,0.029552928194982914,121,30,0.75,0,0.0,0.0,31.025,865,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,30,0,0,29,1,0.323925385570283,0.24899386270666218,0.7992336611126966,0.031380982715165075,121,30,1.0,0,0.0,0.0,24.7,865,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.184716905074528,0.16784909158158118,0.6022421257225332,0.009534513852983675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000009,19.5,0.22968197879858632,,,0.0,0.0,54.0,0.6360424028268544,0.013260818038089563,0.12962962962962962,0.0,0,7,29,13,39,,34,54,5.400000000000002,0.06360424028268546,6.000000000000003,0.07067137809187275,27,30,41
26,C,all_agents,,,40,30,10,0,29,1,0.2926543646114298,0.2178044983252328,0.8072643146681887,0.030709052575255146,126,30,0.75,0,0.0,0.0,31.075,905,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,participants_only,,,30,30,0,0,29,1,0.32842376515622307,0.24919976366848434,0.8072643146681887,0.03272718133661762,126,30,1.0,0,0.0,0.0,24.766666666666666,905,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.1853461629770501,0.16849139382332828,0.5992309150939206,0.009301266107161484,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.40000000000009,17.0,0.2114427860696515,,,0.0,0.0,52.0,0.6467661691542281,0.01279712541354698,0.09615384615384616,0.0,0,5,45,12,34,,33,52,5.400000000000002,0.06716417910447756,6.000000000000003,0.07462686567164174,27,30,32
27,C,all_agents,,,40,30,10,0,29,1,0.2960789221039992,0.22014849615286408,0.8149737420814611,0.03184374391630926,128,30,0.75,0,0.0,0.0,31.025,943,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,30,0,0,29,1,0.33278173372686315,0.25410208497236586,0.8149737420814611,0.03404488338345602,128,30,1.0,0,0.0,0.0,24.7,943,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,nonparticipants_only,,,10,0,10,0,0,0,0.18597048723540763,0.16867413227073302,0.5962347605184509,0.009075168942587773,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
