step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.16807739421248455,0.15010625984084147,0.40804714212307336,0.005306001427911507,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.8000000000001,,,52.0,0.6280193236714968,19.0,0.22946859903381617,0.0,0.0,0.014559588845931169,0.057692307692307696,0.0,0,3,11,45,,52,38,36,5.8000000000000025,0.07004830917874391,6.000000000000003,0.07246376811594198,29,30,31
15,B,all_agents,,,40,23,10,7,22,1,0.24243490385565977,0.1987087645462511,0.7289859163974394,0.018463289097058234,129,30,0.75,57,3.6140350877192984,1.6666666666666667,31.85,456,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,23,0,7,22,1,0.2669762961851838,0.22246761517187363,0.7289859163974394,0.020512784105026268,129,30,1.0,57,3.6140350877192984,1.6666666666666667,25.8,456,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.16881072686708753,0.15222346769067674,0.406006906412458,0.005087444823494656,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,90.20000000000009,,,58.0,0.6430155210643009,20.0,0.22172949002217274,0.0,0.0,0.014487785734384973,0.06896551724137931,0.0,0,4,9,26,,58,40,37,6.200000000000003,0.06873614190687358,6.000000000000003,0.06651884700665185,31,30,34
16,B,all_agents,,,40,24,10,6,23,1,0.24684639904941263,0.200012409237668,0.7398264797415418,0.01943298312195111,135,30,0.75,58,3.810344827586207,1.6896551724137931,31.975,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,24,0,6,23,1,0.2726159331518673,0.2234822000461949,0.7398264797415418,0.02162811795229854,135,30,1.0,58,3.810344827586207,1.6896551724137931,25.966666666666665,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.16953779674204877,0.1542858666844148,0.4039768718803957,0.004878751976617968,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.80000000000008,,,49.0,0.6140350877192976,19.0,0.23809523809523786,0.0,0.0,0.01535223123704186,0.10204081632653061,0.08474576271186447,1,5,11,51,,49,38,36,5.8000000000000025,0.07268170426065158,6.000000000000003,0.07518796992481198,29,30,35
17,B,all_agents,,,40,25,10,5,24,1,0.2516865656123563,0.20561039597815028,0.7361273473428341,0.020444748454384275,140,30,0.75,58,3.810344827586207,1.6896551724137931,31.725,531,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,25,0,5,24,1,0.2788294140788475,0.22646511230310473,0.7361273473428341,0.022751992290653007,140,30,1.0,58,3.810344827586207,1.6896551724137931,25.633333333333333,531,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.1702580202128828,0.15757898872202802,0.40195698752099374,0.004682206271079263,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.6000000000001,,,58.0,0.6473214285714279,20.0,0.22321428571428548,0.0,0.0,0.014710944025414473,0.08620689655172414,0.0,0,5,12,25,,58,40,37,5.600000000000002,0.06249999999999996,6.000000000000003,0.06696428571428567,28,30,34
18,B,all_agents,,,40,26,10,4,25,1,0.25603586593889893,0.20620354602386018,0.7466822534491208,0.0215854570232825,149,30,0.75,59,4.033898305084746,1.6779661016949152,31.875,571,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,26,0,4,25,1,0.28439025717385286,0.2289848201572928,0.7466822534491208,0.02406711693801243,149,30,1.0,59,4.033898305084746,1.6779661016949152,25.833333333333332,571,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.1709726922340372,0.15810103526729374,0.3999472025833888,0.004492819251434727,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.30000000000008,,,49.0,0.6179066834804533,18.5,0.2332912988650691,0.0,0.0,0.015303988311144339,0.16326530612244897,0.08474576271186447,1,8,11,50,,49,37,35,5.8000000000000025,0.073139974779319,6.000000000000003,0.07566204287515758,29,30,34
19,B,all_agents,,,40,26,10,4,25,1,0.26083700964288403,0.21261515097850933,0.7429488421818752,0.022601668232413767,155,30,0.75,59,4.033898305084746,1.6779661016949152,31.625,611,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,26,0,4,25,1,0.29055573546985214,0.23728107753837463,0.7429488421818752,0.02516462254892494,155,30,1.0,59,4.033898305084746,1.6779661016949152,25.5,611,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.1716808321619798,0.15872687885565767,0.39794746657047186,0.004314373305538253,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,89.10000000000008,,,58.0,0.650953984287317,19.5,0.21885521885521866,0.0,0.0,0.014710977446091154,0.10344827586206896,0.0,0,6,12,24,,58,39,37,5.600000000000002,0.06285072951739615,6.000000000000003,0.06734006734006731,28,30,34
20,B,all_agents,,,40,29,10,1,28,1,0.2645313349290693,0.2126657989449831,0.7532308884946002,0.023628050429061066,160,30,0.75,59,4.033898305084746,1.6779661016949152,31.775,645,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,29,0,1,28,1,0.29524717295422565,0.23609467215068275,0.7532308884946002,0.026349677047692425,160,30,1.0,59,4.033898305084746,1.6779661016949152,25.7,645,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.1723838208536,0.15958574755894067,0.3959577292376195,0.004141618106115238,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.80000000000008,,,49.0,0.6218274111675121,18.0,0.22842639593908606,0.0,0.0,0.013451763141766876,0.10204081632653061,0.0,0,5,11,50,,49,36,34,5.8000000000000025,0.07360406091370554,6.000000000000003,0.07614213197969538,29,30,34
20,B,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,29,10,1,28,1,0.26905351574029157,0.21382938507081473,0.7494647340521272,0.024735017306023847,165,30,0.75,59,4.033898305084746,1.6779661016949152,31.55,685,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,29,0,1,28,1,0.3010444634562329,0.24385311158394396,0.7494647340521272,0.027560232589417675,165,30,1.0,59,4.033898305084746,1.6779661016949152,25.4,685,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.1730806725924673,0.1609696267854464,0.39397794059143143,0.003978322626673202,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.90000000000009,,,58.0,0.6524184476940376,19.5,0.21934758155230574,0.0,0.0,0.01402472517576852,0.08620689655172414,0.0,0,5,13,24,,58,39,37,5.400000000000002,0.060742407199100075,6.000000000000003,0.06749156355455564,27,30,34
22,B,all_agents,,,40,29,10,1,28,1,0.2728711429646256,0.21345619440080205,0.7594861446900422,0.025915408456104332,172,30,0.75,59,4.033898305084746,1.6779661016949152,31.75,724,,,,,,,,,,,,,,,,,,,,,,,,,,,
