step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
10,D,step_totals,,,,,,,,,,,,,,,,,,,,,86.80000000000007,,,57.0,0.656682027649769,20.0,0.2304147465437786,0.0,0.0,0.01521042973328671,0.10526315789473684,0.0,0,6,18,29,,57,40,38,3.800000000000001,0.04377880184331795,6.000000000000003,0.06912442396313362,19,30,30
10,D,reachability,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,all_agents,,,40,17,10,13,17,0,0.21991355702507542,0.17519999280525533,0.6774766796935684,0.015713729258183172,44,22,0.55,0,0.0,0.0,32.35,333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,participants_only,,,30,17,0,13,17,0,0.23541670386629213,0.18938700778113304,0.6774766796935684,0.017315186866841543,44,22,0.7333333333333333,0,0.0,0.0,26.466666666666665,333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,nonparticipants_only,,,10,0,10,0,0,0,0.1734041165014252,0.1425632658012561,0.490442572767675,0.008025185688444124,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.30000000000007,0.1,0.0011198208286674124,59.0,0.6606942889137732,20.0,0.22396416573348246,0.0,0.0,0.015064422293609098,0.0847457627118644,0.0,0,5,15,23,1,59,40,39,4.000000000000001,0.044792833146696506,6.200000000000003,0.06942889137737959,20,31,37
12,D,all_agents,,,40,17,10,13,17,0,0.2248440170034573,0.17761631499127778,0.6903776125058256,0.0165021662354308,48,22,0.55,0,0.0,0.0,32.25,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,participants_only,,,30,17,0,13,17,0,0.241753905644935,0.1917896266994984,0.6903776125058256,0.018275979107316064,48,22,0.7333333333333333,0,0.0,0.0,26.333333333333332,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,nonparticipants_only,,,10,0,10,0,0,0,0.1741143510790241,0.14399199664681392,0.4879903599038366,0.007749395613368869,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.50000000000009,0.1,0.001212121212121211,52.0,0.6303030303030297,20.0,0.24242424242424218,0.0,0.0,0.01621750295188156,0.07692307692307693,0.0,0,4,12,40,1,52,40,37,4.400000000000001,0.053333333333333295,6.000000000000003,0.07272727272727268,22,30,36
