step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
4,B,participants_only,,,30,4,0,26,4,0,0.1980283665400967,0.1820468362275412,0.5767929816510023,0.011928533921823328,51,25,0.8333333333333334,25,1.96,1.2,25.566666666666666,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,nonparticipants_only,,,10,0,10,0,0,0,0.18283509745874585,0.1615890860431185,0.4711835242863257,0.012191500777748221,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.30000000000004,3.900000000000002,0.04572098475967175,20.0,0.23446658851113705,53.0,0.6213364595545132,0.0,0.0,0.015678916405267945,0.11320754716981132,1.0569105691056924,13,6,8,19,39,40,53,35,4.000000000000001,0.04689331770222742,4.400000000000001,0.051582649472450164,20,22,19
5,B,all_agents,,,40,5,10,25,5,0,0.19945096672409549,0.17893506860033248,0.5895231317581605,0.012132661401997103,66,28,0.7,33,2.212121212121212,1.2424242424242424,32.775,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,participants_only,,,30,5,0,25,5,0,0.2047592324217014,0.18554766467230288,0.5895231317581605,0.01215330279174166,66,28,0.9333333333333333,33,2.212121212121212,1.2424242424242424,27.033333333333335,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,nonparticipants_only,,,10,0,10,0,0,0,0.1835261696312778,0.1607811406129029,0.4688276066648941,0.011732605016166886,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.10000000000007,3.5000000000000018,0.042117930204572794,20.0,0.24067388688327299,50.0,0.6016847172081824,0.0,0.0,0.016911604873864377,0.14,0.6106870229007642,8,7,6,18,35,40,50,35,4.800000000000002,0.057761732851985534,4.800000000000002,0.057761732851985534,24,24,27
6,B,all_agents,,,40,6,10,24,6,0,0.20446872739375432,0.17837373738540402,0.6059422064878341,0.012349937313412135,75,29,0.725,37,2.4864864864864864,1.3243243243243243,33.125,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,participants_only,,,30,6,0,24,6,0,0.21122242546176662,0.18678119124038128,0.6059422064878341,0.012517236323031812,75,29,0.9666666666666667,37,2.4864864864864864,1.3243243243243243,27.5,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,nonparticipants_only,,,10,0,10,0,0,0,0.18420763318971745,0.1599772349098384,0.46648346863156964,0.01130069103342663,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.20000000000006,2.800000000000001,0.03406326034063259,20.0,0.24330900243308984,49.0,0.5961070559610702,0.0,0.0,0.01656872596210183,0.10204081632653061,0.3030303030303034,4,5,5,23,28,40,49,40,5.600000000000002,0.06812652068126518,4.800000000000002,0.05839416058394158,28,24,31
7,B,all_agents,,,40,7,10,23,7,0,0.20979544134294562,0.18369682671719667,0.6217045182283207,0.012724930489587128,84,30,0.75,40,2.675,1.325,33.35,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,participants_only,,,30,7,0,23,7,0,0.21810005449450165,0.19055325174672583,0.6217045182283207,0.013061673561576101,84,30,1.0,40,2.675,1.325,27.8,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,nonparticipants_only,,,10,0,10,0,0,0,0.18488160188827749,0.15917734873528921,0.4641510512884118,0.01088710207845624,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.80000000000007,0.9999999999999999,0.011389521640091107,20.0,0.22779043280182215,56.0,0.637813211845102,0.0,0.0,0.016271486366436324,0.10714285714285714,0.25423728813559343,3,6,9,22,10,40,56,37,5.600000000000002,0.06378132118451023,5.200000000000002,0.05922551252847378,28,26,31
8,B,all_agents,,,40,9,10,21,9,0,0.2149655855749537,0.18859705218540468,0.6368363374991879,0.013070578606379456,90,30,0.75,43,2.9302325581395348,1.3488372093023255,33.7,252,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,participants_only,,,30,9,0,21,9,0,0.22477206004994194,0.19419496962972785,0.6368363374991879,0.013542986092908202,90,30,1.0,43,2.9302325581395348,1.3488372093023255,28.266666666666666,252,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,nonparticipants_only,,,10,0,10,0,0,0,0.18554616214998898,0.15838146199161277,0.46183029603196973,0.010499352847250064,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.00000000000009,0.4,0.004545454545454541,20.0,0.22727272727272704,56.0,0.6363636363636358,0.0,0.0,0.01585418320408161,0.05357142857142857,0.25000000000000017,3,3,11,27,4,40,56,40,6.000000000000003,0.06818181818181815,5.600000000000002,0.0636363636363636,30,28,33
9,B,all_agents,,,40,10,10,20,10,0,0.2201704383569022,0.19193923207959923,0.6513628839992204,0.013566228756731634,100,30,0.75,45,3.0444444444444443,1.3333333333333333,33.525,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,participants_only,,,30,10,0,20,10,0,0.23149262432420956,0.20066912156862554,0.6513628839992204,0.014199822468502855,100,30,1.0,45,3.0444444444444443,1.3333333333333333,28.033333333333335,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,nonparticipants_only,,,10,0,10,0,0,0,0.18620388045498004,0.1614013452817452,0.45952114455180987,0.010127144880478462,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.40000000000009,,,20.0,0.21881838074398227,60.0,0.6564551422319468,0.0,0.0,0.015339085015718719,0.13333333333333333,0.1754385964912282,2,8,12,22,,40,60,37,5.8000000000000025,0.06345733041575488,5.600000000000002,0.06126914660831506,29,28,34
10,B,all_agents,,,40,11,10,19,11,0,0.22566829330793123,0.19383767866026863,0.6653083686392516,0.014291028294629467,105,30,0.75,46,3.152173913043478,1.3478260869565217,33.15,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,participants_only,,,30,11,0,19,11,0,0.2386065488609828,0.20667096766125687,0.6653083686392516,0.015126677917932164,105,30,1.0,46,3.152173913043478,1.3478260869565217,27.533333333333335,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,nonparticipants_only,,,10,0,10,0,0,0,0.1868535266487766,0.16075963215565492,0.4572235388290508,0.009775297943648547,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B,step_totals,,,,,,,,,,,,,,,,,,,,,88.30000000000008,,,19.5,0.22083805209513002,58.0,0.6568516421291047,0.0,0.0,0.016669655883529283,0.06896551724137931,0.09259259259259264,1,4,16,29,,39,58,38,6.000000000000003,0.06795016987542465,4.800000000000002,0.054360135900339716,30,24,31
10,B,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,all_agents,,,40,14,10,16,14,0,0.23103030892402812,0.1966448155052628,0.6786960338936815,0.014877266882315976,112,30,0.75,47,3.276595744680851,1.3617021276595744,32.775,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,participants_only,,,30,14,0,16,14,0,0.24554135733242533,0.20867200385334977,0.6786960338936815,0.015848850792895573,112,30,1.0,47,3.276595744680851,1.3617021276595744,27.033333333333335,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,nonparticipants_only,,,10,0,10,0,0,0,0.18749716369883657,0.16169184133346698,0.45493742113490554,0.009435668839647022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.2000000000001,0.1,0.0010964912280701743,19.5,0.21381578947368396,60.0,0.6578947368421045,0.0,0.0,0.015831965380979186,0.1,0.08547008547008554,1,6,10,23,1,39,60,38,5.8000000000000025,0.06359649122807014,5.8000000000000025,0.06359649122807014,29,29,36
12,B,all_agents,,,40,16,10,14,16,0,0.2354890211424946,0.1995441514385091,0.6915481925379342,0.015560160984629577,115,30,0.75,47,3.276595744680851,1.3617021276595744,32.65,388,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,participants_only,,,30,16,0,14,16,0,0.2512741117986078,0.2098072788057514,0.6915481925379342,0.016712733285731522,115,30,1.0,47,3.276595744680851,1.3617021276595744,26.866666666666667,388,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,nonparticipants_only,,,10,0,10,0,0,0,0.1881337491741551,0.16253755518938925,0.452662734029231,0.009112415037063209,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.00000000000007,0.1,0.0011764705882352931,19.5,0.22941176470588215,54.0,0.6352941176470583,0.0,0.0,0.014461275693322609,0.05555555555555555,0.0,0,3,13,35,1,39,54,37,6.000000000000003,0.07058823529411762,5.400000000000002,0.06352941176470585,30,27,35
13,B,all_agents,,,40,17,10,13,17,0,0.24045456107080992,0.20277680822560024,0.7038862648364168,0.016242385763770413,118,30,0.75,47,3.276595744680851,1.3617021276595744,32.225,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,participants_only,,,30,17,0,13,17,0,0.2576844282829904,0.21520349639238162,0.7038862648364168,0.01753607467740125,118,30,1.0,47,3.276595744680851,1.3617021276595744,26.3,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,nonparticipants_only,,,10,0,10,0,0,0,0.1887649594342686,0.1635474150388759,0.45039942035908487,0.008798899133085457,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,step_totals,,,,,,,,,,,,,,,,,,,,,91.10000000000011,,,19.5,0.2140504939626781,60.0,0.6586169045005481,0.0,0.0,0.014818198530428097,0.05,0.0,0,3,11,22,,39,60,38,5.8000000000000025,0.06366630076838634,5.8000000000000025,0.06366630076838634,29,29,36
14,B,all_agents,,,40,21,10,9,21,0,0.2452112443169426,0.2061207994739071,0.7157308142429601,0.017115909320945453,122,30,0.75,47,3.276595744680851,1.3617021276595744,32.175,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,participants_only,,,30,21,0,9,21,0,0.26381829689879355,0.218152646689228,0.7157308142429601,0.018603703085672756,122,30,1.0,47,3.276595744680851,1.3617021276595744,26.233333333333334,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.1893900865713898,0.1627590370609463,0.44814742325728946,0.008497859157358355,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.70000000000009,0.1,0.001194743130227,19.0,0.22700119474313,53.0,0.63321385902031,0.0,0.0,0.015584755866957692,0.07547169811320754,0.0,0,4,12,36,1,38,53,37,6.000000000000003,0.07168458781362003,5.600000000000002,0.06690561529271202,30,28,35
15,B,all_agents,,,40,23,10,7,23,0,0.24986863166461018,0.20651423726319162,0.7271015816732418,0.01798111172588796,128,30,0.75,48,3.5,1.375,31.95,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,23,0,7,23,0,0.2698217200450034,0.22143845779682353,0.7271015816732418,0.019646146372577618,128,30,1.0,48,3.5,1.375,25.933333333333334,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.1900093665234306,0.16194524187564158,0.445906686141003,0.0082084989548296,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.90000000000009,,,19.5,0.22184300341296906,57.0,0.6484641638225249,0.0,0.0,0.014573787254605935,0.08771929824561403,0.0877192982456141,1,5,12,23,,39,57,37,5.8000000000000025,0.06598407281001134,5.600000000000002,0.06370875995449371,29,28,39
16,B,all_agents,,,40,23,10,7,23,0,0.25436645328350815,0.2071358003065457,0.7380175184063121,0.019024693739206573,132,30,0.75,48,3.5,1.375,32.075,533,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,23,0,7,23,0,0.27561435426775277,0.22437746785937993,0.7380175184063121,0.020916739170043875,132,30,1.0,48,3.5,1.375,26.1,533,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.1906227503307744,0.16113551566626336,0.44367715271029795,0.007930877891859528,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.90000000000009,,,18.5,0.23153942428035018,50.0,0.6257822277847302,0.0,0.0,0.01561181856299329,0.08,0.0,0,4,13,44,,37,50,36,6.000000000000003,0.07509386733416766,5.400000000000002,0.06758448060075088,30,27,36
17,B,all_agents,,,40,27,10,3,27,0,0.25933683718009315,0.20857071894447066,0.7484968176700596,0.020019926464631445,140,30,0.75,49,3.7551020408163267,1.3877551020408163,31.85,575,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,27,0,3,27,0,0.28203870486420235,0.23152868301834645,0.7484968176700596,0.0220779981952075,140,30,1.0,49,3.7551020408163267,1.3877551020408163,25.8,575,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.19123123412776552,0.16048241414779435,0.44145876694674646,0.007661213716741653,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.7000000000001,,,19.5,0.2249134948096883,56.0,0.6459054209919254,0.0,0.0,0.015694737623909574,0.125,0.08928571428571434,1,7,13,24,,39,56,37,5.8000000000000025,0.06689734717416373,5.400000000000002,0.0622837370242214,29,27,41
18,B,all_agents,,,40,28,10,2,28,0,0.263863765785778,0.21047289982927755,0.7585569449632572,0.02120102427195332,145,30,0.75,49,3.7551020408163267,1.3877551020408163,32.05,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,28,0,2,28,0,0.2878739989087708,0.23278005626105203,0.7585569449632572,0.02349333233326014,145,30,1.0,49,3.7551020408163267,1.3877551020408163,26.066666666666666,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.1918330664167999,0.16354521543088907,0.43925147311201274,0.007406204552587374,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.70000000000009,,,18.5,0.235069885641677,49.0,0.6226175349428201,0.0,0.0,0.016015868141449126,0.10204081632653061,0.0,0,5,14,45,,37,49,35,6.000000000000003,0.07623888182973311,5.200000000000002,0.0660736975857687,30,26,36
19,B,all_agents,,,40,30,10,0,30,0,0.26847597490230907,0.21373348521850416,0.768214667164727,0.022288361844007544,150,30,0.75,49,3.7551020408163267,1.3877551020408163,31.9,659,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,30,0,0,30,0,0.29382448914159587,0.24125001341304975,0.768214667164727,0.024761789638911076,150,30,1.0,49,3.7551020408163267,1.3877551020408163,25.866666666666667,659,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.1924304321844487,0.16600810468209298,0.4370552157464527,0.007157512369625043,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.00000000000009,,,19.0,0.22093023255813932,56.0,0.6511627906976738,0.0,0.0,0.014814410967330277,0.08928571428571429,0.0,0,5,15,24,,38,56,36,6.000000000000003,0.06976744186046507,5.000000000000002,0.058139534883720895,30,25,39
20,B,all_agents,,,40,30,10,0,30,0,0.27248467137221904,0.21382390022485526,0.7774860804781379,0.023447815373255534,154,30,0.75,50,4.04,1.4,32.0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,30,0,0,30,0,0.2989719608883429,0.24391213958024965,0.7774860804781379,0.026151741165542183,154,30,1.0,50,4.04,1.4,26.0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.19302280282384773,0.16576707263473284,0.4348699396677204,0.00691711992546406,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.70000000000007,,,18.5,0.23212045169385173,50.0,0.6273525721455452,0.0,0.0,0.014274784691162435,0.06,0.08928571428571434,1,3,14,44,,37,50,35,6.000000000000003,0.07528230865746546,5.200000000000002,0.06524466750313673,30,26,35
20,B,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,30,10,0,30,0,0.2767707559246278,0.21275508193893516,0.7863866372590125,0.02461152216386984,161,30,0.75,50,4.04,1.4,31.9,739,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,30,0,0,30,0,0.3044912080657027,0.24706269399589476,0.7863866372590125,0.027512342504820445,161,30,1.0,50,4.04,1.4,25.866666666666667,739,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,nonparticipants_only,,,10,0,10,0,0,0,0.19360939950140335,0.16514474398171192,0.4326955899693818,0.00668797953815059,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.2000000000001,,,19.0,0.22300469483568047,55.0,0.6455399061032856,0.0,0.0,0.014103901367714878,0.12727272727272726,0.0,0,7,14,25,,38,55,36,6.000000000000003,0.07042253521126755,5.200000000000002,0.06103286384976521,30,26,42
22,B,all_agents,,,40,30,10,0,29,1,0.28017235973514687,0.21451425583644762,0.794931171768652,0.025799898295561483,165,30,0.75,50,4.04,1.4,32.05,775,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,participants_only,,,30,30,0,0,29,1,0.3088325986230537,0.24877645324868913,0.794931171768652,0.028959326041031127,165,30,1.0,50,4.04,1.4,26.066666666666666,775,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,nonparticipants_only,,,10,0,10,0,0,0,0.19419164307142645,0.164506909116087,0.4305321120195349,0.006464703541809926,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.50000000000009,,,16.5,0.21290322580645138,50.0,0.64516129032258,0.0,0.0,0.012862304711551628,0.08,0.0,0,4,15,43,,33,50,31,6.000000000000003,0.07741935483870963,5.000000000000002,0.06451612903225802,30,25,30
23,B,all_agents,,,40,30,10,0,29,1,0.28431035550193634,0.21729970257963296,0.8031339248979059,0.026953972501587608,167,30,0.75,50,4.04,1.4,31.85,816,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,participants_only,,,30,30,0,0,29,1,0.3141574012150198,0.25289220512853305,0.8031339248979059,0.030292392975669477,167,30,1.0,50,4.04,1.4,25.8,816,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,nonparticipants_only,,,10,0,10,0,0,0,0.19476921836268626,0.1674639674892743,0.42837945145943723,0.006248557425755336,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,B,step_totals,,,,,,,,,,,,,,,,,,,,,86.20000000000009,,,19.0,0.22041763341067264,56.0,0.6496519721577719,0.0,0.0,0.013513143367260227,0.03571428571428571,0.0,0,2,14,24,,38,56,36,6.000000000000003,0.0696055684454756,5.200000000000002,0.06032482598607885,30,26,41
24,B,all_agents,,,40,30,10,0,29,1,0.2876383128348788,0.21720478300640406,0.8110085679019897,0.028090094461094957,170,30,0.75,50,4.04,1.4,32.05,853,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,participants_only,,,30,30,0,0,29,1,0.3184039446636495,0.25472976944438336,0.8110085679019897,0.031653307968263045,170,30,1.0,50,4.04,1.4,26.066666666666666,853,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,nonparticipants_only,,,10,0,10,0,0,0,0.19534141734856642,0.16719563212512267,0.42623755420214005,0.006042164717709014,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.70000000000007,,,16.5,0.21512385919165558,49.0,0.6388526727509772,0.0,0.0,0.012835540776069037,0.061224489795918366,0.0,0,3,14,45,,33,49,31,6.000000000000003,0.0782268578878748,5.200000000000002,0.06779661016949148,30,26,32
25,B,all_agents,,,40,30,10,0,29,1,0.291292033400828,0.2201640833248915,0.8185682251859101,0.02923731010210052,177,30,0.75,51,4.352941176470588,1.392156862745098,31.85,891,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,29,1,0.32308626720591055,0.25848787066999895,0.8185682251859101,0.032992432806919755,177,30,1.0,51,4.352941176470588,1.392156862745098,25.8,891,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.1959093319855802,0.1694148866863171,0.42410636643112937,0.005841462348615751,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.30000000000008,,,17.5,0.20515826494724482,57.0,0.6682297772567403,0.0,0.0,0.012331065017627083,0.10526315789473684,0.09259259259259264,1,6,15,21,,35,57,35,5.8000000000000025,0.06799531066822974,5.000000000000002,0.058616647127784256,29,25,39
26,B,all_agents,,,40,30,10,0,29,1,0.2946294438806311,0.22119907404788858,0.8258254961784737,0.03041251246097171,187,30,0.75,51,4.352941176470588,1.392156862745098,32.0,930,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,30,0,0,29,1,0.32734847584583965,0.25878536129035873,0.8258254961784737,0.034384956383729126,187,30,1.0,51,4.352941176470588,1.392156862745098,26.0,930,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.1964723479850053,0.17358127827675202,0.4219858345989737,0.0056487600598153645,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.50000000000009,,,16.5,0.21290322580645138,50.0,0.64516129032258,0.0,0.0,0.012717474873884154,0.2,0.0,0,10,15,43,,33,50,30,6.000000000000003,0.07741935483870963,5.000000000000002,0.06451612903225802,30,25,30
