step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
6,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.50000000000007,3.3000000000000016,0.04049079754601225,20.0,0.24539877300613475,0.0,0.0,49.0,0.6012269938650302,0.01574922651398353,0.02040816326530612,0.0,0,1,5,34,33,40,39,49,6.000000000000003,0.07361963190184045,3.2000000000000006,0.03926380368098157,30,16,32
7,D,all_agents,,,40,6,11,23,6,0,0.1820001956533006,0.14523761735748927,0.5120406879304636,0.011644536723955084,24,17,0.425,0,0.0,0.0,32.525,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,participants_only,,,30,6,1,23,6,0,0.19133246899818745,0.15909440520586887,0.5120406879304636,0.012007216346045868,24,17,0.5666666666666667,0,0.0,0.0,26.7,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,nonparticipants_only,,,10,0,10,0,0,0,0.1540033756186402,0.12013268031499695,0.4967642013269807,0.009511401948278512,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,step_totals,,,,,,,,,,,,,,,,,,,,,86.70000000000007,0.7,0.00807381776239907,20.0,0.2306805074971163,0.0,0.0,57.0,0.6574394463667814,0.015690272140396255,0.017543859649122806,0.0,0,1,17,25,7,40,39,57,5.8000000000000025,0.06689734717416375,3.2000000000000006,0.03690888119953861,29,16,30
8,D,all_agents,,,40,5,11,24,5,0,0.18679149557338035,0.14941721488830978,0.5315590604132451,0.011790483452137946,28,18,0.45,0,0.0,0.0,32.875,219,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,participants_only,,,30,5,1,24,5,0,0.19744387730230734,0.16179733766115595,0.5315590604132451,0.01220379957315583,28,18,0.6,0,0.0,0.0,27.166666666666668,219,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,nonparticipants_only,,,10,0,10,0,0,0,0.15483435038659935,0.11953201691342197,0.49428038032034577,0.00918885625109896,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.30000000000005,0.30000000000000004,0.003516998827667056,20.0,0.23446658851113703,0.0,0.0,55.0,0.6447831184056267,0.015145450230749353,0.07272727272727272,0.0,0,4,13,36,3,40,39,55,6.600000000000003,0.07737397420867526,3.400000000000001,0.0398593200468933,33,17,33
9,D,all_agents,,,40,4,10,26,4,0,0.19151973924494248,0.15565231504129395,0.5502966979967153,0.012021703590814774,31,18,0.45,0,0.0,0.0,32.6,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,participants_only,,,30,4,0,26,4,0,0.20347382027166042,0.16664952416945122,0.5502966979967153,0.012496872462026775,31,18,0.6,0,0.0,0.0,26.8,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,nonparticipants_only,,,10,0,10,0,0,0,0.15565749616478855,0.11893435682885486,0.49180897841874405,0.008881396338858712,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.30000000000007,0.1,0.0011325028312570774,20.0,0.22650056625141546,0.0,0.0,59.0,0.6681766704416756,0.014428648038278275,0.05084745762711865,0.0,0,3,18,27,1,40,38,59,5.8000000000000025,0.06568516421291051,3.400000000000001,0.03850509626274064,29,17,35
10,D,all_agents,,,40,6,10,24,6,0,0.19624904212149358,0.16237275975283977,0.5682848300768467,0.012277683129070906,33,19,0.475,0,0.0,0.0,32.475,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,participants_only,,,30,6,0,24,6,0,0.20950767179087543,0.17314659571878616,0.5682848300768467,0.012804531761925107,33,19,0.6333333333333333,0,0.0,0.0,26.633333333333333,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,nonparticipants_only,,,10,0,10,0,0,0,0.15647315311334792,0.12025431834075598,0.48934993352665035,0.008587642101990539,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.40000000000009,,,20.0,0.23419203747072576,0.0,0.0,55.0,0.6440281030444958,0.01495492020591274,0.03636363636363636,0.0,0,2,13,38,,40,39,55,6.800000000000003,0.07962529274004679,3.600000000000001,0.04215456674473064,34,18,35
10,D,reachability,0.475,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,all_agents,,,40,6,10,24,6,0,0.2010746231067781,0.1625076872342355,0.5855534368737728,0.012626877459695762,37,20,0.5,0,0.0,0.0,32.2,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,participants_only,,,30,6,0,24,6,0,0.21567227837267633,0.18106034590053705,0.5855534368737728,0.01321470728905052,37,20,0.6666666666666666,0,0.0,0.0,26.266666666666666,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,nonparticipants_only,,,10,0,10,0,0,0,0.15728165730908344,0.12066964424694426,0.4869031838590171,0.008306289500487417,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.40000000000008,,,20.0,0.22883295194507988,0.0,0.0,58.0,0.6636155606407317,0.01485827662273211,0.06896551724137931,0.0,0,4,17,28,,40,38,58,5.8000000000000025,0.0663615560640732,3.600000000000001,0.041189931350114395,29,18,37
12,D,all_agents,,,40,7,10,23,7,0,0.20595876288030407,0.1692937288276028,0.6021312993988219,0.01311204091050717,39,20,0.5,0,0.0,0.0,32.2,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,participants_only,,,30,7,0,23,7,0,0.22191754549736475,0.18567110234949724,0.6021312993988219,0.013784130803183034,39,20,0.6666666666666666,0,0.0,0.0,26.266666666666666,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,nonparticipants_only,,,10,0,10,0,0,0,0.158082415029122,0.121545724182203,0.484468667939722,0.008039578321056394,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.5000000000001,,,19.5,0.2392638036809813,0.0,0.0,51.0,0.6257668711656434,0.016198011978177433,0.0392156862745098,0.0,0,2,10,44,,39,39,51,7.0000000000000036,0.08588957055214717,4.000000000000001,0.049079754601226946,35,20,39
13,D,all_agents,,,40,10,10,20,10,0,0.21071932375339025,0.17761519053318103,0.6180460474228691,0.0137726109087465,42,21,0.525,0,0.0,0.0,31.85,348,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,participants_only,,,30,10,0,20,10,0,0.2280000007240745,0.18868804774951037,0.6180460474228691,0.014575536607072817,42,21,0.7,0,0.0,0.0,25.8,348,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,nonparticipants_only,,,10,0,10,0,0,0,0.15887729284133753,0.12332826019230661,0.4820463246000234,0.007780372254985907,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.20000000000006,,,20.0,0.22935779816513746,0.0,0.0,58.0,0.6651376146788986,0.014746327565629809,0.05172413793103448,0.0,0,3,19,27,,40,37,58,5.400000000000002,0.06192660550458714,3.800000000000001,0.04357798165137613,27,19,36
14,D,all_agents,,,40,12,10,18,12,0,0.21489816292351901,0.1781838116309138,0.6218655869486404,0.014358946091259584,46,23,0.575,0,0.0,0.0,31.875,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,participants_only,,,30,12,0,18,12,0,0.233308700388686,0.19543776794356232,0.6218655869486404,0.015280246667328135,46,23,0.7666666666666667,0,0.0,0.0,25.833333333333332,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,nonparticipants_only,,,10,0,10,0,0,0,0.15966655052801812,0.12731711296870302,0.47963609297702325,0.007527669685978136,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.5000000000001,,,19.5,0.2422360248447202,0.0,0.0,50.0,0.6211180124223595,0.014325934097935176,0.08,0.0,0,4,10,46,,39,39,50,6.800000000000003,0.08447204968944093,4.200000000000001,0.05217391304347821,34,21,41
15,D,all_agents,,,40,13,10,17,13,0,0.21940741687168686,0.17943476270469333,0.6369909634706947,0.015047403276443312,49,23,0.575,0,0.0,0.0,31.7,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,participants_only,,,30,13,0,17,13,0,0.23906052653966706,0.20344955806134818,0.6369909634706947,0.016088366163108006,49,23,0.7666666666666667,0,0.0,0.0,25.6,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,nonparticipants_only,,,10,0,10,0,0,0,0.16044808786774628,0.12782281825878417,0.47723791251213815,0.007289577980989351,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.60000000000008,,,20.0,0.23640661938534258,0.0,0.0,55.0,0.650118203309692,0.014525432546349179,0.05454545454545454,0.0,0,3,16,30,,40,37,55,5.400000000000002,0.06382978723404252,4.200000000000001,0.04964539007092195,27,21,39
16,D,all_agents,,,40,15,10,15,15,0,0.22386517607269754,0.17853758889116988,0.6515113249318669,0.015876638410427444,54,23,0.575,0,0.0,0.0,31.825,433,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,participants_only,,,30,15,0,15,15,0,0.24474540484874593,0.2037935788628078,0.6515113249318669,0.017072865436945684,54,23,0.7666666666666667,0,0.0,0.0,25.766666666666666,433,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,nonparticipants_only,,,10,0,10,0,0,0,0.16122448974455228,0.13052229792458386,0.47485172294957745,0.007056149885991273,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.1000000000001,,,19.5,0.24652338811630817,0.0,0.0,48.0,0.6068268015170662,0.01548526519265212,0.10416666666666667,0.0,0,5,8,51,,39,39,48,7.0000000000000036,0.08849557522123888,4.600000000000001,0.058154235145385536,35,23,42
17,D,all_agents,,,40,18,10,12,18,0,0.22880553211907456,0.17928787833695414,0.6654508719345923,0.016785097497905077,59,24,0.6,0,0.0,0.0,31.675,469,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,18,0,12,18,0,0.25107562692179236,0.20460104186924113,0.6654508719345923,0.01811980472659574,59,24,0.8,0,0.0,0.0,25.566666666666666,469,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.16199524771092116,0.1347866535191718,0.47247746433482957,0.006829490341568623,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.00000000000007,,,20.0,0.2380952380952379,0.0,0.0,54.0,0.6428571428571423,0.015908443817638993,0.09259259259259259,0.0,0,5,14,32,,40,37,54,5.8000000000000025,0.06904761904761902,4.200000000000001,0.04999999999999997,29,21,40
18,D,all_agents,,,40,18,10,12,18,0,0.23316697600218475,0.17966146767659702,0.6687963632152464,0.017690592630358066,59,24,0.6,0,0.0,0.0,31.8,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,18,0,12,18,0,0.25663617046603526,0.20390460628909884,0.6687963632152464,0.019179837977524792,59,24,0.8,0,0.0,0.0,25.733333333333334,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.16275939261063316,0.13520743279018627,0.4701150770131554,0.0066132195234734886,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.9000000000001,,,19.5,0.2471482889733837,0.0,0.0,48.0,0.608365019011406,0.015258475169778768,0.0,0.0,0,0,9,51,,39,39,48,6.600000000000003,0.08365019011406837,4.800000000000002,0.06083650190114062,33,24,40
19,D,all_agents,,,40,19,10,11,19,0,0.23789471946679744,0.18156811652713728,0.6820445086866366,0.018667972364361265,63,25,0.625,0,0.0,0.0,31.65,538,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,19,0,11,19,0,0.26268689675561363,0.2092137459006685,0.6820445086866366,0.02029781738142287,63,25,0.8333333333333334,0,0.0,0.0,25.533333333333335,538,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.16351818760034886,0.13790313462275827,0.46776450162808964,0.0064026126565353185,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.20000000000007,,,20.0,0.23752969121140122,0.0,0.0,54.0,0.6413301662707833,0.015282088776593377,0.07407407407407407,0.0,0,4,14,31,,40,37,54,5.600000000000002,0.06650831353919237,4.600000000000001,0.054631828978622295,28,23,40
20,D,all_agents,,,40,19,10,11,19,0,0.24195652669081721,0.18513838794237428,0.6947627283391711,0.01961809955638164,70,26,0.65,0,0.0,0.0,31.775,570,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,19,0,11,19,0,0.2678514944864995,0.20985274371304724,0.6947627283391711,0.021409348683467753,70,26,0.8666666666666667,0,0.0,0.0,25.7,570,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.1642716233037704,0.14054798838672078,0.4654256791199492,0.0061977598894502346,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000009,,,19.5,0.24714828897338376,0.0,0.0,48.0,0.6083650190114062,0.01437972658637849,0.14583333333333334,0.0,0,7,10,51,,39,38,48,6.400000000000003,0.08111533586818752,5.000000000000002,0.0633713561470215,32,25,39
20,D,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,21,10,9,21,0,0.2465908963903866,0.18739477803072802,0.7069722192056043,0.02072888355524998,77,26,0.65,0,0.0,0.0,31.625,608,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,21,0,9,21,0,0.27378148122563156,0.21362301158974695,0.7069722192056043,0.022680926745889944,77,26,0.8666666666666667,0,0.0,0.0,25.5,608,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.16501914188465158,0.14171611282672802,0.46309855072434947,0.0060008191391382314,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.60000000000008,,,20.0,0.23640661938534258,0.0,0.0,54.0,0.6382978723404249,0.014957823331991926,0.12962962962962962,0.0,0,7,14,31,,40,37,54,5.600000000000002,0.06619385342789595,5.000000000000002,0.059101654846335665,28,25,40
22,D,all_agents,,,40,21,10,9,21,0,0.2506121668586732,0.1889499150684792,0.7186933304373802,0.021805244671940564,83,26,0.65,0,0.0,0.0,31.75,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,21,0,9,21,0,0.27889576244527725,0.21580147663656335,0.7186933304373802,0.02393735923173365,83,26,0.8666666666666667,0,0.0,0.0,25.666666666666668,643,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.16576138009886116,0.14265828758079963,0.4607830579707277,0.005809359640882499,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.80000000000008,,,19.0,0.24111675126903528,0.0,0.0,48.0,0.6091370558375628,0.0143117818661932,0.125,0.0,0,6,9,50,,38,37,48,6.600000000000003,0.08375634517766493,5.200000000000002,0.065989847715736,33,26,37
23,D,all_agents,,,40,25,10,5,25,0,0.2548332030853849,0.19144513369538346,0.729945597219885,0.022880554708593938,88,27,0.675,0,0.0,0.0,31.6,679,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,participants_only,,,30,25,0,5,25,0,0.28427830349684885,0.221482651292575,0.729945597219885,0.025164282433897744,88,27,0.9,0,0.0,0.0,25.466666666666665,679,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,nonparticipants_only,,,10,0,10,0,0,0,0.16649790185099295,0.1452491806937269,0.4584791426808741,0.005625204273788163,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.8000000000001,,,19.0,0.22673031026252957,0.0,0.0,54.0,0.6443914081145578,0.013963092497791924,0.09259259259259259,0.0,0,5,14,31,,38,36,54,5.600000000000002,0.06682577565632453,5.200000000000002,0.06205250596658706,28,26,38
24,D,all_agents,,,40,27,10,3,27,0,0.2589496931557568,0.19450167473078547,0.7407477733310895,0.02408105665579389,95,27,0.675,0,0.0,0.0,31.75,718,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,participants_only,,,30,27,0,3,27,0,0.28952320008403454,0.22308952409378402,0.7407477733310895,0.026553597180667236,95,27,0.9,0,0.0,0.0,25.666666666666668,718,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,nonparticipants_only,,,10,0,10,0,0,0,0.16722917237092355,0.1473489212638887,0.4561867469674697,0.0054465631704524835,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.6000000000001,,,19.0,0.24173027989821855,0.0,0.0,48.0,0.6106870229007626,0.014652386489376825,0.14583333333333334,0.0,0,7,10,51,,38,37,48,6.200000000000003,0.07888040712468188,5.400000000000002,0.06870229007633583,31,27,37
25,D,all_agents,,,40,27,10,3,27,0,0.26320496382095365,0.19724854196328018,0.751117862397846,0.02529740647149257,100,28,0.7,0,0.0,0.0,31.6,758,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,participants_only,,,30,27,0,3,27,0,0.29495472938262207,0.22531298509992576,0.751117862397846,0.02794045253790433,100,28,0.9333333333333333,0,0.0,0.0,25.466666666666665,758,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.16795566713594837,0.1485797316174025,0.45390581323263235,0.005271696913606402,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.50000000000009,,,18.5,0.22155688622754469,0.0,0.0,54.0,0.6467065868263466,0.01415055559432981,0.09259259259259259,0.0,0,5,14,31,,37,34,54,5.600000000000002,0.06706586826347301,5.400000000000002,0.06467065868263469,28,27,38
26,D,all_agents,,,40,29,10,1,29,0,0.26683102267525427,0.19709352400398333,0.7610731479019321,0.02647517824737298,108,28,0.7,0,0.0,0.0,31.75,794,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,participants_only,,,30,29,0,1,29,0,0.2995491236916541,0.22972933570858195,0.7610731479019321,0.029317300139753692,108,28,0.9333333333333333,0,0.0,0.0,25.666666666666668,794,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,nonparticipants_only,,,10,0,10,0,0,0,0.16867671962605485,0.15000921831850536,0.45163628416646917,0.005103122960798742,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.3000000000001,,,18.5,0.23627075351213253,0.0,0.0,48.0,0.6130268199233709,0.013251599775566439,0.16666666666666666,0.0,0,8,10,49,,37,36,48,6.200000000000003,0.07918263090676878,5.600000000000002,0.07151979565772663,31,28,36
27,D,all_agents,,,40,29,10,1,29,0,0.27065956124837715,0.20296701655860394,0.7706302219858548,0.027647312185454152,116,28,0.7,0,0.0,0.0,31.6,831,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,participants_only,,,30,29,0,1,29,0,0.3044151940104801,0.23476032194519753,0.7706302219858548,0.030658721809397858,116,28,0.9333333333333333,0,0.0,0.0,25.466666666666665,831,,,,,,,,,,,,,,,,,,,,,,,,,,,
