step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
4,C,all_agents,,,40,2,10,28,2,0,0.1767554415884316,0.14422401478524421,0.5331767301281306,0.01238238866125303,25,20,0.5,0,0.0,0.0,29.75,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,participants_only,,,30,2,0,28,2,0,0.183622980101763,0.15342942926106518,0.4781753466789549,0.012036451066467654,25,20,0.6666666666666666,0,0.0,0.0,24.666666666666668,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,nonparticipants_only,,,10,0,10,0,0,0,0.1561528260484374,0.11032534110903187,0.5331767301281306,0.012854244422824073,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.90000000000003,3.900000000000002,0.044368600682593864,20.0,0.22753128555176327,57.0,0.6484641638225254,0.0,0.0,0.016522047780825506,0.15789473684210525,0.0,0,9,10,14,39,40,57,35,2.8000000000000003,0.03185437997724686,4.200000000000001,0.0477815699658703,14,21,16
5,C,all_agents,,,40,5,10,25,5,0,0.18144245147825494,0.14918219784024894,0.5305108464774899,0.012612453572429612,28,20,0.5,0,0.0,0.0,31.625,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,participants_only,,,30,5,0,25,5,0,0.18959313620178533,0.15983985760291924,0.4990483328117967,0.012410080693109825,28,20,0.6666666666666666,0,0.0,0.0,25.5,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,nonparticipants_only,,,10,0,10,0,0,0,0.15699039730766373,0.10985346011209576,0.5305108464774899,0.012422368272840266,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.90000000000005,3.5000000000000018,0.041224970553592456,20.0,0.2355712603062425,53.0,0.6242638398115427,0.0,0.0,0.01486251524074726,0.05660377358490566,0.0,0,3,8,13,35,40,53,35,3.800000000000001,0.044758539458186086,4.600000000000001,0.05418138987043579,19,23,20
6,C,all_agents,,,40,7,10,23,7,0,0.18588203110174448,0.15056203324573558,0.5278582922451025,0.012525618604443725,30,20,0.5,0,0.0,0.0,32.025,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,participants_only,,,30,7,0,23,7,0,0.19523663483407125,0.17002887344861134,0.4965530911477377,0.012345967036153626,30,20,0.6666666666666666,0,0.0,0.0,26.033333333333335,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,nonparticipants_only,,,10,0,10,0,0,0,0.15781821990476408,0.11192396443304108,0.5278582922451025,0.012014469977447673,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.10000000000005,3.3000000000000016,0.0406905055487053,20.0,0.24660912453760775,48.0,0.5918618988902585,0.0,0.0,0.015011079208809754,0.041666666666666664,0.0,0,2,7,28,33,40,48,39,4.000000000000001,0.04932182490752156,5.8000000000000025,0.07151664611590627,20,29,33
7,C,all_agents,,,40,8,10,22,8,0,0.19124009277213191,0.15677681447128344,0.525219000783877,0.012660920422182849,36,22,0.55,0,0.0,0.0,32.225,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,participants_only,,,30,8,0,22,8,0,0.20210761189354642,0.17691053546984548,0.5166909675018282,0.012533624847890732,36,22,0.7333333333333333,0,0.0,0.0,26.3,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,nonparticipants_only,,,10,0,10,0,0,0,0.15863753540788839,0.11355473635800814,0.525219000783877,0.011625571482807477,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.70000000000007,1.0999999999999999,0.012687427912341395,20.0,0.2306805074971163,56.0,0.6459054209919256,0.0,0.0,0.016493795376986035,0.10714285714285714,0.0,0,6,14,18,11,40,56,37,4.000000000000001,0.04613610149942327,5.600000000000002,0.06459054209919259,20,28,28
8,C,all_agents,,,40,8,10,22,8,0,0.1967626269406287,0.16590789623020918,0.5322257433487638,0.012690437654493309,40,24,0.6,0,0.0,0.0,32.45,237,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,participants_only,,,30,8,0,22,8,0,0.20920067101998824,0.19055298568990925,0.5322257433487638,0.012550132386078714,40,24,0.8,0,0.0,0.0,26.6,237,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,nonparticipants_only,,,10,0,10,0,0,0,0.1594484947025501,0.115100342154768,0.5225929057799575,0.011254894173495998,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.10000000000008,0.30000000000000004,0.0034052213393870575,20.0,0.22701475595913714,57.0,0.6469920544835408,0.0,0.0,0.016731562179065046,0.07017543859649122,0.0,0,4,11,37,3,40,57,39,4.400000000000001,0.049943246311010187,6.400000000000003,0.07264472190692392,22,32,37
9,C,all_agents,,,40,8,10,22,8,0,0.20204834997814228,0.17182814012985143,0.5509367136148132,0.012843975341387802,43,25,0.625,0,0.0,0.0,32.3,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,participants_only,,,30,8,0,22,8,0,0.21598020594994619,0.19433201114349608,0.5509367136148132,0.012717009647569643,43,25,0.8333333333333334,0,0.0,0.0,26.4,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,nonparticipants_only,,,10,0,10,0,0,0,0.16025278206273055,0.11472122001224075,0.5199799412510577,0.010895713093013222,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.6000000000001,,,20.0,0.22075055187637946,60.0,0.6622516556291383,0.0,0.0,0.015601888470931387,0.05,0.0,0,3,14,19,,40,60,37,4.800000000000002,0.05298013245033109,5.8000000000000025,0.06401766004415008,24,29,34
10,C,all_agents,,,40,7,10,23,7,0,0.20667603072185498,0.17480333345963006,0.5688992450702207,0.013106358488365376,48,27,0.675,0,0.0,0.0,32.225,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,7,0,23,7,0,0.22188483588187682,0.19735111759116314,0.5688992450702207,0.013032849090940778,48,27,0.9,0,0.0,0.0,26.3,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.1610496152417893,0.11414761391217954,0.5173800415448024,0.010551193627893073,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.7000000000001,,,19.5,0.2223489167616873,57.0,0.6499429874572399,0.0,0.0,0.01435338880008605,0.08771929824561403,0.0,0,5,10,35,,39,57,35,5.000000000000002,0.05701254275940702,6.200000000000003,0.07069555302166472,25,31,34
10,C,reachability,0.425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,8,10,22,8,0,0.21197763333198333,0.18786267947428995,0.5861432752674118,0.013586888353260634,52,28,0.7,0,0.0,0.0,32.025,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,participants_only,,,30,8,0,22,8,0,0.22869035490012324,0.2035646277003736,0.5861432752674118,0.013592114626663664,52,28,0.9333333333333333,0,0.0,0.0,26.033333333333335,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.16183946862756365,0.11434730645082172,0.5147931413370784,0.010219428786481527,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.20000000000009,,,20.0,0.22172949002217274,59.0,0.6541019955654096,0.0,0.0,0.01571802631782655,0.06779661016949153,0.0,0,4,11,19,,40,59,35,5.200000000000002,0.05764966740576493,6.000000000000003,0.06651884700665185,26,30,35
12,C,all_agents,,,40,9,10,21,9,0,0.21684522910914378,0.18884435888676662,0.6026975442567154,0.014035528202377443,59,29,0.725,0,0.0,0.0,31.85,351,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,9,0,21,9,0,0.23491926663897406,0.20507385530874683,0.6026975442567154,0.014108254042128012,59,29,0.9666666666666667,0,0.0,0.0,25.8,351,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.16262311651965294,0.11715734301422058,0.512219175630393,0.009897300691569182,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.10000000000008,0.1,0.0011614401858304286,19.0,0.22067363530778145,55.0,0.6387921022067358,0.0,0.0,0.015365364284609623,0.12727272727272726,0.0,0,7,8,41,1,38,55,36,5.600000000000002,0.06504065040650403,6.400000000000003,0.07433217189314748,28,32,36
13,C,all_agents,,,40,10,10,20,10,0,0.22194324611829855,0.18987102287431787,0.6185896424864468,0.014578262444567548,63,30,0.75,0,0.0,0.0,31.575,383,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,10,0,20,10,0,0.24145775290830457,0.209900534167337,0.6185896424864468,0.01471833997726369,63,30,1.0,0,0.0,0.0,25.433333333333334,383,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.16339972574828052,0.12091215719708015,0.509658079752241,0.009588238143392826,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.20000000000009,,,20.0,0.2242152466367711,58.0,0.6502242152466361,0.0,0.0,0.01538850745128919,0.06896551724137931,0.0,0,4,11,20,,40,58,36,5.400000000000002,0.06053811659192822,5.8000000000000025,0.06502242152466364,27,29,38
14,C,all_agents,,,40,13,10,17,13,0,0.22680932071016283,0.19311012951560153,0.6338460567869889,0.015246920319723413,67,30,0.75,0,0.0,0.0,31.475,416,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,13,0,17,13,0,0.24768918561513276,0.21056091577811564,0.6338460567869889,0.015488531931109368,67,30,1.0,0,0.0,0.0,25.3,416,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.16416972599525306,0.12367197475086533,0.5071097893534797,0.009290460384168012,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.6000000000001,,,19.0,0.21939953810623533,55.0,0.635103926096997,0.0,0.0,0.015303069229989863,0.07272727272727272,0.0,0,4,7,40,,38,55,36,6.000000000000003,0.06928406466512697,6.600000000000003,0.07621247113163968,30,33,36
15,C,all_agents,,,40,16,10,14,16,0,0.23209910227785688,0.19498851485937915,0.6484922145155093,0.01600628908844719,72,30,0.75,0,0.0,0.0,31.425,454,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,16,0,14,16,0,0.25448752533645247,0.21229264085844973,0.6484922145155093,0.01633635727017188,72,30,1.0,0,0.0,0.0,25.233333333333334,454,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.16493383310207016,0.12630863812244636,0.5045742404067123,0.009001186698665271,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.20000000000009,,,20.0,0.23201856148491856,55.0,0.638051044083526,0.0,0.0,0.016525812576244407,0.09090909090909091,0.0,0,5,11,24,,40,55,36,5.400000000000002,0.06264501160092803,5.8000000000000025,0.0672853828306264,27,29,41
16,C,all_agents,,,40,16,10,14,16,0,0.23684560030596763,0.19996273474802542,0.6625525259348889,0.01681541539690201,74,30,0.75,0,0.0,0.0,31.3,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,16,0,14,16,0,0.26056383386,0.2150199955878343,0.6625525259348889,0.01726201590196376,74,30,1.0,0,0.0,0.0,25.066666666666666,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.16569089964387057,0.12567709493183413,0.5020513692046787,0.008724958646633259,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.70000000000009,,,18.5,0.21841794569067274,54.0,0.6375442739079096,0.0,0.0,0.015312805318516634,0.037037037037037035,0.0,0,2,9,40,,37,54,34,6.000000000000003,0.07083825265643444,6.200000000000003,0.07319952774498224,30,31,35
17,C,all_agents,,,40,17,10,13,17,0,0.24164026179748735,0.19954076394041254,0.6760504248974933,0.017743285025384824,83,30,0.75,0,0.0,0.0,31.3,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,17,0,13,17,0,0.26670645745478133,0.21910950373643884,0.6760504248974933,0.018324837367146414,83,30,1.0,0,0.0,0.0,25.066666666666666,526,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.16644167482560546,0.12604692306372017,0.49954111235865534,0.00845885802334314,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.60000000000008,,,20.0,0.23923444976076533,53.0,0.6339712918660281,0.0,0.0,0.015674396167932272,0.16981132075471697,0.0,0,9,14,25,,40,53,36,5.400000000000002,0.06459330143540666,5.200000000000002,0.06220095693779901,27,26,44
18,C,all_agents,,,40,18,10,12,18,0,0.2463179899277014,0.2039724769056408,0.6890084079015936,0.018702518950879238,86,30,0.75,0,0.0,0.0,31.25,563,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,18,0,12,18,0,0.2726950776525225,0.221368282926583,0.6890084079015936,0.019420154055076955,86,30,1.0,0,0.0,0.0,25.0,563,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.16718672675323806,0.12571394711968342,0.49704340679686204,0.008200604556171179,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.00000000000009,,,19.0,0.22352941176470567,54.0,0.6352941176470582,0.0,0.0,0.015106264545621874,0.05555555555555555,0.0,0,3,10,39,,38,54,34,6.000000000000003,0.0705882352941176,6.000000000000003,0.0705882352941176,30,30,36
19,C,all_agents,,,40,22,10,8,22,0,0.250403356627094,0.20396356185000253,0.7014480715855298,0.01966233430016832,92,30,0.75,0,0.0,0.0,31.275,595,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,22,0,8,22,0,0.2778959028404286,0.22079123234657733,0.7014480715855298,0.02054253318914165,92,30,1.0,0,0.0,0.0,25.033333333333335,595,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.16792571798709016,0.1290090830495112,0.49455818976287774,0.007951656465740267,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.50000000000007,,,19.5,0.23353293413173634,53.0,0.6347305389221551,0.0,0.0,0.013697648123998396,0.11320754716981132,0.0,0,6,14,24,,39,53,35,5.8000000000000025,0.06946107784431135,5.200000000000002,0.06227544910179638,29,26,43
20,C,all_agents,,,40,23,10,7,23,0,0.25453225510706656,0.2061399994915707,0.7133901487221086,0.020704898504710474,95,30,0.75,0,0.0,0.0,31.225,629,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,23,0,7,23,0,0.28315696719268396,0.2256747749298348,0.7133901487221086,0.021757695686741678,95,30,1.0,0,0.0,0.0,24.966666666666665,629,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.16865811885021445,0.13100039050842166,0.4920853988140633,0.007714017254803,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.5000000000001,,,18.5,0.21893491124260328,54.0,0.6390532544378691,0.0,0.0,0.013642182620197153,0.05555555555555555,0.0,0,3,10,39,,37,54,34,6.000000000000003,0.07100591715976326,6.000000000000003,0.07100591715976326,30,30,34
20,C,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,24,10,6,24,0,0.2590265294371646,0.20783727692124432,0.7248545427732243,0.0217803901109697,104,30,0.75,0,0.0,0.0,31.25,668,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,24,0,6,24,0,0.28890693287103836,0.2267257025161184,0.7248545427732243,0.02297505705598369,104,30,1.0,0,0.0,0.0,25.0,668,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.16938531913554325,0.13296118621190567,0.489624971819993,0.007482327163475054,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.70000000000009,,,19.5,0.232974910394265,53.0,0.63321385902031,0.0,0.0,0.014853007765117974,0.16981132075471697,0.0,0,9,14,24,,39,53,35,6.000000000000003,0.07168458781362003,5.200000000000002,0.06212664277180402,30,26,43
22,C,all_agents,,,40,27,10,3,27,0,0.2632104951676834,0.21102115668491528,0.7358603610622952,0.022880697419622637,110,30,0.75,0,0.0,0.0,31.2,705,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,27,0,3,27,0,0.2942451061334098,0.23118979550821736,0.7358603610622952,0.024235266430161315,110,30,1.0,0,0.0,0.0,24.933333333333334,705,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.17010666227050406,0.1364449952716314,0.48717684696089303,0.007259225454478744,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.3000000000001,,,18.5,0.2194543297746142,54.0,0.6405693950177929,0.0,0.0,0.013869759798976627,0.1111111111111111,0.0,0,6,11,39,,37,54,32,6.000000000000003,0.07117437722419924,5.8000000000000025,0.06880189798339259,30,29,32
23,C,all_agents,,,40,28,10,2,28,0,0.2675324544430906,0.21532174679135496,0.7464259466198034,0.024046873669124755,117,30,0.75,0,0.0,0.0,31.225,745,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,28,0,2,28,0,0.2997691399811836,0.23252001798930816,0.7464259466198034,0.025557771969891886,117,30,1.0,0,0.0,0.0,24.966666666666665,745,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.17082239782881145,0.1370043557504595,0.4847409627260886,0.007043732033040592,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.50000000000009,,,19.5,0.23353293413173629,53.0,0.634730538922155,0.0,0.0,0.014417715900213447,0.1320754716981132,0.0,0,7,15,24,,39,53,35,6.000000000000003,0.07185628742514966,5.000000000000002,0.05988023952095804,30,25,43
24,C,all_agents,,,40,28,10,2,28,0,0.2717639963669602,0.2161886834697856,0.7565689087550113,0.025198386041695626,121,30,0.75,0,0.0,0.0,31.175,785,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,28,0,2,28,0,0.3051745002753001,0.23557820144996117,0.7565689087550113,0.026854121525228095,121,30,1.0,0,0.0,0.0,24.9,785,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.17153248464194057,0.13846184375821718,0.4823172579124581,0.00683603833418789,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,84.30000000000011,,,18.5,0.21945432977461418,54.0,0.6405693950177928,0.0,0.0,0.014020411785677048,0.07407407407407407,0.0,0,4,11,39,,37,54,32,6.000000000000003,0.07117437722419923,5.8000000000000025,0.06880189798339259,30,29,32
25,C,all_agents,,,40,29,10,1,29,0,0.27575617614448933,0.21996357055427818,0.7663061524048108,0.02631315757949629,125,30,0.75,0,0.0,0.0,31.2,823,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,29,0,1,29,0,0.31026241131847876,0.23835661595643054,0.7663061524048108,0.028110123856621823,125,30,1.0,0,0.0,0.0,24.933333333333334,823,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.1722374706225209,0.13959208164866926,0.4799056716228958,0.0066340955575276825,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.70000000000007,,,19.5,0.23297491039426502,53.0,0.63321385902031,0.0,0.0,0.013470799475588182,0.07547169811320754,0.0,0,4,14,24,,39,53,35,6.000000000000003,0.07168458781362004,5.200000000000002,0.06212664277180403,30,26,43
26,C,all_agents,,,40,29,10,1,29,0,0.27942822849511617,0.22225044880130065,0.7756539063086184,0.02750441950468102,130,30,0.75,0,0.0,0.0,31.175,860,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,participants_only,,,30,29,0,1,29,0,0.3149250321762034,0.24026156020167944,0.7756539063086184,0.029487075057031454,130,30,1.0,0,0.0,0.0,24.9,860,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.17293781745185463,0.1428704173463143,0.47750614326478136,0.0064361759887459884,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.70000000000009,,,17.5,0.21160822249093086,54.0,0.6529625151148724,0.0,0.0,0.012715885306498665,0.09259259259259259,0.0,0,5,14,38,,35,54,32,6.000000000000003,0.07255139056831918,5.200000000000002,0.06287787182587662,30,26,32
27,C,all_agents,,,40,29,10,1,29,0,0.283484708865976,0.22571697324585815,0.7846277500562737,0.028635618224928893,137,30,0.75,0,0.0,0.0,31.2,901,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,29,0,1,29,0,0.3201017600160619,0.2427973238415328,0.7846277500562737,0.030736837526494736,137,30,1.0,0,0.0,0.0,24.933333333333334,901,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,nonparticipants_only,,,10,0,10,0,0,0,0.17363355541571834,0.14353507812918598,0.47511861254845744,0.006242259101095288,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
