step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.10000000000008,20.0,0.22197558268590437,0.1,0.001109877913429522,60.0,0.665926748057713,0.0,0.0,0.016097602780512896,0.016666666666666666,0.0,0,1,15,22,40,1,60,36,6.200000000000003,0.06881243063263039,3.800000000000001,0.04217536071032184,31,19,33
10,C,all_agents,,,40,11,10,19,11,0,0.2144749087584838,0.1725311287777278,0.6129945170555464,0.015805593361487635,43,21,0.525,0,0.0,0.0,33.05,297,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,11,0,19,11,0,0.2225123841922519,0.17691973950993262,0.6129945170555464,0.01638802574916274,43,21,0.7,0,0.0,0.0,27.4,297,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.1903624824571795,0.14505821605728125,0.5996097851715565,0.013283084062281209,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.80000000000008,18.5,0.21561771561771542,0.1,0.0011655011655011644,57.0,0.6643356643356637,0.0,0.0,0.014947772864985423,0.07017543859649122,0.0,0,4,16,33,37,1,57,36,6.400000000000003,0.07459207459207455,3.800000000000001,0.04428904428904426,32,19,27
10,C,reachability,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,14,10,16,14,0,0.2198571888744695,0.17603514081238297,0.6099295444702687,0.01631519258126658,46,22,0.55,0,0.0,0.0,32.675,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,participants_only,,,30,14,0,16,14,0,0.2294809928674227,0.18025301248540712,0.6099295444702687,0.017080052678531205,46,22,0.7333333333333333,0,0.0,0.0,26.9,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.19098577689560997,0.1489809021731473,0.5966117362456987,0.012909201049935322,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.20000000000007,20.0,0.22172949002217276,,,60.0,0.6651884700665183,0.0,0.0,0.016002111474599835,0.05,0.0,0,3,14,20,40,,60,36,6.200000000000003,0.06873614190687359,4.000000000000001,0.044345898004434565,31,20,33
12,C,all_agents,,,40,16,10,14,16,0,0.2242465212491534,0.17866313283056542,0.625532362691458,0.016905034620308106,50,22,0.55,0,0.0,0.0,32.6,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,16,0,14,16,0,0.2351279862236077,0.18286840757761313,0.625532362691458,0.0178824123344304,50,22,0.7333333333333333,0,0.0,0.0,26.8,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.19160212632579046,0.15316382615253454,0.5936286775644702,0.012552026118057918,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.10000000000008,18.5,0.2253349573690619,,,53.0,0.6455542021924476,0.0,0.0,0.014789604927335191,0.07547169811320754,0.0,0,4,12,39,37,,53,36,6.600000000000003,0.08038976857490861,4.000000000000001,0.04872107186358096,33,20,33
13,C,all_agents,,,40,19,10,11,19,0,0.22922088378074965,0.1839727453173729,0.63500687711611,0.01745367350526886,56,24,0.6,0,0.0,0.0,32.225,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,19,0,11,19,0,0.24155678918618995,0.18748470301216807,0.63500687711611,0.01859455022256947,56,24,0.8,0,0.0,0.0,26.3,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.19221316756442874,0.1554600666611229,0.5906605341766479,0.012204948607303366,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.70000000000009,19.5,0.2173913043478259,,,60.0,0.6688963210702334,0.0,0.0,0.015033211595804563,0.1,0.0,0,6,14,17,39,,60,35,6.000000000000003,0.06688963210702338,4.200000000000001,0.04682274247491636,30,21,34
14,C,all_agents,,,40,20,10,10,20,0,0.23356182586392663,0.18664543879900652,0.6496066020314656,0.01814117867843496,63,25,0.625,0,0.0,0.0,32.275,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,20,0,10,20,0,0.24714323493704227,0.1918168026921154,0.6496066020314656,0.019492690249597412,63,25,0.8333333333333334,0,0.0,0.0,26.366666666666667,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.19281759864457973,0.15511941932627626,0.5877072315057646,0.011873187896011909,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.1000000000001,18.5,0.22811344019728705,,,52.0,0.6411837237977798,0.0,0.0,0.01484495962980464,0.1346153846153846,0.0,0,7,12,40,37,,52,35,6.400000000000003,0.07891491985203447,4.200000000000001,0.05178791615289761,32,21,33
15,C,all_agents,,,40,21,10,9,21,0,0.23864893203308396,0.19089907975687703,0.663622337950207,0.018943917145457435,65,26,0.65,0,0.0,0.0,31.95,460,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,21,0,9,21,0,0.2537261475281787,0.19588035293306996,0.663622337950207,0.02049941804898916,65,26,0.8666666666666667,0,0.0,0.0,25.933333333333334,460,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.19341728554779974,0.15849558164243124,0.5847686953482358,0.011549545309835969,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.6000000000001,19.0,0.2120535714285712,,,60.0,0.6696428571428564,0.0,0.0,0.015331183262823948,0.03333333333333333,0.0,0,2,13,16,38,,60,36,5.8000000000000025,0.06473214285714282,4.800000000000002,0.053571428571428534,29,24,35
16,C,all_agents,,,40,22,10,8,22,0,0.2428177488285845,0.19293657566249295,0.6770774444321987,0.019734399699221947,70,29,0.725,0,0.0,0.0,32.175,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,22,0,8,22,0,0.2590865098559715,0.1970216913669611,0.6770774444321987,0.02150826862790018,70,29,0.9666666666666667,0,0.0,0.0,26.233333333333334,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.1940114657464236,0.1581581037703511,0.5818448518714947,0.011236721888792545,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000008,18.5,0.23748395378690607,,,48.0,0.6161745827984589,0.0,0.0,0.01499778112934219,0.10416666666666667,0.0,0,5,10,48,37,,48,37,6.400000000000003,0.08215661103979456,5.000000000000002,0.0641848523748395,32,25,37
17,C,all_agents,,,40,23,10,7,23,0,0.24731300321439048,0.19460760120190534,0.6899943466549108,0.020661207761733476,77,29,0.725,0,0.0,0.0,31.95,528,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,23,0,7,23,0,0.2648835975396116,0.20181903642664978,0.6899943466549108,0.022669764833635572,77,29,0.9666666666666667,0,0.0,0.0,25.933333333333334,528,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.19460122023872709,0.16148187886106458,0.5789356276121372,0.010930827126729275,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.3000000000001,18.5,0.2143684820393972,,,57.0,0.6604866743916563,0.0,0.0,0.014344580500808767,0.12280701754385964,0.0,0,7,13,20,37,,57,35,5.600000000000002,0.06488991888760134,5.200000000000002,0.0602549246813441,28,26,37
18,C,all_agents,,,40,23,10,7,23,0,0.25125751084498077,0.19693107573559493,0.7023945727887143,0.02159485744110412,79,29,0.725,0,0.0,0.0,32.175,562,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,23,0,7,23,0,0.2699483125863331,0.2012634717466849,0.7023945727887143,0.023849977837454597,79,29,0.9666666666666667,0,0.0,0.0,26.233333333333334,562,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.19518510562092384,0.16114754225235112,0.5760409494740766,0.010637343415238228,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.80000000000008,18.0,0.23136246786632367,,,48.0,0.6169665809768631,0.0,0.0,0.014360988180058392,0.041666666666666664,0.0,0,2,9,48,36,,48,36,6.200000000000003,0.07969151670951152,5.600000000000002,0.07197943444730072,31,28,36
19,C,all_agents,,,40,24,10,6,24,0,0.255723513863756,0.1973810448628884,0.7142987898771658,0.022584037300781335,84,29,0.725,0,0.0,0.0,31.95,599,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,24,0,6,24,0,0.2757097984990065,0.21008172297244487,0.7142987898771658,0.02506416367528831,84,29,0.9666666666666667,0,0.0,0.0,25.933333333333334,599,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.19576465995800463,0.162087869760763,0.5731607447267062,0.010350239295005422,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.10000000000008,18.5,0.2148664343786293,,,57.0,0.6620209059233443,0.0,0.0,0.014320032622323441,0.08771929824561403,0.0,0,5,14,20,37,,57,34,5.400000000000002,0.06271777003484318,5.200000000000002,0.060394889663182315,27,26,36
20,C,all_agents,,,40,23,10,7,23,0,0.2595471942182766,0.20034245329208067,0.7257268382820792,0.023587213698900242,87,29,0.725,0,0.0,0.0,32.175,634,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,23,0,7,23,0,0.28061653396781616,0.21350472179123053,0.7257268382820792,0.026316495508181225,87,29,0.9666666666666667,0,0.0,0.0,26.233333333333334,634,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.19633917496965775,0.1612774304119592,0.5702949410030727,0.010072363341278933,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.8000000000001,18.0,0.2313624678663236,,,48.0,0.616966580976863,0.0,0.0,0.014033551827957303,0.0625,0.0,0,3,9,48,36,,48,36,6.200000000000003,0.07969151670951151,5.600000000000002,0.0719794344473007,31,28,35
20,C,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,24,10,6,24,0,0.26364415018499165,0.20246956306533914,0.736697764750796,0.024583203946118917,95,29,0.725,0,0.0,0.0,31.95,669,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,24,0,6,24,0,0.2858891777757768,0.21927003645874638,0.736697764750796,0.027530845257006043,95,29,0.9666666666666667,0,0.0,0.0,25.933333333333334,669,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.19690906741263622,0.16047104325989936,0.5674434662980573,0.009802184983280024,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.10000000000008,18.5,0.2148664343786293,,,57.0,0.6620209059233443,0.0,0.0,0.013309582198708115,0.14035087719298245,0.0,0,8,14,20,37,,57,33,5.400000000000002,0.06271777003484318,5.200000000000002,0.060394889663182315,27,26,36
22,C,all_agents,,,40,25,10,5,25,0,0.26745309407350076,0.20278138319729605,0.7472298541607642,0.025621153119317914,100,29,0.725,0,0.0,0.0,32.175,706,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,25,0,5,25,0,0.29077961888467474,0.22289792487274263,0.7472298541607642,0.028804164135115707,100,29,0.9666666666666667,0,0.0,0.0,26.233333333333334,706,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.19747351963997886,0.15966868804359988,0.564606248966567,0.009542598954728764,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000009,17.5,0.22756827048114409,,,48.0,0.6241872561768523,0.0,0.0,0.014177082502506719,0.10416666666666667,0.0,0,5,11,48,35,,48,35,5.8000000000000025,0.07542262678803635,5.600000000000002,0.07282184655396613,29,28,34
23,C,all_agents,,,40,26,10,4,26,0,0.271474828542987,0.20449069502360945,0.7573406599943335,0.026670155999946755,107,30,0.75,0,0.0,0.0,31.95,743,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,26,0,4,26,0,0.2959551011140479,0.225382041334254,0.7573406599943335,0.030066995408607546,107,30,1.0,0,0.0,0.0,25.933333333333334,743,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.1980340108298045,0.15887034460338187,0.5617832177217341,0.009288232832123183,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.80000000000008,18.0,0.2097902097902096,,,57.0,0.6643356643356637,0.0,0.0,0.013166207717883,0.12280701754385964,0.0,0,7,14,19,36,,57,32,5.400000000000002,0.0629370629370629,5.400000000000002,0.0629370629370629,27,27,36
24,C,all_agents,,,40,27,10,3,27,0,0.2750957784826292,0.20844267056014817,0.7670470335945602,0.027750303589956542,114,30,0.75,0,0.0,0.0,32.175,781,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,27,0,3,27,0,0.3005980164949724,0.22842540808304274,0.7670470335945602,0.031384079554213705,114,30,1.0,0,0.0,0.0,26.233333333333334,781,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.19858906444559973,0.15807599288036495,0.5589743016331254,0.00904460597352665,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,76.8000000000001,17.0,0.22135416666666638,,,48.0,0.6249999999999992,0.0,0.0,0.0136738416910705,0.14583333333333334,0.0,0,7,10,49,34,,48,34,6.000000000000003,0.07812499999999993,5.8000000000000025,0.07552083333333327,30,29,35
25,C,all_agents,,,40,29,10,1,29,0,0.2788696709954765,0.21037710255116682,0.7763651522507777,0.028752421790721832,120,30,0.75,0,0.0,0.0,32.0,817,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,29,0,1,29,0,0.30544606102532385,0.23027956779626935,0.7763651522507777,0.03257643779585599,120,30,1.0,0,0.0,0.0,26.0,817,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.19914050090593446,0.15728561291596313,0.5561794301249599,0.008804719691096526,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.20000000000009,18.0,0.2112676056338026,,,56.0,0.6572769953051636,0.0,0.0,0.012617939958040537,0.10714285714285714,0.0,0,6,13,19,36,,56,32,5.400000000000002,0.0633802816901408,5.8000000000000025,0.06807511737089197,27,29,36
26,C,all_agents,,,40,30,10,0,30,0,0.2826894712257112,0.21370578949110342,0.7853105461607466,0.029961037555326968,125,30,0.75,0,0.0,0.0,32.175,860,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,participants_only,,,30,30,0,0,30,0,0.3103568452053732,0.22990883939507023,0.7853105461607466,0.03402860137745576,125,30,1.0,0,0.0,0.0,26.233333333333334,860,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.1996873492867252,0.1564991848513833,0.5533985329743351,0.008572543093774856,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000009,17.0,0.2196382428940566,,,49.0,0.6330749354005161,0.0,0.0,0.014161965040448777,0.10204081632653061,0.0,0,5,12,45,34,,49,33,5.600000000000002,0.07235142118863043,5.8000000000000025,0.07493540051679581,28,29,34
27,C,all_agents,,,40,30,10,0,30,0,0.2866079826113133,0.21471418763987773,0.7938981243143167,0.031126544139174372,135,30,0.75,0,0.0,0.0,32.0,902,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,30,0,0,30,0,0.3154008306237461,0.23595224148593497,0.7938981243143167,0.03540309650064715,135,30,1.0,0,0.0,0.0,26.0,902,,,,,,,,,,,,,,,,,,,,,,,,,,,
