step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.1933545890749643,0.16382296573753063,0.6222815471990818,0.011678171305365559,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.40000000000009,19.0,0.22511848341232205,,,0.0,0.0,54.0,0.6398104265402836,0.013093991256627326,0.1111111111111111,0.0,0,6,12,27,38,,35,54,5.600000000000002,0.06635071090047388,5.8000000000000025,0.06872037914691939,28,29,41
26,D,all_agents,,,40,30,10,0,30,0,0.2773845665589942,0.21821703539698806,0.8078025009913392,0.02913134682034758,117,29,0.725,0,0.0,0.0,31.0,794,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,participants_only,,,30,30,0,0,30,0,0.30520119908777593,0.23939166861839067,0.8078025009913392,0.03194101958167656,117,29,0.9666666666666667,0,0.0,0.0,24.666666666666668,794,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,nonparticipants_only,,,10,0,10,0,0,0,0.19393466897264885,0.16537955204992744,0.6191701394630864,0.011417147993465267,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000009,19.5,0.2503209242618739,,,0.0,0.0,46.0,0.590500641848523,0.012057560350403111,0.13043478260869565,0.0,0,6,6,58,39,,37,46,5.600000000000002,0.07188703465982023,6.800000000000003,0.08729139922978171,28,34,47
27,D,all_agents,,,40,30,10,0,30,0,0.2811492221910603,0.22098263652739192,0.8154904009516857,0.030165203024617743,119,29,0.725,0,0.0,0.0,30.8,832,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,participants_only,,,30,30,0,0,30,0,0.3100289784832856,0.24019111776362984,0.8154904009516857,0.03316272899164298,119,29,0.9666666666666667,0,0.0,0.0,24.4,832,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,nonparticipants_only,,,10,0,10,0,0,0,0.19450995331438464,0.16555508956670917,0.616074288765771,0.011164141241562155,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.2000000000001,19.0,0.22565320665083108,,,0.0,0.0,54.0,0.6413301662707831,0.01273106287336561,0.037037037037037035,0.0,0,2,13,27,38,,35,54,5.8000000000000025,0.06888361045130637,5.400000000000002,0.06413301662707833,29,27,41
28,D,all_agents,,,40,30,10,0,30,0,0.28423237199930085,0.22171172541424744,0.8228707849136182,0.03125884417068895,121,29,0.725,0,0.0,0.0,31.0,867,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,participants_only,,,30,30,0,0,30,0,0.31394955673730923,0.2402508778409954,0.8228707849136182,0.034506815796791775,121,29,0.9666666666666667,0,0.0,0.0,24.666666666666668,867,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,nonparticipants_only,,,10,0,10,0,0,0,0.19508081778527572,0.1666744112933285,0.6129939173219421,0.010917596467345463,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000009,19.0,0.24547803617571032,,,0.0,0.0,46.0,0.5943152454780355,0.011864100203358563,0.043478260869565216,0.0,0,2,7,58,38,,36,46,5.8000000000000025,0.07493540051679581,6.600000000000003,0.08527131782945731,29,33,46
29,D,all_agents,,,40,30,10,0,30,0,0.2876875141103446,0.22367681972536363,0.8299559535170735,0.03236402830500723,129,29,0.725,0,0.0,0.0,30.8,905,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,participants_only,,,30,30,0,0,30,0,0.31836732122695344,0.24336196253220221,0.8299559535170735,0.03582886703859639,129,29,0.9666666666666667,0,0.0,0.0,24.4,905,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,nonparticipants_only,,,10,0,10,0,0,0,0.19564809276051823,0.16968923362106697,0.6099289477353323,0.010674505327691887,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.00000000000007,18.0,0.21686746987951788,,,0.0,0.0,54.0,0.6506024096385536,0.012051925307482213,0.14814814814814814,0.0,0,8,14,27,36,,35,54,5.8000000000000025,0.06987951807228912,5.200000000000002,0.06265060240963852,29,26,41
30,D,all_agents,,,40,30,10,0,30,0,0.290487220492666,0.22436133990777607,0.8367577153763905,0.0334090818592848,133,29,0.725,0,0.0,0.0,31.0,939,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,participants_only,,,30,30,0,0,30,0,0.32191267641284266,0.2475473609633507,0.8367577153763905,0.03711575180572056,133,29,0.9666666666666667,0,0.0,0.0,24.666666666666668,939,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,nonparticipants_only,,,10,0,10,0,0,0,0.19621085273213631,0.17118250352250686,0.6068793029966557,0.010438360662485994,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.1000000000001,18.5,0.23994811932555093,,,0.0,0.0,46.0,0.5966277561608294,0.011088462676714785,0.08695652173913043,0.0,0,4,6,58,37,,36,46,5.8000000000000025,0.0752269779507133,6.800000000000003,0.08819714656290525,29,34,46
30,D,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,all_agents,,,40,30,10,0,30,0,0.29380618000691683,0.22744599360707624,0.843287406761335,0.03445980965512137,140,29,0.725,0,0.0,0.0,30.8,977,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,participants_only,,,30,30,0,0,30,0,0.3261521189054687,0.2515703091945282,0.843287406761335,0.03835734492616509,140,29,0.9666666666666667,0,0.0,0.0,24.4,977,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,nonparticipants_only,,,10,0,10,0,0,0,0.19676836331126105,0.17132881694393443,0.6038449064816724,0.010212086683243958,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.00000000000009,18.0,0.21686746987951785,,,0.0,0.0,54.0,0.6506024096385535,0.011676292661815874,0.12962962962962962,0.0,0,7,14,27,36,,35,54,5.8000000000000025,0.06987951807228912,5.200000000000002,0.06265060240963852,29,26,41
32,D,all_agents,,,40,30,10,0,29,1,0.29661331263532154,0.22891034934231108,0.8495559104908815,0.035494769888715645,144,29,0.725,0,0.0,0.0,31.0,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,participants_only,,,30,30,0,0,29,1,0.32971040632844373,0.254022554880539,0.8495559104908815,0.03961462238597993,144,29,0.9666666666666667,0,0.0,0.0,24.666666666666668,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,nonparticipants_only,,,10,0,10,0,0,0,0.19732203155595485,0.17244515712176944,0.6008256819492641,0.009990201065747066,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.70000000000007,18.5,0.24119947848761386,,,0.0,0.0,46.0,0.5997392438070398,0.011180404036436054,0.08695652173913043,0.0,0,4,8,58,37,,36,46,5.8000000000000025,0.07561929595827897,6.400000000000003,0.08344198174706645,29,32,46
33,D,all_agents,,,40,30,10,0,29,1,0.2998841747464357,0.23040485439731678,0.8555736740712463,0.03656975125320601,153,29,0.725,0,0.0,0.0,30.8,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,participants_only,,,30,30,0,0,29,1,0.33388824502480385,0.2536694968882647,0.8555736740712463,0.040877088814888114,153,29,0.9666666666666667,0,0.0,0.0,24.4,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,nonparticipants_only,,,10,0,10,0,0,0,0.19787196391133136,0.17419938364853801,0.5978215535395178,0.009772417022205339,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.50000000000007,17.5,0.21212121212121193,,,0.0,0.0,54.0,0.654545454545454,0.011641287246968392,0.16666666666666666,0.0,0,9,14,27,35,,35,54,5.8000000000000025,0.07030303030303027,5.200000000000002,0.063030303030303,29,26,41
34,D,all_agents,,,40,30,10,0,29,1,0.30257565032945183,0.23097600631415027,0.8613507271083964,0.03762524726204022,158,29,0.725,0,0.0,0.0,31.0,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,participants_only,,,30,30,0,0,29,1,0.33729480916193677,0.25444540872039834,0.8613507271083964,0.04215906892831947,158,29,0.9666666666666667,0,0.0,0.0,24.666666666666668,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,nonparticipants_only,,,10,0,10,0,0,0,0.19841817383199697,0.17645656317948782,0.5948324457718203,0.009558742382778672,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.70000000000007,18.5,0.24119947848761386,,,0.0,0.0,46.0,0.5997392438070398,0.010847482154437293,0.10869565217391304,0.0,0,5,8,58,37,,36,46,5.8000000000000025,0.07561929595827897,6.400000000000003,0.08344198174706645,29,32,46
35,D,all_agents,,,40,30,10,0,29,1,0.30597348012561276,0.23364619575429063,0.8668966980240606,0.03865483702663925,167,29,0.725,0,0.0,0.0,30.8,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,participants_only,,,30,30,0,0,29,1,0.34164468313460705,0.2574766158842344,0.8668966980240606,0.043332626021808325,167,29,0.9666666666666667,0,0.0,0.0,24.4,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,nonparticipants_only,,,10,0,10,0,0,0,0.19895987109862984,0.17610123177596138,0.5918582835429611,0.009352253351825407,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,D,step_totals,,,,,,,,,,,,,,,,,,,,,82.30000000000008,17.5,0.2126366950182258,,,0.0,0.0,54.0,0.656136087484811,0.01206075918725414,0.16666666666666666,0.0,0,9,15,27,35,,35,54,5.8000000000000025,0.07047387606318344,5.000000000000002,0.06075334143377882,29,25,40
36,D,all_agents,,,40,30,10,0,29,1,0.3088349189626011,0.23397718867024303,0.8722208301030981,0.039678535307778734,172,30,0.75,0,0.0,0.0,31.0,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,participants_only,,,30,30,0,0,29,1,0.34528071305155555,0.2587011849431016,0.8722208301030981,0.04454114806279776,172,30,1.0,0,0.0,0.0,24.666666666666668,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,nonparticipants_only,,,10,0,10,0,0,0,0.19949753669573786,0.17691000574022103,0.5888989921252463,0.009151146161428068,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.2000000000001,18.0,0.23622047244094457,,,0.0,0.0,46.0,0.6036745406824139,0.011500711481640294,0.10869565217391304,0.0,0,5,8,58,36,,35,46,5.8000000000000025,0.07611548556430439,6.400000000000003,0.08398950131233589,29,32,45
37,D,all_agents,,,40,30,10,0,28,2,0.31180954144644846,0.2365136036537217,0.8773319968989742,0.040674926583171775,178,30,0.75,0,0.0,0.0,30.8,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,participants_only,,,30,30,0,0,28,2,0.3490689026417964,0.2574076790183861,0.8773319968989742,0.04569541127604768,178,30,1.0,0,0.0,0.0,24.4,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,nonparticipants_only,,,10,0,10,0,0,0,0.2000314578604045,0.17862866639252364,0.5859544971646201,0.008954352544319217,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,D,step_totals,,,,,,,,,,,,,,,,,,,,,81.30000000000008,16.5,0.202952029520295,,,0.0,0.0,54.0,0.66420664206642,0.011012123050084574,0.1111111111111111,0.0,0,6,16,25,33,,34,54,6.000000000000003,0.07380073800738003,4.800000000000002,0.059040590405904016,30,24,40
38,D,all_agents,,,40,30,10,0,28,2,0.3140028825143186,0.2386227167796821,0.8822387170230153,0.041615526664868736,185,30,0.75,0,0.0,0.0,31.0,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,participants_only,,,30,30,0,0,28,2,0.35181650989910407,0.2565968189490937,0.8822387170230153,0.04684770810141137,185,30,1.0,0,0.0,0.0,24.666666666666668,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,nonparticipants_only,,,10,0,10,0,0,0,0.20056200035996227,0.18036566496322617,0.583024724678797,0.00876053736329607,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,D,step_totals,,,,,,,,,,,,,,,,,,,,,75.20000000000007,17.0,0.22606382978723383,,,0.0,0.0,46.0,0.6117021276595739,0.009582610900794876,0.15217391304347827,0.0,0,7,9,56,34,,34,46,6.000000000000003,0.07978723404255315,6.200000000000003,0.08244680851063825,30,31,44
39,D,all_agents,,,40,30,10,0,28,2,0.3168180218024275,0.24061216247042508,0.8869491683420947,0.04256903875740806,191,30,0.75,0,0.0,0.0,30.8,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,participants_only,,,30,30,0,0,28,2,0.3553945164856233,0.25613834723741846,0.8869491683420947,0.04794876636978973,191,30,1.0,0,0.0,0.0,24.4,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,nonparticipants_only,,,10,0,10,0,0,0,0.20108853775284002,0.18109977353455495,0.580109601055403,0.008572104615751456,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,16.0,0.19851116625310153,,,0.0,0.0,54.0,0.6699751861042177,0.010664501349584974,0.1111111111111111,0.0,0,6,17,24,32,,33,54,6.000000000000003,0.0744416873449131,4.600000000000001,0.05707196029776671,30,23,40
40,D,all_agents,,,40,30,10,0,28,2,0.3188962337172685,0.24388859509265332,0.8914712016084109,0.04350792805738235,200,30,0.75,0,0.0,0.0,31.0,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,participants_only,,,30,30,0,0,28,2,0.35799127488874666,0.25702387569230617,0.8914712016084109,0.049100600695013326,200,30,1.0,0,0.0,0.0,24.666666666666668,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,nonparticipants_only,,,10,0,10,0,0,0,0.20161111020283407,0.18070560091893434,0.5772090530501259,0.008388843214094555,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.70000000000007,16.5,0.22088353413654596,,,0.0,0.0,46.0,0.6157965194109767,0.009318336689600434,0.1956521739130435,0.0,0,9,9,56,33,,34,46,6.000000000000003,0.0803212851405622,6.200000000000003,0.08299866131191427,30,31,43
40,D,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,all_agents,,,40,30,10,0,27,3,0.3217513577529582,0.24420713611255157,0.8958123535440744,0.04448821964480907,204,30,0.75,0,0.0,0.0,30.8,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,participants_only,,,30,30,0,0,27,3,0.3616251506524282,0.2569691085857315,0.8958123535440744,0.05022129673724644,204,30,1.0,0,0.0,0.0,24.4,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,nonparticipants_only,,,10,0,10,0,0,0,0.2021299790545485,0.1814903931221501,0.5743230077848753,0.008209956045219144,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,16.0,0.19851116625310153,,,0.0,0.0,54.0,0.6699751861042177,0.010800992510233788,0.07407407407407407,0.0,0,4,17,24,32,,33,54,6.000000000000003,0.0744416873449131,4.600000000000001,0.05707196029776671,30,23,40
42,D,all_agents,,,40,30,10,0,27,3,0.32412991860616025,0.24753795338424095,0.8999798594023114,0.04539504916070504,207,30,0.75,0,0.0,0.0,31.0,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,participants_only,,,30,30,0,0,27,3,0.36462466562947327,0.2578055684898519,0.8999798594023114,0.051289622132358936,207,30,1.0,0,0.0,0.0,24.666666666666668,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,nonparticipants_only,,,10,0,10,0,0,0,0.20264567753622145,0.18315809205844735,0.5714513927459509,0.008033435807957987,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,D,step_totals,,,,,,,,,,,,,,,,,,,,,74.50000000000007,16.5,0.22147651006711389,,,0.0,0.0,46.0,0.6174496644295296,0.01034252988298983,0.06521739130434782,0.0,0,3,10,56,33,,34,46,6.000000000000003,0.0805369127516778,6.000000000000003,0.0805369127516778,30,30,43
43,D,all_agents,,,40,30,10,0,26,4,0.3268754288717678,0.24772493163710033,0.903980665026219,0.04634703785411038,211,30,0.75,0,0.0,0.0,30.8,1453,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,participants_only,,,30,30,0,0,26,4,0.36811482622064867,0.25862274930334944,0.903980665026219,0.052372323300992334,211,30,1.0,0,0.0,0.0,24.4,1453,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,nonparticipants_only,,,10,0,10,0,0,0,0.20315723682512524,0.18403453851958357,0.5685941357822212,0.007862926789077932,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.6000000000001,15.0,0.18844221105527617,,,0.0,0.0,54.0,0.6783919597989941,0.010658239430937983,0.07407407407407407,0.0,0,4,17,22,30,,31,54,6.000000000000003,0.07537688442211049,4.600000000000001,0.05778894472361804,30,23,40
44,D,all_agents,,,40,30,10,0,26,4,0.32887738948104883,0.24811171414110167,0.9078214384251703,0.047227351723056546,216,30,0.75,0,0.0,0.0,31.0,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,participants_only,,,30,30,0,0,26,4,0.37061470021196663,0.2598413809676723,0.9078214384251703,0.053436647449861256,216,30,1.0,0,0.0,0.0,24.666666666666668,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,nonparticipants_only,,,10,0,10,0,0,0,0.20366545728829552,0.18450620619468086,0.56575116510331,0.0076954272580521945,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.60000000000008,15.0,0.20661157024793367,,,0.0,0.0,46.0,0.6336088154269965,0.009443985664230643,0.10869565217391304,0.0,0,5,12,54,30,,31,46,6.000000000000003,0.0826446280991735,5.600000000000002,0.07713498622589526,30,28,41
45,D,all_agents,,,40,30,10,0,26,4,0.33112002386443745,0.2475823385954206,0.9115085808881634,0.04810686261959874,220,30,0.75,0,0.0,0.0,30.8,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,participants_only,,,30,30,0,0,26,4,0.37343675322253617,0.25910806981374845,0.9115085808881634,0.054468712081810866,220,30,1.0,0,0.0,0.0,24.4,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,nonparticipants_only,,,10,0,10,0,0,0,0.2041698357901412,0.18368444876933676,0.5629224092777935,0.007532847230163429,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000008,14.5,0.18377693282636232,,,0.0,0.0,54.0,0.684410646387832,0.009256850293253856,0.07407407407407407,0.0,0,4,18,22,29,,31,54,6.000000000000003,0.07604562737642581,4.400000000000001,0.05576679340937892,30,22,39
46,D,all_agents,,,40,30,10,0,26,4,0.33302995420078907,0.2467641117363919,0.9150482376526369,0.048985912659725496,226,30,0.75,0,0.0,0.0,31.0,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,participants_only,,,30,30,0,0,26,4,0.3758163646978774,0.2608367663933445,0.9150482376526369,0.05553385095858424,226,30,1.0,0,0.0,0.0,24.666666666666668,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,nonparticipants_only,,,10,0,10,0,0,0,0.2046707227095239,0.18326537811213542,0.5601077972314045,0.007373974684445022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,D,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,14.5,0.20166898470097336,,,0.0,0.0,46.0,0.6397774687065362,0.00926624801658757,0.13043478260869565,0.0,0,6,13,53,29,,31,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,40
47,D,all_agents,,,40,30,10,0,26,4,0.3355649853410982,0.24633566936848075,0.9184463081465314,0.04991169214672433,230,30,0.75,0,0.0,0.0,30.8,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,participants_only,,,30,30,0,0,26,4,0.3790306140533199,0.26008678281761843,0.9184463081465314,0.056585560209483465,230,30,1.0,0,0.0,0.0,24.4,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,nonparticipants_only,,,10,0,10,0,0,0,0.2051680992044331,0.18314685691322985,0.5573072582452474,0.007218957406262368,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000008,14.5,0.18377693282636232,,,0.0,0.0,54.0,0.684410646387832,0.010165118597208995,0.07407407407407407,0.0,0,4,18,22,29,,31,54,6.000000000000003,0.07604562737642581,4.400000000000001,0.05576679340937892,30,22,39
48,D,all_agents,,,40,30,10,0,26,4,0.33737882358765353,0.24510399102163835,0.9217084558206702,0.0507394398392478,234,30,0.75,0,0.0,0.0,31.0,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,participants_only,,,30,30,0,0,26,4,0.38128428337078907,0.25964832609953015,0.9217084558206702,0.057586503620123165,234,30,1.0,0,0.0,0.0,24.666666666666668,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,nonparticipants_only,,,10,0,10,0,0,0,0.20566244423824684,0.18526135799585003,0.5545207219540211,0.0070659757113993036,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,D,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,14.5,0.20166898470097336,,,0.0,0.0,46.0,0.6397774687065362,0.008975250632379816,0.08695652173913043,0.0,0,4,13,53,29,,31,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,39
49,D,all_agents,,,40,30,10,0,26,4,0.33964818473000064,0.24496872642564244,0.9248401175878433,0.05161476598699425,242,30,0.75,0,0.0,0.0,30.8,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,participants_only,,,30,30,0,0,26,4,0.3841465192706959,0.2609801326493487,0.9248401175878433,0.058593558412040586,242,30,1.0,0,0.0,0.0,24.4,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,nonparticipants_only,,,10,0,10,0,0,0,0.20615318110791486,0.18734030200298524,0.551748118344251,0.006917167389107649,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.90000000000008,13.5,0.1732991014120666,,,0.0,0.0,54.0,0.6931964056482663,0.009524523605898108,0.14814814814814814,0.0,0,8,18,22,27,,31,54,6.000000000000003,0.07702182284980741,4.400000000000001,0.05648267008985875,30,22,39
50,D,all_agents,,,40,30,10,0,27,3,0.3413628475499585,0.24374388279351422,0.9278465128843296,0.05240876188034802,246,30,0.75,0,0.0,0.0,31.0,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,participants_only,,,30,30,0,0,27,3,0.3862703079351584,0.2602166661337266,0.9278465128843296,0.05955427662950088,246,30,1.0,0,0.0,0.0,24.666666666666668,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,nonparticipants_only,,,10,0,10,0,0,0,0.20664046639435882,0.18829819677201629,0.5489893777525298,0.0067720576539098696,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,D,step_totals,,,,,,,,,,,,,,,,,,,,,71.90000000000008,14.5,0.20166898470097336,,,0.0,0.0,46.0,0.6397774687065362,0.008670925186124544,0.08695652173913043,0.0,0,4,13,50,29,,30,46,6.000000000000003,0.08344923504867867,5.400000000000002,0.0751043115438108,30,27,39
50,D,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,all_agents,,,40,30,10,0,26,4,0.3434773232343521,0.24425288199934897,0.9307326523689564,0.053261163376505376,256,30,0.75,0,0.0,0.0,30.8,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,participants_only,,,30,30,0,0,26,4,0.38892838033026755,0.2613985902609925,0.9307326523689564,0.060541267860418385,256,30,1.0,0,0.0,0.0,24.4,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,nonparticipants_only,,,10,0,10,0,0,0,0.20712415194660558,0.18802752472015294,0.5462444308637671,0.006631266831132302,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.40000000000008,13.0,0.1679586563307492,,,0.0,0.0,54.0,0.6976744186046505,0.00913631319879877,0.18518518518518517,0.0,0,10,18,20,26,,30,54,6.000000000000003,0.0775193798449612,4.400000000000001,0.0568475452196382,30,22,39
52,D,all_agents,,,40,30,10,0,25,5,0.34506253200797693,0.24303161758935224,0.9335033462741982,0.05398658478846103,260,30,0.75,0,0.0,0.0,31.0,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,participants_only,,,30,30,0,0,25,5,0.3908817871112691,0.26009159730968756,0.9335033462741982,0.0614202381598041,260,30,1.0,0,0.0,0.0,24.666666666666668,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,nonparticipants_only,,,10,0,10,0,0,0,0.20760476669810046,0.18764634916459427,0.5435132087094482,0.006492775015785021,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,D,step_totals,,,,,,,,,,,,,,,,,,,,,71.70000000000007,14.5,0.2022315202231518,,,0.0,0.0,46.0,0.6415620641562058,0.008286382199698633,0.08695652173913043,0.0,0,4,13,50,29,,30,46,6.000000000000003,0.08368200836820079,5.200000000000002,0.07252440725244068,30,26,39
