step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
5,D,all_agents,,,40,5,10,25,5,0,0.18253071712794408,0.16298461202144732,0.5438365113687965,0.010771069948930657,19,15,0.375,0,0.0,0.0,31.625,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,participants_only,,,30,5,0,25,5,0,0.192031919529392,0.16865840858007375,0.5438365113687965,0.01117473213548697,19,15,0.5,0,0.0,0.0,25.5,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,nonparticipants_only,,,10,0,10,0,0,0,0.1540271099236004,0.12233059177151151,0.41411145389829473,0.008476809224382369,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.30000000000003,20.0,0.22909507445589913,3.700000000000002,0.04238258877434136,56.0,0.6414662084765176,0.0,0.0,0.015776267638491343,0.03571428571428571,0.0,0,2,7,21,40,37,56,38,4.800000000000002,0.054982817869415807,2.8000000000000003,0.032073310423825885,24,14,23
6,D,all_agents,,,40,5,10,25,5,0,0.1872030542406434,0.16355708481626835,0.5620830509140446,0.01081939069199079,23,17,0.425,0,0.0,0.0,31.95,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,participants_only,,,30,5,0,25,5,0,0.19798301390333128,0.17330657578473696,0.5620830509140446,0.011246328820894005,23,17,0.5666666666666667,0,0.0,0.0,25.933333333333334,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,nonparticipants_only,,,10,0,10,0,0,0,0.15486317525257984,0.12171893881265394,0.4120408966288033,0.008144085941331012,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.10000000000005,20.0,0.235017626321974,3.1000000000000014,0.03642773207990599,53.0,0.6227967097532311,0.0,0.0,0.014828718535634467,0.07547169811320754,0.0,0,4,6,35,40,31,53,39,6.200000000000003,0.07285546415981198,2.8000000000000003,0.03290246768507636,31,14,31
7,D,all_agents,,,40,6,10,24,6,0,0.19201191196724215,0.1642516918798076,0.5795997288774829,0.01113698878195733,27,19,0.475,0,0.0,0.0,32.125,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,participants_only,,,30,6,0,24,6,0,0.20411912344454505,0.1767131103536954,0.5795997288774829,0.011652638479284624,27,19,0.6333333333333333,0,0.0,0.0,26.166666666666668,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,nonparticipants_only,,,10,0,10,0,0,0,0.15569027753533346,0.12117063298149003,0.40998069214565924,0.00783102485290183,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.80000000000008,20.0,0.2277904328018221,0.7999999999999999,0.009111617312072884,58.0,0.6605922551252841,0.0,0.0,0.014692215503825977,0.06896551724137931,0.0,0,4,16,24,40,8,58,38,5.8000000000000025,0.06605922551252844,3.2000000000000006,0.03644646924829154,29,16,30
8,D,all_agents,,,40,7,10,23,7,0,0.19698033545283872,0.16855331188271666,0.5964157397223836,0.011442702317921523,32,19,0.475,0,0.0,0.0,32.425,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,participants_only,,,30,7,0,23,7,0,0.21047046761198018,0.17922979188776744,0.5964157397223836,0.012018497478709885,32,19,0.6333333333333333,0,0.0,0.0,26.566666666666666,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,nonparticipants_only,,,10,0,10,0,0,0,0.15650993897541438,0.12147294977180892,0.40793078868493093,0.007531512847503208,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.6000000000001,20.0,0.2283105022831048,0.2,0.002283105022831048,57.0,0.6506849315068486,0.0,0.0,0.015217399230695762,0.08771929824561403,0.0,0,5,13,32,40,2,57,39,6.800000000000003,0.07762557077625566,3.600000000000001,0.041095890410958874,34,18,35
9,D,all_agents,,,40,9,10,21,9,0,0.20191326198345308,0.17066545871841488,0.6125591101334883,0.011960122883640144,36,21,0.525,0,0.0,0.0,32.1,248,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,participants_only,,,30,9,0,21,9,0,0.21677730687253205,0.18150912810030134,0.6125591101334883,0.012646514578253748,36,21,0.7,0,0.0,0.0,26.133333333333333,248,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,nonparticipants_only,,,10,0,10,0,0,0,0.15732112731621617,0.12543327129124662,0.4058911347415063,0.007249669834224673,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D,step_totals,,,,,,,,,,,,,,,,,,,,,88.80000000000007,20.0,0.22522522522522506,0.2,0.0022522522522522505,59.0,0.664414414414414,0.0,0.0,0.01486584974861097,0.06779661016949153,0.0,0,4,15,25,40,2,59,37,6.000000000000003,0.06756756756756754,3.600000000000001,0.04054054054054052,30,18,37
10,D,all_agents,,,40,10,10,20,10,0,0.20680333072814283,0.17498515987540897,0.6280567457281487,0.012477219429985092,40,22,0.55,0,0.0,0.0,31.85,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,participants_only,,,30,10,0,20,10,0,0.22302890230015637,0.19806356028624417,0.6280567457281487,0.01325836228995376,40,22,0.7333333333333333,0,0.0,0.0,25.8,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,nonparticipants_only,,,10,0,10,0,0,0,0.1581266160121021,0.12858220566357892,0.40386167906779874,0.006974560776016673,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.60000000000008,20.0,0.22831050228310482,,,57.0,0.6506849315068487,0.0,0.0,0.014987855486743529,0.07017543859649122,0.0,0,4,13,33,40,,57,39,6.600000000000003,0.07534246575342463,4.000000000000001,0.045662100456620974,33,20,34
10,D,reachability,0.475,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,all_agents,,,40,10,10,20,10,0,0.21159480936781383,0.1776223808180618,0.6429344758990228,0.013139705403366762,45,25,0.625,0,0.0,0.0,31.5,304,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,participants_only,,,30,10,0,20,10,0,0.22915150080802896,0.1971345642028905,0.6429344758990228,0.014049080164579517,45,25,0.8333333333333334,0,0.0,0.0,25.333333333333332,304,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,nonparticipants_only,,,10,0,10,0,0,0,0.1589247350471684,0.12809364967653303,0.40184237067245976,0.006712732147805418,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.00000000000007,20.0,0.22471910112359533,,,59.0,0.6629213483146063,0.0,0.0,0.014444991799020047,0.0847457627118644,0.0,0,5,15,22,40,,59,38,5.8000000000000025,0.06516853932584267,4.200000000000001,0.04719101123595503,29,21,37
12,D,all_agents,,,40,13,10,17,13,0,0.21619631080439394,0.1851760067289988,0.6572170968630618,0.013724542661769142,53,27,0.675,0,0.0,0.0,31.65,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,participants_only,,,30,13,0,17,13,0,0.23502312857602867,0.20733010195968604,0.6572170968630618,0.01472734212098563,53,27,0.9,0,0.0,0.0,25.533333333333335,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,nonparticipants_only,,,10,0,10,0,0,0,0.15971585748948974,0.1281078876409062,0.3998331588190975,0.006462755475243583,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.40000000000009,19.5,0.24872448979591807,0.1,0.0012755102040816313,47.0,0.5994897959183666,0.0,0.0,0.016064182213832382,0.1702127659574468,0.0,0,8,7,54,39,1,47,39,6.800000000000003,0.08673469387755096,5.000000000000002,0.06377551020408158,34,25,42
13,D,all_agents,,,40,14,10,16,14,0,0.2210427931185525,0.1917343540250831,0.6709284129885393,0.01451463217915301,58,28,0.7,0,0.0,0.0,31.25,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,participants_only,,,30,14,0,16,14,0,0.24122333693320958,0.20661963168826614,0.6709284129885393,0.01565046911193022,58,28,0.9333333333333333,0,0.0,0.0,25.0,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,nonparticipants_only,,,10,0,10,0,0,0,0.16050116167458134,0.12827557699380815,0.397833993025002,0.006220069196957866,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,step_totals,,,,,,,,,,,,,,,,,,,,,89.00000000000009,20.0,0.22471910112359528,,,58.0,0.6516853932584263,0.0,0.0,0.014618107053526758,0.08620689655172414,0.0,0,5,14,21,40,,58,37,5.8000000000000025,0.06516853932584266,5.200000000000002,0.0584269662921348,29,26,39
14,D,all_agents,,,40,15,10,15,15,0,0.22551306769584495,0.19089540183443798,0.6840912764689978,0.015312139160894292,63,28,0.7,0,0.0,0.0,31.425,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,participants_only,,,30,15,0,15,15,0,0.2469242112146326,0.21049558706302623,0.6840912764689978,0.016586243807186048,63,28,0.9333333333333333,0,0.0,0.0,25.233333333333334,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,nonparticipants_only,,,10,0,10,0,0,0,0.16127963713948212,0.1276341991088391,0.395844823059877,0.005988580420633569,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.30000000000008,19.0,0.24265644955300103,0.1,0.0012771392081736897,47.0,0.6002554278416341,0.0,0.0,0.01571726863429579,0.10638297872340426,0.0,0,5,7,54,38,1,47,37,6.600000000000003,0.08429118773946355,5.600000000000002,0.07151979565772665,33,28,40
15,D,all_agents,,,40,15,10,15,15,0,0.23016180863904803,0.19529485108852607,0.6967276254102379,0.016202395029567475,71,28,0.7,0,0.0,0.0,31.15,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,participants_only,,,30,15,0,15,15,0,0.25286512070855627,0.21333082862487465,0.6967276254102379,0.017619412121876635,71,28,0.9333333333333333,0,0.0,0.0,24.866666666666667,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,nonparticipants_only,,,10,0,10,0,0,0,0.16205187243052327,0.12855339656245818,0.3938655989445776,0.005766059205534243,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.20000000000009,20.0,0.22935779816513738,,,56.0,0.6422018348623847,0.0,0.0,0.01443674108927911,0.14285714285714285,0.0,0,8,14,25,40,,56,36,5.600000000000002,0.0642201834862385,5.600000000000002,0.0642201834862385,28,28,40
16,D,all_agents,,,40,17,10,13,16,1,0.2345833707733633,0.19623384389790213,0.7088585203938284,0.01712745111920552,77,29,0.725,0,0.0,0.0,31.3,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,participants_only,,,30,17,0,13,16,1,0.25850505899172954,0.2181887921498487,0.7088585203938284,0.01869732071608964,77,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,nonparticipants_only,,,10,0,10,0,0,0,0.16281830611826464,0.12967680816435567,0.39189627094985474,0.00555087632195251,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,19.0,0.24327784891165147,0.1,0.0012804097311139553,47.0,0.601792573623559,0.0,0.0,0.0156370380675974,0.1276595744680851,0.0,0,6,8,54,38,1,47,35,6.400000000000003,0.08194622279129317,5.600000000000002,0.07170294494238152,32,28,38
17,D,all_agents,,,40,19,10,11,18,1,0.23908032301105722,0.20170952359316746,0.7205041795780752,0.018207034994529383,81,29,0.725,0,0.0,0.0,31.1,501,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,19,0,11,18,1,0.2642475640049057,0.2210253237552695,0.7205041795780752,0.01996106240447307,81,29,0.9666666666666667,0,0.0,0.0,24.8,501,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.16357860002951172,0.13101493363108685,0.38993678959510547,0.005344272533788941,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.70000000000007,19.5,0.23022432113341185,,,54.0,0.6375442739079097,0.0,0.0,0.014481485770675475,0.07407407407407407,0.0,0,4,14,24,39,,54,36,5.400000000000002,0.063754427390791,5.8000000000000025,0.06847697756788663,27,29,42
18,D,all_agents,,,40,20,10,10,19,1,0.24325868000254613,0.20150553817448258,0.7316840123949522,0.019176911700348048,86,29,0.725,0,0.0,0.0,31.3,536,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,20,0,10,19,1,0.2695674805364967,0.22351126778091282,0.7316840123949522,0.021084539531213822,86,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,536,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.16433227840069442,0.13278988441957656,0.38798710564712996,0.005148192381328355,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,77.2000000000001,19.0,0.24611398963730538,,,46.0,0.595854922279792,0.0,0.0,0.015114959163417907,0.10869565217391304,0.0,0,5,8,56,38,,46,35,6.400000000000003,0.08290155440414501,5.8000000000000025,0.07512953367875641,32,29,38
19,D,all_agents,,,40,23,10,7,23,0,0.24724293948593185,0.20049801048361018,0.7424166518991541,0.0201707235048664,93,29,0.725,0,0.0,0.0,31.1,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,23,0,7,23,0,0.27463026311638555,0.2255836383036191,0.7424166518991541,0.022241903117809107,93,29,0.9666666666666667,0,0.0,0.0,24.8,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.1650809685945707,0.135343373839093,0.38604717011889433,0.004956398718367784,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.5000000000001,19.5,0.2307692307692305,,,54.0,0.6390532544378691,0.0,0.0,0.013103254435880915,0.12962962962962962,0.0,0,7,15,24,39,,54,36,5.200000000000002,0.061538461538461486,5.8000000000000025,0.06863905325443782,26,29,41
20,D,all_agents,,,40,26,10,4,26,0,0.2508585276729875,0.20218916435901796,0.7527199858231879,0.02123268714325534,98,29,0.725,0,0.0,0.0,31.3,598,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,26,0,4,26,0,0.2792035418588253,0.22696315103362014,0.7527199858231879,0.023505332151000535,98,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,598,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.16582348511547418,0.13754418564029208,0.38411693426829985,0.0047734741696756145,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.7000000000001,18.5,0.24119947848761375,,,46.0,0.5997392438070396,0.0,0.0,0.013481650468951502,0.10869565217391304,0.0,0,5,8,56,37,,46,35,6.400000000000003,0.08344198174706642,5.8000000000000025,0.07561929595827895,32,29,37
20,D,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,28,10,2,28,0,0.25533630043988337,0.2033308025043396,0.7626111863902604,0.022491807465203947,104,29,0.725,0,0.0,0.0,31.1,638,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,28,0,2,28,0,0.2849282908830587,0.22899405045595023,0.7626111863902604,0.024953812254543763,104,29,0.9666666666666667,0,0.0,0.0,24.8,638,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.16656032911035756,0.13870989975686351,0.38219634959695836,0.004597562316516782,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.50000000000009,19.5,0.23076923076923053,,,54.0,0.6390532544378692,0.0,0.0,0.014505842778723918,0.1111111111111111,0.0,0,6,15,24,39,,54,36,5.200000000000002,0.0615384615384615,5.8000000000000025,0.06863905325443782,26,29,41
22,D,all_agents,,,40,29,10,1,29,0,0.25913688882653896,0.2043024913943995,0.77210673893465,0.023678125208864174,113,29,0.725,0,0.0,0.0,31.3,675,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,29,0,1,29,0,0.28975198973396427,0.2295634872551393,0.77210673893465,0.02634557358160857,113,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,675,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.16729158610426303,0.14092165411421687,0.38028536784897354,0.004428367247768979,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,step_totals,,,,,,,,,,,,,,,,,,,,,76.50000000000009,18.5,0.24183006535947685,,,46.0,0.601307189542483,0.0,0.0,0.014130738880826605,0.1956521739130435,0.0,0,9,9,56,37,,46,35,6.200000000000003,0.08104575163398688,5.8000000000000025,0.07581699346405224,31,29,37
23,D,all_agents,,,40,29,10,1,29,0,0.2631953186702606,0.2086943534784506,0.781222469377264,0.024972704896271854,116,29,0.725,0,0.0,0.0,31.1,713,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,participants_only,,,30,29,0,1,29,0,0.2949212995699132,0.23259724947909555,0.781222469377264,0.02784897482976705,116,29,0.9666666666666667,0,0.0,0.0,24.8,713,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,nonparticipants_only,,,10,0,10,0,0,0,0.16801737597130278,0.1434169021892308,0.37838394100972866,0.004265440727244806,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.50000000000009,19.5,0.23076923076923053,,,54.0,0.6390532544378692,0.0,0.0,0.013358294800805007,0.05555555555555555,0.0,0,3,15,24,39,,54,36,5.200000000000002,0.0615384615384615,5.8000000000000025,0.06863905325443782,26,29,41
24,D,all_agents,,,40,29,10,1,29,0,0.26669615211565867,0.20886868146658116,0.7899735706021734,0.026138914858187482,123,29,0.725,0,0.0,0.0,31.3,749,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,participants_only,,,30,29,0,1,29,0,0.2993489507538013,0.23343630481981245,0.7899735706021734,0.029217508907228813,123,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,749,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,nonparticipants_only,,,10,0,10,0,0,0,0.1687377562012309,0.1444211084607946,0.37649202130468,0.00410866960422643,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000008,18.0,0.23746701846965673,,,46.0,0.606860158311345,0.0,0.0,0.013360064704551158,0.15217391304347827,0.0,0,7,10,54,36,,46,35,6.000000000000003,0.07915567282321895,5.8000000000000025,0.07651715039577832,30,29,37
25,D,all_agents,,,40,29,10,1,29,0,0.2706064191447562,0.21024175549438828,0.7983746277780865,0.0274417137993021,130,29,0.725,0,0.0,0.0,31.1,788,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,participants_only,,,30,29,0,1,29,0,0.30432423577962237,0.23533676320374988,0.7983746277780865,0.03072233050232891,130,29,0.9666666666666667,0,0.0,0.0,24.8,788,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.16945296924015782,0.14484782978605276,0.37460956119815664,0.003957169786752218,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,83.60000000000008,19.0,0.22727272727272704,,,54.0,0.6459330143540664,0.0,0.0,0.013092767085608878,0.12962962962962962,0.0,0,7,17,23,38,,54,35,4.800000000000002,0.0574162679425837,5.8000000000000025,0.06937799043062197,24,29,41
26,D,all_agents,,,40,29,10,1,28,1,0.2738298862327929,0.2119182025216619,0.8064396426669631,0.028556499483520077,132,29,0.725,0,0.0,0.0,31.3,822,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,participants_only,,,30,29,0,1,28,1,0.30838531455458884,0.23658911749883876,0.8064396426669631,0.03202943564683049,132,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,822,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,nonparticipants_only,,,10,0,10,0,0,0,0.170163601267405,0.14738032200324186,0.37273651339216585,0.0038087594755555026,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,D,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000008,18.0,0.23746701846965673,,,46.0,0.606860158311345,0.0,0.0,0.012512962671198603,0.043478260869565216,0.0,0,2,10,54,36,,46,35,6.000000000000003,0.07915567282321895,5.8000000000000025,0.07651715039577832,30,29,36
27,D,all_agents,,,40,30,10,0,29,1,0.27754708276759404,0.21459346526532957,0.8141820569602846,0.029762170181622347,136,30,0.75,0,0.0,0.0,31.1,860,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,D,participants_only,,,30,30,0,0,29,1,0.31310663849839393,0.2392965401359623,0.8141820569602846,0.033402242477527704,136,30,1.0,0,0.0,0.0,24.8,860,,,,,,,,,,,,,,,,,,,,,,,,,,,
