step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
0,C,reachability,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,all_agents,,,40,0,18,22,0,0,0.16339611922692113,0.13492574603709384,0.6808536421606997,0.013268727981024856,5,4,0.1,0,0.0,0.0,26.225,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,participants_only,,,30,0,8,22,0,0,0.1621298180055855,0.12445322862384564,0.6808536421606997,0.013596430687448178,5,4,0.13333333333333333,0,0.0,0.0,24.966666666666665,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,nonparticipants_only,,,10,0,10,0,0,0,0.1671950228909279,0.1560341173753483,0.520165958722787,0.01226637763635702,0,0,0.0,0,0.0,0.0,30.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,C,step_totals,,,,,,,,,,,,,,,,,,,,,83.49999999999997,19.5,0.23353293413173662,4.000000000000002,0.047904191616766505,60.0,0.7185628742514972,0.0,0.0,0.01869616400109852,0.08333333333333333,0.0,0,5,30,23,39,40,60,29,,,,,,,
2,C,all_agents,,,40,2,13,25,2,0,0.1691946925549869,0.13709210213473627,0.6774493739498961,0.013293977599067228,11,8,0.2,0,0.0,0.0,27.45,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,C,participants_only,,,30,2,3,25,2,0,0.16959939692554474,0.13020916076460656,0.6774493739498961,0.013795100511965896,11,8,0.26666666666666666,0,0.0,0.0,24.933333333333334,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,C,nonparticipants_only,,,10,0,10,0,0,0,0.16798057944331338,0.15525394678847154,0.5175651289291731,0.011788643432840643,0,0,0.0,0,0.0,0.0,35.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.20000000000002,20.0,0.22675736961451243,4.000000000000002,0.04535147392290251,60.0,0.6802721088435373,0.0,0.0,0.01724941728562244,0.1,0.0,0,6,21,21,40,40,60,29,3.600000000000001,0.04081632653061225,0.6000000000000001,0.006802721088435374,18,3,
3,C,all_agents,,,40,5,13,22,5,0,0.17527263706011903,0.1415343129391476,0.6740621270801467,0.013580924841914994,17,11,0.275,0,0.0,0.0,29.05,93,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C,participants_only,,,30,5,3,22,5,0,0.17744456969170055,0.13643183082650928,0.6740621270801467,0.014310646973357042,17,11,0.36666666666666664,0,0.0,0.0,25.4,93,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C,nonparticipants_only,,,10,0,10,0,0,0,0.16875683916537448,0.1544776770545292,0.5149773032845272,0.011335150951315305,0,0,0.0,0,0.0,0.0,40.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.20000000000002,20.0,0.22421524663677125,3.800000000000002,0.04260089686098656,60.0,0.6726457399103137,0.0,0.0,0.0177959535862096,0.1,0.0,0,6,18,21,40,38,60,29,3.800000000000001,0.04260089686098655,1.5999999999999999,0.0179372197309417,19,8,
4,C,all_agents,,,40,7,12,21,7,0,0.18129170311293502,0.1426623756798168,0.670691816444746,0.013870570239968124,21,14,0.35,0,0.0,0.0,30.875,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,participants_only,,,30,7,2,21,7,0,0.18521425910968176,0.14084517737046565,0.670691816444746,0.014797588007666326,21,14,0.4666666666666667,0,0.0,0.0,26.166666666666668,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,nonparticipants_only,,,10,0,10,0,0,0,0.1695240351226949,0.15370528866925653,0.5124024167681045,0.010904879590302148,0,0,0.0,0,0.0,0.0,45.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.80000000000003,20.0,0.22779043280182226,3.800000000000002,0.043280182232346254,57.0,0.6492027334851934,0.0,0.0,0.017970277911396566,0.07017543859649122,0.0,0,4,11,26,40,38,57,35,4.800000000000002,0.05466970387243736,2.1999999999999997,0.025056947608200444,24,11,15
5,C,all_agents,,,40,7,12,21,7,0,0.1862102588158399,0.14861509516309912,0.6673383573625222,0.014064906737524611,29,17,0.425,0,0.0,0.0,32.95,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,participants_only,,,30,7,2,21,7,0,0.19151937389857712,0.14840919418219156,0.6673383573625222,0.01514223854241901,29,17,0.5666666666666667,0,0.0,0.0,27.266666666666666,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,nonparticipants_only,,,10,0,10,0,0,0,0.17028291356762837,0.15293676222591027,0.509840404684264,0.010494670887300443,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.80000000000003,20.0,0.23041474654377872,3.600000000000002,0.04147465437788019,55.0,0.6336405529953916,0.0,0.0,0.015192192441903722,0.14545454545454545,0.0,0,8,8,26,40,36,55,35,5.400000000000002,0.062211981566820285,2.8000000000000003,0.032258064516129024,27,14,21
6,C,all_agents,,,40,9,12,19,9,0,0.19038933405636524,0.15415089349945651,0.6640016655757096,0.014102330332826521,29,17,0.425,0,0.0,0.0,33.15,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,participants_only,,,30,9,2,19,9,0,0.19684128903023634,0.15597870705163047,0.6640016655757096,0.015268537353610832,29,17,0.5666666666666667,0,0.0,0.0,27.533333333333335,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,nonparticipants_only,,,10,0,10,0,0,0,0.1710334691347519,0.1521720784147807,0.5072912026608426,0.010104176594655269,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000003,20.0,0.24721878862793562,3.5000000000000018,0.04326328800988875,48.0,0.5933250927070455,0.0,0.0,0.014282231277577254,0.0,0.0,0,0,4,41,40,35,48,39,6.200000000000003,0.07663782447466008,3.2000000000000006,0.039555006180469705,31,16,31
7,C,all_agents,,,40,10,12,18,10,0,0.19531300244599265,0.1617749921987655,0.660681657247831,0.01428559038039823,32,17,0.425,0,0.0,0.0,32.8,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
