step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.18749716369883657,0.16169184133346698,0.45493742113490554,0.009435668839647022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.70000000000009,0.1,0.0011025358324145524,20.0,0.2205071664829105,59.0,0.6504961411245859,0.0,0.0,0.01405539570285632,0.0847457627118644,0.0,0,5,10,26,1,40,59,38,5.200000000000002,0.05733186328555675,6.400000000000003,0.07056229327453138,26,32,37
12,C,all_agents,,,40,15,10,15,15,0,0.2363912736643046,0.19685355683702518,0.6819090735547447,0.01536726008684579,75,28,0.7,0,0.0,0.0,32.6,394,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,15,0,15,15,0,0.25247711516102106,0.21573045609618274,0.6819090735547447,0.01641719125014337,75,28,0.9333333333333333,0,0.0,0.0,26.8,394,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.1881337491741551,0.16253755518938925,0.452662734029231,0.009112415037063209,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.40000000000009,,,20.0,0.24271844660194147,51.0,0.6189320388349507,0.0,0.0,0.01535239974976939,0.09803921568627451,0.0,0,5,11,42,,40,51,38,5.400000000000002,0.06553398058252423,6.000000000000003,0.07281553398058248,27,30,35
13,C,all_agents,,,40,17,10,13,17,0,0.24132218492847027,0.20287531820060026,0.6946327106125549,0.0161280398590402,81,28,0.7,0,0.0,0.0,32.225,428,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,17,0,13,17,0,0.25884126009320413,0.22175420943320076,0.6946327106125549,0.0173434147891814,81,28,0.9333333333333333,0,0.0,0.0,26.3,428,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.1887649594342686,0.1635474150388759,0.45039942035908487,0.008798899133085457,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.80000000000008,,,20.0,0.22026431718061654,60.0,0.6607929515418496,0.0,0.0,0.014759169058674375,0.1,0.0,0,6,14,21,,40,60,37,5.400000000000002,0.05947136563876649,5.400000000000002,0.05947136563876649,27,27,35
14,C,all_agents,,,40,18,10,12,18,0,0.2456899945457621,0.20495712918867237,0.7068474021880528,0.017029847676208864,86,28,0.7,0,0.0,0.0,32.3,462,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,18,0,12,18,0,0.2644566305372195,0.22123927777794294,0.7068474021880528,0.01846509734341557,86,28,0.9333333333333333,0,0.0,0.0,26.4,462,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.1893900865713898,0.1627590370609463,0.44814742325728946,0.008497859157358355,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.40000000000008,,,19.0,0.2334152334152332,51.0,0.626535626535626,0.0,0.0,0.014910869346682155,0.09803921568627451,0.0,0,5,12,41,,38,51,35,5.600000000000002,0.06879606879606875,5.8000000000000025,0.07125307125307122,28,29,33
15,C,all_agents,,,40,21,10,9,21,0,0.2501925703491334,0.2049396901880426,0.7185735061005306,0.017814459609804264,88,28,0.7,0,0.0,0.0,32.025,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,21,0,9,21,0,0.2702536382910343,0.22795080432115863,0.7185735061005306,0.01940666070691756,88,28,0.9333333333333333,0,0.0,0.0,26.033333333333335,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.1900093665234306,0.16194524187564158,0.445906686141003,0.0082084989548296,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.0000000000001,,,20.0,0.22471910112359525,58.0,0.6516853932584262,0.0,0.0,0.013940500965641096,0.034482758620689655,0.0,0,2,13,24,,40,58,37,5.400000000000002,0.060674157303370745,5.600000000000002,0.0629213483146067,27,28,37
16,C,all_agents,,,40,23,10,7,23,0,0.2545971736045315,0.20507864717195906,0.7298305658565094,0.018854666674204483,94,29,0.725,0,0.0,0.0,32.15,532,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,23,0,7,23,0,0.27592198136245055,0.22949533912737768,0.7298305658565094,0.020676939898003985,94,29,0.9666666666666667,0,0.0,0.0,26.2,532,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.1906227503307744,0.16113551566626336,0.44367715271029795,0.007930877891859528,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.00000000000009,,,19.0,0.24050632911392378,49.0,0.6202531645569613,0.0,0.0,0.015542757179622566,0.12244897959183673,0.0,0,6,13,44,,38,49,35,5.600000000000002,0.07088607594936704,5.400000000000002,0.06835443037974678,28,27,35
17,C,all_agents,,,40,25,10,5,25,0,0.2590271375812692,0.20857071894447066,0.7406373432222491,0.019683659106401234,100,29,0.725,0,0.0,0.0,31.875,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,25,0,5,25,0,0.28162577206577044,0.23257436752833854,0.7406373432222491,0.021648347780698077,100,29,0.9666666666666667,0,0.0,0.0,25.833333333333332,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.19123123412776552,0.16048241414779435,0.44145876694674646,0.007661213716741653,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.80000000000008,,,20.0,0.2277904328018221,57.0,0.649202733485193,0.0,0.0,0.014017538277746534,0.10526315789473684,0.0,0,6,14,24,,40,57,38,5.600000000000002,0.06378132118451021,5.200000000000002,0.05922551252847377,28,26,40
18,C,all_agents,,,40,28,10,2,28,0,0.26331599086080154,0.209609741286169,0.7510118494933591,0.020831480330360495,105,29,0.725,0,0.0,0.0,32.05,606,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,28,0,2,28,0,0.2871436323421354,0.23350374736995144,0.7510118494933591,0.023035546262032938,105,29,0.9666666666666667,0,0.0,0.0,26.066666666666666,606,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.1918330664167999,0.16354521543088907,0.43925147311201274,0.007406204552587374,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000008,,,18.5,0.2344740177439795,49.0,0.6210392902408105,0.0,0.0,0.01524742195140403,0.10204081632653061,0.0,0,5,12,44,,37,49,35,5.8000000000000025,0.07351077313054495,5.600000000000002,0.07097591888466409,29,28,34
