step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
25,B,all_agents,,,40,30,10,0,29,1,0.2803876207803626,0.20199241041323054,0.7452677837259977,0.03018353886544887,175,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,850,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,participants_only,,,30,30,0,0,29,1,0.312913189897947,0.22381391131970407,0.7452677837259977,0.03433228461307672,175,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,850,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,nonparticipants_only,,,10,0,10,0,0,0,0.1828109134276096,0.1615362223502238,0.45720533817760806,0.005042349865492252,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.70000000000007,,,56.0,0.653442240373395,18.5,0.21586931155192512,0.0,0.0,0.012168513784665873,0.05357142857142857,0.0,0,3,14,23,,56,37,37,6.000000000000003,0.07001166861143521,5.200000000000002,0.060676779463243846,30,26,45
26,B,all_agents,,,40,30,10,0,28,2,0.28435839537064583,0.20413085624435684,0.7554570723769578,0.031486930080569596,182,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,895,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,participants_only,,,30,30,0,0,28,2,0.3179965318527836,0.23171753549024943,0.7554570723769578,0.03582911167351476,182,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,895,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,nonparticipants_only,,,10,0,10,0,0,0,0.18344398592423258,0.16169352877925933,0.45491931148672,0.004882094589842994,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.40000000000009,,,51.0,0.6423173803526441,17.0,0.21410579345088138,0.0,0.0,0.014205186753936498,0.13725490196078433,0.0,0,7,13,39,,51,34,31,6.000000000000003,0.07556675062972287,5.400000000000002,0.06801007556675058,30,27,30
27,B,all_agents,,,40,30,10,0,28,2,0.2881071835899434,0.20667214558732594,0.7652387894818795,0.03270079874869189,189,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,936,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,participants_only,,,30,30,0,0,28,2,0.3227855001047101,0.23055894781279818,0.7652387894818795,0.03721480878841857,189,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,936,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,nonparticipants_only,,,10,0,10,0,0,0,0.18407223404564335,0.16381390831560752,0.4526447149292864,0.004727740993931778,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.20000000000009,,,56.0,0.6572769953051636,18.0,0.2112676056338026,0.0,0.0,0.01255018225846444,0.125,0.0,0,7,14,23,,56,36,36,6.000000000000003,0.07042253521126757,5.200000000000002,0.061032863849765216,30,26,44
28,B,all_agents,,,40,30,10,0,29,1,0.2917057564193206,0.2080083620892625,0.7746292379026043,0.03401226826935151,195,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,980,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,participants_only,,,30,30,0,0,29,1,0.3273756078894611,0.23385700062009185,0.7746292379026043,0.03873456103072924,195,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,nonparticipants_only,,,10,0,10,0,0,0,0.18469620200889938,0.164166649081267,0.45038149135463995,0.004577330338395779,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,B,step_totals,,,,,,,,,,,,,,,,,,,,,78.2000000000001,,,51.0,0.6521739130434774,16.0,0.2046035805626596,0.0,0.0,0.013336725164775444,0.11764705882352941,0.0,0,6,14,39,,51,32,30,6.000000000000003,0.07672634271099738,5.200000000000002,0.06649616368286439,30,26,29
29,B,all_agents,,,40,30,10,0,29,1,0.2950932910148802,0.2086312886037504,0.7836440683865001,0.03512876081688317,200,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,participants_only,,,30,30,0,0,29,1,0.33168588587905945,0.2350789539719934,0.7836440683865001,0.04000486233803431,200,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,nonparticipants_only,,,10,0,10,0,0,0,0.1853155064223424,0.16623304537224248,0.4481295838978667,0.004432240266702244,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.10000000000008,0.1,0.0011750881316098696,56.0,0.658049353701527,18.0,0.21151586368977654,0.0,0.0,0.011575953367207514,0.08928571428571429,0.0,0,5,14,23,1,56,36,36,6.000000000000003,0.0705052878965922,5.000000000000002,0.0587544065804935,30,25,44
30,B,all_agents,,,40,30,10,0,28,2,0.2983052921330322,0.20861393960886043,0.7922983056510401,0.036396086682503596,205,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,participants_only,,,30,30,0,0,28,2,0.33576362951688943,0.23494395812945112,0.7922983056510401,0.04148492072729204,205,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,nonparticipants_only,,,10,0,10,0,0,0,0.18593027998146025,0.1666172129076087,0.44588893597837737,0.004292060073383681,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,B,step_totals,,,,,,,,,,,,,,,,,,,,,77.20000000000009,,,51.0,0.6606217616580303,15.0,0.1943005181347148,0.0,0.0,0.012367979331346486,0.09803921568627451,0.0,0,5,14,38,,51,30,30,6.000000000000003,0.07772020725388595,5.200000000000002,0.06735751295336782,30,26,28
30,B,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,all_agents,,,40,30,10,0,28,2,0.3016427441085961,0.2098623704382559,0.8006063734249985,0.03754640141705355,210,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,participants_only,,,30,30,0,0,28,2,0.34001014629128234,0.23518223271491046,0.8006063734249985,0.0427880366864633,210,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,nonparticipants_only,,,10,0,10,0,0,0,0.1865405375605374,0.16873883750979826,0.4436594912984855,0.004156805005848358,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.80000000000008,,,56.0,0.6603773584905654,18.0,0.212264150943396,0.0,0.0,0.01150024604365729,0.08928571428571429,0.0,0,5,16,23,,56,36,36,6.000000000000003,0.07075471698113203,4.800000000000002,0.05660377358490563,30,24,44
32,B,all_agents,,,40,30,10,0,26,4,0.30475808266942217,0.21117995529926828,0.8085821184879985,0.03884386079950203,214,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,participants_only,,,30,30,0,0,26,4,0.3439618804293149,0.23498846850697017,0.8085821184879985,0.04430241157033022,214,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,nonparticipants_only,,,10,0,10,0,0,0,0.18714668938974394,0.1709233751263025,0.44144119384199304,0.004024955381434593,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.70000000000009,,,51.0,0.6649282920469354,14.5,0.1890482398956973,0.0,0.0,0.012186115231119043,0.0784313725490196,0.0,0,4,14,38,,51,29,29,6.000000000000003,0.07822685788787478,5.200000000000002,0.06779661016949147,30,26,26
33,B,all_agents,,,40,30,10,0,26,4,0.307937232267306,0.21391466491054711,0.8162388337484786,0.039950833826549285,217,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,participants_only,,,30,30,0,0,26,4,0.3480002281517705,0.23451591346915102,0.8162388337484786,0.04554814350770303,217,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,nonparticipants_only,,,10,0,10,0,0,0,0.18774824461391254,0.172489831065962,0.43923398787278306,0.0038983811122246174,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,B,step_totals,,,,,,,,,,,,,,,,,,,,,85.00000000000009,,,56.0,0.658823529411764,18.0,0.21176470588235272,0.0,0.0,0.011053434459617192,0.05357142857142857,0.0,0,3,15,23,,56,36,36,6.000000000000003,0.0705882352941176,5.000000000000002,0.05882352941176467,30,25,44
34,B,all_agents,,,40,30,10,0,25,5,0.3108876981313879,0.21409303198694762,0.8235892803985395,0.04119564599076105,221,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,participants_only,,,30,30,0,0,25,5,0.35173501835863463,0.23757972438565444,0.8235892803985395,0.04699511833225715,221,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,nonparticipants_only,,,10,0,10,0,0,0,0.18834573744964775,0.17310455901134372,0.43703781793341917,0.00377518612930591,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,B,step_totals,,,,,,,,,,,,,,,,,,,,,76.00000000000009,,,51.0,0.6710526315789466,14.0,0.18421052631578927,0.0,0.0,0.011818030815300777,0.0784313725490196,0.0,0,4,15,37,,51,28,28,6.000000000000003,0.07894736842105257,5.000000000000002,0.06578947368421048,30,25,26
35,B,all_agents,,,40,30,10,0,25,5,0.3139614340363631,0.21636445025857454,0.830645709182598,0.042286519530919615,230,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,participants_only,,,30,30,0,0,25,5,0.3556355479721749,0.23685048007857823,0.830645709182598,0.04821655266761583,230,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,nonparticipants_only,,,10,0,10,0,0,0,0.18893909222892774,0.17448331037493375,0.4348526288437521,0.003655638852810729,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.80000000000007,,,56.0,0.6603773584905656,18.0,0.21226415094339607,0.0,0.0,0.010807017160787252,0.16071428571428573,0.0,0,9,16,23,,56,36,36,6.000000000000003,0.07075471698113205,4.800000000000002,0.056603773584905634,30,24,44
36,B,all_agents,,,40,30,10,0,25,5,0.3168814732476181,0.21735126819316758,0.8374198808152941,0.043539414832258275,233,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1315,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,participants_only,,,30,30,0,0,25,5,0.35933248545921126,0.2384432706845439,0.8374198808152941,0.049664405470408866,233,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1315,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,nonparticipants_only,,,10,0,10,0,0,0,0.18952843661283883,0.17666359916324936,0.43267836569953333,0.003539381664340595,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000007,,,51.0,0.6728232189973609,14.0,0.18469656992084416,0.0,0.0,0.011780860118626989,0.058823529411764705,0.0,0,3,16,37,,51,28,28,6.000000000000003,0.07915567282321896,4.800000000000002,0.06332453825857516,30,24,26
37,B,all_agents,,,40,30,10,0,24,6,0.31993803227304707,0.21748706604021895,0.8439230855826823,0.04459085363604087,239,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,participants_only,,,30,30,0,0,24,6,0.3632129045279378,0.24182841640625707,0.8439230855826823,0.05082105659781251,239,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,nonparticipants_only,,,10,0,10,0,0,0,0.19011341550837488,0.17816636978831285,0.43051497387103566,0.003427669926600612,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.80000000000008,,,56.0,0.6682577565632452,17.0,0.20286396181384228,0.0,0.0,0.01094489796598469,0.10714285714285714,0.0,0,6,16,21,,56,34,35,6.000000000000003,0.07159904534606201,4.800000000000002,0.0572792362768496,30,24,44
38,B,all_agents,,,40,30,10,0,24,6,0.32247194449846434,0.21801363053359452,0.850166162159375,0.04577954800162833,244,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,participants_only,,,30,30,0,0,24,6,0.3663978196673143,0.2425042584948223,0.850166162159375,0.052214927626550375,244,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,nonparticipants_only,,,10,0,10,0,0,0,0.19069431899191433,0.17876586731172922,0.4283623990016805,0.003319619014669473,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.80000000000008,,,51.0,0.6728232189973608,14.0,0.18469656992084413,0.0,0.0,0.010589292179596487,0.09803921568627451,0.0,0,5,16,37,,51,28,28,6.000000000000003,0.07915567282321895,4.800000000000002,0.06332453825857515,30,24,26
39,B,all_agents,,,40,30,10,0,24,6,0.32517576494316724,0.22006662346221728,0.856159515673,0.04677355317888352,252,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,participants_only,,,30,30,0,0,24,6,0.36981053184691715,0.24542574434647957,0.856159515673,0.05332434095001569,252,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,nonparticipants_only,,,10,0,10,0,0,0,0.19127146423191776,0.18008545890560232,0.4262205870066721,0.003214040866862036,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.50000000000007,,,56.0,0.6706586826347299,16.5,0.1976047904191615,0.0,0.0,0.010005953796197118,0.14285714285714285,0.0,0,8,15,21,,56,33,34,6.000000000000003,0.07185628742514967,5.000000000000002,0.059880239520958056,30,25,43
40,B,all_agents,,,40,30,10,0,24,6,0.32782518736689337,0.2211380999414934,0.86191313504608,0.04798664079811442,257,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,participants_only,,,30,30,0,0,24,6,0.3731519356682899,0.24699701617307862,0.86191313504608,0.054727252529084364,257,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,nonparticipants_only,,,10,0,10,0,0,0,0.19184494246270362,0.18128659602853947,0.4240894840716387,0.003110636266266684,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000008,,,51.0,0.6772908366533857,13.5,0.17928286852589623,0.0,0.0,0.011070368640078097,0.09803921568627451,0.0,0,5,16,37,,51,27,28,6.000000000000003,0.07968127490039835,4.800000000000002,0.06374501992031868,30,24,26
40,B,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,all_agents,,,40,30,10,0,24,6,0.33049785597231446,0.222190040982907,0.8674366096442369,0.04890901274187894,267,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,participants_only,,,30,30,0,0,24,6,0.376525868960595,0.2514865151805412,0.8674366096442369,0.05573341018153002,267,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,nonparticipants_only,,,10,0,10,0,0,0,0.19241381700747295,0.1830794715737757,0.4219690366512805,0.0030128846671338906,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.80000000000008,,,56.0,0.6763285024154583,16.0,0.19323671497584521,0.0,0.0,0.010038094652151624,0.17857142857142858,0.0,0,10,16,20,,56,32,34,6.000000000000003,0.07246376811594199,4.800000000000002,0.05797101449275358,30,24,43
42,B,all_agents,,,40,30,10,0,24,6,0.33280700436253213,0.22155324019095984,0.8727391452584674,0.05002705830041861,271,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,participants_only,,,30,30,0,0,24,6,0.37941638212247447,0.25170312712913134,0.8727391452584674,0.057040345043560876,271,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,nonparticipants_only,,,10,0,10,0,0,0,0.192978871082705,0.18321773624306703,0.4198591914680241,0.002917988928963668,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000008,,,51.0,0.6772908366533857,13.5,0.17928286852589623,0.0,0.0,0.010012593624648815,0.0784313725490196,0.0,0,4,16,36,,51,27,28,6.000000000000003,0.07968127490039835,4.800000000000002,0.06374501992031868,30,24,26
43,B,all_agents,,,40,30,10,0,24,6,0.3351817296509844,0.2211145400841188,0.8778295794481287,0.05092986310258135,277,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,participants_only,,,30,30,0,0,24,6,0.3823956477987479,0.2568381441024432,0.8778295794481287,0.058047700532932796,277,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,nonparticipants_only,,,10,0,10,0,0,0,0.19353997520769406,0.18415019724427903,0.417759895510684,0.002826502009162536,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.80000000000008,,,56.0,0.6763285024154583,16.0,0.19323671497584521,0.0,0.0,0.009195895130140557,0.10714285714285714,0.0,0,6,16,20,,56,32,34,6.000000000000003,0.07246376811594199,4.800000000000002,0.05797101449275358,30,24,43
44,B,all_agents,,,40,30,10,0,24,6,0.33738433702085996,0.2206862101787758,0.8827163962702035,0.05199063641733512,281,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,participants_only,,,30,30,0,0,24,6,0.38514651134931405,0.25586141454727707,0.8827163962702035,0.05928396663959201,281,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,nonparticipants_only,,,10,0,10,0,0,0,0.1940978140354977,0.18558586022059853,0.41567109603313057,0.002735942191584781,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,B,step_totals,,,,,,,,,,,,,,,,,,,,,75.30000000000008,,,51.0,0.6772908366533857,13.5,0.17928286852589623,0.0,0.0,0.009696550515813166,0.0784313725490196,0.0,0,4,16,36,,51,27,28,6.000000000000003,0.07968127490039835,4.800000000000002,0.06374501992031868,30,24,26
45,B,all_agents,,,40,30,10,0,24,6,0.33986799770976994,0.224387074043174,0.8874077404193953,0.052874017166711876,286,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,participants_only,,,30,30,0,0,24,6,0.3882734847931461,0.25554511982900285,0.8874077404193953,0.060243193678622256,286,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,nonparticipants_only,,,10,0,10,0,0,0,0.19465153645964145,0.1880268910182715,0.4135927405529649,0.0026493934736339596,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,B,step_totals,,,,,,,,,,,,,,,,,,,,,82.30000000000008,,,56.0,0.6804374240583225,15.5,0.18833535844471427,0.0,0.0,0.009603169238539155,0.08928571428571429,0.0,0,5,16,20,,56,31,33,6.000000000000003,0.07290400972053458,4.800000000000002,0.05832320777642767,30,24,42
46,B,all_agents,,,40,30,10,0,24,6,0.3419555463391734,0.22364190890514823,0.8919114308026195,0.05387307113011615,291,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,participants_only,,,30,30,0,0,24,6,0.39087371102107077,0.2542673942298579,0.8919114308026195,0.061403033190781525,291,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,nonparticipants_only,,,10,0,10,0,0,0,0.19520105229348148,0.18835797434186008,0.41152477685020006,0.002567342917977314,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000008,,,51.0,0.6818181818181811,13.0,0.17379679144385007,0.0,0.0,0.009432374989877236,0.09803921568627451,0.0,0,5,16,36,,51,26,28,6.000000000000003,0.08021390374331545,4.800000000000002,0.06417112299465236,30,24,26
47,B,all_agents,,,40,30,10,0,23,7,0.3442532835472754,0.22489035198101112,0.8962349735705147,0.054716473736868436,295,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,participants_only,,,30,30,0,0,23,7,0.39375527647889785,0.2600203493248109,0.8962349735705147,0.06232472889786823,295,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,nonparticipants_only,,,10,0,10,0,0,0,0.19574730475240806,0.18872281165558435,0.40946715296594904,0.002486340603440294,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.80000000000008,,,56.0,0.6845965770171142,15.0,0.18337408312958417,0.0,0.0,0.009148384780280943,0.07142857142857142,0.0,0,4,16,20,,56,30,33,6.000000000000003,0.0733496332518337,4.800000000000002,0.05867970660146695,30,24,42
48,B,all_agents,,,40,30,10,0,23,7,0.3461161454997327,0.22572458401567863,0.9003855746276942,0.05568295603232691,300,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,participants_only,,,30,30,0,0,23,7,0.3960582693250301,0.2587202475781868,0.9003855746276942,0.06346428227359358,300,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,nonparticipants_only,,,10,0,10,0,0,0,0.19628977402384054,0.1891704353933193,0.4074198172011193,0.002408388522350894,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,,,51.0,0.6882591093117402,12.5,0.1686909581646422,0.0,0.0,0.008840582814715796,0.09803921568627451,0.0,0,5,17,36,,51,25,28,6.000000000000003,0.08097165991902829,4.600000000000001,0.06207827260458835,30,23,26
49,B,all_agents,,,40,30,10,0,23,7,0.3483218769036665,0.22477732391333205,0.9043701516425864,0.05652388448247602,303,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,participants_only,,,30,30,0,0,23,7,0.39881959488571533,0.26011016626847694,0.9043701516425864,0.06438760603532533,303,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,nonparticipants_only,,,10,0,10,0,0,0,0.19682872295752005,0.18970588879477063,0.4053827181151137,0.002332485567193678,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.1000000000001,,,56.0,0.6905055487053013,14.5,0.1787916152897655,0.0,0.0,0.008986085602240528,0.05357142857142857,0.0,0,3,17,20,,56,29,33,6.000000000000003,0.07398273736128232,4.600000000000001,0.05672009864364977,30,23,41
50,B,all_agents,,,40,30,10,0,23,7,0.35010813248512523,0.2283526280513934,0.908195345576883,0.05741437619478056,305,30,0.75,56,4.017857142857143,1.4464285714285714,31.475,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,participants_only,,,30,30,0,0,23,7,0.4010228881411615,0.25880961543713454,0.908195345576883,0.06542999465331326,305,30,1.0,56,4.017857142857143,1.4464285714285714,25.3,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,nonparticipants_only,,,10,0,10,0,0,0,0.19736386551701618,0.19114409109332298,0.4033558045245382,0.002259772697015865,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,B,step_totals,,,,,,,,,,,,,,,,,,,,,74.10000000000008,,,51.0,0.6882591093117402,12.5,0.1686909581646422,0.0,0.0,0.00861568869470002,0.0392156862745098,0.0,0,2,17,35,,51,25,27,6.000000000000003,0.08097165991902829,4.600000000000001,0.06207827260458835,30,23,25
50,B,reachability,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,all_agents,,,40,30,10,0,23,7,0.35219369040762327,0.22796372047434882,0.9118675317538076,0.05812825162872915,312,30,0.75,56,4.017857142857143,1.4464285714285714,31.35,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,B,participants_only,,,30,30,0,0,23,7,0.4036265054634799,0.26690137205355446,0.9118675317538076,0.06619294094561362,312,30,1.0,56,4.017857142857143,1.4464285714285714,25.133333333333333,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,
