step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
12,D,nonparticipants_only,,,10,0,10,0,0,0,0.1881337491741551,0.16253755518938925,0.452662734029231,0.009112415037063209,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.10000000000008,,,19.5,0.22914218566392458,54.0,0.6345475910693296,0.0,0.0,0.015245213290340913,0.14814814814814814,0.0,0,8,10,36,,39,54,39,5.600000000000002,0.06580493537015272,6.000000000000003,0.0705052878965922,28,30,35
13,D,all_agents,,,40,15,10,15,15,0,0.23920040866519313,0.20516742185912057,0.7038862648364168,0.015794546952463576,87,30,0.75,0,0.0,0.0,32.325,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,participants_only,,,30,15,0,15,15,0,0.2560122250755013,0.21344613991758637,0.7038862648364168,0.016995880874867322,87,30,1.0,0,0.0,0.0,26.433333333333334,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,nonparticipants_only,,,10,0,10,0,0,0,0.1887649594342686,0.1635474150388759,0.45039942035908487,0.008798899133085457,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,D,step_totals,,,,,,,,,,,,,,,,,,,,,90.40000000000009,,,20.0,0.22123893805309713,59.0,0.6526548672566365,0.0,0.0,0.013923010954252024,0.06779661016949153,0.0,0,4,12,22,,40,59,38,5.8000000000000025,0.06415929203539819,5.600000000000002,0.06194690265486722,29,28,37
14,D,all_agents,,,40,16,10,14,16,0,0.24399109207937764,0.2061207994739071,0.7157308142429601,0.016620924476942703,89,30,0.75,0,0.0,0.0,32.25,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,participants_only,,,30,16,0,14,16,0,0.2621914272487069,0.2176200296318722,0.7157308142429601,0.018003604115700456,89,30,1.0,0,0.0,0.0,26.333333333333332,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,nonparticipants_only,,,10,0,10,0,0,0,0.1893900865713898,0.1627590370609463,0.44814742325728946,0.008497859157358355,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,D,step_totals,,,,,,,,,,,,,,,,,,,,,84.70000000000007,,,19.5,0.23022432113341185,54.0,0.6375442739079097,0.0,0.0,0.015436363996274282,0.037037037037037035,0.0,0,2,13,34,,39,54,38,5.8000000000000025,0.06847697756788663,5.400000000000002,0.063754427390791,29,27,33
15,D,all_agents,,,40,20,10,10,20,0,0.24891354553817982,0.20844110260767193,0.7271015816732418,0.017391084630095376,94,30,0.75,0,0.0,0.0,31.875,479,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,participants_only,,,30,20,0,10,20,0,0.26854827187642955,0.22656375784660876,0.7271015816732418,0.018909856608338802,94,30,1.0,0,0.0,0.0,25.833333333333332,479,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,nonparticipants_only,,,10,0,10,0,0,0,0.1900093665234306,0.16194524187564158,0.445906686141003,0.0082084989548296,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,D,step_totals,,,,,,,,,,,,,,,,,,,,,90.0000000000001,,,20.0,0.222222222222222,59.0,0.6555555555555548,0.0,0.0,0.014915108532853737,0.0847457627118644,0.0,0,5,14,20,,40,59,38,5.8000000000000025,0.0644444444444444,5.200000000000002,0.057777777777777733,29,26,37
16,D,all_agents,,,40,23,10,7,23,0,0.253282740981884,0.2082535349880451,0.7380175184063121,0.01836284965426081,97,30,0.75,0,0.0,0.0,32.1,516,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,participants_only,,,30,23,0,7,23,0,0.2741694045322539,0.22578692669540432,0.7380175184063121,0.020095162717995836,97,30,1.0,0,0.0,0.0,26.133333333333333,516,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,nonparticipants_only,,,10,0,10,0,0,0,0.1906227503307744,0.16113551566626336,0.44367715271029795,0.007930877891859528,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D,step_totals,,,,,,,,,,,,,,,,,,,,,79.30000000000008,,,19.5,0.24590163934426204,48.0,0.6052963430012605,0.0,0.0,0.015391782044056895,0.0625,0.0,0,3,10,48,,39,48,38,5.8000000000000025,0.073139974779319,6.000000000000003,0.07566204287515758,29,30,40
17,D,all_agents,,,40,23,10,7,23,0,0.25773376400275844,0.21114241701152747,0.7484968176700596,0.019257842166845354,103,30,0.75,0,0.0,0.0,31.875,551,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,participants_only,,,30,23,0,7,23,0,0.27990127396108944,0.2373579432614298,0.7484968176700596,0.021157790992535775,103,30,1.0,0,0.0,0.0,25.833333333333332,551,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,nonparticipants_only,,,10,0,10,0,0,0,0.19123123412776552,0.16048241414779435,0.44145876694674646,0.007661213716741653,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.50000000000009,,,19.5,0.22285714285714264,57.0,0.6514285714285708,0.0,0.0,0.01412393789415789,0.10526315789473684,0.0,0,6,14,21,,39,57,37,5.8000000000000025,0.06628571428571425,5.200000000000002,0.05942857142857139,29,26,38
18,D,all_agents,,,40,27,10,3,27,0,0.26176585734931007,0.2128928835565465,0.7585569449632572,0.020250775828689272,110,30,0.75,0,0.0,0.0,32.025,586,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,27,0,3,27,0,0.2850767876601468,0.23667967860828554,0.7585569449632572,0.022358701699563156,110,30,1.0,0,0.0,0.0,26.033333333333335,586,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.1918330664167999,0.16354521543088907,0.43925147311201274,0.007406204552587374,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.1000000000001,,,19.5,0.24344569288389484,49.0,0.6117353308364537,0.0,0.0,0.014229290343830294,0.14285714285714285,0.0,0,7,11,47,,39,49,38,5.8000000000000025,0.07240948813982516,5.8000000000000025,0.07240948813982516,29,29,39
19,D,all_agents,,,40,27,10,3,27,0,0.26617304387865165,0.2148983921857842,0.768214667164727,0.02122641685121948,115,30,0.75,0,0.0,0.0,31.875,623,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,27,0,3,27,0,0.29075391444338594,0.2443128818222027,0.768214667164727,0.02349917488753674,115,30,1.0,0,0.0,0.0,25.833333333333332,623,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.1924304321844487,0.16600810468209298,0.4370552157464527,0.007157512369625043,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.00000000000009,,,20.0,0.22988505747126414,56.0,0.6436781609195396,0.0,0.0,0.014091691169634258,0.08928571428571429,0.0,0,5,14,22,,40,56,38,5.8000000000000025,0.06666666666666662,5.200000000000002,0.0597701149425287,29,26,41
20,D,all_agents,,,40,27,10,3,27,0,0.2704729428507285,0.21382390022485526,0.7774860804781379,0.022402727416963943,123,30,0.75,0,0.0,0.0,32.075,665,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,27,0,3,27,0,0.29628965619302206,0.24488499678051234,0.7774860804781379,0.0248985858296046,123,30,1.0,0,0.0,0.0,26.1,665,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,nonparticipants_only,,,10,0,10,0,0,0,0.19302280282384773,0.16576707263473284,0.4348699396677204,0.00691711992546406,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000009,,,18.5,0.23447401774397944,49.0,0.6210392902408104,0.0,0.0,0.01528599415516141,0.16326530612244897,0.0,0,8,12,46,,37,49,35,5.8000000000000025,0.07351077313054494,5.600000000000002,0.07097591888466408,29,28,35
20,D,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,all_agents,,,40,29,10,1,29,0,0.27476227449666085,0.2131429203418725,0.7863866372590125,0.023325253453963805,129,30,0.75,0,0.0,0.0,31.825,702,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,participants_only,,,30,29,0,1,29,0,0.3018132328284134,0.24666611647393566,0.7863866372590125,0.0259439940392367,129,30,1.0,0,0.0,0.0,25.766666666666666,702,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,nonparticipants_only,,,10,0,10,0,0,0,0.19360939950140335,0.16514474398171192,0.4326955899693818,0.00668797953815059,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.40000000000008,,,20.0,0.22883295194507988,57.0,0.6521739130434777,0.0,0.0,0.013751078409350645,0.10526315789473684,0.0,0,6,17,19,,40,57,37,5.8000000000000025,0.0663615560640732,4.600000000000001,0.05263157894736839,29,23,40
22,D,all_agents,,,40,29,10,1,29,0,0.27850427234624847,0.21671836363874664,0.794931171768652,0.024480968095194226,137,30,0.75,0,0.0,0.0,32.075,740,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,participants_only,,,30,29,0,1,29,0,0.30660848210452246,0.24702045418053414,0.794931171768652,0.027327003188440738,137,30,1.0,0,0.0,0.0,26.1,740,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,nonparticipants_only,,,10,0,10,0,0,0,0.19419164307142645,0.164506909116087,0.4305321120195349,0.006464703541809926,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.60000000000008,,,19.0,0.24173027989821858,48.0,0.6106870229007627,0.0,0.0,0.013702419508136518,0.16666666666666666,0.0,0,8,11,48,,38,48,36,5.8000000000000025,0.07379134860050886,5.8000000000000025,0.07379134860050886,29,29,38
23,D,all_agents,,,40,30,10,0,30,0,0.2826780278870797,0.2186092621627777,0.8031339248979059,0.025646798665023524,140,30,0.75,0,0.0,0.0,31.875,781,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,participants_only,,,30,30,0,0,30,0,0.3119809643952108,0.2485700226815158,0.8031339248979059,0.028678230726114664,140,30,1.0,0,0.0,0.0,25.833333333333332,781,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,nonparticipants_only,,,10,0,10,0,0,0,0.19476921836268626,0.1674639674892743,0.42837945145943723,0.006248557425755336,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.50000000000007,,,18.5,0.21637426900584777,57.0,0.6666666666666661,0.0,0.0,0.013712734932440488,0.05263157894736842,0.0,0,3,19,18,,37,57,36,5.8000000000000025,0.0678362573099415,4.200000000000001,0.04912280701754383,29,21,38
24,D,all_agents,,,40,30,10,0,30,0,0.2862758528107593,0.21758491302412342,0.8110085679019897,0.026793526465284552,149,30,0.75,0,0.0,0.0,32.025,819,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,participants_only,,,30,30,0,0,30,0,0.3165873312981569,0.25421078223245486,0.8110085679019897,0.030035504135441853,149,30,1.0,0,0.0,0.0,26.033333333333335,819,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,nonparticipants_only,,,10,0,10,0,0,0,0.19534141734856642,0.16719563212512267,0.42623755420214005,0.006042164717709014,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,D,step_totals,,,,,,,,,,,,,,,,,,,,,78.90000000000009,,,18.5,0.23447401774397944,49.0,0.6210392902408104,0.0,0.0,0.013239170040442812,0.1836734693877551,0.0,0,9,13,45,,37,49,34,6.000000000000003,0.0760456273764258,5.400000000000002,0.06844106463878322,30,27,35
25,D,all_agents,,,40,30,10,0,30,0,0.29043891024976815,0.22154123153594382,0.8185682251859101,0.02789987985552494,155,30,0.75,0,0.0,0.0,31.875,861,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,participants_only,,,30,30,0,0,30,0,0.3219487696711641,0.25622403554100603,0.8185682251859101,0.03128120072813679,155,30,1.0,0,0.0,0.0,25.833333333333332,861,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,nonparticipants_only,,,10,0,10,0,0,0,0.1959093319855802,0.1694148866863171,0.42410636643112937,0.005841462348615751,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,D,step_totals,,,,,,,,,,,,,,,,,,,,,85.70000000000007,,,19.5,0.22753792298716433,56.0,0.653442240373395,0.0,0.0,0.013690260644708716,0.10714285714285714,0.0,0,6,18,22,,39,56,38,5.8000000000000025,0.06767794632438737,4.400000000000001,0.05134189031505248,29,22,41
