step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
23,A,participants_only,,,30,30,0,0,30,0,0.2951578045455842,0.22692826189012894,0.775974221855241,0.029656258001554914,159,30,1.0,60,3.9,1.7666666666666666,24.566666666666666,739,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,nonparticipants_only,,,10,0,10,0,0,0,0.192180980435403,0.1590411847109994,0.6285513468842522,0.012220444918557746,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,step_totals,,,,,,,,,,,,,,,,,,,,,84.2000000000001,19.0,0.22565320665083108,,,0.0,0.0,53.0,0.629453681710213,0.012259885628703957,0.11320754716981132,0.0,0,6,9,37,38,,37,53,6.200000000000003,0.07363420427553438,6.000000000000003,0.07125890736342037,31,30,43
24,A,all_agents,,,40,30,10,0,30,0,0.27303230544537616,0.21434865767616465,0.7849352529810314,0.028376508740087902,163,30,0.75,60,3.9,1.7666666666666666,31.0,777,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,participants_only,,,30,30,0,0,30,0,0.29978643674154504,0.23297237460801606,0.7849352529810314,0.03099008962154916,163,30,1.0,60,3.9,1.7666666666666666,24.666666666666668,777,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,nonparticipants_only,,,10,0,10,0,0,0,0.19276991155686934,0.1604501001075722,0.625408590149831,0.011946363598752384,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,18.5,0.23687580025608165,,,0.0,0.0,47.0,0.6017925736235589,0.01336839919416399,0.0851063829787234,0.0,0,4,7,56,37,,36,47,6.600000000000003,0.08450704225352107,6.000000000000003,0.07682458386683733,33,30,45
25,A,all_agents,,,40,30,10,0,30,0,0.27648474120786276,0.21620437056180383,0.7935378428617902,0.02949144718330536,166,30,0.75,60,3.9,1.7666666666666666,30.85,812,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,participants_only,,,30,30,0,0,30,0,0.30419479191882887,0.23664821585904922,0.7935378428617902,0.032357818167668036,166,30,1.0,60,3.9,1.7666666666666666,24.466666666666665,812,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,nonparticipants_only,,,10,0,10,0,0,0,0.1933545890749643,0.16382296573753063,0.6222815471990818,0.011678171305365559,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.3000000000001,18.5,0.22208883553421344,,,0.0,0.0,53.0,0.6362545018007195,0.011956621230792422,0.05660377358490566,0.0,0,3,11,36,37,,36,53,5.8000000000000025,0.06962785114045614,6.000000000000003,0.0720288115246098,29,30,43
26,A,all_agents,,,40,30,10,0,30,0,0.279601042121828,0.21789069184305174,0.8017963291473186,0.0306191633732959,171,30,0.75,60,3.9,1.7666666666666666,31.0,847,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,participants_only,,,30,30,0,0,30,0,0.308156499838221,0.24039097623219663,0.8017963291473186,0.033758178505001936,171,30,1.0,60,3.9,1.7666666666666666,24.666666666666668,847,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,nonparticipants_only,,,10,0,10,0,0,0,0.19393466897264885,0.16537955204992744,0.6191701394630864,0.011417147993465267,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.1000000000001,18.5,0.23687580025608165,,,0.0,0.0,47.0,0.6017925736235589,0.011848505875241935,0.10638297872340426,0.0,0,5,7,56,37,,35,47,6.600000000000003,0.08450704225352107,6.000000000000003,0.07682458386683733,33,30,44
27,A,all_agents,,,40,30,10,0,30,0,0.2829367462683819,0.21966750362517776,0.8097244759814258,0.03167881681971034,175,30,0.75,60,3.9,1.7666666666666666,30.85,882,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,participants_only,,,30,30,0,0,30,0,0.3124123439197144,0.2409198135229001,0.8097244759814258,0.03504179858481347,175,30,1.0,60,3.9,1.7666666666666666,24.466666666666665,882,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,nonparticipants_only,,,10,0,10,0,0,0,0.19450995331438464,0.16555508956670917,0.616074288765771,0.011164141241562155,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,A,step_totals,,,,,,,,,,,,,,,,,,,,,83.3000000000001,18.5,0.22208883553421344,,,0.0,0.0,53.0,0.6362545018007195,0.011639027712495404,0.07547169811320754,0.0,0,4,11,35,37,,36,53,5.8000000000000025,0.06962785114045614,6.000000000000003,0.0720288115246098,29,30,43
28,A,all_agents,,,40,30,10,0,30,0,0.2860876203085263,0.2230263409637472,0.8173354969421688,0.03278861888813323,180,30,0.75,60,3.9,1.7666666666666666,31.0,919,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,participants_only,,,30,30,0,0,30,0,0.3164232211496098,0.24527039526526817,0.8173354969421688,0.036397964981504306,180,30,1.0,60,3.9,1.7666666666666666,24.666666666666668,919,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,nonparticipants_only,,,10,0,10,0,0,0,0.19508081778527572,0.1666744112933285,0.6129939173219421,0.010917596467345463,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,18.5,0.2368758002560817,,,0.0,0.0,47.0,0.601792573623559,0.011964197783148445,0.10638297872340426,0.0,0,5,7,56,37,,35,47,6.600000000000003,0.08450704225352108,6.000000000000003,0.07682458386683734,33,30,44
29,A,all_agents,,,40,30,10,0,30,0,0.2892506349618609,0.2237078861546976,0.824642077064482,0.03381705222433727,188,30,0.75,60,3.9,1.7666666666666666,30.85,954,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,participants_only,,,30,30,0,0,30,0,0.3204514823623084,0.25100830356377246,0.824642077064482,0.037637263009195,188,30,1.0,60,3.9,1.7666666666666666,24.466666666666665,954,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,nonparticipants_only,,,10,0,10,0,0,0,0.19564809276051823,0.16968923362106697,0.6099289477353323,0.010674505327691887,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.8000000000001,18.0,0.21739130434782583,,,0.0,0.0,53.0,0.6400966183574872,0.011256857563554613,0.1509433962264151,0.0,0,8,11,35,36,,36,53,5.8000000000000025,0.07004830917874391,6.000000000000003,0.07246376811594198,29,30,43
30,A,all_agents,,,40,30,10,0,30,0,0.29195347841429775,0.22764763233258012,0.8316563939819027,0.03493356350844603,192,30,0.75,60,3.9,1.7666666666666666,31.0,989,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,participants_only,,,30,30,0,0,30,0,0.3238676869750182,0.25157860285605244,0.8316563939819027,0.03902456429153739,192,30,1.0,60,3.9,1.7666666666666666,24.666666666666668,989,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,nonparticipants_only,,,10,0,10,0,0,0,0.19621085273213631,0.17118250352250686,0.6068793029966557,0.010438360662485994,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.90000000000009,17.5,0.22756827048114409,,,0.0,0.0,47.0,0.6111833550065012,0.010800861516058446,0.0851063829787234,0.0,0,4,8,55,35,,34,47,6.400000000000003,0.08322496749024702,6.000000000000003,0.07802340702210657,32,30,43
30,A,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,all_agents,,,40,30,10,0,30,0,0.29525355471350234,0.23144081421404072,0.8383901382226266,0.03598001444452121,199,30,0.75,60,3.9,1.7666666666666666,30.85,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,participants_only,,,30,30,0,0,30,0,0.32808195184758276,0.25414542396705886,0.8383901382226266,0.04025850906470869,199,30,1.0,60,3.9,1.7666666666666666,24.466666666666665,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,nonparticipants_only,,,10,0,10,0,0,0,0.19676836331126105,0.17132881694393443,0.6038449064816724,0.010212086683243958,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.6000000000001,18.0,0.21791767554479394,,,0.0,0.0,53.0,0.6416464891041155,0.01168462300316417,0.1320754716981132,0.0,0,7,12,34,36,,36,53,5.600000000000002,0.06779661016949147,6.000000000000003,0.07263922518159802,28,30,43
32,A,all_agents,,,40,30,10,0,30,0,0.29792343259680276,0.23257999863875164,0.8448545326937216,0.03709048729461158,207,30,0.75,60,3.9,1.7666666666666666,31.0,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,participants_only,,,30,30,0,0,30,0,0.33145723294375207,0.2548254126965057,0.8448545326937216,0.04162585297473018,207,30,1.0,60,3.9,1.7666666666666666,24.666666666666668,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,nonparticipants_only,,,10,0,10,0,0,0,0.19732203155595485,0.17244515712176944,0.6008256819492641,0.009990201065747066,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.40000000000008,17.0,0.22251308900523536,,,0.0,0.0,47.0,0.6151832460732978,0.01082760030842188,0.1702127659574468,0.0,0,8,8,55,34,,34,47,6.400000000000003,0.08376963350785335,6.000000000000003,0.07853403141361252,32,30,43
33,A,all_agents,,,40,30,10,0,30,0,0.30081349728149764,0.23182285607091013,0.8510603513859727,0.038090544972539865,211,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,participants_only,,,30,30,0,0,30,0,0.3351273417382198,0.2558777288085441,0.8510603513859727,0.04282016127038423,211,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,nonparticipants_only,,,10,0,10,0,0,0,0.19787196391133136,0.17419938364853801,0.5978215535395178,0.009772417022205339,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.60000000000008,18.0,0.21791767554479397,,,0.0,0.0,53.0,0.6416464891041156,0.010514097064062318,0.05660377358490566,0.08620689655172421,1,3,12,34,36,,36,53,5.600000000000002,0.06779661016949148,6.000000000000003,0.07263922518159803,28,30,43
34,A,all_agents,,,40,30,10,0,30,0,0.3034397322011229,0.23314973241815629,0.8570179373305338,0.03915689062674454,218,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,participants_only,,,30,30,0,0,30,0,0.33844691832416485,0.25548709808270387,0.8570179373305338,0.04412092772038662,218,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,nonparticipants_only,,,10,0,10,0,0,0,0.19841817383199697,0.17645656317948782,0.5948324457718203,0.009558742382778672,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,A,step_totals,,,,,,,,,,,,,,,,,,,,,76.40000000000009,17.0,0.22251308900523534,,,0.0,0.0,47.0,0.6151832460732977,0.010697741420169401,0.14893617021276595,0.0,0,7,8,55,34,,34,47,6.400000000000003,0.08376963350785334,6.000000000000003,0.07853403141361251,32,30,42
35,A,all_agents,,,40,30,10,0,30,0,0.3064226443317445,0.23670732486308504,0.8627372198373124,0.040160322302919264,223,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,participants_only,,,30,30,0,0,30,0,0.3422435687427827,0.2574813645703964,0.8627372198373124,0.0452971241173053,223,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,nonparticipants_only,,,10,0,10,0,0,0,0.19895987109862984,0.17610123177596138,0.5918582835429611,0.009352253351825407,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.40000000000009,18.0,0.21844660194174734,,,0.0,0.0,53.0,0.6432038834951449,0.01083081390322335,0.09433962264150944,0.0,0,5,13,34,36,,36,53,5.400000000000002,0.06553398058252423,6.000000000000003,0.07281553398058248,27,30,43
36,A,all_agents,,,40,30,10,0,29,1,0.30904810153294393,0.23726856704634858,0.8682277310438199,0.04119704922737896,234,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,participants_only,,,30,30,0,0,29,1,0.34556495647867935,0.2568686615055761,0.8682277310438199,0.04654509413551775,234,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,nonparticipants_only,,,10,0,10,0,0,0,0.19949753669573786,0.17691000574022103,0.5888989921252463,0.009151146161428068,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.70000000000009,16.5,0.21796565389696143,,,0.0,0.0,47.0,0.6208718626155871,0.010834085354633382,0.23404255319148937,0.0,0,11,9,53,33,,33,47,6.200000000000003,0.08190224570673706,6.000000000000003,0.07926023778071328,31,30,41
37,A,all_agents,,,40,30,10,0,29,1,0.312055477136199,0.23947097269150952,0.873498621802067,0.04218034959593758,238,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,participants_only,,,30,30,0,0,29,1,0.34939681689479724,0.257678552856877,0.873498621802067,0.047678179326608776,238,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,nonparticipants_only,,,10,0,10,0,0,0,0.2000314578604045,0.17862866639252364,0.5859544971646201,0.008954352544319217,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.2000000000001,18.0,0.21897810218978075,,,0.0,0.0,53.0,0.6447688564476878,0.010951648904059997,0.07547169811320754,0.0,0,4,14,34,36,,36,53,5.200000000000002,0.06326034063260336,6.000000000000003,0.07299270072992695,26,30,42
38,A,all_agents,,,40,30,10,0,29,1,0.31453506568153483,0.24369640196900566,0.8785586769299844,0.04312131559615766,241,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,participants_only,,,30,30,0,0,29,1,0.3525260874553924,0.2572636359091157,0.8785586769299844,0.048801637398757994,241,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,nonparticipants_only,,,10,0,10,0,0,0,0.20056200035996227,0.18036566496322617,0.583024724678797,0.00876053736329607,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.50000000000007,16.5,0.21854304635761568,,,0.0,0.0,47.0,0.6225165562913901,0.010429066584637176,0.06382978723404255,0.0,0,3,10,52,33,,33,47,6.000000000000003,0.07947019867549665,6.000000000000003,0.07947019867549665,30,30,41
39,A,all_agents,,,40,30,10,0,29,1,0.3171264074796171,0.24450927205637535,0.883416329852785,0.044005721307968114,248,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,participants_only,,,30,30,0,0,29,1,0.3558056973885428,0.25644650044945877,0.883416329852785,0.049832577000605456,248,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,nonparticipants_only,,,10,0,10,0,0,0,0.20108853775284002,0.18109977353455495,0.580109601055403,0.008572104615751456,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.20000000000009,18.0,0.21897810218978078,,,0.0,0.0,53.0,0.6447688564476879,0.009759936587666112,0.1320754716981132,0.0,0,7,14,33,36,,36,53,5.200000000000002,0.06326034063260336,6.000000000000003,0.07299270072992696,26,30,41
40,A,all_agents,,,40,30,10,0,29,1,0.31918328297224524,0.24542969330287662,0.8880796766586736,0.044923085956894364,249,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,participants_only,,,30,30,0,0,29,1,0.35837400722871565,0.25724021712853623,0.8880796766586736,0.05095751540017417,249,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,nonparticipants_only,,,10,0,10,0,0,0,0.20161111020283407,0.18070560091893434,0.5772090530501259,0.008388843214094555,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.50000000000009,16.5,0.21854304635761565,,,0.0,0.0,47.0,0.62251655629139,0.009108966666893923,0.02127659574468085,0.0,0,1,10,52,33,,33,47,6.000000000000003,0.07947019867549664,6.000000000000003,0.07947019867549664,30,30,41
40,A,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,all_agents,,,40,30,10,0,26,4,0.32197279508589477,0.24658274309430772,0.8925564895923267,0.04579748069684548,258,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,participants_only,,,30,30,0,0,26,4,0.3619204004296768,0.25744892020769605,0.8925564895923267,0.051943410889910654,258,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,nonparticipants_only,,,10,0,10,0,0,0,0.2021299790545485,0.1814903931221501,0.5743230077848753,0.008209956045219144,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,A,step_totals,,,,,,,,,,,,,,,,,,,,,82.20000000000007,18.0,0.21897810218978084,,,0.0,0.0,53.0,0.644768856447688,0.010356270024794082,0.16981132075471697,0.0,0,9,14,33,36,,36,53,5.200000000000002,0.06326034063260337,6.000000000000003,0.07299270072992697,26,30,41
42,A,all_agents,,,40,30,10,0,26,4,0.32404259554201353,0.24800588649773908,0.8968542300086336,0.04664403167771415,264,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,participants_only,,,30,30,0,0,26,4,0.3645082348772776,0.2588559166927504,0.8968542300086336,0.052964358433719536,264,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,nonparticipants_only,,,10,0,10,0,0,0,0.20264567753622145,0.18315809205844735,0.5714513927459509,0.008033435807957987,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,A,step_totals,,,,,,,,,,,,,,,,,,,,,75.3000000000001,16.5,0.21912350597609534,,,0.0,0.0,47.0,0.6241699867197867,0.00920409125700712,0.1276595744680851,0.0,0,6,11,51,33,,33,47,5.8000000000000025,0.07702523240371839,6.000000000000003,0.07968127490039834,29,30,41
43,A,all_agents,,,40,30,10,0,26,4,0.32655335043327444,0.24789994722467024,0.9009800608082883,0.0475026955961476,270,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,participants_only,,,30,30,0,0,26,4,0.36768538830265757,0.2608501391214946,0.9009800608082883,0.05394857370801737,270,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,nonparticipants_only,,,10,0,10,0,0,0,0.20315723682512524,0.18403453851958357,0.5685941357822212,0.007862926789077932,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,17.0,0.2109181141439204,,,0.0,0.0,53.0,0.6575682382133988,0.009776031069542179,0.11320754716981132,0.0,0,6,17,31,34,,35,53,4.600000000000001,0.05707196029776671,6.000000000000003,0.0744416873449131,23,30,40
44,A,all_agents,,,40,30,10,0,26,4,0.32844199485822184,0.24786008304978413,0.9049408583759567,0.048319916055941846,273,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,participants_only,,,30,30,0,0,26,4,0.3700341740481972,0.2595458884258871,0.9049408583759567,0.05494177484282096,273,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,nonparticipants_only,,,10,0,10,0,0,0,0.20366545728829552,0.18450620619468086,0.56575116510331,0.0076954272580521945,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.60000000000008,16.0,0.21447721179624643,,,0.0,0.0,47.0,0.6300268096514738,0.008744940383714223,0.06382978723404255,0.0,0,3,12,50,32,,32,47,5.600000000000002,0.07506702412868628,6.000000000000003,0.08042895442359245,28,30,41
45,A,all_agents,,,40,30,10,0,26,4,0.3306585112003014,0.24802114370813658,0.9087432240409185,0.04911345916721056,281,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1562,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,participants_only,,,30,30,0,0,26,4,0.3728214030036881,0.2620476824853081,0.9087432240409185,0.05586282536532989,281,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1562,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,nonparticipants_only,,,10,0,10,0,0,0,0.2041698357901412,0.18368444876933676,0.5629224092777935,0.007532847230163429,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.40000000000008,17.0,0.21144278606965153,,,0.0,0.0,53.0,0.6592039800995019,0.008940226253559506,0.1509433962264151,0.0,0,8,18,31,34,,35,53,4.400000000000001,0.054726368159203946,6.000000000000003,0.07462686567164176,22,30,40
46,A,all_agents,,,40,30,10,0,26,4,0.3324960959352929,0.24934510416857197,0.9123934950792817,0.04991076473631958,290,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,participants_only,,,30,30,0,0,26,4,0.3751045536772159,0.2619137463911805,0.9123934950792817,0.05682777206903015,290,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,nonparticipants_only,,,10,0,10,0,0,0,0.2046707227095239,0.18326537811213542,0.5601077972314045,0.007373974684445022,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.80000000000008,16.0,0.2139037433155078,,,0.0,0.0,47.0,0.6283422459893041,0.008579878463829339,0.19148936170212766,0.0,0,9,11,51,32,,32,47,5.8000000000000025,0.0775401069518716,6.000000000000003,0.08021390374331545,29,30,41
47,A,all_agents,,,40,30,10,0,25,5,0.3350087073884486,0.25044606964174493,0.9158977552761104,0.050707268823721584,299,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,participants_only,,,30,30,0,0,25,5,0.37828891011645377,0.2629917052617141,0.9158977552761104,0.057710668836832416,299,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,nonparticipants_only,,,10,0,10,0,0,0,0.2051680992044331,0.18314685691322985,0.5573072582452474,0.007218957406262368,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,A,step_totals,,,,,,,,,,,,,,,,,,,,,80.20000000000006,17.0,0.21197007481296742,,,0.0,0.0,53.0,0.6608478802992513,0.009866939596165488,0.16981132075471697,0.0,0,9,19,31,34,,35,53,4.200000000000001,0.05236907730673314,6.000000000000003,0.07481296758104736,21,30,40
48,A,all_agents,,,40,30,10,0,25,5,0.33676114351776304,0.24967805403633048,0.919261845065066,0.0513976780521477,305,30,0.75,61,4.360655737704918,1.7704918032786885,31.0,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,participants_only,,,30,30,0,0,25,5,0.3804607099442685,0.2634033038026723,0.919261845065066,0.05853630374227226,305,30,1.0,61,4.360655737704918,1.7704918032786885,24.666666666666668,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,nonparticipants_only,,,10,0,10,0,0,0,0.20566244423824684,0.18526135799585003,0.5545207219540211,0.0070659757113993036,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,A,step_totals,,,,,,,,,,,,,,,,,,,,,74.60000000000008,16.0,0.21447721179624643,,,0.0,0.0,47.0,0.6300268096514738,0.008359053104914835,0.1276595744680851,0.0,0,6,12,50,32,,32,47,5.600000000000002,0.07506702412868628,6.000000000000003,0.08042895442359245,28,30,41
49,A,all_agents,,,40,30,10,0,25,5,0.3389253179596918,0.24879660230377743,0.9224913712624634,0.052179875957292204,308,30,0.75,61,4.360655737704918,1.7704918032786885,30.85,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,participants_only,,,30,30,0,0,25,5,0.38318269691028406,0.2660039117944757,0.9224913712624634,0.05943258311371507,308,30,1.0,61,4.360655737704918,1.7704918032786885,24.466666666666665,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,nonparticipants_only,,,10,0,10,0,0,0,0.20615318110791486,0.18734030200298524,0.551748118344251,0.006917167389107649,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,A,step_totals,,,,,,,,,,,,,,,,,,,,,79.20000000000007,16.0,0.20202020202020182,,,0.0,0.0,53.0,0.6691919191919186,0.00898760123532734,0.05660377358490566,0.0,0,3,19,30,32,,34,53,4.200000000000001,0.053030303030303,6.000000000000003,0.07575757575757572,21,30,40
