step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
9,C,all_agents,,,40,3,10,27,3,0,0.20576998246408404,0.1792501766281267,0.6408070685302614,0.011202330743953439,34,21,0.525,0,0.0,0.0,32.0,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,participants_only,,,30,3,0,27,3,0,0.2072515229792004,0.17881866396557905,0.6408070685302614,0.012185873756968287,34,21,0.7,0,0.0,0.0,26.0,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,nonparticipants_only,,,10,0,10,0,0,0,0.201325360918735,0.18237938308255852,0.5574391899059226,0.008225362157333722,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.10000000000008,0.1,0.001109877913429522,20.0,0.22197558268590437,59.0,0.6548279689234179,0.0,0.0,0.015794668251987273,0.06779661016949153,0.0,0,4,14,25,1,40,59,38,4.000000000000001,0.04439511653718088,7.0000000000000036,0.07769145394006656,20,35,45
10,C,all_agents,,,40,6,10,24,6,0,0.2105352539929173,0.1826110095161046,0.6551747857890509,0.011434106165202781,38,22,0.55,0,0.0,0.0,31.875,278,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,participants_only,,,30,6,0,24,6,0,0.2134212253092374,0.18848240926607507,0.6551747857890509,0.012568483729196585,38,22,0.7333333333333333,0,0.0,0.0,25.833333333333332,278,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,nonparticipants_only,,,10,0,10,0,0,0,0.20187734004395697,0.18146748616714575,0.554651993956393,0.007931027507957898,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.00000000000009,,,20.0,0.22988505747126414,57.0,0.6551724137931028,0.0,0.0,0.014886921809633191,0.07017543859649122,0.0,0,4,16,29,,40,57,38,4.200000000000001,0.04827586206896548,5.8000000000000025,0.06666666666666662,21,29,34
10,C,reachability,0.525,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,all_agents,,,40,8,10,22,8,0,0.2158561873713369,0.1860867457807348,0.6518989118601056,0.011699274612109721,41,23,0.575,0,0.0,0.0,31.675,309,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,participants_only,,,30,8,0,22,8,0,0.22033358222175758,0.19274819816872207,0.6518989118601056,0.012969564386253594,41,23,0.7666666666666667,0,0.0,0.0,25.566666666666666,309,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.202424002820075,0.18056014873631,0.551878733986611,0.0076478405139192235,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.2000000000001,,,20.0,0.22421524663677103,58.0,0.650224215246636,0.0,0.0,0.016061606016447915,0.05172413793103448,0.0,0,3,12,25,,40,58,39,4.400000000000001,0.04932735426008964,6.800000000000003,0.0762331838565022,22,34,48
12,C,all_agents,,,40,10,10,20,10,0,0.2210101517549411,0.18896889157798577,0.6658229553857014,0.012230493044011427,47,25,0.625,0,0.0,0.0,31.65,343,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,10,0,20,10,0,0.22702517547193143,0.1930574208729655,0.6658229553857014,0.013703684275711293,47,25,0.8333333333333334,0,0.0,0.0,25.533333333333335,343,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.20296508060397006,0.17965734799262845,0.549119340316678,0.007376753225120352,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.50000000000007,,,19.5,0.23636363636363616,53.0,0.6424242424242419,0.0,0.0,0.01687808929981012,0.11320754716981132,0.0,0,6,14,35,,39,53,38,4.400000000000001,0.0533333333333333,5.600000000000002,0.06787878787878784,22,28,35
13,C,all_agents,,,40,10,10,20,10,0,0.22596423366520443,0.1911547737232544,0.6624938406087728,0.012775461115370201,56,25,0.625,0,0.0,0.0,31.375,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,10,0,20,10,0,0.23345184382883358,0.19429946427391498,0.6624938406087728,0.014438163135080635,56,25,0.8333333333333334,0,0.0,0.0,25.166666666666668,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.203501403174317,0.1787590612526653,0.5463737436150946,0.007114583384689112,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.1000000000001,,,19.5,0.21885521885521864,58.0,0.650953984287317,0.0,0.0,0.015117928927426182,0.15517241379310345,0.0,0,9,10,22,,39,58,38,5.000000000000002,0.05611672278338941,6.600000000000003,0.07407407407407403,25,33,48
14,C,all_agents,,,40,13,10,17,13,0,0.2310581084810811,0.19142296165659822,0.6759940869844219,0.013512788762530254,62,26,0.65,0,0.0,0.0,31.45,411,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,13,0,17,13,0,0.2400667535088886,0.19739709098692487,0.6759940869844219,0.01540428804589083,62,26,0.8666666666666667,0,0.0,0.0,25.266666666666666,411,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.20403217339765858,0.17786526594640198,0.5436418748970191,0.006864422689604037,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.70000000000007,,,19.5,0.2416356877323418,51.0,0.6319702602230477,0.0,0.0,0.017122643383266124,0.11764705882352941,0.0,0,6,15,39,,39,51,37,4.800000000000002,0.05947955390334569,5.400000000000002,0.0669144981412639,24,27,35
15,C,all_agents,,,40,14,10,16,14,0,0.23601188013810517,0.19405805477392069,0.6726141165494998,0.014164503895724602,65,26,0.65,0,0.0,0.0,31.275,445,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,14,0,16,14,0,0.24649611375135314,0.20409986069673874,0.6726141165494998,0.016239885355593967,65,26,0.8666666666666667,0,0.0,0.0,25.033333333333335,445,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.2045591792983614,0.17697593961666996,0.540923665522534,0.0066193296626306155,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.20000000000009,0.1,0.001146788990825687,19.5,0.22362385321100894,56.0,0.6422018348623847,0.0,0.0,0.015490572042010431,0.05357142857142857,0.0,0,3,10,23,1,39,56,37,5.200000000000002,0.05963302752293574,6.400000000000003,0.073394495412844,26,32,51
16,C,all_agents,,,40,18,10,12,18,0,0.24061840469157827,0.19308776450005105,0.6857095518875198,0.01508035440633774,72,27,0.675,0,0.0,0.0,31.35,480,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,participants_only,,,30,18,0,12,18,0,0.25246421873522934,0.20627440014755694,0.6857095518875198,0.0174175041874423,72,27,0.9,0,0.0,0.0,25.133333333333333,480,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,nonparticipants_only,,,10,0,10,0,0,0,0.20508096256062508,0.1772007035402233,0.5382190471949213,0.006385025338742919,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000008,,,19.5,0.2410383189122371,51.0,0.6304079110012355,0.0,0.0,0.015659317761178525,0.13725490196078433,0.0,0,7,14,39,,39,51,37,5.000000000000002,0.0618046971569839,5.400000000000002,0.0667490729295426,25,27,35
17,C,all_agents,,,40,19,10,11,19,0,0.24473108750542985,0.19631243946455174,0.6822810041280822,0.01583967312752868,74,27,0.675,0,0.0,0.0,31.225,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,participants_only,,,30,19,0,11,19,0,0.25777535671383184,0.21274485150326924,0.6822810041280822,0.018386101614050323,74,27,0.9,0,0.0,0.0,24.966666666666665,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.2055982798802238,0.17785045327527282,0.5355279519589466,0.006158552157788572,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.70000000000009,,,19.5,0.22491349480968836,55.0,0.6343713956170697,0.0,0.0,0.013263292180237902,0.03636363636363636,0.0,0,2,8,26,,39,55,36,5.400000000000002,0.062283737024221415,6.800000000000003,0.07843137254901957,27,34,52
18,C,all_agents,,,40,23,10,7,23,0,0.24915118774896142,0.19772002481203776,0.694989763962959,0.016808757045957794,78,28,0.7,0,0.0,0.0,31.3,543,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,23,0,7,23,0,0.2634979479958649,0.21327335001731007,0.694989763962959,0.019608128696322672,78,28,0.9333333333333333,0,0.0,0.0,25.066666666666666,543,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.20611090700825088,0.1795915089513529,0.5328503121991519,0.005940687739877586,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000008,,,19.5,0.2410383189122371,51.0,0.6304079110012355,0.0,0.0,0.015124134546299397,0.0784313725490196,0.0,0,4,14,39,,39,51,36,5.200000000000002,0.06427688504326325,5.200000000000002,0.06427688504326325,26,26,33
19,C,all_agents,,,40,25,10,5,25,0,0.25329794869509975,0.20337756849455668,0.6915148151431442,0.017653427130937514,84,28,0.7,0,0.0,0.0,31.225,574,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,25,0,5,25,0,0.26885741957728143,0.21733970943847886,0.6915148151431442,0.020659870055686272,84,28,0.9333333333333333,0,0.0,0.0,24.966666666666665,574,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.2066195360485545,0.18077618467929912,0.5301860606381561,0.0057289327470897025,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.7000000000001,,,19.5,0.22753792298716424,54.0,0.6301050175029164,0.0,0.0,0.01355878649700586,0.1111111111111111,0.0,0,6,9,27,,39,54,36,5.600000000000002,0.0653442240373395,6.600000000000003,0.07701283547257871,28,33,53
20,C,all_agents,,,40,27,10,3,26,1,0.2573395614634167,0.20475958235325498,0.7038542225374184,0.018649648544976385,89,28,0.7,0,0.0,0.0,31.3,607,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,27,0,3,26,1,0.27407846432478267,0.2173895788581525,0.7038542225374184,0.021902679769026646,89,28,0.9333333333333333,0,0.0,0.0,25.066666666666666,607,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.20712285287931864,0.18237981086351734,0.5275351303349654,0.005528264444798629,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000006,,,19.5,0.24103831891223715,51.0,0.6304079110012356,0.0,0.0,0.014033352303298215,0.09803921568627451,0.0,0,5,15,39,,39,51,36,5.400000000000002,0.06674907292954262,5.000000000000002,0.061804697156983904,27,25,33
20,C,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,27,10,3,26,1,0.2617273741938476,0.20917775051187731,0.7003349514247312,0.01964937522666175,97,28,0.7,0,0.0,0.0,31.225,644,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,27,0,3,26,1,0.2797622433909782,0.22031583309842356,0.7003349514247312,0.023121019146972437,97,28,0.9333333333333333,0,0.0,0.0,24.966666666666665,644,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.20762276660245574,0.18422289180533657,0.5248974546832905,0.005331365382238357,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.2000000000001,,,19.0,0.22300469483568047,54.0,0.6338028169014077,0.0,0.0,0.014343304324517447,0.14814814814814814,0.0,0,8,9,27,,38,54,36,5.600000000000002,0.06572769953051638,6.600000000000003,0.0774647887323943,28,33,53
22,C,all_agents,,,40,28,10,2,27,1,0.265962135373624,0.21090913652088833,0.7123215533677419,0.02083190520730642,104,28,0.7,0,0.0,0.0,31.3,683,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,28,0,2,27,1,0.28524358723339216,0.22326603728597705,0.7123215533677419,0.024574113757970313,104,28,0.9333333333333333,0,0.0,0.0,25.066666666666666,683,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.20811777979431947,0.1851160531979273,0.5222729674098741,0.005143986925468054,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.6000000000001,,,19.0,0.23573200992555804,51.0,0.6327543424317611,0.0,0.0,0.014690552655924047,0.13725490196078433,0.0,0,7,15,39,,38,51,35,5.600000000000002,0.06947890818858556,5.000000000000002,0.06203473945409424,28,25,32
23,C,all_agents,,,40,28,10,2,27,1,0.26998129894748696,0.21276171355835277,0.7087599456009033,0.02192735350208073,110,29,0.725,0,0.0,0.0,31.225,719,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,28,0,2,27,1,0.29043878563406766,0.22501944765731113,0.7087599456009033,0.025908247326079395,110,29,0.9666666666666667,0,0.0,0.0,24.966666666666665,719,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.20860883888774495,0.18527844548905106,0.5196616025728247,0.004962566891705227,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.2000000000001,,,19.0,0.22300469483568047,54.0,0.6338028169014077,0.0,0.0,0.013342300721179281,0.1111111111111111,0.0,0,6,9,26,,38,54,36,5.600000000000002,0.06572769953051638,6.600000000000003,0.0774647887323943,28,33,53
24,C,all_agents,,,40,28,10,2,27,1,0.27425778126724304,0.21497029042601612,0.7204095477768672,0.023195225074861086,119,29,0.725,0,0.0,0.0,31.3,762,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,28,0,2,27,1,0.29597864884978287,0.23294499152492795,0.7204095477768672,0.027443142126860304,119,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,762,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.20909517851962348,0.18682487310212423,0.5170632945599606,0.0047899208564046595,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.60000000000007,,,18.0,0.22613065326633147,51.0,0.6407035175879392,0.0,0.0,0.015047405873603065,0.17647058823529413,0.0,0,9,16,39,,36,51,34,5.8000000000000025,0.07286432160804017,4.800000000000002,0.06030150753768841,29,24,32
25,C,all_agents,,,40,29,10,1,28,1,0.27810908824029107,0.21789780607290773,0.7297487497030228,0.024263188694292337,126,29,0.725,0,0.0,0.0,31.225,798,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,29,0,1,28,1,0.300952825530467,0.23627829245321083,0.7297487497030228,0.02872287119985802,126,29,0.9666666666666667,0,0.0,0.0,24.966666666666665,798,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,nonparticipants_only,,,10,0,10,0,0,0,0.20957787636976327,0.18877542999742922,0.5144779780871608,0.0046221051770044,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,step_totals,,,,,,,,,,,,,,,,,,,,,85.20000000000009,,,19.0,0.22300469483568053,54.0,0.6338028169014078,0.0,0.0,0.012887103365792471,0.12962962962962962,0.0,0,7,9,26,,38,54,36,5.8000000000000025,0.06807511737089197,6.400000000000003,0.07511737089201874,29,32,53
26,C,all_agents,,,40,30,10,0,29,1,0.28223688700340094,0.21938723633432183,0.7405587997149019,0.025646619351207198,132,29,0.725,0,0.0,0.0,31.3,843,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,participants_only,,,30,30,0,0,29,1,0.3062972679487737,0.24191831356929558,0.7405587997149019,0.030392042850455357,132,29,0.9666666666666667,0,0.0,0.0,25.066666666666666,843,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,nonparticipants_only,,,10,0,10,0,0,0,0.2100557441672829,0.19045476623479718,0.5119055881967249,0.0044635256786252735,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000008,,,17.5,0.22123893805309713,51.0,0.6447534766118831,0.0,0.0,0.014725514360907695,0.11764705882352941,0.0,0,6,16,39,,35,51,32,5.8000000000000025,0.07332490518331222,4.800000000000002,0.06068268015170666,29,24,31
27,C,all_agents,,,40,30,10,0,28,2,0.2859897759339819,0.2206097030578162,0.7509364477263059,0.02679211927200137,141,29,0.725,0,0.0,0.0,31.225,881,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,participants_only,,,30,30,0,0,28,2,0.31114289538901657,0.24471630126673105,0.7509364477263059,0.031756088728056714,141,29,0.9666666666666667,0,0.0,0.0,24.966666666666665,881,,,,,,,,,,,,,,,,,,,,,,,,,,,
